Epoch Time (s),Policy mu Max,Policy log std Min,Total Train Time (s),Log Pis Std,V Predictions Std,(Previous) Eval Time (s),Train Time (s),Z variance train,V Predictions Mean,QF Loss,R Predictions Mean,Log Pis Max,Number of train steps total,R Predictions Min,RF Loss,Policy Loss,VF Loss,Z mean eval,V Predictions Max,Policy log std Max,Z mean train,Log Pis Min,Number of env steps total,Q Predictions Max,Policy log std Std,Policy mu Mean,AverageReturn_all_train_tasks,Z variance eval,R Predictions Std,Q Predictions Mean,Q Predictions Min,R Predictions Max,Q Predictions Std,Sample Time (s),V Predictions Min,Policy mu Min,KL Divergence,KL Loss,Epoch,Log Pis Mean,AverageReturn_all_test_tasks,Number of rollouts total,Policy mu Std,Policy log std Mean
156.986478730003,3.20257,-3.56705,99439.53522328979,3.40803,256.376,4.343134702008683,146.5788662519917,0.0346117,1912.26,678.539,0.00430421,17.8927,2472000,-0.00135581,294.574,-1908.88,153.436,0.596054,2335.69,0.308415,0.728667,-6.46628,2476000,2320.13,0.385948,0.0973987,1055.32747344,0.0622408,0.00193448,1900.01,28.4639,0.00943827,266.71,6.0644777760026045,32.1707,-3.17229,58.642616271972656,5.864261627197266,617,2.20043,1050.43813951,15690,0.703483,-1.21738
156.84334731698618,3.82864,-4.13414,99596.4692739708,3.10071,294.114,4.099550022991025,146.83995577400492,0.0431951,1593.14,499.424,0.0027804,32.1419,2476000,-0.00259291,202.319,-1600.13,180.174,0.574313,2290.45,0.0497361,0.685476,-7.62026,2480000,2300.69,0.317907,-0.0271628,990.071418373,0.0669372,0.00206542,1589.86,0.051055,0.00929119,299.664,5.903841519990237,13.3503,-3.7777,43.36399841308594,4.336400032043457,618,1.39848,908.861118211,15715,0.689208,-1.1264
157.2417758229567,3.88676,-3.89361,99753.60351728776,3.26993,327.986,4.194725715991808,147.00258279898844,0.0461857,1809.73,1150.44,0.00439945,28.9507,2480000,-0.00228029,420.582,-1807.47,121.817,0.563181,2326.14,0.0839068,0.752654,-7.69666,2484000,2319.54,0.363661,0.0368591,1076.27262652,0.0636858,0.00201177,1796.72,-76.9529,0.0090566,333.932,6.044467307976447,-48.544,-4.42465,47.221031188964844,4.722103118896484,619,1.96867,1088.47447268,15741,0.692687,-1.19714
156.27529697303544,2.80719,-3.16573,99910.06587588582,3.08896,283.155,4.092220681006438,146.44054906399106,0.0483774,1659.59,555.806,0.0038725,16.4012,2484000,-0.000277065,291.378,-1660.15,99.3567,0.609167,2218.67,0.0904325,0.630551,-7.27348,2488000,2221.21,0.335842,0.00370929,1031.32312512,0.0563688,0.0017421,1652.51,-27.188,0.00870921,289.223,5.742527228037943,-7.75767,-3.55452,38.408348083496094,3.840834856033325,620,1.73937,998.227935547,15765,0.677539,-1.1622
157.22738135399413,3.05253,-3.13192,100067.10517481784,3.16213,416.197,4.283735106990207,147.0070731320011,0.0602879,1766.97,582.605,0.00366316,22.1139,2488000,-0.000464312,311.137,-1771.16,222.932,0.576637,2493.46,0.0047887,0.547334,-7.75383,2492000,2503.76,0.348782,0.0253285,1046.75860808,0.0666967,0.00212703,1763.32,18.3175,0.00811793,419.267,5.93657311500283,4.84165,-2.94682,47.972198486328125,4.797219753265381,621,1.57267,1042.37881821,15790,0.666509,-1.15732
156.2174388269923,3.98449,-2.90767,100223.13302116482,3.27394,336.249,4.10061632200086,146.02722627398907,0.0588613,1701.82,575.329,0.00317061,21.1399,2492000,-0.00204095,45.6195,-1703.85,168.029,0.560237,2297.32,0.164176,0.560993,-8.55311,2496000,2309.92,0.347287,0.0192999,1016.99195581,0.056447,0.00185065,1695.83,-34.9675,0.00814917,339.672,6.089596231002361,-36.086,-4.53589,44.337554931640625,4.433755397796631,622,1.67875,1045.41621548,15814,0.688696,-1.16847
156.98786739699426,3.09301,-3.15521,100380.33445865281,3.18018,329.453,3.9151451099896803,146.99673178400553,0.0559567,1728.11,2924.86,0.00321103,21.8398,2496000,-0.00128201,119.437,-1723.22,181.297,0.563715,2351.3,0.0805771,0.549587,-7.54447,2500000,2350.99,0.351763,0.0116267,1097.46517156,0.0593891,0.00202792,1714.16,3.03531,0.0090648,336.641,6.075990502999048,-0.266687,-3.34313,47.451560974121094,4.745156288146973,623,1.5637,560.248191603,15839,0.673065,-1.16143
156.5393678540131,3.85373,-3.03844,100536.90362722283,3.8106,327.062,4.13350817799801,146.37449587800074,0.0621637,1849.14,862.594,0.00370966,42.6974,2500000,-0.0032433,71.8527,-1849.27,185.6,0.587717,2376.07,0.531304,0.75153,-8.36584,2504000,2392.73,0.375992,0.028475,1027.01192896,0.0564814,0.00187362,1838.13,-193.434,0.00826013,336.778,6.031363798014354,-8.72039,-5.12665,53.24735641479492,5.324735641479492,624,1.94862,1082.00727724,15865,0.700491,-1.21291
157.22002447996056,3.42811,-4.0545,100694.11927741776,3.39187,317.106,4.168179970991332,147.04724822098797,0.0630913,1845.74,963.226,0.00386492,28.212,2504000,-0.00263952,352.095,-1854.02,190.335,0.573202,2349.42,0.0121645,0.761402,-7.99212,2508000,2360.69,0.375007,0.0458993,1052.38155086,0.0560996,0.00218529,1844.15,-113.977,0.010253,328.722,6.004596287981258,-47.0825,-3.90157,51.38450622558594,5.138450622558594,625,2.09094,1096.13150144,15889,0.711876,-1.20075
157.76544350998302,2.97381,-2.79378,100851.84325413372,2.95759,286.625,4.168540086000576,147.57796964199224,0.0541406,1637.56,416.367,0.00292481,18.8027,2508000,-0.00276568,360.914,-1639.38,79.337,0.549665,2333.31,0.119663,0.56964,-8.12156,2512000,2342.26,0.311501,-0.00491578,1056.57346526,0.055767,0.00219793,1631.39,-10.9464,0.00866732,290.478,6.018933781990199,-32.3693,-3.96515,42.818233489990234,4.281823635101318,626,1.34387,1050.72877458,15914,0.675812,-1.12389
156.6586986950133,3.47132,-3.16719,101008.76191463476,3.09647,310.449,4.132288230000995,146.41065069301112,0.0644375,1646.89,572.272,0.00246385,16.1686,2512000,-0.00187799,63.8184,-1641.66,211.042,0.58418,2352.84,0.121647,0.776702,-9.13179,2516000,2357.7,0.33089,-0.00428574,1117.46984036,0.0632175,0.00162736,1637.13,-79.3408,0.0097808,316.563,6.115759772001184,-20.7857,-2.68805,41.65089416503906,4.1650896072387695,627,1.38303,987.780205155,15939,0.681351,-1.12181
156.5604535859602,3.04795,-3.4416,101165.0597205717,3.08377,225.499,4.396503626005142,146.1694511169917,0.0480417,1504.12,644.879,0.002345,25.2692,2516000,-0.000884771,38.8381,-1501.71,172.443,0.687253,1868.94,-0.0259931,0.550354,-9.40707,2520000,1871.52,0.30063,-0.0152673,1089.54931547,0.0554284,0.00151637,1493.6,-16.8892,0.008502,233.724,5.994498842963367,-15.9181,-3.5601,37.017120361328125,3.701712131500244,628,1.18847,489.889035423,15963,0.656311,-1.12896
156.03149427601602,3.22545,-2.99559,101321.03306657972,3.09845,321.579,4.13843013800215,145.83824533000006,0.0541799,1738.38,565.198,0.00304439,22.2449,2520000,-0.00252215,273.299,-1740.08,85.7692,0.537584,2381.38,0.0501194,0.574228,-8.77919,2524000,2383.86,0.340463,0.0227999,1045.45158258,0.0638217,0.0021824,1732.26,-61.951,0.0100563,324.943,6.054818808013806,-40.502,-3.20684,49.37384033203125,4.937384128570557,629,1.70175,1069.12966908,15988,0.672688,-1.1757
157.1614495209942,3.24452,-2.9112,101478.19581261772,3.30527,335.465,4.085142805997748,146.90308800600178,0.0711194,1730.39,565.335,0.00333285,16.428,2524000,-0.00285681,323.623,-1729.72,184.324,0.586001,2324.89,0.169501,0.545103,-7.77542,2528000,2343.69,0.356125,0.0252981,1081.80144023,0.0787707,0.00195889,1721.6,-57.8008,0.010045,344.128,6.173218708994682,-39.3714,-3.01139,45.949668884277344,4.594966888427734,630,1.69259,818.861791079,16012,0.679191,-1.17474
157.4690397270315,3.07314,-2.95188,101635.76298280378,3.41828,326.247,4.091137123003136,147.30118734799908,0.0853719,1643.95,541.867,0.00359142,22.9706,2528000,0.000213216,473.382,-1642.12,146.62,0.560887,2376.2,0.094566,0.548835,-7.53023,2532000,2389.99,0.325751,-0.0157235,1028.18232581,0.0448372,0.00149392,1637.57,-78.6968,0.00791474,331.454,6.076715256029274,-66.0997,-3.25803,35.76872253417969,3.5768723487854004,631,1.54048,1084.81758148,16037,0.698571,-1.13924
157.45402899105102,4.37227,-3.18393,101793.07006316181,3.31791,340.485,4.1946855100104585,147.177189938011,0.0422444,1726.04,562.341,0.00334416,30.9141,2532000,-0.00285813,154.268,-1724.73,126.71,0.555521,2344.88,0.188605,0.702872,-7.24366,2536000,2344.72,0.355675,-0.000777892,1091.39661408,0.0534088,0.00208123,1717.11,-81.2373,0.0093209,345.704,6.082153543029563,-61.1161,-4.47302,50.56435775756836,5.056436061859131,632,1.82671,1062.55955153,16061,0.678144,-1.18609
156.51901254698168,3.23867,-2.93843,101949.85780422679,3.30893,294.777,4.051956025999971,146.41765952999413,0.0433522,1855.7,768.25,0.0041794,16.7763,2536000,-0.00183358,208.503,-1850.48,244.828,0.545868,2359.2,-0.0382211,0.723332,-9.95247,2540000,2356.79,0.357101,0.054251,1023.78763566,0.0545904,0.00182801,1841.74,-11.8186,0.00789575,305.863,6.049396990987589,-4.02205,-3.77694,51.83695602416992,5.1836957931518555,633,2.04036,1060.50515647,16085,0.67925,-1.21878
157.33349030198588,4.06853,-3.20581,102107.05416641978,3.39127,355.904,4.32537785700697,146.8427372469887,0.0475969,1832.33,736.645,0.003993,20.9628,2540000,-0.00357346,176.12,-1834.44,132.069,0.519052,2362.37,0.330821,0.715992,-8.29744,2544000,2366.72,0.363261,0.0325424,694.40894278,0.0561534,0.00194063,1821.77,-29.6163,0.00975634,362.134,6.165375197990215,-52.6892,-2.87121,53.86476135253906,5.386476039886475,634,1.99728,1064.13930667,16109,0.689034,-1.20429
158.11201504198834,3.49849,-3.12576,102265.13251257876,3.23007,319.842,4.193009219990927,147.8250975789997,0.0544215,1799.64,586.743,0.00385126,21.6891,2544000,0.00025762,302.78,-1797.39,195.941,0.561181,2417.2,0.420738,0.57898,-8.92596,2548000,2414.44,0.347331,0.0181352,1066.05863461,0.0422449,0.00185236,1788.33,-185.55,0.00848996,323.294,6.093908242997713,-50.6615,-5.485,44.919105529785156,4.491910457611084,635,1.78833,1079.19636428,16134,0.693331,-1.16667
156.86117471002217,3.67318,-3.00669,102422.11820346877,2.88768,253.07,4.163783280993812,146.64679891400738,0.0450793,1441.57,1200.58,0.00338517,16.1639,2548000,-0.00210229,159.152,-1446.68,343.69,0.543817,1844.16,0.00912708,0.581081,-8.37078,2552000,1845.92,0.305168,0.0346613,1108.7334128,0.0525881,0.00160179,1442.32,-0.626113,0.00815954,256.211,6.0505925150209805,-8.5379,-3.06009,34.645973205566406,3.464597463607788,636,1.19692,526.043337706,16158,0.604609,-1.18947
156.55775465299666,4.08151,-3.00602,102578.63650445378,3.30751,444.113,4.292967674002284,146.24822773099004,0.0550046,2105.9,895.217,0.00472228,16.9799,2552000,6.78378e-05,506.563,-2100.8,364.756,0.568477,2760.26,0.180751,0.865747,-7.96224,2556000,2783.53,0.380268,0.0488348,950.179088728,0.0550726,0.00203601,2094.55,-32.9834,0.00840369,447.015,6.0165592480043415,-30.9921,-3.50611,63.69472122192383,6.369472026824951,637,2.33395,1074.40908482,16184,0.706489,-1.24428
157.65432408600464,3.51771,-2.99359,102736.4404110048,3.37347,310.357,4.2594639110029675,147.33443839699612,0.0476035,1651.4,880.513,0.00243553,30.4501,2556000,-0.00253872,90.3102,-1649.42,168.854,0.565713,2358.98,0.0730861,0.565928,-8.13605,2560000,2371.93,0.32133,-0.00518854,1100.98199885,0.0561046,0.00185173,1642.57,-52.4716,0.008715,316.722,6.060421778005548,-36.1837,-4.19805,44.768890380859375,4.476889133453369,638,1.58412,747.554850624,16209,0.701311,-1.12622
157.5322145550308,3.02,-2.91773,102893.73935541182,3.18984,346.51,4.413875745012774,147.0817373309983,0.0502048,1770.4,504.876,0.00336076,19.2081,2560000,-0.00382538,351.878,-1765.43,119.699,0.452808,2425.71,0.178919,0.737743,-8.76766,2564000,2425.28,0.345503,0.0278017,1075.79844029,0.0576998,0.00241402,1757.32,-86.9248,0.00981709,351.462,6.036601479019737,-91.6881,-3.10679,49.151451110839844,4.915145397186279,639,1.7481,993.162276862,16233,0.68134,-1.174
157.43304892504239,4.18615,-4.30137,103050.97637069187,3.7068,322.111,4.184990548004862,147.16926420900563,0.0518764,1650.1,532.629,0.00323019,44.2336,2564000,-0.00121339,334.643,-1646.19,119.536,0.528828,2435.67,0.0612736,0.540278,-10.434,2568000,2442.56,0.333174,-0.0200143,1039.17724364,0.0443602,0.00193199,1640.97,-51.1723,0.00871327,326.892,6.078794168031891,-24.1492,-5.38309,40.655906677246094,4.065590858459473,640,1.47857,321.448374429,16258,0.687316,-1.14589
156.93826442597492,2.87565,-3.07128,103208.10371451484,3.27968,340.023,3.993728703004308,146.91388704899873,0.0475237,1626.58,542.337,0.0026528,20.6713,2568000,-0.00127657,56.7217,-1627.09,152.406,0.417457,2334.86,0.155317,0.739115,-10.1861,2572000,2342.12,0.325578,-0.0201558,1048.27495994,0.046314,0.00186711,1619.47,-38.4331,0.00835623,344.252,6.030648673971882,-38.421,-3.63862,42.22848129272461,4.222848415374756,641,1.19169,996.767514772,16282,0.66567,-1.11558
156.50695616002486,3.32528,-2.98779,103364.32914577589,3.48135,304.609,4.187323010992259,146.1352044140076,0.0520025,1885.31,560.434,0.00423794,34.6161,2572000,-0.000853147,275.838,-1887.96,161.554,0.525804,2371.86,0.131534,0.57556,-8.56826,2576000,2369.52,0.362342,0.0297498,1061.37669997,0.0461207,0.00174802,1879.43,-17.7811,0.0080156,306.699,6.184428735024994,-10.7667,-3.84617,53.54557800292969,5.354557991027832,642,2.19526,1042.70635591,16306,0.706135,-1.21275
156.67532449503778,2.8754,-3.03757,103521.5843911939,3.07701,334.317,3.9107092500053113,146.61246064299485,0.0489347,1756.38,611.904,0.00328271,14.7112,2576000,-0.000985217,222.844,-1758.08,88.1478,0.595448,2382.15,-0.0886734,0.721119,-6.82203,2580000,2385.31,0.33231,0.00675913,1060.26079043,0.0675664,0.00206176,1750.1,-48.3522,0.00960361,338.078,6.152154602037626,-37.8771,-3.90978,49.17926788330078,4.917926788330078,643,1.7848,998.013844191,16331,0.687528,-1.16882
158.22548117800034,2.79332,-3.35338,103679.5227177609,3.48889,324.36,4.495258394003031,147.58532905399625,0.0474411,1793.56,540.039,0.00319696,39.6236,2580000,-0.00165959,125.242,-1789.78,151.079,0.543508,2682.43,0.275642,0.714288,-9.15495,2584000,2651.7,0.364496,0.00205113,1063.32028353,0.0525111,0.00184524,1783.81,-59.246,0.00845492,329.717,6.144893730001058,-43.3606,-5.12294,47.691585540771484,4.769158840179443,644,1.90557,1041.11694314,16355,0.7023,-1.16895
156.25129644099798,3.07678,-3.64064,103835.9121449139,3.06386,270.051,4.2131075610086555,146.02985204600554,0.0424316,1384.33,2205.41,0.00306068,20.6362,2584000,-0.00336873,150.212,-1384.29,657.928,0.547973,1812.73,-0.125518,0.292426,-7.35447,2588000,1814.63,0.294866,0.0254801,795.284191763,0.0553765,0.00164119,1383.52,-9.0541,0.00869063,270.152,6.008336833983776,-16.6686,-3.32866,30.414146423339844,3.041414737701416,645,1.3363,1026.14486285,16379,0.58921,-1.20265
156.970577287997,3.42704,-3.09697,103992.89859909493,3.38331,349.283,4.355863243996282,146.45828384599008,0.0456978,1618.59,645.062,0.00264457,27.1338,2588000,-0.00115444,83.7148,-1615.09,252.272,0.657438,2878.8,0.120009,0.509654,-8.1406,2592000,2843.34,0.327383,-0.00536936,1048.84554279,0.0747311,0.00182687,1609.52,-107.125,0.0093829,359.75,6.156430198010639,-66.8833,-3.83154,40.50443649291992,4.050443649291992,646,1.57783,883.148470243,16404,0.675131,-1.15746
157.52940044898423,3.5781,-2.33632,104150.17828925989,3.17663,231.382,4.376975940002012,147.11034897000354,0.0664682,1666.0,802.13,0.00307269,27.0425,2592000,0.000317457,489.627,-1664.45,141.294,0.554182,2015.02,0.0343947,0.644755,-11.4363,2596000,2021.29,0.289101,-0.0394615,1113.24799399,0.0472285,0.00141689,1659.07,-91.3067,0.00787396,239.411,6.042075538978679,-87.1006,-3.4536,38.02021408081055,3.8020215034484863,647,1.30295,809.946595607,16429,0.726756,-1.05073
156.1362808389822,3.56724,-3.71267,104306.33800029286,3.65707,319.294,4.132068904000334,146.02732362400275,0.0529338,1912.37,620.111,0.004047,33.7118,2596000,-0.00256555,278.131,-1917.26,154.815,0.557292,2407.17,-0.0882345,0.573031,-8.80186,2600000,2408.18,0.372428,0.0335528,1037.45851693,0.0521856,0.00211246,1906.62,-102.483,0.00863035,325.051,5.97688831097912,-102.906,-3.31157,54.70185852050781,5.47018575668335,648,2.04581,597.398727922,16454,0.694027,-1.21588
157.4519207859994,3.5008,-3.06467,104463.73924321488,3.2932,332.755,4.160535564005841,147.21398508100538,0.0434559,1896.42,754.964,0.00409895,15.8912,2600000,-0.00107241,271.936,-1894.7,336.538,0.564219,2423.53,0.0548851,0.73026,-7.36923,2604000,2423.47,0.387175,0.0550896,963.002332454,0.0546945,0.0018776,1885.99,-65.6509,0.00842489,338.678,6.077400140988175,-66.0382,-3.21319,53.248016357421875,5.324801921844482,649,2.11882,1075.27031332,16479,0.697622,-1.20678
156.83634120904026,3.35562,-2.95601,104620.71733753887,3.29298,349.791,4.114626381997368,146.70415012000012,0.0470864,1790.59,562.61,0.00309758,22.1502,2604000,-0.00130609,114.095,-1790.96,127.808,0.560338,2482.57,0.130478,0.565923,-8.27449,2608000,2437.9,0.34559,0.0105638,1095.93209619,0.0515973,0.00183355,1782.7,-73.963,0.00921561,353.866,6.017564707042766,-73.9932,-4.47485,49.88261413574219,4.988261699676514,650,1.71634,1053.37611209,16503,0.681428,-1.1647
155.4226800759934,4.57786,-3.09474,104776.08846237688,3.38734,334.341,4.261656547998427,145.35219826799585,0.0524361,1796.38,595.24,0.00353058,16.5848,2608000,-0.00228907,406.894,-1793.14,307.288,0.57454,2426.72,0.0115416,0.733129,-7.29252,2612000,2421.07,0.34997,0.000223482,1066.90791553,0.0531849,0.00215391,1781.64,-81.1845,0.00995977,345.994,5.808825259999139,-69.5691,-3.209,50.889259338378906,5.088925838470459,651,1.91123,1059.99550125,16527,0.70035,-1.17969
155.76146770101332,3.86393,-3.38941,104931.7802564089,3.2412,313.21,4.215584345001844,145.4378235220065,0.0509893,1646.69,902.667,0.00262756,25.3433,2612000,-0.0027244,223.273,-1648.04,87.1624,0.564802,2367.9,0.235033,0.706381,-8.17354,2616000,2366.16,0.329133,-0.00201127,1119.51463246,0.0567159,0.00216335,1638.54,-87.3369,0.0100672,321.852,6.108059834004962,-98.2474,-4.64078,42.25465393066406,4.225465297698975,652,1.41165,1001.31829375,16551,0.67989,-1.11992
156.13150638404477,2.95198,-3.45861,105088.20391318391,3.22782,342.09,4.151330541004427,145.88947059800557,0.0469041,1799.53,580.787,0.00345798,22.4817,2616000,-0.000622112,320.011,-1800.68,139.616,0.566807,2603.39,0.0294544,0.760992,-7.90644,2620000,2473.96,0.341655,0.0220683,1044.87709542,0.0566783,0.00193292,1791.24,-164.147,0.00964239,349.194,6.090705245034769,-106.182,-5.51627,43.19111633300781,4.3191118240356445,653,1.94738,1062.77482498,16575,0.699597,-1.19692
157.24010287298006,4.11126,-3.31129,105245.36596633692,3.15787,325.123,4.44795158499619,146.70194410398835,0.0534286,1661.61,1043.07,0.00241353,23.841,2620000,-0.00361656,193.424,-1666.22,155.011,0.549242,2903.78,0.0169328,0.707974,-6.54196,2624000,2888.67,0.32422,0.0186519,972.364747894,0.0544337,0.00183662,1658.83,-69.3871,0.0098772,327.222,6.090207183995517,-72.2244,-4.6907,38.727027893066406,3.8727028369903564,654,1.4815,936.032936247,16600,0.694409,-1.11743
157.86583671499102,2.94247,-2.88903,105403.04878570793,3.44531,269.974,4.374469992995728,147.35800640498928,0.0525512,1885.09,988.199,0.00353998,20.5764,2624000,-0.0022079,176.597,-1883.89,262.658,0.560525,2674.31,0.084231,0.6999,-8.24697,2628000,2456.06,0.36909,0.042081,1044.91199999,0.0521915,0.00196169,1877.37,-37.3846,0.0101545,280.451,6.133360317006009,-59.4405,-4.8397,43.6634635925293,4.36634635925293,655,2.04934,1027.92831327,16625,0.687959,-1.21541
155.15332083501562,3.26808,-4.58307,105558.30577906994,3.57153,387.069,4.196459981001681,144.98571841500234,0.0478992,1768.46,888.355,0.00363959,35.6409,2628000,-0.000114495,181.907,-1773.45,262.139,0.577289,2476.65,0.583902,0.548825,-7.57158,2632000,2488.61,0.357841,0.0197423,1041.3402281,0.0506818,0.00158381,1765.18,-78.2426,0.00842426,396.199,5.971142439011601,-115.165,-4.20597,48.059234619140625,4.8059234619140625,656,1.79967,1038.55497445,16649,0.697586,-1.16518
156.44228836095135,2.91168,-2.9206,105714.5281031479,3.19718,317.237,4.304697640996892,146.1690383189998,0.0335759,1649.47,516.322,0.00276691,19.1994,2632000,-0.00304666,207.721,-1651.02,117.806,0.582517,2385.98,0.237213,0.748112,-9.14148,2636000,2388.77,0.319999,-0.00780767,1069.7768139,0.0554984,0.00215576,1641.39,-58.5496,0.00880267,327.358,5.96855240095465,-68.6731,-3.12159,45.41205596923828,4.541205883026123,657,1.36758,1099.14308211,16673,0.673017,-1.1525
156.57816218497464,3.30006,-2.88511,105871.08813220188,3.10168,325.541,4.089377267999225,146.60925306600984,0.0511529,1698.15,539.091,0.00266056,24.9369,2636000,-0.00324302,370.095,-1693.69,149.326,0.563773,2441.13,0.0921407,0.723739,-16.3117,2640000,2432.84,0.329182,0.00843032,1025.97358915,0.0580479,0.00209927,1689.74,-121.738,0.00902494,327.512,5.879531850965577,-113.85,-4.02308,42.55805969238281,4.255805969238281,658,1.51404,1068.34922625,16697,0.661644,-1.16117
157.2799468569865,3.85427,-3.13031,106028.5885210119,3.47843,356.866,4.076436799005023,147.2014889849961,0.0534831,1805.03,577.046,0.00338633,22.7326,2640000,-0.00305171,411.05,-1807.47,150.18,0.565687,2451.57,0.65016,0.554809,-10.9947,2644000,2448.15,0.353279,-0.00374826,1105.63816573,0.0541712,0.00218192,1800.03,-77.1425,0.011548,358.131,6.002021072985372,-89.7037,-3.87847,47.13228988647461,4.713229179382324,659,1.98403,1059.27540626,16723,0.708571,-1.18722
157.80465194795397,4.31777,-3.76,106186.32577072683,3.33743,340.714,4.301486412994564,147.5421296860004,0.052831,1816.55,736.364,0.00322708,25.4668,2644000,-0.00215373,270.014,-1816.4,473.098,0.564392,2425.96,0.0160566,0.571682,-10.0012,2648000,2440.75,0.357503,0.0234793,1102.43435354,0.0513207,0.00215983,1805.11,-149.463,0.0100115,352.926,5.961035848959,-133.042,-4.26359,50.73976516723633,5.073976516723633,660,1.98304,1042.47011905,16747,0.688312,-1.20101
156.94055703197955,4.27578,-3.44901,106343.44346018581,3.50846,369.531,4.238864432001719,146.7682764170022,0.0345217,1806.15,1011.98,0.0039395,28.0362,2648000,-0.00281971,450.272,-1802.27,150.808,0.557964,2449.08,-0.118351,0.71691,-10.2775,2652000,2453.33,0.362607,0.00896565,859.192042543,0.0536158,0.00198161,1793.93,-134.1,0.00827147,372.768,5.933416182975634,-142.61,-4.17089,50.53289794921875,5.053289890289307,661,1.95089,970.752025225,16771,0.693256,-1.19766
157.27025248103018,2.533,-3.42265,106500.43825769183,3.14117,232.206,4.421345522001502,147.0305137020041,0.0556224,1581.37,1005.43,0.00297491,21.645,2652000,-0.0027014,265.314,-1584.06,354.155,0.556585,2859.88,-0.171322,0.570858,-10.946,2656000,2830.3,0.316246,0.00162549,1122.87074046,0.0566303,0.00200213,1580.37,-296.83,0.0089346,241.39,5.8183932570245815,-142.243,-3.74906,33.625328063964844,3.3625328540802,662,1.40812,1012.15020561,16796,0.638748,-1.1883
156.3234808959969,4.40202,-3.23097,106656.78958293883,3.22343,311.916,4.150709661000292,146.14483584499976,0.0446916,1664.04,972.728,0.00306814,24.5085,2656000,-0.00172757,130.42,-1669.92,206.922,0.554652,2393.45,-0.0161951,0.548118,-7.24798,2660000,2402.3,0.341297,0.0166763,1091.01702494,0.0480708,0.0019178,1662.46,-112.728,0.00886382,315.695,6.0279353899968555,-98.1049,-4.12054,43.610801696777344,4.361080169677734,663,1.76308,1083.07020885,16820,0.663717,-1.19208
157.3113209840085,3.75452,-3.87507,106813.98104162383,3.30187,290.63,4.183780356994248,147.16373205899436,0.0547192,1701.61,632.275,0.00344902,19.3242,2660000,-0.00427142,302.546,-1704.17,152.82,0.570288,2282.66,-0.0167451,0.561732,-7.85559,2664000,2277.08,0.347201,0.00555893,1093.81876413,0.0610433,0.00211482,1695.6,-129.229,0.00870263,299.132,5.963808568019886,-101.531,-4.23855,43.67756652832031,4.3677568435668945,664,1.67464,986.785672109,16845,0.683168,-1.18131
156.77024043098208,3.43912,-3.14386,106970.80452001483,3.11527,277.774,4.068361580997589,146.91602683799283,0.0676475,1713.55,608.602,0.00320964,23.6571,2664000,-0.00213854,483.366,-1712.79,105.659,0.503096,2397.88,0.116504,0.625798,-8.29688,2668000,2396.87,0.332099,-0.0105597,1076.19768032,0.0529173,0.00169108,1704.79,-34.343,0.00985517,280.539,5.785852011991665,-19.3743,-2.98496,41.50347900390625,4.15034818649292,665,1.57813,1003.85530523,16869,0.700585,-1.13662
156.8339523700124,2.49537,-2.57974,107127.66574855184,2.75943,186.624,4.127082790000713,146.59295223100344,0.049304,1593.58,628.793,0.001986,15.0365,2668000,-0.00177867,102.977,-1586.77,136.33,0.537898,1832.21,0.0758893,0.595544,-8.1204,2672000,1840.77,0.273842,-0.0569534,1070.91069926,0.0420824,0.00169074,1583.29,-24.6339,0.00666109,192.966,6.113917349008261,-28.4056,-3.10389,45.16998291015625,4.516998291015625,666,1.36726,1087.80328589,16893,0.674174,-1.12368
156.95921465901483,3.71891,-3.17183,107284.81178065983,3.26097,287.594,4.158965534996241,146.72488856999553,0.0430074,1680.41,764.312,0.0032622,22.6608,2672000,0.0003336,325.715,-1677.27,264.558,0.568543,2401.19,0.279295,0.560073,-8.15979,2676000,2404.32,0.320526,-0.0301498,1078.37948989,0.047011,0.00177622,1667.48,-63.9055,0.00827821,299.818,6.075360554023064,-58.7257,-3.86535,44.42383575439453,4.442383766174316,667,1.47522,1063.92923499,16917,0.683133,-1.12763
157.7552648490091,2.63507,-3.02732,107442.34739594684,2.87921,309.059,4.35083071400004,147.25302043100237,0.0466643,1690.51,483.297,0.00306052,11.4683,2676000,-0.00165675,403.637,-1688.26,94.477,0.506382,2382.2,0.0408977,0.571722,-9.79028,2680000,2390.13,0.307433,-0.0139995,922.852954396,0.0526988,0.00187744,1681.07,-86.8218,0.00870151,311.266,6.1514137040067,-116.075,-3.11017,49.31842803955078,4.931842803955078,668,1.60024,1089.48290725,16942,0.674382,-1.1482
156.25029852901935,3.4086,-3.35371,107598.74941764286,3.44765,314.865,4.13640062000195,146.12775519299612,0.04418,1685.1,772.436,0.00254449,28.2338,2680000,-0.00136963,112.11,-1684.74,276.994,0.568268,2458.37,0.0366163,0.561132,-7.91237,2684000,2452.44,0.317797,-0.0513502,1118.22317842,0.048084,0.00185313,1675.22,-103.824,0.00963922,322.725,5.986142716021277,-111.3,-4.40664,48.84706115722656,4.884706020355225,669,1.69534,1012.79377603,16966,0.703697,-1.13703
