Q Predictions Mean,AverageReturn_all_test_tasks,Train Time (s),KL Loss,Epoch,R Predictions Mean,(Previous) Eval Time (s),QF Loss,R Predictions Max,V Predictions Min,Number of env steps total,R Predictions Min,Sample Time (s),Policy Loss,Log Pis Max,Q Predictions Min,Epoch Time (s),Total Train Time (s),Number of rollouts total,Z mean train,Z variance train,VF Loss,Z mean eval,R Predictions Std,Log Pis Std,KL Divergence,Z variance eval,Policy log std Max,Policy mu Std,Log Pis Mean,AverageReturn_all_train_tasks,Policy log std Mean,Policy mu Max,V Predictions Max,Q Predictions Max,Q Predictions Std,V Predictions Mean,Number of train steps total,Policy log std Std,V Predictions Std,Policy log std Min,RF Loss,Policy mu Mean,Log Pis Min,Policy mu Min
3404.39,1748.82812906,74.81955238099908,8.925812721252441,377,0.00643955,4.0470779560055234,567.428,0.0147791,959.258,3784000,-0.000690771,10.505050231004134,-3413.83,15.9521,853.782,89.37168056800874,33723.56334161875,22700,1.40798,0.0169069,114.601,2.13148,0.00260666,3.80733,89.25812530517578,0.0314852,-0.0294614,1.35414,4.52944,1790.03292371,-0.78819,3.0738,4348.62,4373.32,658.978,3407.95,756000,0.34967,641.373,-2.73211,865.061,-0.0766676,-5.54696,-3.24541
3125.08,1674.24656174,74.05374881400348,10.776122093200684,378,0.00638372,4.011789203999797,444.262,0.0158244,-1427.92,3794000,-0.000512125,10.206009938970965,-3137.86,14.6207,-1440.09,88.27154795697425,33811.832737959725,22760,1.93657,0.0245622,183.496,1.67701,0.00254268,4.09961,107.76121520996094,0.0810571,0.245031,1.30696,4.00406,1736.04944025,-0.740856,3.61867,4349.65,4339.6,884.724,3138.22,758000,0.354933,868.467,-2.90426,594.098,-0.0478049,-10.1162,-3.081
3226.71,1748.23674746,74.30129785899771,9.897257804870605,379,0.00647503,4.012513270005002,414.858,0.0156458,-998.881,3804000,0.000160362,10.3266128940013,-3237.7,16.44,-961.517,88.64042402300402,33900.53221791373,22820,1.88588,0.0499375,137.332,1.66975,0.00234981,3.88638,98.97257995605469,0.040324,0.0529933,1.34141,4.18729,1738.74728017,-0.739013,3.00895,4341.74,4341.35,837.897,3233.2,760000,0.351206,816.399,-2.93722,582.423,-0.00841941,-6.48537,-2.93143
3328.34,1617.80887819,81.06090968899662,9.804788589477539,380,0.00616934,4.074457308001001,454.501,0.0151769,-935.202,3814000,-0.00170209,10.194830114043725,-3336.51,18.2816,-923.261,95.33019711104134,33996.30023260477,22880,1.36909,0.0137296,123.448,1.83669,0.00257184,3.84699,98.04788208007812,0.0258383,0.0208917,1.33257,4.37973,1538.24939378,-0.773891,3.19651,4400.64,4415.86,751.948,3340.25,762000,0.334531,735.461,-2.88238,599.293,-0.0987638,-6.31642,-3.87483
3432.66,1756.02683426,75.66687260299659,9.014866828918457,381,0.00632014,4.5158798299962655,606.603,0.0129103,-1051.08,3824000,-0.00119742,10.186287637989153,-3445.52,15.9577,-1188.13,90.36904007098201,34086.16911826375,22940,1.41036,0.0209765,139.706,1.75593,0.00240511,3.56621,90.14866638183594,0.0312295,0.13756,1.32893,4.31885,1792.35681584,-0.766376,4.04102,4399.65,4394.44,739.692,3448.12,764000,0.325121,726.866,-2.92634,601.691,-0.0850014,-6.77298,-3.52165
3273.77,1740.33566867,75.17223059399839,9.521468162536621,382,0.00653127,4.018279658004758,687.855,0.0164221,-955.062,3834000,-7.48475e-05,10.541088507983659,-3285.29,18.0352,-941.344,89.73159875998681,34175.92656408974,23000,1.41954,0.0164113,323.509,1.67079,0.00262611,3.79105,95.21467590332031,0.0462758,0.240318,1.32359,4.1923,1775.56706551,-0.773863,4.7039,4382.76,4411.35,793.814,3276.17,766000,0.339834,772.052,-2.81424,786.648,-0.0647244,-6.23746,-4.4089
2512.56,1757.95219839,74.80064560999745,7.75673770904541,383,0.00559423,4.04707060099463,683.224,0.0115237,590.141,3844000,-0.00121297,10.336285612989741,-2525.94,19.124,580.214,89.18400182398182,34265.11712940174,23060,1.35377,0.0296535,242.141,1.87077,0.00211618,3.62264,77.56737518310547,0.0429732,0.151972,1.22362,3.3329,1732.79780389,-0.748425,3.55977,3836.77,3859.76,882.064,2521.25,768000,0.353965,863.035,-2.68541,93.0047,-0.031168,-5.92672,-3.73414
3327.27,1687.79541601,74.77525293000508,12.734675407409668,384,0.00637957,4.056581487006042,648.577,0.0162056,-1280.54,3854000,-0.0010308,10.520938900997862,-3337.45,19.1322,-1307.32,89.35277331800899,34354.38359856374,23120,1.3953,0.0250269,186.785,1.72532,0.002611,4.30984,127.34674835205078,0.045782,0.239726,1.4222,5.03834,1745.32904063,-0.733861,3.40418,4413.16,4411.51,836.924,3344.09,770000,0.370471,816.267,-2.99842,575.105,-0.072762,-6.55292,-3.17704
3299.72,1748.47100857,74.16322832700098,9.53853702545166,385,0.00666545,3.974012660997687,526.837,0.0190949,-825.193,3864000,-0.00155696,10.374738459002401,-3310.29,15.0183,-822.634,88.51197944700107,34442.85550900276,23180,1.42327,0.0279039,102.871,2.03051,0.00264396,3.80617,95.38536834716797,0.0277447,0.170049,1.31757,4.23983,1690.80070527,-0.766537,2.76092,4383.86,4391.73,771.865,3309.95,772000,0.346465,756.418,-2.91056,809.022,-0.0511588,-6.99605,-3.26091
3088.73,1755.54737962,75.0970162510057,11.435640335083008,386,0.00640112,3.936162181002146,524.908,0.015537,-1227.49,3874000,-0.000490594,10.413263145987003,-3103.58,15.8578,-1150.08,89.44644157799485,34532.38935031375,23240,1.4005,0.0239526,208.041,1.74171,0.0025671,4.10776,114.35639953613281,0.0341423,-0.00372648,1.31729,3.95894,1755.47750485,-0.735127,3.04661,4430.56,4451.86,874.039,3104.6,774000,0.346047,851.062,-2.87981,518.743,-0.0590871,-7.69547,-4.75792
3150.13,-300.197666127,75.0203125360058,12.179947853088379,387,0.00691343,4.02682512300089,647.441,0.0158498,-880.188,3884000,-0.000530566,10.18737804700504,-3160.53,20.4544,-870.202,89.23451570601173,34621.63671555076,23300,1.94499,0.0211601,172.006,3.19493,0.00296677,3.88764,121.79947662353516,0.400646,0.483385,1.34141,4.14859,1749.03842571,-0.746435,3.85068,4460.7,4481.17,883.252,3168.2,776000,0.359427,860.304,-2.92359,866.211,-0.029172,-6.27563,-3.85403
3481.69,1732.83619363,74.69528721499955,8.170867919921875,388,0.00619175,4.042532922001556,565.101,0.0163484,1080.07,3894000,0.000427728,10.362057813996216,-3486.95,17.7415,1079.06,89.09987795099732,34710.641394954764,23360,1.4375,0.0538812,216.938,2.07261,0.00225853,3.63343,81.70867919921875,0.0375549,-0.0228254,1.32627,4.34996,1768.36058488,-0.775233,2.92844,4457.25,4440.91,667.141,3497.51,778000,0.339031,657.236,-2.85109,483.218,-0.0655377,-7.38195,-3.21053
3303.45,1671.52517973,74.37852360199759,10.55824089050293,389,0.00636334,3.950451324999449,460.352,0.0167186,-859.29,3904000,-0.00172186,10.502860961991246,-3317.86,18.1419,-828.201,88.83183588898828,34799.540248974736,23420,1.35557,0.0399492,106.179,1.96991,0.00261739,4.03726,105.58240509033203,0.0572277,0.000882149,1.38368,4.65141,1675.96182788,-0.741977,3.52936,4376.08,4373.58,806.879,3315.55,780000,0.368272,786.191,-2.99677,555.533,-0.0720464,-7.68229,-4.1048
3282.54,729.089928045,75.32193428499886,10.706278800964355,390,0.00641643,4.020354674998089,734.897,0.0159039,-838.513,3914000,-0.000591358,10.461171416027355,-3297.66,19.0465,-866.873,89.8034603760243,34889.405117944756,23480,1.48132,0.0488211,355.955,10.5071,0.00254074,3.8779,107.06278228759766,0.785386,0.199959,1.32482,4.19533,1703.46997879,-0.750768,3.55651,4520.36,4549.09,855.501,3283.88,782000,0.364683,830.803,-2.92663,606.129,-0.0803235,-6.13642,-3.06144
3346.23,1692.29968279,76.53425386299932,8.88649845123291,391,0.00587154,4.0848095629989984,389.741,0.0134599,459.716,3924000,-0.000910277,10.462038680998376,-3356.28,14.6506,458.283,91.0811021069967,34980.38941153775,23540,1.34297,0.0397284,107.397,1.74524,0.00223883,3.72465,88.86498260498047,0.0302561,-0.00546086,1.33355,4.19491,1724.97833068,-0.757721,2.95109,4431.95,4428.31,781.901,3358.21,784000,0.335587,768.139,-2.8701,354.233,-0.0536842,-7.99999,-2.93385
3094.47,1761.59301894,75.6577521500003,11.241382598876953,392,0.00617997,3.991166477993829,980.774,0.0198092,1020.3,3934000,-0.00130256,10.332094421995862,-3106.29,24.9899,929.043,89.98101304999,35070.37991598274,23600,1.90844,0.0474072,230.634,1.63492,0.0024113,3.89795,112.41382598876953,0.0498822,0.388131,1.33481,4.21928,1808.23325404,-0.738793,4.81762,4295.3,4291.3,836.904,3108.11,786000,0.344924,812.545,-2.93481,479.385,-0.050808,-6.10946,-2.97298
3223.75,1705.07986443,74.95429967700329,10.374975204467773,393,0.00649012,4.003599098003178,420.39,0.0144732,853.264,3944000,-0.000190826,10.347914310041233,-3235.52,15.4635,749.033,89.3058130850477,35159.64827117278,23660,1.53469,0.0158646,231.834,1.68242,0.00250025,3.78327,103.74974822998047,0.0317348,0.158004,1.31389,4.04696,1791.78312443,-0.750084,3.0586,4489.59,4509.94,863.699,3226.64,788000,0.348607,840.117,-2.88381,601.113,-0.0790578,-6.4965,-3.24775
3232.18,1767.55984796,74.84015063699917,8.6231689453125,394,0.00613406,3.969106123993697,549.775,0.0157717,-717.281,3954000,-0.000713094,10.342562276004173,-3239.82,15.4439,-722.858,89.15181903699704,35248.85356709176,23720,1.41526,0.0314347,127.84,1.79047,0.00244784,3.62686,86.231689453125,0.0582894,-0.0777841,1.28667,3.93667,1765.33268824,-0.751195,2.85726,4415.97,4416.59,858.426,3242.67,790000,0.327508,843.119,-2.69965,351.071,-0.0777955,-5.24142,-3.55997
3400.5,1693.13512001,76.00845215799927,9.683145523071289,395,0.00623848,4.026039167998533,454.33,0.0167503,-880.965,3964000,-0.00172287,10.38558397401357,-3409.13,18.8389,-889.659,90.42007530001138,35339.31463871776,23780,1.29664,0.0302372,155.457,1.63541,0.00241118,3.82081,96.83145141601562,0.0217177,0.204751,1.33762,4.18243,1680.68751518,-0.778523,4.04908,4531.34,4537.03,777.517,3408.8,792000,0.360957,759.203,-3.04503,606.398,-0.092154,-5.96697,-3.7376
3071.3,1691.96432585,74.43367991300329,10.662704467773438,396,0.00594344,4.069557395996526,680.994,0.0143473,950.52,3974000,-0.00260714,10.375655402996927,-3083.21,23.5359,757.202,88.87889271199674,35428.15283892577,23840,1.79909,0.0373667,259.599,1.72639,0.00264315,4.09466,106.62704467773438,0.0692074,0.0722739,1.30867,3.98484,1676.61331455,-0.738171,4.7001,4392.69,4389.72,881.057,3076.39,794000,0.346623,852.21,-2.83935,422.007,0.0252498,-11.2945,-3.35135
3185.59,1753.9311095,75.1005579959965,9.6043062210083,397,0.00590681,4.032109052001033,642.287,0.0143477,974.185,3984000,-0.000945507,10.470289067008707,-3200.46,17.7619,933.113,89.60295611500624,35517.701001782785,23900,1.35122,0.0351981,304.146,1.59732,0.00237065,3.96645,96.04306030273438,0.0514708,-0.0274896,1.32702,4.09725,1798.20597693,-0.754759,3.23435,4441.22,4457.95,836.589,3187.24,796000,0.355346,813.745,-2.97759,334.908,-0.0327814,-9.93628,-3.19607
3224.48,1825.19410438,74.49206417199457,10.334005355834961,398,0.00637394,3.98065697200218,824.695,0.0162899,-674.748,3994000,-0.000145726,10.273481451018597,-3239.47,16.4694,-642.006,88.74620259501535,35606.61083762779,23960,1.6995,0.0382218,174.032,1.85376,0.00251303,3.77471,103.34004974365234,0.029868,0.0821136,1.3192,4.08157,1752.54485698,-0.74791,3.12448,4501.52,4516.65,862.254,3240.25,798000,0.353643,845.805,-2.88658,546.238,-0.0378401,-7.73835,-3.13339
3144.08,1729.12041501,74.99190044900024,9.722929954528809,399,0.00612876,4.146984428996802,597.348,0.0159866,-1325.64,4004000,-0.000920922,10.35304385699419,-3149.19,20.3145,-1292.0,89.49192873499123,35695.963208477784,24020,1.75019,0.037197,376.714,2.1262,0.00256119,3.88453,97.22929382324219,0.033806,-0.0290571,1.3285,4.2049,1778.30643495,-0.762111,3.03582,4376.19,4363.62,890.186,3163.74,800000,0.350838,875.01,-2.9847,544.663,-0.0946103,-8.81599,-3.48444
3185.78,1749.27410743,74.85252841900365,10.362640380859375,400,0.00645858,4.010485472994333,620.474,0.0168153,-1297.61,4014000,0.000165841,10.226348324977153,-3198.56,21.3756,-1379.66,89.08936221697513,35785.117285016764,24080,1.85016,0.021831,171.02,1.84129,0.00252508,3.92678,103.62640380859375,0.0287305,0.00629646,1.34929,4.35898,1777.15750472,-0.750077,6.76669,4422.1,4421.68,889.003,3197.35,802000,0.352502,865.964,-3.04861,571.455,-0.0714627,-6.45233,-4.23443
3562.35,1634.34243692,74.53323753400036,8.790225982666016,401,0.00587974,4.078218959002697,523.629,0.0196954,-691.62,4024000,-0.00137751,10.357691486999101,-3565.79,17.1056,-672.936,88.96914798000216,35874.03779431276,24140,1.43527,0.0375332,95.1321,1.69649,0.00267235,3.764,87.90225982666016,0.0372189,0.124181,1.36699,4.73623,1689.12191015,-0.777799,3.26729,4745.48,4740.5,732.764,3569.03,804000,0.333047,715.531,-2.90093,486.758,-0.0527491,-6.88256,-3.04468
3262.69,1747.81447177,75.33789628699742,10.77249813079834,402,0.00657003,4.0327039809999405,552.274,0.016792,-711.291,4034000,-0.000312439,10.410034685002756,-3273.6,18.8588,-692.111,89.78063495300012,35963.73724644776,24200,1.36359,0.0175655,279.571,1.43473,0.00290381,3.84336,107.72498321533203,0.0160217,0.141345,1.32381,4.3139,1742.28329803,-0.758395,3.85122,4525.03,4508.94,854.334,3284.46,806000,0.359289,837.652,-3.04706,806.629,-0.111072,-5.94704,-3.07571
3138.1,1705.87361755,75.30753451299825,9.92121696472168,403,0.00654591,3.954694505999214,856.186,0.0153629,345.923,4044000,-0.000480369,10.364104754989967,-3156.13,18.164,367.538,89.62633377398743,36053.43260470975,24260,1.81705,0.0177452,393.545,1.68824,0.00260569,3.66554,99.21216583251953,0.0186055,0.218242,1.30544,4.06413,1712.95971998,-0.755918,3.87839,4426.79,4412.8,845.215,3153.97,808000,0.345571,829.747,-2.77815,680.519,-0.0432225,-5.22811,-3.08396
3345.58,1669.9209144,74.55601808500069,8.95106315612793,404,0.00613791,4.0270519420009805,522.009,0.0161951,-1403.14,4054000,-0.00153478,10.403359592004563,-3347.82,15.7427,-1337.86,88.98642961900623,36142.31530653375,24320,1.4416,0.0260056,162.217,2.02097,0.00244965,3.80201,89.51062774658203,0.0357867,-0.041416,1.33324,4.31164,1648.43249434,-0.778969,3.19722,4446.91,4460.87,842.638,3345.16,810000,0.350276,822.617,-2.89316,466.308,-0.120119,-7.40289,-3.35806
3208.73,1664.52214769,75.27489509499719,9.782354354858398,405,0.00593967,3.926194182000472,742.41,0.016045,-583.157,4064000,-0.00181249,10.29774788897339,-3221.29,15.998,-730.35,89.49883716597105,36231.98683420672,24380,1.84006,0.0385271,185.829,1.79231,0.00240041,3.72713,97.82353973388672,0.017121,-0.0630081,1.33433,4.35045,1789.21669761,-0.762966,3.10652,4422.22,4438.5,851.664,3225.15,812000,0.367181,829.489,-3.02643,470.602,-0.0871752,-7.63722,-3.7881
3400.02,1781.70263501,74.42250269900251,9.405234336853027,406,0.00605804,4.101810847001616,590.51,0.0147734,959.937,4074000,-0.000211949,10.368396903002576,-3405.47,16.1126,917.01,88.8927104490067,36320.75166298973,24440,1.37054,0.0296469,215.973,1.85791,0.0023056,3.9524,94.0523452758789,0.0238531,0.0792204,1.35908,4.46878,1710.70886747,-0.758836,3.59251,4485.47,4480.88,780.9,3411.56,814000,0.336668,764.035,-2.90566,406.56,-0.111367,-14.0333,-3.90434
3050.2,1748.62097245,74.9319413589983,10.720365524291992,407,0.00649931,3.9772066890000133,872.459,0.0143788,808.011,4084000,-0.00108669,10.357672410013038,-3057.61,15.7334,627.965,89.26682045801135,36410.05791045574,24500,1.80924,0.0249297,410.622,1.75797,0.00238517,3.94191,107.20365142822266,0.0169678,-0.02342,1.30327,3.9386,1719.963796,-0.752987,3.13444,4461.74,4458.25,906.792,3053.11,816000,0.36103,874.291,-2.91451,534.745,-0.0530268,-8.50192,-3.07972
3186.16,1767.09828292,74.98867456000153,10.194439888000488,408,0.00630288,4.019670241999847,445.478,0.0150559,-779.224,4094000,-0.00120851,10.410324134980328,-3198.65,15.5073,-739.16,89.4186689369817,36499.59291956671,24560,1.86135,0.025118,110.391,1.62591,0.0024773,3.92487,101.94439697265625,0.0213497,0.159118,1.33421,4.11269,1740.84905044,-0.750938,3.51671,4384.89,4402.35,847.386,3195.57,818000,0.347021,823.842,-2.92488,527.264,-0.0730075,-6.9564,-3.321
3280.26,1781.07673777,75.11074339899642,8.892451286315918,409,0.0061908,4.13931241499813,553.111,0.0164658,-784.197,4104000,-0.000429394,10.433831764006754,-3299.89,15.5036,-791.272,89.6838875780013,36589.1649489547,24620,1.37912,0.0133578,233.607,1.90594,0.00255533,3.60957,88.92450714111328,0.0330996,0.268984,1.353,4.50189,1826.15476306,-0.763228,3.27694,4458.64,4447.02,863.969,3294.72,820000,0.331654,844.069,-2.76327,610.468,-0.080829,-6.80207,-3.64217
3459.43,1794.6199375,75.27919978799764,9.875335693359375,410,0.00656895,4.0306923300013295,661.33,0.0171721,-619.105,4114000,-0.00161758,10.357968645992514,-3469.6,16.2665,-722.993,89.66786076399148,36678.81241935369,24680,1.38019,0.033242,100.433,1.77392,0.00261186,3.75016,98.75335693359375,0.0376753,-0.0399578,1.33514,4.2589,1774.3506419,-0.765013,4.37061,4580.61,4587.71,782.577,3471.35,822000,0.339576,763.372,-2.94119,653.973,-0.0622394,-6.30265,-3.39459
3329.86,1649.76000974,75.3282233639984,9.459948539733887,411,0.00600939,4.013361104000069,577.908,0.0140517,-883.704,4124000,-0.00132484,10.47099836399866,-3342.02,17.3854,-860.401,89.81258283199713,36768.66238753169,24740,1.38078,0.0151509,147.415,1.65843,0.00249428,3.8453,94.59947967529297,0.020138,-0.0638323,1.33037,4.31521,1630.52113425,-0.773548,3.21927,4505.33,4504.58,810.687,3342.77,824000,0.341494,790.653,-2.86488,460.713,-0.0616335,-6.91962,-3.21778
3243.63,1572.68016755,75.1484277510026,38.420654296875,412,0.00608678,4.054268719999527,7063.35,0.0145455,-910.551,4134000,-0.000386581,10.508201043987356,-3259.05,15.8181,-910.369,89.71089751498948,36858.34121582767,24800,6.75218,0.565514,1880.75,3.10253,0.0021094,4.29575,384.20654296875,0.306713,0.125852,1.21187,3.18938,1753.32598663,-0.794474,3.38454,5450.15,5388.07,896.229,3264.28,826000,0.319264,890.284,-2.83308,367.869,-0.128335,-7.56712,-3.4748
3460.78,1744.37682468,74.99258799199742,16.299997329711914,413,0.00682595,4.025311639998108,868.226,0.01674,-1386.27,4144000,-0.000637784,10.47436784501042,-3472.34,21.8006,-1432.74,89.49226747700595,36947.80082286067,24860,2.59975,0.0315683,239.512,1.93996,0.00267731,4.42689,162.99996948242188,0.0237929,0.110975,1.38251,4.55882,1717.5592521,-0.718216,4.54347,4884.9,4880.92,911.976,3473.88,828000,0.356768,894.768,-2.98628,849.983,-0.114527,-7.01312,-3.62182
3574.06,1665.40693319,74.88209002499934,11.862717628479004,414,0.00650971,3.9956898300006287,980.116,0.0174865,-442.571,4154000,-0.00126251,10.286557446008374,-3582.64,32.6989,-284.7,89.16433730100835,37037.02060367168,24920,1.6391,0.0121756,167.243,1.95616,0.00275235,3.99307,118.6271743774414,0.0247057,0.0995556,1.36171,4.64366,1810.51696494,-0.760294,5.07656,4737.36,4751.58,830.152,3585.73,830000,0.328812,808.037,-2.78926,849.838,-0.0878083,-9.2141,-5.3628
3304.37,1795.62677013,74.21144511799503,11.005621910095215,415,0.00635807,4.054426425995189,604.218,0.0140564,-956.982,4164000,0.000248271,10.29144553399965,-3307.2,21.6176,-969.049,88.55731707798986,37125.53620593066,24980,1.44629,0.0322899,322.833,1.91609,0.00237265,3.86202,110.05622100830078,0.0414711,0.142095,1.33766,4.38789,1811.38316573,-0.764886,4.19764,4419.04,4460.61,830.299,3300.05,832000,0.358153,805.624,-2.96168,539.565,-0.0941146,-7.19084,-3.99513
3161.42,1782.37205636,74.55868816899601,12.419058799743652,416,0.00715008,4.015734778993647,583.126,0.0142655,-1388.94,4174000,-0.000803725,10.24517178896349,-3174.94,14.5419,-1376.0,88.81959473695315,37214.40213210861,25040,1.61471,0.00768383,129.934,2.10032,0.00248925,3.79446,124.19058990478516,0.0261617,-0.0760776,1.33109,4.3227,1767.75097805,-0.747859,3.43363,4603.38,4623.56,912.127,3176.88,834000,0.352339,891.071,-2.92744,857.691,-0.0637825,-8.39411,-3.48376
3290.95,1733.80590504,74.38335514500068,11.560686111450195,417,0.00657874,4.065444113999547,639.9,0.0159334,-1990.44,4184000,-0.00176011,10.286918512996635,-3299.34,36.9402,-2016.43,88.73571777199686,37303.122094540595,25100,1.89163,0.0195077,384.909,2.10823,0.00260914,3.94119,115.60685729980469,0.0665821,0.414526,1.35259,4.33266,1700.8482633,-0.759425,6.58256,4599.44,4598.28,892.638,3303.78,836000,0.350927,872.611,-2.82802,723.299,-0.0703075,-7.36597,-11.7155
3368.0,1768.94166091,74.36881719800294,11.6964693069458,418,0.00653331,4.052759309000976,552.465,0.0143318,-1007.6,4194000,-0.000172944,10.399605222017271,-3379.3,17.2298,-1020.22,88.82118172902119,37391.90602029562,25160,1.60968,0.0314673,243.896,1.91224,0.00228219,3.98661,116.96469116210938,0.0388891,0.0237994,1.3596,4.499,1770.62124284,-0.740435,3.58833,4637.46,4664.58,874.129,3373.87,838000,0.346239,852.989,-2.97821,647.451,-0.0837662,-6.21283,-3.78485
3386.87,1770.1152123,75.00080939799955,12.252723693847656,419,0.00622766,4.018850204003684,1255.95,0.0163047,-1510.77,4204000,-0.00110166,10.462452593004855,-3393.73,17.4975,-1591.79,89.48211219500809,37481.41034791463,25220,2.17316,0.0352159,451.781,2.16448,0.00256926,4.07627,122.52723693847656,0.0359376,0.0639317,1.35607,4.55623,1774.90721548,-0.768686,3.31546,4659.59,4657.16,841.968,3406.76,840000,0.356347,823.177,-3.00697,543.692,-0.0774068,-7.50358,-3.44048
3019.48,1806.5248122,75.08092495599703,10.61352825164795,420,0.00618134,4.044224656005099,742.707,0.016486,-1039.42,4214000,-0.0024206,10.350186823001422,-3030.21,18.0989,-1045.43,89.47533643500356,37570.92101434163,25280,1.73645,0.0501652,210.082,1.86064,0.00249458,4.12115,106.1352767944336,0.0154036,-0.0429782,1.31887,4.10811,1841.01869266,-0.747435,3.01411,4534.42,4547.77,937.239,3027.82,842000,0.344453,916.175,-2.88575,529.864,-0.0639617,-6.92196,-3.61246
3277.16,1728.05793,74.35406530700129,12.290667533874512,421,0.00634621,4.082769606000511,667.899,0.0150057,-1058.73,4224000,2.73639e-05,10.372637804997794,-3292.21,23.6146,-1068.4,88.8094727179996,37659.637207853644,25340,2.16534,0.0691428,272.727,2.3905,0.00232516,4.15838,122.90667724609375,0.0599832,-0.031445,1.34328,4.45015,1687.00345744,-0.755825,4.09082,4501.31,4521.73,946.987,3283.63,844000,0.368599,924.405,-3.07278,536.605,-0.0881049,-6.62617,-4.7102
3434.04,1684.04460253,74.48034588500013,8.749807357788086,422,0.00600887,3.9924822980028694,481.647,0.014294,-1067.1,4234000,-0.000482214,10.446982819004916,-3437.1,15.4542,-1057.37,88.91981100200792,37748.56253720564,25400,1.40772,0.0217894,104.931,1.88406,0.00213888,3.57344,87.4980697631836,0.0192497,-0.0855582,1.31773,4.1657,1688.33041568,-0.786342,3.0926,4502.86,4517.27,750.174,3439.19,846000,0.322966,735.681,-2.58845,237.481,-0.0494365,-6.59993,-3.24833
3131.28,1813.30718804,74.69814194300125,10.535643577575684,423,0.00587354,4.001073062994692,591.059,0.0170758,-1088.52,4244000,-0.00178975,10.47847345599439,-3147.18,19.9066,-1073.34,89.17768846199033,37837.77154130663,25460,1.30272,0.0171191,417.335,1.9926,0.00249851,3.93188,105.35643768310547,0.0388788,0.139048,1.28396,3.84956,1752.49841714,-0.760257,3.79724,4334.95,4368.97,861.456,3130.43,848000,0.339648,838.951,-2.98269,349.824,-0.0282376,-8.57027,-3.22157
3468.73,1761.29014736,74.82681300200056,12.018987655639648,424,0.00653788,4.036035643999639,510.164,0.016485,-1075.45,4254000,-0.00134417,10.444732386989926,-3474.55,15.4481,-1034.89,89.30758103299013,37927.040134129624,25520,1.62014,0.0105401,159.255,1.79003,0.00250938,3.91778,120.18987274169922,0.0200972,-0.106468,1.34146,4.56426,1745.30736525,-0.776122,3.96908,4667.28,4710.69,830.477,3482.49,850000,0.354757,813.262,-3.0762,726.839,-0.15383,-8.43474,-3.1448
3284.74,1671.4580188,74.1656297619993,10.299565315246582,425,0.00591368,4.000095222996606,772.208,0.0146415,-30.7465,4264000,-0.00100907,10.315465769017464,-3291.56,15.9637,-29.1865,88.48119075401337,38015.57997598264,25580,1.68316,0.0214078,238.636,1.3958,0.00241044,3.67269,102.99565124511719,0.0927065,0.0609958,1.29098,3.95755,1822.2904158,-0.775971,3.67169,4551.78,4560.97,840.88,3297.78,852000,0.328697,827.716,-2.83455,464.688,-0.0543955,-6.41873,-3.93523
3207.03,1726.44403355,75.33257948499522,8.168936729431152,426,0.0062179,4.062119606998749,993.211,0.0126363,-1011.93,4274000,-0.000812744,10.476591687991458,-3213.28,15.8294,-1010.68,89.87129077998543,38105.510415457626,25640,1.40296,0.0293023,295.2,2.28978,0.00215459,3.58993,81.68936920166016,0.0417997,-0.116432,1.31149,4.21827,1785.75871819,-0.781895,3.14693,4518.24,4520.5,880.308,3217.35,854000,0.315466,866.299,-2.77705,427.09,-0.0578536,-7.05793,-3.80473
3465.36,1745.22003521,74.3672039919984,13.695713996887207,427,0.00679738,4.124654844999895,759.284,0.016321,-1351.97,4284000,-0.000493464,10.2601037140048,-3475.58,18.5952,-1373.47,88.75196255100309,38194.307771689644,25700,2.22954,0.0223256,240.188,1.75172,0.0024277,4.02856,136.95713806152344,0.0357353,0.146229,1.37041,4.39768,1806.16961183,-0.730057,3.4444,4674.83,4731.2,892.359,3474.73,856000,0.362142,875.643,-3.02546,812.846,-0.148514,-6.87117,-3.18107
3257.0,1763.36372157,74.30611892400339,11.692329406738281,428,0.0065753,4.17318824200629,953.904,0.0161404,-1030.31,4294000,-0.000544054,10.478731576004066,-3267.28,23.195,-1045.59,88.95803874201374,38283.02799319866,25760,2.01619,0.0158856,212.535,1.83716,0.00246178,3.97046,116.92329406738281,0.017514,-0.10802,1.34495,4.50374,1768.79692873,-0.756472,3.24632,4552.87,4561.62,867.991,3269.02,858000,0.342829,850.13,-2.90354,667.572,-0.0720062,-8.76305,-3.39772
3376.09,1799.92570012,74.48619197699736,10.064204216003418,429,0.00663882,3.9384279799996875,523.809,0.0168318,-1312.35,4304000,-0.00023205,10.278837650017522,-3385.85,16.7939,-1299.16,88.70345760701457,38371.90259938467,25820,1.84286,0.0164358,140.156,2.24351,0.00245796,3.66614,100.64204406738281,0.0214706,-0.0938253,1.32684,4.14693,1774.06954484,-0.780609,4.23872,4550.84,4563.0,859.461,3381.22,860000,0.338016,841.954,-3.01223,688.776,-0.032211,-6.41124,-3.76013
3374.19,1809.71857637,75.74444140800188,12.618517875671387,430,0.00656884,4.112725766004587,589.217,0.0171779,1100.99,4314000,-0.00120834,10.289323053024418,-3384.12,17.592,1038.59,90.14649022703088,38462.01329106568,25880,2.28264,0.0222253,195.119,1.98494,0.00274747,4.04469,126.18517303466797,0.021029,-0.00973028,1.37352,4.43777,1803.19198444,-0.739087,3.58057,4598.27,4655.25,830.721,3383.04,862000,0.3541,807.59,-3.04133,723.49,-0.0500222,-7.27545,-3.5015
