Policy Loss,Epoch,KL Loss,(Previous) Eval Time (s),Policy mu Max,Log Pis Mean,V Predictions Std,Q Predictions Std,Policy log std Mean,Train Time (s),VF Loss,Q Predictions Mean,Policy mu Mean,V Predictions Max,QF Loss,Q Predictions Max,AverageReturn_all_train_tasks,Z variance eval,R Predictions Min,Policy log std Std,V Predictions Min,Number of rollouts total,KL Divergence,Policy log std Min,Policy mu Min,Epoch Time (s),Number of env steps total,Z variance train,Log Pis Max,RF Loss,Policy mu Std,R Predictions Max,Number of train steps total,R Predictions Mean,Sample Time (s),R Predictions Std,Z mean train,Log Pis Std,V Predictions Mean,Policy log std Max,Log Pis Min,AverageReturn_all_test_tasks,Total Train Time (s),Q Predictions Min,Z mean eval
-1139.21,253,3.872142791748047,4.100107487000059,2.86941,0.368057,238.008,243.413,-1.03392,152.38745838299656,133.149,1128.13,0.0195184,1467.0,479.455,1471.53,782.915840277,0.0974244,-0.00777474,0.281332,162.598,6669,38.72142791748047,-2.63445,-3.21107,162.59702402599214,1020000,0.0922574,18.3689,123.905,0.608786,-0.00114144,1016000,-0.0045052,6.109458155995526,0.0010177,0.610684,2.97539,1141.05,-0.0380625,-7.31309,637.328626947,40987.09186789099,92.3922,0.596727
-1176.28,254,3.9391963481903076,4.394733848996111,3.50298,0.544539,276.827,279.151,-1.03505,151.56353484099964,116.387,1168.99,0.0446513,1564.89,498.872,1567.51,816.383057348,0.0859047,-0.00811193,0.289409,7.03051,6693,39.391963958740234,-2.75519,-2.52193,162.06989366697962,1024000,0.116379,18.0725,125.307,0.63606,-0.00192792,1020000,-0.00468001,6.111624976983876,0.00107299,0.767648,3.11962,1177.98,-0.131147,-7.16854,772.846589739,41149.39937769697,-2.4376,0.610809
-1238.03,255,3.567919969558716,4.634636818002036,4.54469,0.496346,245.7,255.357,-1.02453,150.54713316100242,182.312,1232.51,0.0387621,1547.37,517.332,1560.78,797.994017105,0.048107,-0.00801265,0.279657,195.129,6718,35.67919921875,-2.50329,-3.24376,161.27441065900348,1028000,0.0974183,26.3938,190.029,0.64937,-0.000605835,1024000,-0.00484208,6.092640679999022,0.00119486,0.663184,3.06938,1233.98,0.0092901,-8.63123,759.803245456,41310.22020804796,-25.4987,0.531794
-1174.14,256,3.621307134628296,4.183016601004056,3.93586,0.369775,260.035,265.957,-1.03728,151.5384157610024,86.1304,1167.97,0.0250639,1566.97,390.083,1567.23,753.296778771,0.0479432,-0.00773757,0.28164,175.298,6742,36.213069915771484,-2.43539,-2.56559,161.95266086499032,1032000,0.131955,22.7427,143.641,0.638321,-0.000133938,1028000,-0.00446872,6.231228502983868,0.000951618,0.507636,3.12715,1174.6,-0.00986886,-10.1893,802.442783131,41472.18456824795,10.7255,0.573103
-1099.6,257,3.692394971847534,4.196724356996128,2.9302,0.246492,257.597,260.222,-1.03239,151.69337033099873,141.941,1095.91,0.0188694,1445.41,476.642,1445.42,708.477800036,0.0744894,-0.00717735,0.271122,163.134,6766,36.9239501953125,-2.55183,-2.62152,161.97301483197953,1036000,0.0432213,14.2119,68.1666,0.599951,-0.0019169,1032000,-0.00444601,6.082920143984666,0.000907773,0.573259,2.86244,1101.46,-0.190588,-8.49538,61.4408048063,41634.411875736936,14.0244,0.636776
-1128.44,258,3.3583133220672607,4.453093533993524,2.95308,0.242109,242.85,245.878,-1.03095,150.83880843799852,89.7196,1122.13,0.048215,1529.35,453.824,1511.38,850.897917118,0.0668255,-0.00775518,0.260817,176.04,6792,33.583133697509766,-2.34697,-2.34378,161.35370873799548,1040000,0.0830713,22.2795,262.941,0.598856,-0.000301653,1036000,-0.00453442,6.0618067660034285,0.00117879,0.347877,2.69534,1130.79,-0.124057,-9.38337,819.516349801,41795.36780715493,165.35,0.589254
-1042.98,259,2.637876510620117,4.0574503780007944,2.70528,-0.252358,261.024,263.472,-1.02877,152.4988645659978,249.217,1039.25,0.0155345,1420.46,717.246,1422.61,760.562046937,0.0654274,-0.00790728,0.258299,146.507,6817,26.378765106201172,-2.25835,-2.44547,162.53296037997643,1044000,0.114274,12.9827,232.445,0.543472,-0.000860386,1040000,-0.00458498,5.976645435977844,0.00117016,0.440747,2.7932,1044.4,-0.166312,-8.3611,773.967204313,41958.00973159191,151.247,0.585441
-1107.8,260,3.283346652984619,4.16868662500201,4.67375,0.428603,245.583,253.463,-1.06933,151.62365331099863,114.724,1102.73,0.0456729,1450.55,435.745,1466.32,671.617235694,0.0733608,-0.00805933,0.277792,135.02,6842,32.833465576171875,-2.69188,-2.65897,161.9855705179798,1048000,0.0513352,25.8591,121.173,0.587557,-0.0011793,1044000,-0.00430523,6.193230581979151,0.00109526,0.475272,3.17237,1110.16,-0.0766049,-8.051,761.445599022,42120.33058205189,-32.9764,0.619269
-1104.97,261,2.6717662811279297,4.50617948800209,3.44766,0.0211211,233.356,235.38,-1.03249,151.600907136999,121.247,1098.27,0.010765,1422.68,1933.53,1432.9,819.362923486,0.0709951,-0.00836358,0.25849,141.071,6867,26.717662811279297,-2.42548,-2.44738,162.14677475801727,1052000,0.0895694,24.2777,218.457,0.587854,0.0008068,1048000,-0.00464151,6.0396881330161705,0.00129073,0.508535,2.87489,1107.28,-0.187355,-8.63721,777.853694419,42282.33034237991,-50.4736,0.652432
-1137.93,262,3.388947010040283,4.361369726000703,4.09534,0.544094,246.742,250.079,-1.06456,152.0519149699976,141.753,1129.96,0.040201,1470.69,465.352,1474.13,783.169811055,0.0892418,-0.0077228,0.285967,174.393,6893,33.889469146728516,-2.76847,-4.00784,162.55246239199914,1056000,0.0518813,32.0569,75.4413,0.61488,-0.00212184,1052000,-0.00434629,6.139177696000843,0.000829354,0.453286,3.34064,1141.17,-0.123416,-8.1216,765.300635234,42445.17504593989,42.4452,0.655169
-1156.62,263,3.410813093185425,4.6555399270000635,2.35089,0.578722,249.105,251.953,-1.04876,151.4834076890038,88.046,1151.31,0.0258554,1504.17,383.334,1502.6,829.930073463,0.0520869,-0.00867246,0.284995,155.289,6919,34.108131408691406,-2.57135,-3.61523,162.15930369199486,1060000,0.107429,18.0656,146.512,0.61744,-0.00165889,1056000,-0.00449674,6.020356075991003,0.000957939,0.536408,3.00414,1155.66,-0.145709,-9.64675,804.963563458,42606.87796612788,173.307,0.603631
-1051.41,264,3.3464837074279785,4.20166283800063,2.20332,0.142516,254.915,256.325,-1.01818,150.48973236400343,196.772,1044.77,-0.0193774,1526.06,993.316,1522.85,774.284493108,0.0505926,-0.00864484,0.276125,165.574,6944,33.46483612060547,-2.61917,-2.62235,160.84708562400192,1064000,0.0989558,14.6478,188.189,0.58454,-0.000911894,1060000,-0.00473453,6.1556904219978605,0.00109129,0.13272,2.85483,1053.15,-0.133831,-7.88457,248.083793328,42767.57505949989,140.738,0.232011
-1155.96,265,3.9863250255584717,4.053580603002047,3.54025,0.238848,278.658,282.164,-1.0315,151.31236993299535,93.35,1147.9,0.0420059,1496.64,377.912,1503.55,859.746132291,0.0694465,-0.00733756,0.276571,155.969,6969,39.863250732421875,-2.42963,-3.07706,161.33526465998875,1068000,0.0498221,20.5325,91.5946,0.613031,-0.00171578,1064000,-0.00430011,5.969314123991353,0.00081192,0.515823,3.01976,1155.92,-0.0254701,-11.1955,711.683961603,42929.267221288865,159.315,0.561509
-1152.13,266,3.705373525619507,4.4130323989957105,2.70439,0.331346,262.535,266.386,-1.01567,151.5581057829986,74.3524,1144.43,0.0244704,1480.84,370.704,1473.94,868.534764518,0.0710586,-0.00859317,0.28633,170.352,6995,37.053733825683594,-2.43051,-3.13223,162.0956024769839,1072000,0.0839477,18.9161,197.9,0.628607,0.00015633,1068000,-0.00449076,6.124464294989593,0.00115985,0.62349,2.98374,1151.18,-0.0548846,-9.11818,804.823133088,43091.148314576865,-25.0341,0.48072
-1115.18,267,3.36480712890625,4.2005614480003715,2.34652,0.288275,279.357,283.73,-1.05404,151.8992091629989,189.987,1110.33,0.0659243,1500.54,659.002,1501.71,820.505691025,0.0616616,-0.00733967,0.280531,156.486,7020,33.6480712890625,-2.66183,-2.58384,162.21213971800898,1076000,0.0471612,17.7546,143.656,0.571789,-0.00151574,1072000,-0.00434623,6.112369107009727,0.00104789,0.143047,2.9107,1114.03,-0.103288,-10.3287,692.797183237,43253.51997986088,-81.7392,0.512913
-1146.78,268,4.000762939453125,4.362090712005738,2.89679,0.40718,250.022,256.92,-1.03642,152.5827751340039,121.855,1139.36,0.00127923,1468.64,2495.52,1470.08,784.913788706,0.0718676,-0.00750103,0.285377,178.828,7046,40.00762939453125,-2.65386,-2.70477,163.09740750399942,1080000,0.0577838,14.3326,132.692,0.612967,-0.00084339,1076000,-0.0045987,6.1525416579897865,0.00101122,0.517422,2.9785,1150.91,-0.0860729,-8.30432,736.971213276,43416.47020946387,-61.666,0.602545
-1181.46,269,4.043635845184326,4.217270988003293,2.64608,0.39507,249.853,254.078,-1.01649,151.45474172399554,118.807,1172.01,-0.00835908,1484.8,389.863,1490.81,786.406589172,0.0605262,-0.00816177,0.282833,110.718,7072,40.43635940551758,-2.48929,-2.66567,161.80985819700436,1084000,0.120435,15.9629,247.93,0.637953,-0.00134484,1080000,-0.00465094,6.137845485005528,0.0010666,0.655867,2.96149,1178.06,-0.158511,-8.13791,833.933943717,43578.25664019986,132.81,0.576515
-1040.07,270,2.4027950763702393,4.196253747999435,2.30861,0.0290385,264.255,270.423,-1.03085,151.13046329699864,429.319,1030.16,0.0153806,1513.48,1651.77,1519.75,787.570336091,0.0614165,-0.00838578,0.266222,160.129,7096,24.027950286865234,-2.4104,-2.97615,161.47612353799923,1088000,0.139462,15.6664,241.933,0.559872,-0.00087488,1084000,-0.00453452,6.149406493001152,0.00111915,0.213221,2.9271,1038.75,-0.15716,-7.75463,813.462255781,43739.70909934786,109.37,0.512868
-1178.03,271,3.7828640937805176,4.175152805997641,4.25604,0.459508,249.275,258.336,-1.07517,152.69735381400096,108.554,1169.29,0.0367406,1456.55,490.75,1459.95,844.608096631,0.0548585,-0.00808206,0.28887,175.747,7121,37.82863998413086,-2.62441,-4.03429,163.1091194680048,1092000,0.0427269,22.3922,257.316,0.60221,-0.00052688,1088000,-0.00432542,6.236612848006189,0.00122787,0.524958,3.0591,1178.66,-0.0940752,-8.59073,783.594386777,43903.01725919488,41.4749,0.605557
-1155.15,272,3.461397886276245,4.376454076998925,3.3749,0.510243,260.383,263.135,-1.04211,151.38851898800203,94.1384,1146.76,0.00804631,1476.92,409.303,1471.23,807.82098382,0.0516102,-0.00800428,0.292864,143.719,7146,34.61397933959961,-2.4646,-2.22087,162.03554289598833,1096000,0.0742818,12.7236,193.755,0.615799,0.000739179,1092000,-0.00455909,6.27056983098737,0.00111943,0.534571,2.97527,1155.21,-0.0712297,-9.71574,812.29550592,44064.67410396586,151.695,0.59397
-1174.7,273,3.7547543048858643,4.000055955999414,3.99677,0.481638,278.024,280.478,-1.03139,150.8113088809987,117.432,1166.78,0.0173566,1493.17,409.826,1506.24,710.047754163,0.0804174,-0.00930966,0.289472,58.5251,7172,37.547542572021484,-2.93722,-3.81634,160.80491958300263,1100000,0.115426,35.6356,293.817,0.632399,-0.0011037,1096000,-0.00479804,5.99355474600452,0.00117548,0.615907,3.23023,1174.9,-0.161771,-8.24933,807.696704034,44225.97195104985,51.4537,0.57264
-1175.86,274,3.937699556350708,4.495036293999874,2.63161,0.181521,252.036,257.413,-1.00381,151.54437758999848,122.5,1169.39,0.0244321,1506.98,408.733,1472.79,857.103947646,0.0815158,-0.00788037,0.27734,165.046,7196,39.37699508666992,-3.09218,-2.807,162.1572124850063,1104000,0.084272,21.9242,231.705,0.619037,-0.00154667,1100000,-0.00481787,6.117798601007962,0.00104369,0.583553,2.89201,1178.09,-0.118863,-7.52166,750.100049393,44387.83339321986,154.038,0.510502
-1185.83,275,3.2423248291015625,4.201518553003552,3.33618,0.375091,257.895,262.869,-1.02994,150.25411381999584,136.405,1176.16,-0.00210709,1578.39,438.604,1575.13,836.459453187,0.0624428,-0.00761514,0.292557,159.175,7221,32.423248291015625,-2.53999,-2.61128,160.66425839099975,1108000,0.0774595,20.6193,194.436,0.627287,-0.000561455,1104000,-0.0046228,6.208626018000359,0.00113482,0.584266,3.1324,1187.96,-0.122983,-8.27283,830.338420441,44548.40878945986,-7.39952,0.586503
-1190.71,276,3.7821857929229736,4.115052205997927,3.02981,0.578926,258.372,263.829,-1.04943,152.0862959820006,80.2504,1180.85,0.0323846,1488.55,395.148,1491.4,886.581357989,0.0907126,-0.00820686,0.277927,126.062,7245,37.82185745239258,-2.45323,-2.56247,162.24973342900194,1112000,0.0732015,14.5333,199.236,0.618815,-0.000846182,1108000,-0.00462823,6.048385241003416,0.00105509,0.593279,2.91971,1189.43,0.233254,-9.9885,778.7314647,44710.823493979864,114.088,0.57284
-1185.63,277,3.3627822399139404,4.282407282000349,2.95005,0.450596,268.805,273.777,-1.04216,151.29696247600077,88.9079,1177.49,0.0601615,1505.13,468.98,1507.87,809.046216999,0.136818,-0.00767239,0.277316,162.045,7269,33.62782287597656,-2.4206,-3.00572,161.68866008801706,1116000,0.0675545,13.7964,156.068,0.615139,-0.001761,1112000,-0.00450203,6.109290330015938,0.000951125,0.493791,2.94869,1183.92,-0.0975062,-10.1726,733.08380898,44872.49113040188,63.9986,0.600668
-1202.82,278,3.1699612140655518,4.2637612340040505,2.22167,0.355046,234.127,240.648,-1.03625,150.3623055920034,89.6393,1192.87,0.00621562,1552.11,376.867,1544.08,842.863938554,0.0757351,-0.00886969,0.280284,183.842,7293,31.69961166381836,-2.67469,-2.99637,160.69482164700457,1120000,0.145786,19.7787,268.005,0.620268,-0.000395047,1116000,-0.00428815,6.068754820997128,0.00124767,0.541193,3.09597,1203.83,-0.166587,-9.95517,863.84958216,45032.998602975895,15.8956,0.425879
-1172.38,279,3.93559193611145,4.078599925000162,3.85838,0.551604,249.404,254.922,-1.04309,148.2924268029965,87.2735,1161.83,-0.0118636,1479.44,385.678,1477.36,852.807094417,0.0897917,-0.0085934,0.298916,167.54,7318,39.355918884277344,-3.1093,-5.07217,158.4844410700025,1124000,0.0828805,30.311,323.401,0.648832,-0.00112058,1120000,-0.00486581,6.1134143420058535,0.00113492,0.579558,3.3433,1171.4,-0.177262,-7.12541,796.939611306,45191.6023132859,109.832,0.267366
-1173.36,280,3.1796774864196777,4.20006645200192,2.73703,0.321577,246.631,252.045,-1.03227,149.81050907600002,95.1151,1165.38,0.0091128,1468.48,619.73,1477.8,733.937983365,0.0907292,-0.00894656,0.281213,175.556,7344,31.79677391052246,-2.53012,-2.26255,160.17536134000693,1128000,0.0894029,14.5852,183.676,0.621057,-0.000165693,1124000,-0.00474008,6.164785812004993,0.0011731,0.485642,2.96176,1171.76,-0.0816578,-9.53219,766.94031155,45351.7828675659,173.344,0.588726
-1191.97,281,3.4227778911590576,4.208008743000391,2.8154,0.557075,261.72,266.719,-1.05127,149.0643385509975,89.0103,1184.71,0.0377467,1490.39,412.089,1498.91,824.775445834,0.0752085,-0.00805969,0.285917,192.884,7369,34.227779388427734,-2.70194,-3.23218,159.27813330298522,1132000,0.099922,21.4004,218.901,0.634126,-0.00215193,1128000,-0.00457528,6.005786008987343,0.00104726,0.60098,3.12074,1191.49,-0.147041,-10.0465,705.494590483,45511.226226199884,2.2715,0.584282
-1257.53,282,3.152357339859009,4.375281142005406,3.99741,0.660894,295.64,297.959,-1.05261,149.48844048500177,159.32,1250.36,0.0236859,1792.03,544.979,1783.92,796.725247848,0.0619654,-0.00776887,0.295835,173.924,7394,31.52357292175293,-2.85325,-2.78235,159.86698631900072,1136000,0.0814418,27.7374,239.109,0.639491,-0.00104125,1132000,-0.00444861,6.003264691993536,0.00116523,0.630965,3.061,1256.53,-0.0540149,-8.24865,85.1367872484,45670.84604179689,136.645,0.178952
-1227.47,283,3.909402847290039,4.130327756996849,2.79315,0.695493,261.721,270.85,-1.06651,150.78803555399645,87.5827,1219.29,0.0545752,1519.03,456.596,1519.64,755.218679987,0.0956765,-0.00803025,0.29569,176.176,7418,39.09402847290039,-3.00761,-2.63742,161.22141771898896,1140000,0.0397576,19.1936,107.773,0.619734,-0.0025203,1136000,-0.00447276,6.30305440799566,0.000859253,0.535917,3.06513,1225.85,-0.0880954,-8.04452,832.162425182,45831.96213161487,-12.2055,0.470374
-1199.37,284,3.39734148979187,4.027035813000111,3.49898,0.574765,255.51,261.217,-1.03219,149.49734709500626,114.276,1190.76,-0.0148968,1528.04,383.124,1571.44,820.719800479,0.0708732,-0.00860374,0.28684,166.956,7442,33.97341537475586,-2.64845,-3.34835,159.662270000008,1144000,0.135092,24.6652,239.334,0.648368,-0.00131188,1140000,-0.0046345,6.13788709200162,0.00114552,0.56496,3.14503,1199.55,-0.116569,-9.51295,819.795038401,45991.76896796088,150.846,0.646125
-1146.26,285,2.994840621948242,4.174274729004537,3.34515,0.337122,256.261,260.953,-1.05558,150.49458099699405,186.06,1141.96,0.0241359,1522.89,840.344,1529.06,815.647408627,0.0378519,-0.00691438,0.266863,159.477,7466,29.948406219482422,-2.47072,-3.50187,160.79691134500172,1148000,0.0596252,17.5173,114.719,0.597701,-0.00141247,1144000,-0.00435465,6.128055619003135,0.00082879,0.517371,2.88682,1149.45,-0.165896,-9.62302,767.927698447,46152.5761946749,105.516,0.546836
-1195.37,286,3.6178574562072754,4.187264386004244,2.54052,0.375282,256.204,257.718,-1.04681,148.0870486480053,91.5128,1190.59,0.0484363,1532.61,426.844,1526.55,912.544691573,0.0693167,-0.00727622,0.288748,174.129,7491,36.17857360839844,-2.50385,-3.1041,158.3583894619951,1152000,0.0436193,15.1893,149.109,0.615292,-0.00146536,1148000,-0.00434485,6.084076427985565,0.00100076,0.475822,2.92127,1197.62,0.0847758,-8.79847,868.269347194,46310.8553247369,173.563,0.504056
-1263.62,287,2.7357640266418457,4.110267433999979,2.69017,0.494845,273.538,277.109,-1.06029,148.79987360299856,128.646,1257.03,0.0372517,1631.25,436.562,1628.81,824.600138021,0.117321,-0.00842484,0.28923,153.491,7515,27.35763931274414,-2.56712,-2.54884,158.78128473200923,1156000,0.14513,14.9805,267.227,0.6184,1.00247e-05,1152000,-0.00432578,5.871143695010687,0.00119407,0.572017,2.961,1264.59,-0.0516748,-8.42343,729.848310576,46469.583125254896,-14.2837,0.897889
-1203.39,288,3.7971019744873047,4.058963183000742,3.2938,0.534971,271.222,275.378,-1.03023,149.79353592099505,136.199,1195.47,0.00795161,1555.77,420.697,1577.71,846.753291689,0.0761681,-0.00849685,0.297298,165.966,7539,37.97101974487305,-2.8509,-3.36896,159.89450892798777,1160000,0.0650652,23.2555,166.754,0.646131,-0.00154149,1156000,-0.0046573,6.042009823991975,0.00105425,0.599911,3.11121,1201.38,-0.139972,-7.53216,758.102784942,46629.64739390788,18.7142,0.438938
-1173.23,289,3.317530393600464,4.231080525001744,3.50357,0.447953,278.58,283.311,-1.05655,148.44592478199775,147.714,1164.92,0.062775,1528.81,411.156,1550.58,852.612747902,0.0784603,-0.00781094,0.290868,162.534,7563,33.1753044128418,-2.68541,-3.15384,158.72940022798866,1164000,0.0622292,17.2359,136.596,0.602467,-0.00141691,1160000,-0.00421143,6.0523949209891725,0.000926033,0.476382,3.00255,1167.9,-0.122897,-7.50298,867.125659722,46788.43520800987,149.262,0.64279
-1234.09,290,3.901780843734741,4.291899905998434,3.94057,0.910166,216.71,226.289,-1.06575,148.40455303599447,150.622,1224.46,-0.00743703,1537.18,488.721,1551.38,810.303092839,0.0747648,-0.00834418,0.299562,165.121,7587,39.01780700683594,-2.85009,-3.29725,158.806393552979,1168000,0.0943922,22.2576,74.7469,0.664478,-0.00172091,1164000,-0.00476027,6.1099406109860865,0.000914999,0.607811,3.22176,1229.35,-0.0619856,-8.48882,844.269780633,46947.14652091685,-4.85431,0.632778
-1218.99,291,3.090144157409668,4.199436278999201,3.1403,0.423508,241.763,248.812,-1.04706,150.2304116439991,170.437,1210.63,0.0143816,1543.17,438.913,1547.59,821.407132847,0.0963305,-0.00784499,0.290855,75.6013,7612,30.90144157409668,-3.17162,-2.77851,160.56875607200345,1172000,0.112678,25.8435,206.075,0.611347,-0.00167035,1168000,-0.00449838,6.138908149005147,0.0010736,0.623511,2.9313,1214.91,-0.0716185,-9.38561,878.533715346,47107.64306943586,-43.2553,0.590786
-1231.2,292,3.755967378616333,4.129875888997049,3.14527,0.776804,261.17,264.083,-1.05677,148.93948444700072,93.3471,1221.79,0.0570647,1534.77,438.078,1530.5,822.152852336,0.0750131,-0.00795285,0.287856,177.897,7638,37.55967330932617,-2.58792,-2.75464,159.1458596879893,1176000,0.0482849,22.8463,149.416,0.642253,-0.00226177,1172000,-0.00456669,6.076499351991515,0.000992419,0.486419,3.14037,1229.89,-0.0663939,-8.83149,793.055599027,47266.692752371855,163.701,0.590289
-1227.71,293,3.822417974472046,4.036305353001808,3.49214,0.738264,257.071,259.957,-1.05561,150.35537814700365,94.3221,1220.56,-0.00383303,1558.51,469.891,1567.94,832.186928172,0.0630386,-0.00791027,0.296668,170.72,7662,38.224178314208984,-3.11202,-3.17538,160.57879163799225,1180000,0.10247,23.6903,201.23,0.647654,-0.00221055,1176000,-0.00473424,6.187108137986797,0.00107639,0.575903,2.98612,1223.12,-0.154006,-8.35568,792.914384024,47427.51527967184,183.965,0.502408
-1190.78,294,2.8237292766571045,4.282338124001399,3.77862,0.475182,256.148,260.847,-1.06867,149.5588488209978,180.645,1183.38,0.0602515,1542.47,511.459,1562.48,830.69128719,0.0971912,-0.00774113,0.272479,162.989,7686,28.23729133605957,-2.7359,-2.30505,160.04588785402302,1184000,0.0832275,21.4523,210.56,0.592416,-0.000976967,1180000,-0.00451958,6.204700909023813,0.001079,0.492411,2.90666,1184.33,-0.135033,-8.69158,858.155666708,47587.40469667586,146.97,0.556363
-1231.5,295,3.7247846126556396,4.12836764799431,3.12994,0.572726,268.023,272.415,-1.05009,150.36512338600005,110.828,1224.45,-0.0104817,1546.63,437.64,1555.95,759.634941167,0.114688,-0.00776084,0.287827,166.153,7710,37.24784469604492,-2.70426,-3.35276,160.61003748399526,1188000,0.0603953,16.5866,190.379,0.631289,-0.00120801,1184000,-0.00475653,6.116546450000897,0.00107906,0.490668,3.0292,1228.03,-0.163709,-8.2538,654.094479495,47748.185106571866,166.707,0.996872
