RF Loss,Z mean train,V Predictions Max,R Predictions Min,Z variance eval,KL Divergence,QF Loss,Policy mu Min,KL Loss,R Predictions Std,Q Predictions Max,Policy log std Std,V Predictions Mean,AverageReturn_all_train_tasks,Policy log std Max,Number of env steps total,V Predictions Min,Log Pis Max,R Predictions Mean,Sample Time (s),Z variance train,Number of rollouts total,Z mean eval,Policy mu Max,(Previous) Eval Time (s),R Predictions Max,Log Pis Mean,Policy log std Mean,Epoch,Epoch Time (s),Policy mu Std,Number of train steps total,Policy Loss,Log Pis Std,VF Loss,Q Predictions Min,Policy log std Min,Total Train Time (s),Log Pis Min,Train Time (s),AverageReturn_all_test_tasks,Policy mu Mean,Q Predictions Std,Q Predictions Mean,V Predictions Std
706.056,1.55392,4129.01,-0.0015762,0.0233948,83.30699920654297,358.186,-2.96352,8.330699920654297,0.00336928,4167.4,0.37318,3104.15,1632.9258356,0.223761,3224000,1293.15,14.9999,0.00521603,10.696286115988187,0.0313033,19340,1.71228,3.5135,4.018354813000769,0.0164623,3.5778,-0.751975,321,89.70123724798759,1.25095,644000,-3125.46,3.7251,672.924,1253.96,-3.10375,28679.31930713496,-6.56976,74.98659631899864,1716.22090958,-0.106001,741.767,3113.96,716.441
339.487,1.64335,4042.39,-0.00283004,0.0228295,77.1896743774414,427.188,-2.8287,7.718967437744141,0.00297371,4050.09,0.381827,3096.28,1789.51429337,0.0898277,3234000,1011.53,16.6671,0.00407536,10.368218190989865,0.0186669,19400,1.848,3.35697,4.033404882000468,0.0146884,3.6744,-0.769158,322,89.5386161659917,1.26423,646000,-3097.42,3.72668,110.67,990.315,-3.0809,28768.92804744995,-6.99335,75.13699309300137,1727.20942511,-0.197618,693.963,3081.13,675.0
501.211,1.61158,4224.23,-0.00244149,0.0223835,85.02101135253906,364.171,-3.25132,8.502100944519043,0.00363253,4239.61,0.375418,3173.04,1706.13739111,0.148773,3244000,1229.12,17.5035,0.005281,10.394193840002117,0.0267147,19460,1.87024,3.41162,4.105981274002261,0.0155612,3.91594,-0.752361,323,90.12195692000387,1.29903,648000,-3177.02,3.70429,90.5403,1112.91,-3.34589,28858.94477874995,-7.02718,75.62178180599949,1665.52547446,-0.0995758,710.274,3163.61,688.169
686.203,1.62168,4335.27,-0.00312658,0.0151919,86.60258483886719,353.185,-3.96378,8.660258293151855,0.00336994,4321.51,0.362603,3216.77,1731.97996496,0.0661116,3254000,926.671,16.7873,0.00514088,10.305614735003473,0.0419899,19520,1.70585,3.47201,4.003413395999814,0.0183582,3.79098,-0.745235,324,88.54864043800262,1.29145,650000,-3217.58,3.83019,170.589,924.116,-3.0738,28947.550440562958,-8.31372,74.23961230699933,1698.59722266,-0.134465,738.84,3198.78,719.532
491.107,1.44174,4199.14,-0.00245818,0.0166784,79.81990814208984,341.41,-3.17753,7.981990814208984,0.00311622,4228.62,0.363917,3162.7,1704.94295441,0.0814464,3264000,1147.82,15.4751,0.00470042,10.406817457995203,0.0375279,19580,1.93854,2.83275,4.062979058002384,0.0147454,3.81745,-0.748384,325,89.03968146999614,1.27531,652000,-3161.57,3.60509,145.855,1083.45,-3.05443,29036.52760490095,-6.1985,74.56988495399855,1690.81150463,-0.159029,697.57,3153.63,678.806
585.019,1.46677,4227.71,-0.00248404,0.028676,75.42495727539062,321.034,-2.96706,7.5424957275390625,0.00281059,4245.25,0.356233,3179.26,1731.73562436,0.150944,3274000,1026.49,16.7794,0.00448249,10.322520632991655,0.0437995,19640,2.02619,3.44855,4.00303472700034,0.0141186,3.87818,-0.746012,326,88.93203650799114,1.28637,654000,-3177.69,3.65097,98.621,929.999,-3.21216,29125.525661118947,-7.54287,74.60648114799915,1708.77368171,-0.0821415,758.144,3166.7,738.312
763.962,1.33861,4362.15,-0.00195904,0.014753,85.63554382324219,351.822,-3.14774,8.563554763793945,0.00324399,4353.27,0.36351,3147.66,1683.04917103,0.059851,3284000,1021.68,16.6949,0.00565611,10.421329988988873,0.0223062,19700,1.6101,3.37679,4.0717681479982275,0.0160586,3.66582,-0.754838,327,89.059830485985,1.26158,656000,-3139.97,3.6816,178.182,910.375,-3.05219,29214.546715406934,-11.1839,74.5667323489979,1658.14150296,-0.121958,745.075,3131.33,727.536
533.814,1.82891,4314.43,-0.00312322,0.0126241,92.66769409179688,540.965,-4.0269,9.266769409179688,0.00339325,4356.88,0.396353,3235.17,1735.71329417,-0.020175,3294000,1445.51,23.8277,0.00464208,10.339294100991538,0.0231343,19760,1.68304,4.1564,4.035396114002651,0.0182582,3.83984,-0.761508,328,88.34000390599249,1.2722,658000,-3246.91,3.78279,234.659,1439.33,-3.32368,29302.83549835493,-5.27746,73.9653136909983,1719.60247619,-0.175713,729.12,3227.72,712.746
582.438,2.46251,4562.17,-0.00292262,0.0302049,104.44427490234375,444.282,-2.92577,10.444427490234375,0.00288462,4562.96,0.397812,3374.2,1705.28470798,0.248773,3304000,1266.9,19.8192,0.00452314,10.30050579399176,0.0522062,19820,1.69931,3.79759,3.986583554997196,0.0165478,4.1134,-0.769152,329,89.52436633398975,1.30133,660000,-3374.44,3.89639,90.5486,1214.62,-3.17525,29392.47349183392,-10.6596,75.23727698500079,1671.1330752,-0.190472,752.627,3358.71,735.54
254.579,1.73958,4558.77,-0.00288404,0.0137305,82.90697479248047,645.059,-3.27431,8.290698051452637,0.00238467,4546.27,0.377075,3255.98,1663.47560338,0.119952,3314000,926.639,16.0598,0.00287189,10.396367895998992,0.0515395,19880,1.71361,3.50101,4.103093393998279,0.0100789,3.66249,-0.771004,330,90.54125336699872,1.25072,662000,-3246.09,3.69305,308.764,836.934,-3.09053,29483.004319273914,-5.34634,76.04179207700145,1699.38602733,-0.100489,770.013,3234.4,756.302
471.372,1.51533,4253.1,-0.00287716,0.021558,83.06575775146484,316.556,-3.1069,8.306575775146484,0.00388464,4275.03,0.36305,3191.03,1788.95814556,0.138571,3324000,1350.65,19.1158,0.00482605,10.470188835006411,0.0210685,19940,1.6379,3.5096,4.095639918003144,0.0166613,3.61917,-0.746439,331,89.78463908901176,1.27081,664000,-3191.59,3.80989,150.577,1258.88,-3.05966,29572.83130939692,-9.48641,75.2188103360022,1764.31352498,-0.0932342,737.55,3181.46,715.586
581.801,1.45776,4192.12,-0.00324735,0.0133706,82.94119262695312,415.085,-2.98383,8.294119834899902,0.00383787,4211.61,0.364228,3104.67,1740.35689249,0.198822,3334000,734.788,15.2308,0.00521455,10.432682721988385,0.0212179,20000,1.72182,3.13982,4.140481615999306,0.0181435,3.53971,-0.758344,332,89.60331829698771,1.25105,666000,-3107.76,3.60854,125.719,717.411,-3.22016,29662.38077837691,-8.0493,75.03015395900002,1738.48175625,-0.106866,766.579,3095.6,744.86
400.704,1.49321,4184.25,-0.00257469,0.0211904,73.3764877319336,497.286,-3.49137,7.337648868560791,0.00304435,4205.41,0.360114,3034.57,1759.25301726,0.0990081,3344000,-621.178,16.8745,0.00414441,10.242392309988645,0.0169182,20060,1.71697,3.05076,4.089227268999821,0.0154647,3.55301,-0.764948,333,88.54981177099035,1.23157,668000,-3046.09,3.73159,318.326,-633.845,-3.10012,29750.9119608329,-8.3653,74.21819219200188,1771.2381607,-0.111343,774.248,3033.88,753.72
691.218,1.91261,4377.46,-0.00272906,0.017814,96.34925842285156,380.578,-3.78469,9.634925842285156,0.00352804,4391.38,0.414487,3273.41,1469.86770599,0.138872,3354000,965.657,18.5027,0.00517523,10.449278051000874,0.0133738,20120,1.83567,3.38565,4.073444958001346,0.0169084,4.34246,-0.776166,334,88.85856155000147,1.31022,670000,-3269.28,3.91767,101.012,937.638,-3.38811,29839.6781838269,-8.44983,74.33583854099925,1676.57022747,-0.172112,746.977,3260.08,727.744
498.133,1.274,4459.58,-0.00168764,0.0766045,77.7412338256836,534.734,-3.25469,7.774123668670654,0.00321129,4494.73,0.349754,3122.06,1720.32523334,0.100469,3364000,860.295,17.5194,0.00568917,10.275184521004121,0.0173983,20180,3.03122,3.01427,3.98377695200179,0.0140287,3.56328,-0.750244,335,89.52636676500697,1.2667,672000,-3123.91,3.80683,244.302,822.121,-3.18755,29929.279732032905,-7.86357,75.26740529200106,1650.7479534,-0.0607106,777.262,3118.85,756.632
456.255,1.50689,4272.33,-0.00215512,0.0171276,83.26337432861328,577.351,-3.05769,8.326337814331055,0.00320125,4282.12,0.369694,3211.43,1712.95671864,0.166578,3374000,1102.83,15.0662,0.00453809,10.466351019003923,0.02557,20240,1.51401,3.02492,4.061711890997685,0.0136865,3.39903,-0.75903,336,89.46598763200382,1.24195,674000,-3213.09,3.68489,107.142,930.441,-3.02439,30018.618821905904,-7.56774,74.93792472200221,1767.83048792,-0.138967,787.85,3199.34,764.093
430.62,1.27946,4105.35,-0.0028108,0.0206578,69.54139709472656,472.849,-2.98088,6.954139709472656,0.00310923,4112.06,0.338691,3069.66,1749.90620539,0.149396,3384000,-1317.88,15.1013,0.00497786,10.19405145798737,0.0233617,20300,1.92297,2.90413,3.937517663001927,0.0151307,3.41073,-0.742341,337,87.68852183199124,1.24024,676000,-3068.65,3.7166,159.495,-1440.25,-2.95308,30106.306430480894,-7.16212,73.55695271100194,1755.9941917,-0.130157,757.311,3057.47,741.116
896.265,1.98386,4342.45,-0.00322383,0.0107159,95.53043365478516,314.744,-3.06108,9.553043365478516,0.00357125,4356.32,0.408791,3245.36,1743.72925254,0.215671,3394000,1218.61,16.4101,0.00565346,10.189883087005,0.0164946,20360,1.58704,3.24397,3.9397388550023607,0.0161062,4.04878,-0.769495,338,88.89050856300673,1.29806,678000,-3244.9,3.86425,118.649,1164.69,-3.40546,30195.386843770906,-6.12072,74.76088662099937,1750.74975825,-0.145559,789.78,3230.85,767.341
758.146,2.34073,4748.92,-0.00311964,0.0170806,103.44561004638672,572.855,-3.09365,10.344561576843262,0.00293624,4770.53,0.400056,3433.54,1738.48223687,0.31523,3404000,1121.91,15.2047,0.00451921,10.450411710004119,0.044412,20420,1.55222,3.66321,4.1323488439993525,0.0141568,4.21482,-0.75908,339,89.52161395700386,1.30446,680000,-3439.04,4.0544,353.81,1123.65,-3.39972,30284.834236639912,-6.34623,74.9388534030004,1738.93854479,-0.171769,821.131,3421.57,801.708
624.858,1.65175,4402.73,-0.00143269,0.0304109,82.06938171386719,683.32,-3.1942,8.206938743591309,0.00397619,4377.98,0.344639,3192.21,1768.08976948,0.272166,3414000,1082.36,15.849,0.00634699,10.5161613770033,0.0228029,20480,1.94675,3.53588,4.060921948999749,0.0156472,3.77931,-0.738944,340,89.22868100300184,1.27571,682000,-3188.12,3.69462,241.331,1042.87,-3.07753,30374.02291577891,-9.50619,74.65159767699879,1687.34697439,-0.0834467,813.491,3174.21,799.464
414.716,1.28094,4292.44,-0.00191574,0.0313258,70.1983871459961,507.36,-2.93168,7.019838809967041,0.00283194,4294.33,0.347833,3114.8,1746.17120927,0.228279,3424000,1010.15,14.7963,0.00460349,10.534763132003718,0.0265185,20540,1.96471,3.38978,4.023819772999559,0.0138199,3.66068,-0.760992,341,89.60780583300584,1.26575,684000,-3121.48,3.7314,209.582,966.231,-3.01925,30463.581700646915,-7.466,75.04922292800256,1751.83392031,-0.0648017,746.557,3105.5,730.184
1002.42,2.1386,4607.29,-0.00217337,0.0331477,105.84475708007812,386.83,-3.41261,10.58447551727295,0.00327806,4620.24,0.402626,3402.42,1753.17296712,0.074683,3434000,1430.42,20.7481,0.00604786,10.527961340008915,0.015915,20600,2.1787,3.43302,3.977357015002781,0.0168972,4.49602,-0.757517,342,88.93098325701067,1.34808,686000,-3404.77,4.02113,163.784,1360.72,-3.33621,30552.520989203917,-7.36654,74.42566490199897,1725.04735568,-0.153915,786.02,3390.93,768.432
549.013,1.254,4294.68,-0.00276207,0.019201,87.57220458984375,501.274,-2.86463,8.757220268249512,0.00326764,4296.17,0.38272,3194.15,1685.92024602,0.239754,3444000,765.783,13.7496,0.00527205,10.321065520005504,0.0198836,20660,1.59196,2.90808,3.98840961300084,0.0144901,3.83334,-0.789805,343,89.36499576600545,1.25932,688000,-3197.43,3.69515,99.3397,710.792,-3.29055,30641.945177893922,-6.62974,75.0555206329991,1656.82326985,-0.183415,763.804,3184.48,741.487
532.084,1.69103,4523.11,-0.00264498,0.0117962,89.08049011230469,524.6,-3.21703,8.908049583435059,0.00393786,4538.62,0.376395,3377.58,1818.77127866,0.104884,3454000,1259.81,17.5932,0.00487625,10.34055238700239,0.0300569,20720,1.76741,3.15275,4.0508071900003415,0.0170021,4.01189,-0.732695,344,88.061001459002,1.3284,690000,-3375.26,3.92559,207.415,1182.57,-3.29333,30729.97470038292,-9.51098,73.66964188199927,1758.22202823,-0.0831985,781.277,3365.44,761.91
730.558,1.4217,4355.67,-0.00193855,0.0155311,92.31120300292969,411.553,-4.22544,9.231120109558105,0.0035085,4394.46,0.39317,3268.88,1728.59583831,0.224172,3464000,1250.59,17.7529,0.00589284,10.279453427006956,0.0332663,20780,1.92659,3.09009,4.0215085559975705,0.0162799,4.05322,-0.773068,345,88.67204217800463,1.27757,692000,-3272.7,3.84201,120.267,1154.37,-3.28332,30818.619052649938,-7.34171,74.3710801950001,1774.60653952,-0.141785,757.468,3258.96,736.607
533.934,1.78091,4294.19,-0.00263779,0.0348755,79.20924377441406,3394.03,-3.16537,7.920924663543701,0.00278334,4289.74,0.381067,3223.33,1781.87109365,0.277129,3474000,1076.9,19.7521,0.00534707,10.33465315400099,0.0163462,20840,2.01743,2.84595,3.9970618539991847,0.0141284,3.78222,-0.76835,346,88.58371149700179,1.2632,694000,-3229.69,3.72967,160.838,1005.92,-3.26411,30907.22259610593,-7.5041,74.25199648900161,1770.61482191,-0.112125,767.039,3211.42,747.559
557.505,1.6518,4373.03,-0.00311408,0.0278216,81.3111572265625,434.123,-3.19447,8.131115913391113,0.00365689,4372.2,0.382435,3258.67,1740.48554029,0.135527,3484000,883.959,15.9089,0.00542893,10.308796573001018,0.01882,20900,1.95706,3.63529,4.019867079001415,0.0154705,4.03668,-0.776338,347,88.78406882900163,1.2797,696000,-3254.4,3.74414,150.975,854.435,-3.00653,30995.95305401893,-8.28275,74.4554051769992,1715.00630225,-0.0971669,773.855,3243.05,756.73
561.844,1.92434,4418.58,-0.00302305,0.015379,79.91799926757812,451.336,-4.18922,7.991799831390381,0.00363039,4428.12,0.354095,3319.19,1791.17780411,0.809473,3494000,1054.31,18.5744,0.00531709,10.338097043986636,0.0354039,20960,1.87054,3.5046,3.9688231959989935,0.0169252,4.15278,-0.741049,348,89.52225646998704,1.31653,698000,-3305.31,3.81536,428.545,1043.64,-3.15798,31085.53899522891,-7.02087,75.21533623000141,1785.71865188,-0.120531,785.525,3295.32,769.74
503.795,1.97053,4431.98,-0.00305742,0.0137821,87.03330993652344,641.37,-3.66341,8.703330993652344,0.00346622,4467.19,0.370589,3284.44,1805.29169328,0.740882,3504000,-1253.14,15.8134,0.00527579,10.37987489999432,0.0167441,21020,1.977,3.50465,4.035213431001466,0.0151047,3.82322,-0.764775,349,89.79278283199528,1.28463,700000,-3304.8,3.84608,555.919,-1191.14,-3.1236,31175.34984482091,-7.58844,75.3776945009995,1757.43468489,-0.0724656,797.003,3282.73,777.825
733.715,1.81882,4406.74,-0.00221641,0.0166173,92.19880676269531,724.924,-3.36065,9.219881057739258,0.00347382,4422.14,0.380121,3289.05,1763.21437352,0.1581,3514000,-737.273,14.5138,0.00568573,10.595519888989656,0.0103584,21080,1.73223,2.90901,4.055991263001488,0.0171014,3.96533,-0.763007,350,89.69572734399117,1.29944,702000,-3287.2,3.68083,205.752,-752.625,-3.22496,31265.054890398907,-6.11834,75.04421619200002,1723.38850736,-0.139412,798.186,3283.05,776.086
340.295,1.33566,4612.95,-0.00259915,0.0226967,85.91307830810547,364.17,-3.71997,8.591307640075684,0.00322048,4626.81,0.368708,3352.59,1790.24219372,0.620483,3524000,-2288.45,16.5269,0.00395155,10.430276242001128,0.0300991,21140,1.97261,3.14447,4.0677641580005,0.0147827,3.81376,-0.756792,351,89.61910451600124,1.28784,704000,-3352.62,3.86158,96.591,-2223.17,-3.18734,31354.660296402904,-8.04022,75.12106411599962,1795.54118813,-0.150889,829.213,3343.48,815.397
777.398,1.47643,4754.96,-0.00232315,0.0145147,95.6047134399414,372.166,-3.24001,9.560471534729004,0.00336338,4754.26,0.372857,3462.7,1744.87321587,0.239439,3534000,1113.27,17.637,0.00537983,10.490844503994595,0.0289942,21200,1.69166,3.19298,4.056701866997173,0.0155355,4.27427,-0.763553,352,89.87843550398975,1.31935,706000,-3460.67,3.98673,98.9146,1114.29,-3.318,31444.603342030903,-6.41945,75.33088913299798,1766.83989958,-0.113443,791.895,3447.55,772.355
281.457,1.51724,4378.15,-0.00237983,0.0154578,71.08607482910156,989.086,-3.36844,7.108607769012451,0.00245585,4390.6,0.361323,3133.1,1764.3886198,0.036942,3544000,-2381.02,14.2219,0.00347469,10.424267901984422,0.049758,21260,1.9876,3.18187,4.12414336999791,0.0113303,3.40545,-0.77544,353,88.54257842398147,1.21622,708000,-3132.71,3.5474,241.948,-2302.18,-3.05567,31533.125616594887,-5.28119,73.99416715199914,1756.81005823,-0.107262,842.546,3116.9,827.311
474.974,1.2692,4450.21,-0.00201283,0.0310032,82.9088363647461,337.275,-3.45891,8.290884017944336,0.00318884,4458.15,0.380506,3233.0,1771.81150509,0.3693,3554000,794.152,14.3686,0.0052137,10.496507918000134,0.0224791,21320,2.11476,3.45414,4.106942602000345,0.01438,3.91441,-0.775596,354,89.76513478700144,1.27658,710000,-3230.68,3.73625,127.606,791.1,-3.37811,31622.75579220289,-7.27515,75.16168426700096,1762.6406886,-0.149218,789.811,3219.6,768.619
372.865,1.9326,4427.18,-0.00267031,0.0361797,91.11790466308594,654.921,-3.11383,9.111790657043457,0.00321338,4431.87,0.407262,3295.07,1828.83353987,0.103939,3564000,-1717.06,22.0741,0.0040591,10.290632268999616,0.0184139,21380,2.16578,4.26768,3.9743629450022127,0.0154359,4.22157,-0.783148,355,88.39227481500347,1.29981,712000,-3295.34,4.06624,151.244,-1690.97,-3.28936,31711.167441965885,-6.93245,74.12727960100165,1788.13425309,-0.130743,812.673,3278.22,796.11
502.094,1.47998,4519.93,-0.00272925,0.0185487,86.20526123046875,458.762,-3.26837,8.620526313781738,0.00295697,4562.8,0.380426,3296.98,1815.189155,0.187483,3574000,1203.14,15.526,0.00450122,10.257174495014624,0.0344319,21440,1.75477,3.00658,3.996216387997265,0.0152848,3.82657,-0.764195,356,88.42422571601128,1.27289,714000,-3299.0,3.74388,145.738,1192.7,-3.32388,31799.639117108898,-7.99809,74.17083483299939,1783.39718848,-0.103608,797.622,3287.14,776.301
515.334,1.30298,4731.22,-0.00236197,0.0185595,93.12445068359375,666.838,-3.48942,9.312445640563965,0.0032387,4763.24,0.387143,3410.78,1754.30922,0.00105274,3584000,1183.06,15.7436,0.00480328,10.417157547992247,0.0204979,21500,1.9285,3.31267,4.046597516000475,0.0157827,4.12588,-0.774996,357,89.48180160099218,1.29236,716000,-3412.09,3.73489,101.497,1134.47,-3.26333,31889.15061484189,-6.18853,75.01804653699946,1765.84838463,-0.148346,832.248,3405.92,814.246
234.634,1.45392,4464.25,-0.00199173,0.0417249,72.83842468261719,663.013,-3.20073,7.28384256362915,0.00300559,4494.54,0.357502,3141.17,1685.38770258,0.122544,3594000,999.077,12.9149,0.00368913,10.52824077898913,0.0319219,21560,2.22471,2.90948,4.079122794999421,0.0165668,3.39513,-0.765747,358,89.37454277598954,1.23006,718000,-3149.78,3.53384,362.118,866.666,-2.97132,31978.493042801885,-6.38773,74.76717920200099,1717.62743536,-0.105754,825.471,3134.84,807.303
371.813,1.92812,4483.47,-0.00268924,0.0159113,65.74890899658203,476.169,-3.84892,6.574891090393066,0.002953,4483.34,0.363592,3145.41,1695.69794028,0.00820571,3604000,-1957.67,16.2967,0.00436179,10.687711879003473,0.015458,21620,2.08198,3.09934,4.049693410001055,0.0145466,3.69532,-0.781228,359,89.94988883700717,1.25076,720000,-3143.51,3.73707,250.364,-2110.73,-3.50598,32068.39829850189,-6.3766,75.21248354800264,1740.1042843,-0.15975,804.982,3132.87,785.515
687.155,1.77643,4653.87,-0.00234874,0.0192136,97.10874938964844,633.626,-3.5298,9.710875511169434,0.0037992,4663.08,0.378869,3544.64,1767.7278605,0.0951085,3614000,1120.32,15.6083,0.00540596,10.688684912998724,0.0326061,21680,1.86165,3.08182,4.007498775001295,0.0173876,4.05784,-0.752078,360,89.2770160580003,1.32774,722000,-3549.29,3.84875,124.427,939.646,-3.38628,32157.733688606888,-7.3401,74.58083237000028,1716.87764159,-0.10283,786.463,3532.98,765.465
291.341,1.28156,4416.56,-0.00296737,0.0135116,76.46538543701172,598.551,-2.84851,7.646538734436035,0.00317456,4478.22,0.367059,3216.73,1773.62861778,0.117736,3624000,970.659,16.2712,0.00421942,10.36692847699669,0.0244865,21740,1.81847,3.02371,4.069005869998364,0.0133532,3.5319,-0.778458,361,89.80786306999289,1.23141,724000,-3230.5,3.73275,507.015,880.726,-3.19272,32247.55207804188,-10.4638,75.37192872299784,1763.40301925,-0.132646,802.663,3222.61,777.903
874.182,2.15674,4665.89,-0.00265282,0.0131727,97.43131256103516,580.35,-3.21092,9.743131637573242,0.00376168,4676.72,0.391048,3498.03,1831.66233901,0.422084,3634000,-1799.85,16.6283,0.00595714,10.21555807500772,0.0397356,21800,1.88045,3.18868,4.0822139699994295,0.0170135,4.12109,-0.755965,362,88.74144188000719,1.31352,726000,-3506.33,4.07894,316.247,-1802.55,-3.28632,32336.225260348896,-6.41442,74.44366983500004,1808.37412256,-0.156443,803.656,3486.14,785.905
315.004,1.47285,4423.38,-0.00267593,0.0174415,82.36524963378906,515.326,-3.52709,8.236525535583496,0.00302744,4415.33,0.397902,3272.42,1643.26383689,0.392912,3644000,-1945.72,18.0798,0.00356211,10.389220444005332,0.0312172,21860,1.99816,3.18622,4.017323252999631,0.0157761,3.66245,-0.791787,363,88.42345829800615,1.24455,728000,-3276.1,3.99215,118.241,-1915.1,-3.29255,32424.726956971914,-6.95849,74.01691460100119,1767.03910744,-0.16888,794.479,3267.47,774.052
491.053,1.92247,4427.56,-0.00225491,0.0141366,85.80265045166016,368.124,-3.16871,8.580265045166016,0.00299071,4440.6,0.38547,3290.57,1711.79084016,0.135235,3654000,-1966.44,17.7242,0.00497745,10.337937723990763,0.0115286,21920,1.89009,2.98725,4.098247694000747,0.0145584,3.95897,-0.770839,364,88.66432504698969,1.28764,730000,-3289.52,3.80737,145.978,-1727.42,-3.30296,32513.3201053829,-8.65661,74.22813962899818,1782.79946347,-0.133597,828.065,3279.73,810.6
