Itr,LossBefore,LossAfter,train-NumTrajs,train-EnvExecTime,Time,train-PolicyExecTime,train-MaxReturn,Time-Sampling,train-StdReturn,Time-Optimization,ItrTime,train-AverageReturn,Time-SampleProc,train-AverageDiscountedReturn,train-MinReturn,n_timesteps,train-AveragePolicyStd
751,0.0015717081,-0.006370386,276,10.45520806312561,10696.20949792862,0.8754770755767822,819.4196137447398,11.746021747589111,149.5070657956251,2.245903491973877,14.259018659591675,410.6454070321562,0.26120710372924805,178.14789363757285,81.48240639780602,30080000,0.23432639
752,0.0021211603,-0.0075163767,285,10.18782639503479,10710.23838186264,0.8644101619720459,758.2558176703774,11.474744319915771,136.97811417580212,2.2427666187286377,14.007762908935547,396.413875494898,0.2843189239501953,176.44972214889196,83.63295573964852,30120000,0.23384452
753,0.0060852244,-0.006876819,276,10.14100432395935,10724.186317682266,0.8610696792602539,746.5077158135614,11.41606092453003,137.20190379094382,2.242523193359375,13.926566362380981,408.5539483282797,0.262131929397583,177.64288716187562,67.0364373778916,30160000,0.2334289
754,0.0011248164,-0.007559403,268,10.479002475738525,10738.522847414017,0.8780975341796875,758.6386112464312,11.776929378509521,140.97678046052428,2.2698917388916016,14.315560817718506,424.8803476763665,0.2628316879272461,180.78760571318307,108.92364068979245,30200000,0.23303129
755,0.0025816872,-0.0072965967,288,10.339817523956299,10752.682211399078,0.869511604309082,799.5235011078539,11.62760877609253,141.0933115811728,2.2374682426452637,14.139625310897827,395.0809374253817,0.2686011791229248,175.50808611416056,14.613817337538132,30240000,0.23262896
756,0.0031353578,-0.0072860452,276,10.327762603759766,10766.838505506516,0.8681070804595947,806.9345430372334,11.61512565612793,144.8706973488495,2.2450127601623535,14.136768579483032,409.13088908146653,0.2706413269042969,178.0800606616602,20.630978591003057,30280000,0.23201142
757,0.0021914125,-0.006783974,271,10.24936056137085,10780.89065003395,0.8700852394104004,779.7944362846678,11.536704778671265,141.42030238749578,2.2297050952911377,14.032301664352417,416.90019423702523,0.2600278854370117,179.77045265713184,22.599291766220645,30320000,0.23142067
758,0.0011691793,-0.007902732,266,10.607900381088257,10795.380344867706,0.8849220275878906,873.4630227600169,11.91455078125,136.5538818188326,2.288153648376465,14.469721794128418,417.75904796496474,0.2610969543457031,179.020065155844,85.80754488063594,30360000,0.23099035
759,0.00038704573,-0.0071374024,259,10.508960962295532,10809.72947049141,0.8764994144439697,821.5233568661911,11.800919771194458,138.8213077480303,2.2612059116363525,14.32886552810669,442.99282346323156,0.26070141792297363,186.1167529726587,118.11218933496818,30400000,0.23051997
760,0.0014634788,-0.007126083,268,10.388025760650635,10824.040091991425,0.8778421878814697,779.3786577543824,11.680740118026733,135.7729909004241,2.334768295288086,14.290198564529419,420.9981547592848,0.26866650581359863,180.9757317253475,76.84446353484823,30440000,0.23015489
761,0.00021053292,-0.005654572,275,10.629892826080322,10838.575470685959,0.8884396553039551,861.7972635278238,11.939611911773682,148.6401742176684,2.3088231086730957,14.515399694442749,413.5041594936686,0.26113438606262207,178.93760564840258,10.855515229694603,30480000,0.22975723
762,0.00046219156,-0.006734169,274,10.555041313171387,10853.000692605972,0.8869247436523438,858.1177140444423,11.86588454246521,144.41894910158766,2.271146535873413,14.40451693534851,418.3180911545324,0.26154351234436035,180.71825494121683,103.74944222207479,30520000,0.22931793
763,0.0008565247,-0.0061141183,265,10.439585208892822,10867.28140616417,0.871741771697998,749.252652520644,11.732981204986572,138.48846331106387,2.258115291595459,14.260857105255127,420.64957292827893,0.2636563777923584,179.50583227197708,87.85214043003978,30560000,0.2289955
764,0.0014198527,-0.005358574,270,10.311898708343506,10881.433344364166,0.8758201599121094,788.9067878397798,11.608671426773071,141.3020251941377,2.2506465911865234,14.131495952606201,414.4425048610038,0.2663273811340332,178.05132367522694,56.4314419216375,30600000,0.22859572
765,0.0015403092,-0.007848321,270,10.49337887763977,10895.772344112396,0.8743703365325928,900.0491193663744,11.789605379104614,146.17774741277637,2.2629480361938477,14.317987203598022,416.77475792868785,0.2595493793487549,178.80106931353657,28.643633831347984,30640000,0.22823916
766,0.0006607406,-0.0063817464,266,10.441676616668701,10910.077357292175,0.8822438716888428,833.3454079974002,11.74330472946167,141.34310939669757,2.27400803565979,14.285163640975952,423.0038257286592,0.2619819641113281,181.35463360437996,18.35322887940795,30680000,0.227848
767,0.0022907108,-0.007998814,265,10.195313453674316,10924.086877584457,0.8599064350128174,738.3019441819017,11.467164754867554,138.47990154748393,2.2644906044006348,13.989552974700928,419.03216036142834,0.2519702911376953,178.58117879179264,101.18140452972385,30720000,0.22739197
768,0.00030121097,-0.007928008,256,10.537615537643433,10938.528037548065,0.880695104598999,724.5824674806261,11.837886571884155,131.38973529353183,2.3073983192443848,14.420155763626099,435.54297070562075,0.2689986228942871,181.9598245270656,165.6749606051872,30760000,0.22696136
769,-0.0015558322,-0.0036169027,262,10.682375431060791,10953.149288415909,0.8969922065734863,777.1127537788457,12.002271890640259,133.24581113978172,2.333597183227539,14.600860834121704,429.08787299245944,0.25919556617736816,181.49801632574963,127.55436046003842,30800000,0.2264831
770,0.0014112785,-0.00651193,268,10.544461011886597,10967.538305044174,0.872403621673584,730.4723355691748,11.835599422454834,130.5053293121513,2.2685391902923584,14.368455171585083,420.31275138093906,0.2585139274597168,181.708033037858,67.10866781572733,30840000,0.22608437
771,0.0016362772,-0.007611414,262,10.468845844268799,10981.865098953247,0.8775572776794434,795.9662889382006,11.762667894363403,136.0429223961366,2.2769792079925537,14.307541370391846,433.9659811695189,0.2619037628173828,183.22014363598777,38.96508510917555,30880000,0.22579011
772,0.0016284517,-0.008106819,280,10.395998239517212,10996.097311496735,0.8682520389556885,828.6039454106476,11.683773517608643,140.96366958383751,2.241105556488037,14.211796045303345,407.51560815516,0.2810194492340088,177.5900085854103,133.60123349896685,30920000,0.2254747
773,0.0012884215,-0.0075320667,268,10.438682079315186,11010.427783489227,0.8751051425933838,830.1702505191251,11.73656153678894,147.83013154510192,2.2690720558166504,14.31007432937622,423.1339710927764,0.2983512878417969,179.88218213809756,25.782017425306744,30960000,0.22516257
774,0.006489092,-0.0074049043,269,10.10046648979187,11024.334786891937,0.8606796264648438,733.0426589694157,11.376441717147827,133.18427798945973,2.242577075958252,13.88665223121643,411.5717515595892,0.26175522804260254,177.8772566431201,22.931189586744757,31000000,0.2248903
775,0.0028510287,-0.007120204,269,10.327654123306274,11038.483501672745,0.8636589050292969,720.1060015493373,11.60557746887207,129.9871396790221,2.2534713745117188,14.128459930419922,407.0942331998977,0.2635788917541504,175.595091608428,52.43261218029652,31040000,0.22474909
776,0.00095259247,-0.006136773,258,10.454277038574219,11052.791436433792,0.8794713020324707,749.4411629598998,11.753016948699951,129.11504210673348,2.2719547748565674,14.287643432617188,430.598609445271,0.2568812370300293,182.53699597212716,72.35416748602134,31080000,0.22443014
777,0.0013423294,-0.0076286797,260,10.567935943603516,11067.232859611511,0.8836569786071777,749.5594772364999,11.87279725074768,126.33256839791258,2.281330108642578,14.420401811599731,428.80393319001007,0.2603738307952881,181.71552758994798,97.71746404248053,31120000,0.22397459
778,0.00086315424,-0.0066633043,265,10.544100284576416,11081.674055337906,0.891871452331543,738.172845914226,11.859777212142944,138.80453534990224,2.296753406524658,14.421239614486694,423.7255372127877,0.25885725021362305,180.31454987032103,26.162038525082057,31160000,0.22365306
779,0.0009442583,-0.008231863,262,10.656856298446655,11096.218321323395,0.8913772106170654,764.1548926917995,11.968094110488892,132.73428146498847,2.2933120727539062,14.52409815788269,423.07959101619747,0.2568819522857666,179.78672880810993,137.1886017597229,31200000,0.22334753
780,0.003960869,-0.0077719623,270,10.321285963058472,11110.394961357117,0.8723018169403076,744.5604163652495,11.612678527832031,134.33905093943983,2.264204740524292,14.15589952468872,413.5128234912341,0.27318906784057617,178.3083502755972,84.3750956076202,31240000,0.22297588
781,0.0022014796,-0.006943213,266,10.448856830596924,11124.766601800919,0.8854560852050781,771.1674113900735,11.764000177383423,136.45693720306608,2.3163936138153076,14.350109815597534,416.269555311382,0.26367712020874023,177.32170052890163,26.129374352201573,31280000,0.22239104
782,0.001583068,-0.007458347,264,10.371569633483887,11138.996004104614,0.8741660118103027,804.5160678931992,11.664491415023804,139.18671209463798,2.2687065601348877,14.209088563919067,429.48477387652605,0.26969242095947266,182.83661486477203,120.28755384631326,31320000,0.22148445
783,0.0016009801,-0.0070025916,252,10.411041736602783,11153.269674777985,0.883509635925293,744.4790271887579,11.712262153625488,134.90055528686662,2.275869369506836,14.252578258514404,445.3234439804908,0.25861597061157227,183.31345261120322,95.84367661285496,31360000,0.220574
784,0.002379431,-0.004949167,266,10.355317115783691,11167.479259490967,0.8795154094696045,783.7390954137923,11.659234762191772,133.22235367944455,2.264029026031494,14.189128875732422,419.2650332909923,0.2599294185638428,180.12093368733636,46.09162062221437,31400000,0.22001053
