V Predictions Mean,QF Loss,R Predictions Max,Number of train steps total,KL Loss,Policy Loss,V Predictions Max,RF Loss,Q Predictions Std,Policy mu Mean,Z mean eval,Z mean train,Log Pis Max,Q Predictions Max,Policy mu Std,Sample Time (s),Total Train Time (s),Q Predictions Mean,Epoch,KL Divergence,Q Predictions Min,Policy log std Max,Log Pis Mean,Policy mu Min,Train Time (s),Epoch Time (s),Policy log std Min,Policy log std Mean,AverageReturn_all_test_tasks,R Predictions Min,Number of env steps total,Policy mu Max,Z variance eval,Policy log std Std,V Predictions Min,VF Loss,Log Pis Std,AverageReturn_all_train_tasks,V Predictions Std,Log Pis Min,R Predictions Std,(Previous) Eval Time (s),R Predictions Mean,Z variance train,Number of rollouts total
443.806,753.276,-0.000620069,86000,15.832446098327637,-440.907,618.091,49.0421,165.555,0.351699,0.62966,0.386239,33.8189,609.392,0.797628,4.915629486995385,6497.1260735219985,417.653,42,158.324462890625,-52.9324,0.198546,-0.406045,-5.38392,122.62361427099859,149.45799163499396,-2.26338,-0.526592,192.152269701,-0.0126521,252000,5.09161,0.0015222,0.280693,-59.838,183.35,4.09049,191.211270022,144.766,-11.3224,0.00231884,21.918747876999987,-0.00748398,0.00272773,12176
443.19,1101.44,-0.0012326,88000,16.08721160888672,-444.425,656.43,46.3098,178.351,0.388696,0.618514,0.382803,33.2471,645.283,0.862895,4.897599776995776,6646.920834029996,420.428,43,160.8721160888672,-60.2909,0.0578243,0.0583116,-7.07611,122.7397236830002,149.9429428919957,-2.49439,-0.547324,191.004022731,-0.0138696,256000,5.20601,0.00302736,0.276982,-67.6539,226.969,4.72891,211.287421893,158.131,-8.83465,0.00230865,22.30561943199973,-0.00764003,0.00309372,12234
452.977,693.541,-0.000963645,90000,17.8254451751709,-453.258,596.296,54.1426,167.655,0.45566,0.826755,0.673092,26.4894,597.904,0.835953,4.933049021001352,6796.194429650997,423.14,44,178.2544403076172,-61.8451,0.21855,0.134345,-4.18078,122.82596154399835,149.91695964300015,-2.56295,-0.530766,189.385138391,-0.0124141,260000,4.27853,0.00286733,0.270368,-39.7327,239.827,4.59097,187.477715379,134.449,-8.97844,0.00223119,22.157949078000456,-0.00766016,0.0020215,12288
426.529,670.191,-0.000734411,92000,19.23309326171875,-427.523,619.977,58.0938,151.933,0.4327,0.650674,0.718917,32.7932,617.532,0.773157,5.0990513779997855,6946.367025320995,407.57,45,192.3309326171875,-43.0629,0.236962,-0.377244,-3.9067,123.25877132499954,149.87301846899936,-2.36022,-0.509988,171.908705522,-0.0132211,264000,4.55556,0.00128094,0.28797,-33.4703,172.933,3.99882,224.578626064,132.077,-12.6643,0.0023074,21.515195766000033,-0.00779229,0.000489215,12345
416.666,546.807,-0.00166051,94000,18.10420799255371,-415.413,621.447,64.2207,155.315,0.43025,0.548573,0.784683,26.33,611.841,0.805351,4.996482656008084,7097.255260213004,390.81,46,181.0420684814453,-62.9975,0.321783,-0.108678,-5.10031,123.05701124699954,149.86883152600785,-2.54978,-0.526654,226.830364373,-0.0140573,268000,5.3655,0.001911,0.305675,-57.8648,185.056,4.05658,241.753311825,132.636,-10.1117,0.00227264,21.815337623000232,-0.00781165,0.00200082,12400
437.577,585.433,-0.000955051,96000,16.37918472290039,-440.977,601.175,50.596,166.678,0.48544,0.832482,0.772268,34.7972,612.137,0.840563,4.9630171589979,7246.530298301997,413.664,47,163.79183959960938,-83.069,0.445571,0.189865,-5.12337,122.58956471199963,150.38787982999747,-2.5114,-0.511654,192.516543951,-0.0128612,272000,5.07419,0.00457449,0.274297,-137.615,203.816,4.60397,196.020845662,140.19,-10.7985,0.00217389,22.835297958999945,-0.00772883,0.00562379,12454
417.765,809.269,-0.00081784,98000,17.23318862915039,-418.822,640.819,49.5936,163.429,0.38419,0.470232,1.0629,29.1266,649.756,0.839261,4.873014846003571,7396.442555574002,400.27,48,172.33187866210938,-88.4976,0.154955,-0.0961847,-5.04076,122.9694151370004,149.56556707200252,-2.33141,-0.525738,162.64906524,-0.0140616,276000,4.36721,0.00181706,0.268479,-56.6597,213.441,4.22576,202.688403288,147.0,-8.30985,0.00223852,21.723137088998556,-0.00778424,0.0091289,12509
418.34,918.302,-0.00135733,100000,17.92779541015625,-420.943,609.356,47.8342,167.281,0.41758,0.529081,0.738605,40.3603,614.23,0.838973,5.068986147000032,7547.1661628,396.557,49,179.2779541015625,-91.6798,0.196606,0.070228,-4.56398,123.02954078199946,150.16928938099954,-2.76675,-0.541055,198.387011291,-0.0133725,280000,6.94628,0.00130177,0.291665,-63.3323,164.879,4.23668,205.80755108,149.237,-8.75675,0.00222135,22.070762452000054,-0.00791057,0.000337363,12561
425.549,691.277,-0.000711584,102000,19.888071060180664,-424.962,621.481,52.3932,157.339,0.359414,0.70809,0.819806,28.9525,634.773,0.804367,4.893752432997644,7697.067009816998,405.076,50,198.88070678710938,-48.4426,0.242748,-0.365554,-3.93989,123.07013294900025,150.58948475099896,-2.4341,-0.516173,180.096633207,-0.0126551,284000,4.7141,0.00205935,0.298695,-55.1552,132.064,3.87672,222.768550549,138.997,-12.258,0.00230866,22.625599369001065,-0.00763703,0.00739367,12618
465.224,572.782,-0.00116692,104000,15.369038581848145,-464.156,649.384,58.0662,161.474,0.441719,0.43173,1.20954,34.2061,656.45,0.79719,4.960066115998416,7845.227144245995,442.684,51,153.6903839111328,-42.0452,0.117331,-0.205298,-8.05868,121.87230528700093,148.77004835499974,-2.68006,-0.512874,165.783117536,-0.0133705,288000,4.99515,0.00299191,0.27702,-24.7874,187.546,4.17698,222.898840424,135.988,-8.55124,0.0022584,21.937676952000402,-0.00774839,0.000214249,12671
417.904,787.787,-0.0011669,106000,19.423192977905273,-412.647,626.229,50.1578,159.312,0.497177,0.338254,1.09552,33.1266,631.588,0.829377,4.985014441001113,7994.143520653994,394.572,52,194.23191833496094,-69.896,0.237638,0.431521,-4.63804,122.06980532499983,148.38331910700072,-2.37063,-0.544209,183.979288606,-0.0135912,292000,4.76181,0.00179792,0.297241,-34.176,231.175,4.27307,213.357616037,140.57,-11.3488,0.00231987,21.32849934099977,-0.00778976,0.00250458,12727
426.408,727.249,-0.0015579,108000,17.311437606811523,-425.429,614.472,54.1963,159.498,0.356949,0.733464,1.17822,32.1617,623.396,0.842618,5.006361061999996,8142.700754016991,403.703,53,173.1143798828125,-72.0614,0.24019,-0.0866772,-5.14406,121.68347475500013,148.55181075699875,-2.71778,-0.547774,175.269573985,-0.0128233,296000,4.5451,0.00490092,0.287545,-31.8279,199.817,4.5157,208.679418614,140.06,-8.40573,0.00208524,21.861974939998618,-0.00788933,0.000842684,12780
457.329,462.291,-0.000159305,110000,14.854525566101074,-457.464,657.954,53.156,159.533,0.407141,0.357695,0.946215,30.484,656.355,0.806973,4.949418839003556,8293.177490414,437.771,54,148.54525756835938,-47.5304,0.180641,-0.165931,-4.2027,123.21327043200108,150.03074125400417,-2.359,-0.530362,203.106096426,-0.0135615,300000,4.88681,0.00525473,0.269639,-39.973,176.736,4.17818,216.528269714,138.343,-8.34091,0.00214791,21.868051982999532,-0.00769794,0.00961005,12829
449.007,531.377,-0.00144845,112000,16.831974029541016,-447.423,618.788,53.7118,164.511,0.386693,0.576277,1.02277,31.6763,616.506,0.796395,4.971945290999429,8442.901202901001,428.304,55,168.31973266601562,-54.6484,0.195209,-0.233607,-4.26762,122.98583626100117,150.27253462000044,-2.63578,-0.537985,199.011339132,-0.0126401,304000,4.85503,0.00260114,0.299958,-36.3964,168.3,4.07359,220.998220801,145.373,-7.88994,0.0021025,22.314753067999845,-0.00755573,0.00681622,12887
429.451,596.706,-0.00113092,114000,18.68360710144043,-430.564,665.685,58.1452,156.251,0.336893,0.416958,0.906532,35.56,690.241,0.808559,4.9522191069991095,8591.580176475,411.803,56,186.8360595703125,-67.7011,0.135532,-0.31502,-4.02027,122.54319365300034,149.26196486200024,-2.64307,-0.539882,221.354910074,-0.0123939,308000,5.05086,0.00118756,0.318647,-40.4321,132.67,3.98291,215.951832859,137.974,-8.89644,0.00217088,21.766552102000787,-0.00776248,0.000175135,12942
451.036,704.304,-0.00102688,116000,16.509321212768555,-449.663,663.793,62.739,163.432,0.361976,0.674668,0.389558,37.1998,666.241,0.798197,4.8735948740013555,8740.549504372999,434.471,57,165.09320068359375,-58.3967,0.154503,-0.306098,-3.86939,122.4906263339999,148.5482607460017,-2.53807,-0.539979,178.351746482,-0.0128669,312000,6.80271,0.000887109,0.296167,-46.2378,186.021,4.03354,214.85448054,146.645,-8.36248,0.00215009,21.184039538000434,-0.007775,0.00152655,12992
461.55,623.177,-0.00201008,118000,15.033415794372559,-460.043,663.428,55.6089,159.743,0.351536,0.706572,0.556296,28.833,672.888,0.808189,4.867862181001328,8889.690216812001,443.027,58,150.3341522216797,-60.2086,0.0683821,-0.390629,-4.72285,123.16913329199997,149.64274718900197,-2.33029,-0.532744,217.555891451,-0.013388,316000,6.37244,0.00410866,0.276288,-48.0334,198.781,4.18933,212.061167558,139.476,-10.4462,0.00206556,21.60575171600067,-0.00773873,0.0024025,13039
439.065,484.07,-0.000455139,120000,18.245317459106445,-438.354,667.203,55.6644,158.86,0.380982,0.977575,0.499182,30.1583,666.004,0.822055,4.91083779899418,9038.528042450995,419.26,59,182.4531707763672,-45.8203,0.123953,-0.0147161,-4.1526,122.24869173499974,148.26394738799354,-2.70609,-0.552018,183.065531753,-0.0130646,320000,4.36411,0.00305301,0.303323,-32.6515,139.004,4.0911,208.988441197,140.596,-8.94227,0.00216764,21.10441785399962,-0.00781489,0.00226722,13085
432.629,660.83,-0.00180725,122000,18.804140090942383,-436.759,609.991,46.5344,156.781,0.34088,0.58852,0.645214,30.3818,613.232,0.807531,4.809313707995898,9187.84473382499,414.327,60,188.04139709472656,-40.5743,0.118193,-0.23181,-4.25697,123.27971943400007,149.7679750599964,-2.74956,-0.555385,208.126422531,-0.0133388,324000,4.0263,0.00276129,0.305487,-46.8783,201.114,4.11323,220.992282699,133.839,-12.1372,0.00224476,21.67894191800042,-0.00769932,0.000774076,13132
452.983,576.995,-0.000828685,124000,16.44723892211914,-451.153,637.349,46.1633,163.353,0.405232,0.400247,0.711211,34.52,627.73,0.812208,4.846531158998914,9336.407106352992,433.699,61,164.47238159179688,-74.9815,0.0810124,-0.0983143,-4.10937,122.11586623000039,148.1905577969992,-2.37806,-0.552882,233.816666022,-0.0133845,328000,4.5427,0.00489152,0.281822,-69.1148,139.953,4.0009,227.477914374,145.525,-9.46648,0.00218476,21.228160407999894,-0.00753101,0.0014856,13185
429.916,630.445,-0.00153257,126000,17.300067901611328,-429.05,614.317,38.6818,150.632,0.46396,0.471486,0.831148,31.6189,609.995,0.807712,5.029044842998701,9485.56964609899,407.905,62,173.00067138671875,-87.9472,0.119764,0.0157856,-4.39197,123.05062853799973,149.68045112599793,-2.80913,-0.541245,188.645492231,-0.0132534,332000,5.33491,0.00457769,0.284159,-45.4409,106.076,4.0511,215.041955078,128.426,-9.65672,0.00218655,21.600777744999505,-0.00777515,0.000379505,13237
434.037,739.288,-0.00025701,128000,14.40201473236084,-433.475,595.774,52.1832,154.076,0.370743,0.540938,0.320047,25.1688,593.955,0.790422,4.961285021996446,9635.69230579499,416.267,63,144.0201416015625,-95.9945,0.109589,-0.412836,-4.77713,123.82200915000067,149.86678937899705,-2.46243,-0.526266,178.166224817,-0.0132221,336000,4.83143,0.00167302,0.276258,-44.1669,190.763,3.89291,223.587516028,135.703,-11.6414,0.00212925,21.08349520699994,-0.00776327,0.00635143,13288
438.015,671.675,-0.00106712,130000,17.879650115966797,-435.832,622.63,54.5413,149.761,0.434153,0.385907,0.294542,36.1742,620.579,0.791854,5.010515788000703,9786.258612390991,418.533,64,178.79649353027344,-52.3553,0.188427,-0.154737,-4.62263,123.81513119400006,150.16572338300102,-2.70519,-0.525678,163.090337622,-0.0132323,340000,6.84178,0.00299967,0.293895,-29.392,145.561,3.91589,209.793336259,131.2,-9.4789,0.00231978,21.34007640100026,-0.00764754,0.00282945,13337
444.279,670.1,-0.000814551,132000,16.81281852722168,-443.515,632.943,48.2417,165.738,0.313325,0.626017,0.454676,34.7646,632.581,0.8473,5.017914324997037,9936.222490992986,425.126,65,168.12818908691406,-63.6697,0.14181,-0.0961787,-4.69411,123.1525134049989,149.91211399899476,-2.78339,-0.547362,221.487005547,-0.0134351,344000,5.66693,0.0024449,0.296032,-62.0223,172.705,4.27535,217.368551662,148.81,-8.68364,0.00219176,21.74168626899882,-0.00768967,0.000960063,13386
428.673,534.428,-0.00150743,134000,16.667512893676758,-429.833,609.961,54.6573,153.464,0.36339,0.82397,0.881116,33.2877,612.155,0.823933,4.959962836001068,10085.27971370599,410.037,66,166.6751251220703,-62.8417,0.158095,-0.165348,-4.52671,122.35740161399917,149.11129728000014,-2.57306,-0.53603,202.5276035,-0.0133256,348000,5.03174,0.00113443,0.299037,-44.4486,178.754,4.27151,221.228389819,130.419,-8.33061,0.00225028,21.793932829999903,-0.00779111,0.00037711,13436
436.204,769.76,-0.000722278,136000,16.668365478515625,-431.68,664.948,68.512,160.954,0.382448,0.659062,0.655399,33.1391,663.939,0.790616,4.94201479100775,10233.858595428996,418.017,67,166.68365478515625,-96.8168,0.277553,-0.245926,-4.59785,123.521155679,150.2038709720091,-2.59083,-0.544662,209.937401181,-0.0132508,352000,6.19713,0.0026239,0.288721,-48.4784,154.071,3.8137,221.839770198,147.254,-7.97212,0.0022526,21.740700502001346,-0.00781994,0.00382142,13488
446.219,675.477,-0.000708118,138000,16.063058853149414,-447.2,604.39,46.565,140.169,0.359559,0.592999,1.04428,26.7545,611.583,0.766429,4.746394720001263,10381.935357671999,432.769,68,160.63058471679688,-55.1648,0.0436816,-0.50159,-3.73493,123.26115865499924,148.12389778100078,-2.56674,-0.538478,201.70499855,-0.01335,356000,4.40228,0.00363387,0.295171,-36.4353,134.891,3.73518,195.868501788,123.38,-7.91492,0.00228063,20.11634440600028,-0.00771003,0.000116482,13535
460.927,737.057,-0.000932879,140000,14.530940055847168,-467.32,643.898,52.0592,149.605,0.325156,0.788128,0.659473,35.833,648.93,0.778261,4.9350213349971455,10530.191071821997,453.252,69,145.3094024658203,-50.4898,0.0553453,-0.554665,-4.19117,122.93744045300082,147.94255801299914,-2.4924,-0.539626,199.002542186,-0.0125482,360000,7.21212,0.0029457,0.276839,-62.5732,168.026,4.0286,217.879243618,133.92,-12.2983,0.00204585,20.07009622500118,-0.00775917,0.00331945,13583
448.1,524.393,-0.00092522,142000,17.13077163696289,-446.662,595.34,53.1579,137.899,0.354159,0.531391,0.539883,29.9089,590.731,0.741115,4.960936142995706,10679.311692488995,429.639,70,171.30770874023438,-39.7594,0.302902,-0.608212,-3.48427,122.9481422280005,148.29313140499653,-2.83353,-0.537339,207.102916073,-0.0131674,364000,4.97552,0.00473436,0.29112,-40.1016,116.17,3.57205,228.398508832,116.146,-10.7225,0.00221874,20.384053034000317,-0.00778532,0.00360865,13632
452.198,571.405,-0.00181717,144000,16.097261428833008,-448.078,627.566,42.6954,144.602,0.407021,0.222053,0.940972,34.0668,626.278,0.777834,4.959529426003428,10828.012996021,437.098,71,160.9726104736328,-50.5665,0.14425,-0.243792,-6.06082,123.31689652300156,149.488833807005,-2.56751,-0.55343,196.047360489,-0.0131233,368000,4.89915,0.0031093,0.299588,-39.533,199.761,4.09265,221.2743987,130.465,-10.0307,0.00218912,21.212407858000006,-0.00761704,0.00032787,13681
456.851,608.934,-0.000654923,146000,17.107154846191406,-456.618,642.306,52.8442,150.466,0.341015,0.306733,0.801491,37.85,642.392,0.791678,4.86263451800005,10976.501196603998,442.76,72,171.07154846191406,-57.5835,0.210011,-0.38691,-4.79088,123.51493186599873,148.80300352899758,-2.68397,-0.534397,190.884920802,-0.013208,372000,5.38355,0.00531575,0.289641,-65.9936,163.694,3.99975,222.778187831,135.28,-9.30471,0.002171,20.425437144998796,-0.00768332,0.00479512,13733
446.634,434.358,-0.000826592,148000,17.465389251708984,-445.405,658.499,68.4987,155.243,0.405656,0.70904,1.21637,32.0165,647.255,0.789056,5.011174307994224,11123.776589629997,424.137,73,174.6538848876953,-54.776,0.0629313,-0.253962,-4.46698,122.12169628900119,147.244170629996,-2.92019,-0.553809,185.389235046,-0.0137315,376000,4.94107,0.00471938,0.30832,-61.9772,198.272,4.11344,212.238556695,138.233,-8.39674,0.00224921,20.11130003300059,-0.00781836,0.000271004,13779
471.168,406.354,-0.000639069,150000,15.727887153625488,-469.03,671.572,54.6196,154.715,0.357622,0.594225,0.636577,38.0228,665.791,0.789913,5.041548057999535,11271.191778754994,447.087,74,157.27886962890625,-58.976,0.157546,-0.444886,-4.24822,121.97856089000015,147.16352864799956,-2.61832,-0.54674,214.936395642,-0.0126388,380000,4.79212,0.00433157,0.276053,-42.9641,125.952,4.13099,218.596647203,131.113,-8.78472,0.00217888,20.143419699999868,-0.00771164,0.00507379,13823
449.713,510.299,-0.00102227,152000,14.306215286254883,-451.889,590.933,54.9849,145.534,0.421618,0.409196,1.08379,32.624,589.874,0.789889,4.951846736001244,11419.092672158995,433.422,75,143.06214904785156,-62.6032,0.141882,-0.096036,-4.566,122.77416205100053,148.12185895900075,-2.82119,-0.563723,209.61504733,-0.013475,384000,5.53318,0.00382501,0.287663,-22.3695,278.964,4.23066,221.950051153,123.432,-10.0877,0.00215049,20.395850171998973,-0.00768269,0.00407736,13871
481.096,354.383,-0.00132087,154000,14.160768508911133,-482.856,626.644,43.9351,156.129,0.365677,0.648773,0.627404,32.3581,635.422,0.804219,4.862798482998187,11566.733749172994,465.241,76,141.60768127441406,-49.1667,0.125967,-0.306557,-4.82667,122.8189857920006,147.8576226519981,-2.7659,-0.52474,207.241706798,-0.0124277,388000,4.45492,0.00523449,0.272175,-44.7425,134.763,4.34456,216.893570654,135.081,-9.18363,0.0020225,20.17583837699931,-0.00765095,0.00483298,13921
462.704,582.921,-0.00066868,156000,15.5812349319458,-464.487,642.318,38.9469,145.99,0.368104,0.495704,0.623352,27.9056,653.948,0.773602,4.888738784000452,11714.079449088995,450.507,77,155.81234741210938,-79.3282,0.275602,-0.380248,-4.03924,122.5112476079994,147.35994022299928,-2.56221,-0.533359,205.453138393,-0.013399,392000,6.04507,0.00560729,0.276549,-28.2033,140.151,3.84523,214.618040106,128.726,-9.46854,0.00224902,19.95995383099944,-0.00770862,0.0023191,13967
473.143,416.045,-0.00144573,158000,15.321860313415527,-468.888,658.105,58.2936,154.172,0.313085,0.37392,0.747966,40.0507,655.617,0.773548,4.9684444529993925,11863.384982502997,452.542,78,153.21859741210938,-51.6285,0.246839,-0.592466,-5.31991,122.67164244599917,147.58664037800008,-2.65488,-0.534567,226.534769178,-0.012971,396000,4.70241,0.00371839,0.27563,-30.0844,151.036,3.82409,221.633987993,135.833,-8.91491,0.00224033,19.946553479001523,-0.0076218,0.00555206,14013
466.113,444.414,-0.00062806,160000,14.920473098754883,-469.818,632.225,50.0694,144.871,0.336115,0.523869,0.506513,25.5111,634.756,0.74133,4.907807290999699,12012.332119956998,454.815,79,149.20472717285156,-55.9702,0.51023,-0.72423,-3.43344,123.96083253800134,150.53505790300187,-2.59202,-0.518077,215.723771587,-0.0127517,400000,5.02239,0.00435802,0.257836,-39.7161,117.305,3.63656,218.734350045,129.124,-8.25062,0.00223009,21.66641807400083,-0.00775322,0.00448759,14060
461.169,671.321,-0.00122366,162000,14.342638969421387,-461.94,631.295,52.9388,145.751,0.333064,0.428309,0.450435,34.391,627.231,0.773489,4.979007991993058,12159.75635707799,442.467,80,143.4263916015625,-70.7267,0.262429,-0.644383,-4.35625,122.30663052099953,147.3649699349935,-2.66413,-0.523769,189.44043502,-0.0140446,404000,5.55362,0.0043749,0.266588,-37.3345,111.84,3.98883,214.387700325,123.601,-8.64413,0.00227163,20.079331422000905,-0.00782876,0.00210568,14107
460.593,407.918,-0.000537586,164000,15.62567138671875,-459.062,654.127,55.6917,151.905,0.332747,0.564158,0.836118,40.9356,645.072,0.789967,5.011234505996981,12308.207420913988,443.374,81,156.2567138671875,-78.98,0.255976,-0.487428,-5.47175,122.88539969000158,148.03606203099844,-2.41964,-0.543585,210.038197426,-0.0127485,408000,6.89581,0.00691044,0.274621,-27.5409,180.33,4.13432,217.499854312,134.799,-10.9011,0.0022044,20.13942783499988,-0.00771837,0.00220319,14155
474.318,337.434,-0.00200072,166000,15.704217910766602,-472.856,643.147,59.9652,152.479,0.381704,0.547766,0.509078,29.6112,647.872,0.785554,4.884991553999498,12455.409334749987,457.315,82,157.04217529296875,-45.1371,0.134741,-0.400846,-4.68813,122.34466330500072,147.7850719830003,-2.47968,-0.529932,217.208837263,-0.012831,412000,4.73321,0.00231903,0.273435,-45.3678,156.423,3.96814,216.167556501,129.873,-7.97196,0.00209311,20.555417124000087,-0.00763701,0.00655281,14203
469.161,404.96,-0.00143238,168000,14.524523735046387,-468.054,630.665,48.6803,143.263,0.372215,0.889284,1.13332,37.8375,627.407,0.761083,4.897092679999332,12602.964594212985,454.748,83,145.2452392578125,-55.0144,0.323608,-0.561219,-5.54614,122.40615274999982,147.27623007699913,-2.9367,-0.537463,217.319565192,-0.0130059,416000,6.35631,0.00307662,0.26912,-39.0976,171.171,3.95291,219.462899403,128.001,-10.7826,0.00214854,19.972984646999976,-0.00765327,0.00816685,14251
460.364,570.306,-0.00124038,170000,14.802835464477539,-459.4,628.734,53.8125,145.902,0.341429,0.824487,0.482945,34.136,637.864,0.774481,5.021467557000506,12750.429222096986,445.799,84,148.02835083007812,-69.2471,0.0842931,-0.439694,-4.15867,121.85920103900025,147.13347150900154,-2.29937,-0.540241,206.577503844,-0.0121164,420000,4.51974,0.00211989,0.251407,-36.3946,162.205,3.83359,220.065391453,131.335,-9.86198,0.00227776,20.252802913000778,-0.00760639,0.00177505,14295
467.954,719.967,-0.00144971,172000,14.664665222167969,-470.221,635.612,51.0904,142.751,0.36745,0.550008,1.07988,28.3047,639.981,0.725807,5.153253235997909,12899.614353860983,456.823,85,146.6466522216797,-47.0208,0.130764,-0.746894,-3.86032,123.30104785100048,149.03899716399792,-2.43668,-0.531269,226.400160312,-0.0126571,424000,4.89945,0.00522102,0.25269,-29.3173,128.48,3.61296,229.175779502,123.414,-12.2857,0.00214045,20.584696076999535,-0.00780254,0.00799475,14342
467.808,320.518,0.000237211,174000,14.794108390808105,-470.413,645.583,39.8153,145.877,0.415964,0.631992,0.596229,31.2756,652.039,0.734664,4.99168014299903,13048.378652608986,456.737,86,147.9410858154297,-51.926,0.141995,-0.504113,-3.21623,123.0575777740014,148.78099961299995,-2.77748,-0.534715,225.95965944,-0.0135718,428000,5.10872,0.0038206,0.260921,-39.9821,112.677,3.79979,228.255241574,130.496,-9.06095,0.00228034,20.731741695999517,-0.0076656,0.00528369,14390
461.092,465.276,-0.000705475,176000,15.986551284790039,-459.982,649.037,45.6748,142.622,0.377443,0.540392,0.580076,26.3235,647.675,0.73193,4.947285340003873,13196.469581397989,445.754,87,159.86550903320312,-47.8137,0.153182,-0.635244,-3.94853,123.25188211900058,148.91527284100448,-2.7802,-0.53924,220.016606357,-0.0125896,432000,4.90094,0.00412908,0.268605,-41.895,156.865,3.78246,231.677558476,126.275,-11.2742,0.00214369,20.716105382000023,-0.00779438,0.00317398,14435
469.605,377.981,-0.00131704,178000,13.67491626739502,-466.796,661.568,54.7743,148.346,0.358499,0.750233,0.722173,29.7724,660.84,0.730966,5.010321858999305,13344.164142896989,451.944,88,136.74916076660156,-31.3297,0.316423,-0.750136,-3.66517,122.5212497779994,147.4244559289982,-2.61269,-0.530814,196.675563713,-0.0133414,436000,4.90845,0.00734266,0.255676,-17.5561,112.156,3.66703,230.114309735,129.467,-8.51324,0.00213704,19.892884291999508,-0.00790409,0.00414754,14482
460.347,433.225,-0.00150275,180000,15.003252029418945,-459.044,675.24,55.2317,149.746,0.413109,0.28791,0.512348,33.4159,669.802,0.769342,4.961640854002326,13491.972179697987,442.924,89,150.0325164794922,-101.133,0.0295383,-0.278457,-5.4862,122.4093615310012,147.53499834200375,-2.48949,-0.555709,206.417105991,-0.0130189,440000,5.70238,0.00411165,0.279538,-63.6671,168.879,4.15665,217.015828369,127.979,-8.55879,0.00222112,20.163995957000225,-0.00770826,0.002666,14532
453.7,382.646,-0.000547802,182000,14.901555061340332,-456.841,609.034,47.7252,142.354,0.321044,0.697235,0.327383,27.0934,608.972,0.743618,4.9370949960066355,13640.669198874999,442.746,90,149.0155487060547,-44.3289,0.125919,-0.835327,-3.99682,122.69570207400102,148.0701215450099,-2.58373,-0.514035,230.769578504,-0.0125077,444000,5.28126,0.00449013,0.257294,-36.4958,135.77,3.76021,220.705634947,126.546,-12.2508,0.00208207,20.437324475002242,-0.00773703,0.00376372,14575
483.749,496.501,-0.000783967,184000,13.728113174438477,-480.57,665.677,50.5345,152.159,0.37096,0.272666,0.970168,33.4392,659.118,0.728173,4.816949853000551,13789.012966443002,462.421,91,137.2811279296875,-52.6064,0.0983675,-0.755203,-3.77076,123.06247131600321,148.94455538600596,-2.7374,-0.532413,198.058440199,-0.0127607,448000,5.29483,0.00420969,0.245176,-40.2966,139.986,3.55613,228.724672872,131.35,-10.1633,0.00214423,21.065134217002196,-0.00772157,0.00387456,14619
483.111,338.997,-0.00135241,186000,15.872027397155762,-485.02,651.412,53.8746,137.938,0.382188,0.581329,0.33873,32.3341,666.455,0.713185,4.806960940004501,13938.104227141008,471.75,92,158.72027587890625,-30.989,0.400338,-0.84335,-4.05265,122.84864096199817,148.1206472110025,-2.50741,-0.517162,222.498386729,-0.0132005,452000,4.66785,0.0034798,0.259265,-22.4996,126.079,3.85143,225.955562909,118.242,-9.89086,0.0021106,20.465045308999834,-0.00787145,0.00425627,14665
480.303,351.718,-0.00147332,188000,15.839982986450195,-477.455,652.862,47.3015,148.763,0.380759,0.664499,0.813859,38.0732,638.562,0.748143,5.070367318989156,14085.157070075002,460.438,93,158.3998260498047,-110.687,0.173283,-0.696983,-4.88559,121.69111707900083,148.19807017498897,-2.45238,-0.528495,238.792394925,-0.0129509,456000,4.95807,0.00332358,0.258449,-47.7622,135.115,3.90017,224.020280537,127.287,-9.38819,0.00223857,21.43658577699898,-0.00773432,0.000805044,14716
484.188,364.566,-0.00149694,190000,13.084128379821777,-482.858,654.426,47.3262,144.579,0.399119,0.521638,0.436587,38.1193,658.566,0.714548,4.940358466999896,14233.644332598997,469.454,94,130.84127807617188,-53.6283,0.102699,-0.757039,-4.69862,122.85633147399858,148.0891040630013,-2.40356,-0.522545,221.647815096,-0.0130824,460000,5.87474,0.00234562,0.247378,-42.7856,92.354,3.69472,226.001669631,128.019,-11.4121,0.00213926,20.29241412200281,-0.00757986,0.00322383,14766
