V Predictions Mean,Epoch,Q Predictions Mean,KL Divergence,R Predictions Max,Policy mu Std,AverageReturn_all_test_tasks,KL Loss,Policy log std Min,V Predictions Min,R Predictions Std,QF Loss,VF Loss,Policy Loss,R Predictions Min,V Predictions Max,Epoch Time (s),Policy mu Min,Z variance train,Log Pis Std,Z variance eval,Z mean train,Q Predictions Max,Z mean eval,Policy mu Max,Q Predictions Std,Policy log std Max,Log Pis Min,Q Predictions Min,Number of env steps total,(Previous) Eval Time (s),RF Loss,Total Train Time (s),Log Pis Mean,Policy log std Mean,Policy log std Std,Log Pis Max,Number of rollouts total,R Predictions Mean,Train Time (s),Policy mu Mean,V Predictions Std,AverageReturn_all_train_tasks,Number of train steps total,Sample Time (s)
1368.07,965,1365.85,162.89215087890625,0.00434726,0.890571,675.112058636,16.289215087890625,-2.74782,-39.4744,0.0016691,897.416,245.679,-1369.65,-0.00581963,1861.69,145.42048149893526,-4.72455,0.00196804,3.4461,0.00158975,0.487944,1888.18,0.775759,6.91752,247.497,0.0890938,-9.41658,-47.2321,3944000,17.18782267399365,312.439,140809.66947544218,0.673733,-0.687277,0.222339,40.7684,51450,0.000518513,123.4932047239854,0.29365,228.05,735.320032381,1932000,4.739454100956209
1403.46,966,1396.16,159.11216735839844,0.00446324,0.889711,702.533860504,15.911216735839844,-2.78136,-94.7251,0.00159294,774.367,327.112,-1405.26,-0.00613695,1907.31,145.33010750001995,-6.51131,0.00152999,3.5081,0.00101773,0.754848,1900.88,0.882143,5.51798,246.827,0.157719,-10.3364,-24.6642,3948000,17.617472067009658,311.977,140954.94469626716,0.943731,-0.709207,0.227013,35.4814,51493,0.000387267,122.93021618700004,0.36967,232.199,736.939403054,1934000,4.7824192460102495
1246.28,967,1241.18,186.5402374267578,0.0045482,0.899983,685.028963841,18.654024124145508,-2.35204,-37.827,0.0016014,683.109,209.848,-1245.27,-0.00549919,1893.47,145.3179224159394,-5.08335,0.00159367,3.44338,0.00161682,0.875673,1902.3,0.916345,5.27341,258.941,0.305858,-8.28599,-91.073,3952000,17.568903720995877,232.811,141100.2278132141,0.769396,-0.697793,0.235602,33.9744,51534,0.000529333,122.85922766398289,0.312842,248.848,748.857168231,1936000,4.889791030960623
1310.23,968,1307.84,198.73619079589844,0.0048006,0.904281,674.961212109,19.873619079589844,-2.63003,-48.7286,0.00157683,715.933,303.975,-1315.3,-0.00511076,1925.52,144.84832801503944,-9.11108,0.000158964,3.37816,0.00290597,1.1279,1944.27,0.616472,6.59032,311.215,0.0464221,-10.2032,-55.2499,3956000,17.540192710002884,285.706,141245.04091520314,0.952888,-0.716104,0.228494,44.8944,51579,0.000624777,122.48097425297601,0.331386,294.234,728.980387584,1938000,4.827161052060546
1468.45,969,1458.89,165.92205810546875,0.00424297,0.906558,701.440912804,16.592206954956055,-2.98289,-98.1324,0.00159757,1568.71,238.09,-1463.98,-0.00544397,1878.71,146.03909577301238,-7.32942,0.00248921,3.47927,0.00163857,0.840901,1887.67,0.765829,5.77403,227.796,0.170663,-9.66853,-148.651,3960000,17.51177106599789,273.86,141390.71575415312,1.08939,-0.715198,0.223175,32.6564,51621,0.000497467,123.77498177901725,0.372832,208.51,733.946899977,1940000,4.752342927997233
1415.81,970,1412.63,182.5086669921875,0.0039373,0.885992,677.073420985,18.25086784362793,-2.63631,-39.8409,0.00159184,678.968,204.59,-1416.37,-0.0054452,1896.24,145.17874547396787,-4.79961,0.000966121,3.1126,0.00113811,0.879903,1892.52,0.712649,6.5104,228.35,0.141881,-8.48641,-23.2496,3964000,17.15327748900745,305.527,141535.9567260081,0.855467,-0.695612,0.213,28.3031,51666,0.00030283,123.1219424699957,0.351476,218.643,743.157115317,1942000,4.903525514964713
1280.56,971,1279.25,174.1298828125,0.00421079,0.899978,696.415714407,17.412988662719727,-3.26361,-23.1979,0.0015408,780.567,332.233,-1279.79,-0.00542188,1876.13,145.88561916109757,-5.45068,0.000726438,3.60269,0.00125928,0.920869,1876.37,1.10706,7.13273,294.213,0.0426863,-8.24587,-47.6875,3968000,17.221713378006825,263.226,141681.8996261552,0.725543,-0.696902,0.225866,40.7186,51707,0.000514518,123.85825092697632,0.297486,283.727,743.563600098,1944000,4.8056548561144155
1378.21,972,1375.94,175.4263916015625,0.00400566,0.903654,704.719004962,17.542638778686523,-2.3529,-61.6845,0.00159492,876.791,170.216,-1381.38,-0.00604228,1943.02,145.7945364418847,-5.94689,0.0021756,3.37046,0.00167667,0.617951,1944.98,0.785513,6.8805,315.788,0.366278,-8.50355,-21.1938,3972000,17.28546219301643,262.518,141827.8242831931,0.819951,-0.687975,0.221604,41.504,51752,0.000443128,123.66721681700437,0.302998,308.638,740.345919917,1946000,4.8418574318639
1424.9,973,1422.63,169.30787658691406,0.00437215,0.888139,698.928296191,16.930788040161133,-2.77797,-41.8153,0.00159847,713.402,172.82,-1427.39,-0.00514781,1884.98,146.19265338304103,-5.62737,0.000318551,3.28651,0.00168845,1.82003,1888.02,1.02977,6.51035,266.769,1.3669,-11.3837,-100.417,3976000,17.4217383209907,320.737,141974.02693644512,0.757962,-0.694785,0.222219,41.2626,51797,0.000520099,124.05024149498786,0.314625,248.073,746.333187207,1948000,4.720673567062477
1447.45,974,1445.7,158.3538818359375,0.00443815,0.893161,697.537088455,15.83538818359375,-3.17849,-22.8007,0.00164585,769.403,359.375,-1451.7,-0.00568849,1890.68,146.00140473101055,-8.42128,0.00261368,3.31305,0.00191579,0.642522,1898.43,0.64869,6.24303,258.914,0.731377,-9.31733,-152.321,3980000,17.43834708799841,324.272,142119.8102621112,0.839182,-0.728842,0.221321,46.1951,51840,0.000536478,123.69707037898479,0.283734,248.292,739.942123911,1950000,4.865987264027353
1422.15,975,1416.99,153.9558563232422,0.00414879,0.880722,703.675787277,15.395586013793945,-2.67426,-47.5027,0.0015404,661.047,132.701,-1424.39,-0.00547307,1848.48,145.90289807308,-6.13033,0.00192714,3.27915,0.00355264,0.305436,1848.99,0.763602,4.86922,245.615,0.299448,-10.5195,-110.348,3984000,17.226546468999004,315.135,142265.95358622322,0.684636,-0.698984,0.207659,27.4406,51885,0.000545447,123.87421874000574,0.307834,233.59,731.690517732,1952000,4.802132864075247
1330.7,976,1324.17,159.5570526123047,0.00384214,0.901792,684.699643444,15.955705642700195,-2.74693,-33.7619,0.00157823,717.763,189.302,-1327.53,-0.0062624,1856.71,146.03406031199847,-10.1607,0.00189464,3.44588,0.00142603,0.769079,1860.86,0.812427,8.50296,281.624,0.688841,-8.66727,-49.3261,3988000,17.473716016014805,281.512,142412.05577769928,0.773118,-0.704588,0.218511,53.5293,51930,0.000571483,123.73245488599059,0.292889,274.319,749.603397382,1954000,4.827889409993077
1330.75,977,1325.47,172.54595947265625,0.00404425,0.933533,666.516375254,17.254596710205078,-2.64128,-71.8305,0.00164791,750.436,497.975,-1330.9,-0.00566354,1976.59,145.6654576290748,-10.4876,0.00178282,3.82339,0.00180675,0.744363,1985.7,0.872098,5.93834,307.645,0.268006,-9.31434,-84.9625,3992000,17.54776244200184,298.605,142557.77654229637,0.714968,-0.682701,0.227752,57.0718,51972,0.000389954,123.30873429801431,0.241178,298.472,729.846205286,1956000,4.808960889058653
1345.2,978,1338.04,176.83119201660156,0.00393662,0.928226,708.660053328,17.68311882019043,-3.48503,-186.4,0.0016461,907.084,405.925,-1345.48,-0.00522452,2024.0,145.56666389509337,-5.98291,0.00215761,3.58193,0.00206083,0.668213,2028.82,0.601016,6.36716,326.704,0.143256,-10.2603,-211.522,3996000,17.609167688002344,316.806,142703.1351981805,1.12533,-0.72146,0.231136,28.274,52016,0.000528007,123.16542197202216,0.325392,315.099,736.038238408,1958000,4.792074235068867
1443.46,979,1437.04,154.84349060058594,0.00404969,0.890396,692.970296832,15.484349250793457,-3.06941,-17.3812,0.00153728,741.654,366.706,-1442.93,-0.00482749,1913.1,146.40653092603316,-6.15538,0.00291903,3.25051,0.00184843,0.855523,1922.7,0.90523,5.0429,256.152,0.193939,-8.20312,-57.8381,4000000,17.407474656007253,335.368,142849.52173624758,0.68046,-0.6895,0.226392,40.2865,52057,0.000557247,124.21527385798981,0.279027,247.241,751.560368756,1960000,4.783782412036089
1465.41,980,1456.8,162.7001190185547,0.00387953,0.882392,690.589908093,16.27001190185547,-3.7306,-254.178,0.0015757,1096.23,335.374,-1463.37,-0.00555756,1937.53,145.4974094320205,-7.0088,0.00174715,3.33256,0.00243265,0.551781,1941.72,0.621189,5.58196,226.309,1.52141,-9.35643,-60.8632,4004000,17.39386091401684,317.19,142995.0080840096,0.876009,-0.721787,0.223484,40.92,52104,0.000466415,123.19975381100085,0.335084,205.365,741.801299689,1962000,4.903794707002817
1405.43,981,1404.31,146.41409301757812,0.004115,0.884404,694.859753968,14.641409873962402,-3.31034,2.19772,0.00152612,1129.4,220.322,-1406.7,-0.00455992,1851.31,145.53369002297404,-6.123,0.0011425,3.32209,0.00200333,0.742985,1855.45,0.905385,5.51618,257.003,0.31846,-8.78296,-94.4396,4008000,17.38905785101815,316.062,143140.7822144286,0.681942,-0.678406,0.211037,39.0479,52147,0.000536063,123.43077869497938,0.332802,239.742,761.577570501,1964000,4.71385347697651
1300.79,982,1296.42,174.7039794921875,0.0041745,0.913446,690.991669526,17.47039794921875,-3.08048,-46.0458,0.00167632,1079.63,271.155,-1301.58,-0.00644089,1814.62,146.4629934010154,-5.9588,0.00201366,3.59491,0.00173408,0.895831,1821.0,0.734176,5.98788,291.541,0.136907,-10.9364,-40.2641,4012000,17.635899974993663,256.212,143287.1608045956,0.837473,-0.68476,0.230533,37.9258,52189,0.000328234,124.00581037299708,0.3199,280.473,731.848303092,1966000,4.821283053024672
1358.48,983,1355.92,170.3522491455078,0.00414628,0.880317,677.848472115,17.03522491455078,-2.68614,-88.3807,0.00166559,734.54,332.411,-1357.95,-0.00620454,1934.75,145.38607084401883,-5.90291,0.0018523,3.47952,0.00170306,1.19035,1941.59,0.855149,5.68352,277.035,0.239303,-8.74471,-101.648,4016000,17.557811590988422,288.191,143432.36772925765,0.824069,-0.696096,0.229837,36.698,52231,0.000433648,123.09322357201017,0.388741,263.001,745.009193911,1968000,4.735035681020236
1432.45,984,1430.19,150.03628540039062,0.00396233,0.876168,726.375002002,15.003628730773926,-2.46025,13.867,0.00156577,775.037,170.159,-1435.25,-0.0050609,1917.12,146.09779527806677,-7.14006,0.00163544,3.4481,0.00185029,0.910773,1916.43,0.816448,12.5004,270.533,0.630117,-9.18254,-30.0421,4020000,17.38508241600357,301.464,143578.47031056072,0.728376,-0.69669,0.219406,47.1861,52271,0.000543318,123.99773561200709,0.353746,260.505,735.893860472,1970000,4.7149772500561085
1296.12,985,1292.86,175.98721313476562,0.00383974,0.914104,705.181035373,17.598722457885742,-2.19412,-93.1843,0.00161958,846.669,522.225,-1299.66,-0.00591698,1939.81,145.38025631004712,-5.248,0.00241535,3.5931,0.00120459,0.774887,1946.71,0.852617,5.91475,331.657,0.418257,-8.5063,-131.723,4024000,17.39640083600534,285.071,143723.7623806988,0.912044,-0.680527,0.215566,33.0583,52312,0.000421405,123.18603794201044,0.33385,318.404,737.27783527,1972000,4.797817532031331
1352.98,986,1346.86,164.58103942871094,0.00438546,0.869644,718.893217611,16.458105087280273,-2.82624,-82.4457,0.00145286,1024.91,161.374,-1350.97,-0.00538399,1869.07,145.746106503997,-6.30727,0.00264502,3.27728,0.00175773,0.946148,1883.08,0.78627,5.37027,217.708,0.159024,-10.7848,-37.134,4028000,17.314371540007414,256.992,143869.8526370578,0.578468,-0.680353,0.219412,31.071,52354,0.000454911,123.72626760901767,0.311701,203.774,754.786516452,1974000,4.7054673549719155
1413.14,987,1407.01,161.04420471191406,0.00431097,0.871286,728.025122444,16.104421615600586,-2.53933,-151.661,0.00154074,544.098,209.404,-1410.58,-0.00583154,1896.08,146.42328266295954,-5.6524,0.0019953,3.18084,0.00166171,0.428494,1894.8,0.858796,4.27528,242.205,0.505855,-9.24031,-96.9362,4032000,17.665132196008926,310.97,144016.41390144674,0.69152,-0.684514,0.216487,34.893,52396,0.000355766,123.95636723798816,0.353955,232.326,745.300675566,1976000,4.801783228962449
1383.86,988,1373.76,165.9438018798828,0.00410401,0.919131,674.687602951,16.59438133239746,-2.58521,-10.7159,0.00158755,942.454,325.368,-1379.85,-0.00599277,1885.27,146.04838184197433,-6.63187,0.00164084,3.63844,0.00119579,0.421532,1883.12,0.784347,6.5645,271.272,0.348627,-8.10656,-62.0089,4036000,17.80962317500962,273.996,144162.18387326365,0.791385,-0.682392,0.224874,47.178,52436,0.000374445,123.61634606000734,0.305722,248.719,754.824912477,1978000,4.6224126069573686
1453.31,989,1449.58,163.35830688476562,0.00456602,0.910244,693.641185957,16.335830688476562,-3.03312,-106.633,0.00155619,670.281,205.071,-1453.34,-0.00487856,1902.21,145.5597540269664,-4.61709,0.00192494,3.36603,0.00125534,0.272966,1893.75,0.858235,5.5265,255.924,0.309446,-9.0448,-102.339,4040000,17.53766567198909,325.078,144307.8466974217,1.04808,-0.722,0.233422,28.8404,52478,0.000604429,123.2375885329966,0.343067,242.564,742.571951732,1980000,4.784499821980717
1314.59,990,1308.51,170.95884704589844,0.00380389,0.896277,708.125356304,17.095884323120117,-2.80022,-118.169,0.00158235,721.782,339.645,-1313.32,-0.00546922,1760.9,146.09441161400173,-5.43189,0.00252845,3.42022,0.00373562,0.848252,1764.49,0.645302,5.29693,241.946,0.908988,-8.55433,-67.0554,4044000,17.64695151199703,279.563,144454.0019474437,0.749731,-0.684951,0.228208,27.3998,52518,0.000366837,123.7037360589893,0.31824,227.788,750.055453617,1982000,4.743724043015391
1314.27,991,1306.08,176.3140106201172,0.00440519,0.895774,732.593398493,17.63140106201172,-2.81711,-63.5058,0.00158303,1123.06,257.273,-1312.05,-0.00526348,1915.47,146.1844982340117,-5.70445,0.00126793,3.3595,0.00168181,0.979194,1905.68,0.682178,5.33552,284.653,0.201294,-9.39529,-100.056,4048000,17.714241281995783,245.932,144599.68702423075,0.711153,-0.702414,0.225007,31.6906,52564,0.000513385,123.64259292400675,0.306364,276.375,750.726811105,1984000,4.827664028009167
1269.28,992,1262.73,181.46627807617188,0.00447925,0.882936,723.073726795,18.14662742614746,-3.8635,-37.4422,0.00170074,762.158,237.687,-1265.82,-0.00574779,1913.76,144.9653175480198,-10.3522,0.00198938,3.51533,0.00137536,0.840009,1911.27,0.91056,5.47007,294.433,0.15023,-8.82154,-72.945,4052000,17.221184760011965,281.861,144744.86297427176,0.603285,-0.671759,0.226734,49.752,52608,0.000467676,123.06267887802096,0.335188,285.962,745.616122244,1986000,4.681453909986885
1335.87,993,1332.28,185.46731567382812,0.00447512,0.875385,688.576853732,18.54673194885254,-2.62884,-108.749,0.00160697,705.811,378.126,-1340.07,-0.00582107,1818.98,145.35576268308796,-5.00699,0.000657347,3.30867,0.0011823,1.2072,1823.34,0.754591,6.26835,242.703,0.194136,-11.0259,-93.1259,4056000,17.438351838005474,287.276,144890.22887353084,0.618753,-0.711525,0.228373,28.1643,52651,0.00035721,123.20295455300948,0.284,230.852,746.596047512,1988000,4.7144562920730095
1508.11,994,1503.11,162.09889221191406,0.00398482,0.872591,703.730730056,16.209890365600586,-2.85285,-37.8255,0.00164907,627.124,178.859,-1509.88,-0.00548939,1932.31,146.17732082499424,-5.57807,0.00204381,3.18919,0.00236208,0.567741,1960.09,0.734494,5.90122,253.005,0.0162989,-9.32873,-93.0937,4060000,17.45512399400468,352.47,145036.3452418948,0.605518,-0.708139,0.213494,38.1622,52694,0.000326819,123.67772769500152,0.292871,238.929,732.863536154,1990000,5.044469135988038
1422.51,995,1418.3,163.30599975585938,0.00458393,0.901069,711.689023992,16.33060073852539,-2.25478,-54.5356,0.00156224,685.216,252.976,-1422.7,-0.00538924,1850.7,145.77172883297317,-5.50501,0.00237566,3.50244,0.00155686,0.909519,1846.23,0.705918,7.48133,205.944,0.621517,-8.04614,-53.0668,4064000,17.400666475004982,270.98,145181.70147034875,0.806323,-0.685931,0.216418,49.3114,52734,0.000602492,123.67192443099339,0.327583,197.001,739.759854295,1992000,4.6991379269747995
1406.31,996,1398.75,162.537109375,0.00424548,0.944714,683.294285442,16.253711700439453,-2.63445,-1.60243,0.00165772,858.657,220.848,-1402.57,-0.00554669,1924.91,144.88611861603567,-7.00888,0.00140246,3.57065,0.00180752,0.509057,1943.92,0.727749,9.083,266.262,1.11527,-8.63512,-121.098,4068000,16.99153823501547,327.154,145327.03241364175,0.952441,-0.701452,0.227395,31.8878,52782,0.000520793,123.12525380798616,0.253316,244.84,741.428242285,1994000,4.76932657303405
1395.1,997,1387.54,180.0323486328125,0.00456091,0.934054,704.108335475,18.00323486328125,-3.01773,-13.6836,0.001655,1014.21,384.393,-1390.58,-0.00551118,2008.81,145.76509141197312,-5.56759,0.00176275,3.67418,0.00125606,0.408687,2006.69,0.995773,7.26281,314.513,0.104389,-10.0508,-60.6536,4072000,17.443044687010115,338.626,145472.65747063374,1.23117,-0.718659,0.237585,45.5845,52828,0.000432762,123.55071915499866,0.352004,299.078,757.570569931,1996000,4.771327569964342
1377.04,998,1373.17,187.13259887695312,0.00447169,0.915598,713.17221889,18.713260650634766,-2.89,-11.3973,0.00164756,902.628,241.397,-1375.02,-0.00593355,1907.67,145.08622328098863,-6.18459,0.00111655,3.41831,0.00167438,0.541011,1919.92,0.687819,5.09386,294.086,0.213835,-7.68485,-41.1832,4076000,17.30941710699699,358.197,145618.0632349757,1.05002,-0.714307,0.235096,32.0322,52871,0.000440771,123.07143672299571,0.332059,285.374,738.11860491,1998000,4.705369450995931
1366.62,999,1360.01,164.32235717773438,0.00453332,0.922085,685.474710534,16.432235717773438,-2.99195,-1.10692,0.0016562,889.363,286.713,-1365.24,-0.00588446,1921.31,145.77820253596292,-5.61004,0.00124882,3.57129,0.00208306,0.994945,1931.01,0.75401,7.70678,278.307,0.846679,-7.93606,-260.081,4080000,17.635449412016897,343.862,145763.4529685006,0.777743,-0.670564,0.239139,38.2612,52911,0.000420549,123.40193123099743,0.300761,262.194,747.796060648,2000000,4.740821892948588
1348.05,1000,1346.12,182.37619018554688,0.00413845,0.908311,698.469397114,18.237619400024414,-3.16767,-82.7047,0.00163404,854.482,207.838,-1347.09,-0.00565581,1832.73,145.61291372793494,-6.58273,0.00205119,3.37055,0.00142076,0.564391,1834.82,1.04866,4.60434,244.948,0.257668,-9.80967,-73.4314,4084000,17.25357766301022,311.946,145909.05904104657,0.962125,-0.703419,0.226463,25.4554,52952,0.000380803,123.64651687900187,0.348446,235.85,747.592050326,2002000,4.712819185922854
1379.08,1001,1373.63,175.05245971679688,0.00440761,0.896512,699.5067112,17.505247116088867,-2.48889,-133.086,0.00159354,1384.86,233.974,-1379.25,-0.00466836,1880.67,145.10212063690415,-4.74127,0.00129412,3.17988,0.0026336,0.634611,1891.94,0.918594,4.80236,297.134,0.191967,-8.53032,-59.0279,4088000,17.25313216500217,293.496,146054.3162117805,0.640879,-0.687807,0.212796,25.2446,52997,0.000561139,123.10227980601485,0.279936,286.227,745.361886968,2004000,4.746708665887127
1415.06,1002,1411.12,163.03582763671875,0.00396801,0.909288,689.604143937,16.3035831451416,-2.12628,-20.2667,0.00159788,677.989,219.708,-1412.61,-0.00620694,1927.54,145.93165018301806,-6.35487,0.00219598,3.4588,0.00137532,0.630189,1938.51,0.959443,5.20909,240.505,0.700904,-9.5359,-90.8076,4092000,17.415067692985758,321.779,146200.63780575854,0.741856,-0.668687,0.223802,40.2707,53039,0.000336229,123.85244107400649,0.329521,233.115,737.911279969,2006000,4.664141416025814
1378.29,1003,1371.93,188.90985107421875,0.00365342,0.889118,722.571986725,18.8909854888916,-2.9915,27.3594,0.00166059,793.521,205.035,-1377.11,-0.00626664,1854.46,146.06331388503895,-6.8756,0.00123637,3.32296,0.00166497,0.987493,1868.14,0.922606,5.63892,256.394,0.179245,-9.1883,-79.6673,4096000,17.811702303006314,326.849,146346.31384182756,0.925942,-0.703665,0.221763,40.528,53085,0.00032787,123.51511913901777,0.358619,245.108,744.585142872,2008000,4.736492443014868
1339.2,1004,1332.04,167.73397827148438,0.00412236,0.886475,706.611996872,16.77339744567871,-3.02226,-39.1135,0.00163686,884.704,318.752,-1335.81,-0.00576381,1886.99,145.96480499696918,-5.0462,0.000686733,3.33363,0.00152559,1.16411,1876.8,0.768017,6.00209,291.95,0.180242,-9.67821,-84.9177,4100000,17.431147677998524,300.119,146492.34762156557,0.739445,-0.704646,0.22015,39.5061,53129,0.000510947,123.72385558401584,0.301166,284.738,744.649859508,2010000,4.809801734954817
1373.26,1005,1365.79,159.83619689941406,0.00426525,0.904882,730.402125314,15.983619689941406,-2.75074,-73.2197,0.00165503,1234.58,271.351,-1370.42,-0.00558053,1868.23,145.85028420286835,-5.45574,0.00190002,3.49362,0.00152293,0.312646,1870.36,0.782099,6.07553,289.266,0.292877,-9.40794,-79.9373,4104000,17.507255282980623,322.124,146638.26798465042,0.774184,-0.688312,0.231274,36.6548,53170,0.000391801,123.53517401198042,0.293627,278.023,744.845512272,2012000,4.807854907907313
1428.11,1006,1421.59,173.90768432617188,0.00402445,0.939718,695.967653985,17.39076805114746,-2.42475,-23.2137,0.00168497,1053.56,232.36,-1422.78,-0.0056469,1952.54,145.81151983398013,-4.95339,0.00123152,3.61065,0.00178256,0.876004,1956.63,0.878867,5.81547,306.387,0.378812,-8.88648,-80.5874,4108000,17.583389729988994,340.212,146783.95737400244,1.05093,-0.711899,0.219151,36.655,53212,0.000476782,123.07210170998587,0.308519,295.07,741.988906708,2014000,5.156028394005261
1417.37,1007,1408.8,168.85311889648438,0.00506979,0.900208,731.949460446,16.885313034057617,-3.29188,-125.42,0.00158532,615.238,140.307,-1414.67,-0.00702692,1932.57,145.3187724139716,-4.54441,0.00151644,3.35574,0.00183501,0.689592,1925.84,0.669389,4.98777,277.062,0.159621,-10.8603,-265.594,4112000,17.467710032011382,316.69,146928.7943711254,1.01979,-0.696343,0.24272,32.6296,53254,0.000464018,123.10623342401232,0.370306,256.723,755.753090409,2016000,4.744828957947902
1402.8,1008,1402.04,162.09085083007812,0.00407871,0.882056,689.52918774,16.20908546447754,-3.21129,-56.7285,0.00158775,782.219,176.611,-1405.93,-0.00608185,1826.42,144.78301841203938,-6.52186,0.00168605,3.35857,0.00115145,1.16795,1830.58,0.796153,5.28412,250.044,0.0907633,-7.18496,-72.5614,4116000,16.992616398987593,298.179,147073.84446345147,0.866411,-0.707751,0.214914,39.928,53296,0.000456009,123.02068987701205,0.339623,243.63,748.989237546,2018000,4.769712136039743
1409.56,1009,1406.82,166.3143310546875,0.00396545,0.889639,706.789374605,16.631433486938477,-3.14314,-39.6976,0.00162555,661.911,169.064,-1411.53,-0.00606215,1926.26,145.29473489694647,-6.49308,0.00217712,3.31671,0.00260999,0.458331,1933.15,0.836817,4.50247,235.664,0.30102,-9.8371,-96.9424,4120000,17.26618695599609,350.071,147219.3242240554,0.817047,-0.708453,0.227881,30.8896,53338,0.000298599,123.21552944098949,0.314774,226.98,745.380383001,2020000,4.81301849996089
1266.28,1010,1262.77,200.3767547607422,0.00445736,0.942188,700.315471213,20.037675857543945,-2.71037,-227.059,0.00168761,924.877,255.729,-1264.72,-0.00584643,1810.57,145.17356062788167,-5.30229,0.00242968,3.8038,0.00152253,0.410472,1833.07,0.828984,5.56319,293.145,1.02707,-8.32812,-117.668,4124000,17.458107969985576,299.66,147364.78080726933,1.10538,-0.712777,0.2415,33.7406,53379,0.000394673,122.9418705959979,0.285883,281.589,761.542179459,2022000,4.773582061898196
1461.12,1011,1454.97,154.61961364746094,0.00395041,0.89699,720.61438084,15.46196174621582,-2.55804,-46.1122,0.0016233,763.776,514.416,-1457.07,-0.00544865,1933.91,146.93871541708359,-11.5141,0.00240128,3.24803,0.00138251,0.5866,1937.48,1.00807,5.33571,249.922,0.394821,-9.69623,-128.14,4128000,17.748100939003052,351.759,147511.74664254542,0.656774,-0.699588,0.218853,34.5668,53426,0.000506921,124.3796881599992,0.264778,241.384,756.457663649,2024000,4.810926318081329
1408.07,1012,1401.33,151.9903564453125,0.00438724,0.884941,699.810499096,15.19903564453125,-2.85831,5.44084,0.0016446,574.982,116.866,-1407.5,-0.00596326,1938.05,146.55410787501023,-6.62144,0.0020547,3.25583,0.00216469,0.646335,1931.72,0.629539,5.51061,257.001,0.00241375,-9.78308,-48.8187,4132000,17.7812714180036,317.344,147657.81611264843,0.694375,-0.706752,0.228239,27.5316,53466,0.000501874,123.90240004900261,0.285396,252.955,740.422176527,2026000,4.870436408004025
1488.73,1013,1483.35,156.93328857421875,0.00418449,0.8806,722.512812183,15.693328857421875,-4.5808,-85.9426,0.00163359,871.695,372.854,-1485.15,-0.00569228,1961.14,145.8755596539704,-4.94749,0.00237486,3.33824,0.00171865,0.415936,1980.06,0.810058,7.37282,241.209,0.311586,-8.42309,-84.4885,4136000,17.30322019101004,326.306,147803.59636590435,0.765171,-0.681271,0.231286,44.8785,53508,0.000369795,123.79956236598082,0.369323,222.058,757.728661816,2028000,4.772777096979553
1468.96,1014,1461.95,166.27230834960938,0.00460452,0.880816,713.859931263,16.62723159790039,-3.14667,-47.7733,0.00173985,599.517,245.048,-1467.19,-0.00534991,1900.81,144.91061358401203,-7.51345,0.00153597,3.24357,0.00189707,0.616823,1897.19,0.739601,5.68751,214.141,0.202052,-11.3458,-82.2374,4140000,17.21439112399821,354.604,147948.5410699434,0.818441,-0.682676,0.214549,39.1711,53550,0.000313958,122.96432763600023,0.367236,194.541,749.854856928,2030000,4.73189482401358
1328.03,1015,1327.1,168.6924285888672,0.00478403,0.900683,696.953775497,16.869243621826172,-2.57435,-196.272,0.00173076,805.248,260.049,-1332.18,-0.00649089,1923.14,145.12553931193543,-4.71369,0.00167325,3.56137,0.00197278,0.63413,1931.54,0.778871,5.02271,318.204,0.415041,-8.54855,-110.762,4144000,17.255267008993542,336.154,148093.94478824936,0.849417,-0.699138,0.227997,31.1276,53596,0.000410687,123.12726814000052,0.314402,308.322,746.494576753,2032000,4.743004162941361
1368.66,1016,1368.65,166.40777587890625,0.00427,0.934447,689.492985111,16.640777587890625,-2.36603,-74.6657,0.00168717,908.084,255.974,-1371.14,-0.00577598,1900.99,145.5800574029854,-6.07545,0.000897032,3.63924,0.001294,1.71388,1925.42,0.823352,5.38563,330.188,0.254285,-7.90639,-98.5867,4148000,17.53945237098378,344.05,148239.2168946403,1.03127,-0.725095,0.223605,27.2426,53641,0.000547625,123.31019129400374,0.28276,319.962,743.296906189,2034000,4.730413737997878
1427.39,1017,1421.43,159.395263671875,0.00385195,0.86867,703.405477251,15.939526557922363,-2.85933,-24.7439,0.00159456,524.587,139.743,-1426.94,-0.00655484,1869.11,146.15999604499666,-9.04238,0.00165504,3.30676,0.00111965,0.561374,1872.33,0.756799,5.80318,244.619,0.3957,-10.3437,-74.113,4152000,17.238070897001307,337.678,148385.8393000883,0.574287,-0.695237,0.212902,37.2029,53685,0.000411721,124.20077087401296,0.31597,229.115,756.522452832,2036000,4.721154273982393
1374.79,1018,1372.55,185.78627014160156,0.0040621,0.931622,693.227713867,18.57862663269043,-2.62203,-25.1046,0.00166075,1368.25,197.186,-1376.2,-0.00583702,1945.37,145.964512916049,-4.82635,0.00149639,3.49816,0.00176986,0.883115,1956.59,0.888745,6.38145,354.718,0.290019,-10.7734,-102.549,4156000,17.707051861012587,318.774,148531.6043053443,1.03537,-0.717249,0.22915,28.4781,53728,0.000474082,123.39287597098155,0.279405,341.866,752.312854727,2038000,4.864585084054852
