Epoch,VF Loss,Sample Time (s),Q Predictions Std,R Predictions Min,V Predictions Max,Z variance train,Policy mu Mean,Log Pis Max,Policy log std Min,V Predictions Mean,Log Pis Mean,AverageReturn_all_test_tasks,Total Train Time (s),Policy log std Max,Number of rollouts total,R Predictions Mean,Log Pis Std,Number of env steps total,Policy mu Max,Q Predictions Mean,R Predictions Max,Z mean eval,Policy log std Mean,KL Divergence,Z mean train,Policy log std Std,Z variance eval,Policy mu Min,R Predictions Std,Log Pis Min,Q Predictions Max,Q Predictions Min,V Predictions Std,KL Loss,(Previous) Eval Time (s),V Predictions Min,QF Loss,Number of train steps total,AverageReturn_all_train_tasks,Policy mu Std,Epoch Time (s),RF Loss,Policy Loss,Train Time (s)
430,2.52249,4.072713474975899,68.9613,0.00541344,171.52,0.742474,-0.0271723,12.3315,-2.25434,107.23,-2.71901,-32.2401510143,72992.52127768601,0.167209,35480,0.00979175,1.80244,1924000,2.08635,101.663,0.0148013,0.029293,-0.387972,30.665531158447266,0.0662573,0.239263,0.792786,-3.23268,0.00158823,-7.7669,168.979,-861.786,67.3307,3.0665531158447266,40.244594755000435,-840.223,4.15669,862000,-26.4848891304,0.472407,169.46082457798184,44.6766,-106.908,125.1435163480055
431,2.08806,4.243770782006322,81.2522,0.00477604,160.644,0.818948,-0.002738,18.9359,-2.22741,98.6023,-2.5933,-33.0376994648,73159.98172512803,0.249936,35560,0.00966426,1.95172,1928000,2.50655,93.6721,0.015856,0.0292499,-0.399852,28.20521354675293,0.298821,0.238596,0.777477,-2.68054,0.00162055,-8.9259,157.969,-802.965,79.9753,2.820521354675293,39.70753085499746,-791.542,3.7666,864000,-28.1723975759,0.504845,167.50550161099818,27.709,-98.746,123.5541999739944
432,2.92987,4.120327233016724,47.6724,0.00537045,165.029,0.774084,-0.0229323,8.71334,-2.45092,121.216,-2.88949,-31.5562288441,73328.57094192905,0.066262,35640,0.00945443,1.61861,1932000,2.21672,115.603,0.0140086,0.034869,-0.386521,27.139129638671875,0.0109022,0.227791,0.772837,-2.10967,0.00149282,-9.52894,161.635,-620.31,46.7074,2.7139129638671875,39.66633651999291,-615.241,3.27688,866000,-28.213899084,0.438862,168.65231240201683,17.5666,-120.043,124.8656486490072
433,2.241,3.9849499769916292,60.6898,0.00494606,146.117,0.75191,-0.0137209,6.19638,-2.44893,100.044,-2.63014,-31.2487795825,73496.79956594505,0.0725332,35720,0.00963425,1.87803,1936000,2.33006,95.0052,0.0153362,0.0278495,-0.396832,30.155925750732422,0.0702028,0.243939,0.779379,-2.23735,0.0016205,-8.8447,143.446,-595.697,58.8802,3.015592575073242,39.60597602800408,-588.523,3.56927,868000,-27.109631123,0.497493,167.82951866400253,19.3695,-99.6419,124.23859265900683
434,1.8175,4.234579990021302,65.0793,0.00422297,172.725,0.773329,-0.019646,6.38211,-2.12845,125.586,-2.97426,-33.2021570965,73666.26892493009,0.144751,35800,0.00952612,1.56114,1940000,2.23694,120.547,0.0138054,0.0293675,-0.381768,27.5246524810791,0.133973,0.221419,0.790324,-2.1254,0.00159159,-8.52468,170.313,-659.527,64.2854,2.75246524810791,40.00924991100328,-655.993,3.66543,870000,-28.9675367525,0.410313,169.05273968302936,44.7897,-125.683,124.80890978200478
435,2.14602,4.136049007996917,66.0608,0.00530261,174.322,0.792811,-0.0153532,8.98907,-2.24167,103.458,-2.61546,-32.3842815927,73834.42038268704,0.129601,35880,0.00969122,1.87999,1944000,2.58609,97.4428,0.0144651,0.0169292,-0.403372,30.71700096130371,0.209738,0.244809,0.81042,-2.48011,0.00153512,-8.95257,171.758,-735.643,64.6448,3.071700096130371,40.4289713390026,-721.13,5.01952,872000,-27.9789000354,0.487298,168.789803940992,51.1577,-103.293,124.22478359399247
436,1.89715,4.112848997028777,41.5686,0.00487336,155.579,0.799938,-0.00211357,7.3175,-2.07138,114.388,-2.78335,-30.3802583436,74002.89925767206,0.0776184,35960,0.00960902,1.69379,1948000,2.61483,109.815,0.0143644,0.026397,-0.38402,26.917139053344727,0.0044736,0.23016,0.782036,-2.08453,0.00160409,-8.73653,152.833,-461.931,39.8802,2.69171404838562,39.79357964299561,-451.284,3.345,874000,-26.341059361,0.463161,168.14927074602747,12.3306,-114.455,124.24284210600308
437,2.4106,4.178899224032648,64.076,0.00585889,140.711,0.760318,-0.0147852,6.0691,-2.17191,75.0381,-2.29454,-31.5611233743,74171.00540370207,0.100827,36040,0.00968092,2.02142,1952000,2.25524,70.5957,0.0150627,0.0198378,-0.424905,32.57779312133789,0.0581973,0.259561,0.781067,-2.22511,0.00158135,-9.27619,137.805,-939.241,62.8502,3.257779359817505,40.126612846011994,-939.435,4.65816,876000,-28.3451268093,0.556814,168.1100558990438,43.5247,-74.9983,123.80454382899916
438,2.36153,4.0065713439980755,84.7092,0.00542001,172.762,0.74623,-0.0204417,10.2319,-2.37735,79.0356,-2.29385,-29.4748778411,74340.15211152706,0.212632,36120,0.00958876,2.08559,1956000,2.9801,73.8192,0.0143154,0.0246961,-0.419063,31.618610382080078,0.276832,0.257233,0.80955,-2.46796,0.00144993,-9.02666,170.434,-896.719,82.9554,3.1618611812591553,40.12570985600178,-890.971,4.86343,878000,-25.8391869862,0.555477,169.45602262899047,48.8027,-79.1997,125.32374142899062
439,2.14391,3.9996700170304393,67.559,0.00505258,153.877,0.770703,-0.0296218,8.52009,-2.20739,91.8534,-2.48554,-28.7418978681,74509.3886595441,0.10129,36200,0.00957021,1.94802,1960000,2.91014,87.133,0.0153785,0.028229,-0.409975,30.095672607421875,0.245627,0.243196,0.807603,-2.18299,0.00164925,-8.47671,150.807,-743.865,66.2145,3.0095672607421875,39.81971400900511,-720.37,4.70239,880000,-27.2941982622,0.522185,168.9660748490278,45.0853,-91.9721,125.14669082299224
440,2.13905,4.012389212002745,79.5492,0.00528261,168.459,0.768112,-0.0118755,6.86871,-2.20617,101.698,-2.6304,-29.2044968699,74678.82236825509,0.0986126,36280,0.00973157,1.91419,1964000,2.33081,96.5846,0.0143529,0.0218462,-0.402238,30.346548080444336,0.129502,0.243861,0.817903,-2.14635,0.00160189,-8.47758,166.0,-937.588,78.7686,3.0346548557281494,40.093401881997124,-935.735,4.94658,882000,-26.1662954592,0.486953,168.88868372999423,49.403,-101.559,124.78289263599436
441,2.32987,4.117476394036203,63.8946,0.00536762,169.0,0.80752,-0.0174857,11.3465,-2.18726,110.871,-2.76842,-28.3203018115,74847.24323768313,0.123487,36360,0.00954292,1.71343,1968000,2.52916,105.788,0.0146649,0.0273296,-0.391753,27.22610092163086,0.134822,0.234324,0.767064,-2.49985,0.00157066,-7.96847,166.753,-708.906,62.5529,2.7226102352142334,40.6422968179977,-698.956,3.80477,884000,-26.2296648443,0.463736,168.79041254903132,27.4325,-110.796,124.03063933699741
442,2.17285,4.151648405997548,73.2904,0.00573939,173.268,0.735433,-0.0139249,7.28604,-2.22558,90.604,-2.48309,-31.1298957997,75018.54680472211,0.269428,36440,0.00987311,1.89267,1972000,2.10474,85.9928,0.0150873,0.0206238,-0.405164,29.21717643737793,0.0792719,0.248036,0.796767,-2.17154,0.00160231,-9.16617,170.972,-711.648,72.6826,2.921717643737793,40.276042691999464,-727.997,3.77184,886000,-27.2784381217,0.523272,170.93538777298818,33.5961,-91.1106,126.50769667499117
443,2.13398,4.145092408012715,61.6846,0.00555295,170.395,0.783389,-0.0324893,7.71306,-2.08742,102.727,-2.56791,-30.9995089919,75187.50825727812,0.123124,36520,0.00956082,1.81238,1976000,2.36825,97.3411,0.0154095,0.0218619,-0.404946,30.39895248413086,0.218871,0.23795,0.811881,-2.82099,0.00157191,-8.96618,167.54,-893.432,60.6823,3.0398952960968018,40.647437163992436,-899.378,4.24672,888000,-27.0712947092,0.493041,169.3365242340078,41.5721,-102.669,124.54399466200266
444,1.8033,3.99689174197556,41.1041,0.0046004,173.361,0.777796,-0.010714,5.43537,-2.00228,129.263,-2.97732,-31.3048326001,75356.13817585411,0.0536726,36600,0.00959308,1.53134,1980000,2.03061,124.698,0.0137149,0.0247138,-0.386847,29.430824279785156,0.079536,0.225005,0.772288,-2.11058,0.00160892,-9.25331,171.277,-336.748,40.4461,2.943082571029663,40.27563570400525,-330.932,4.06969,890000,-28.647077974,0.402331,168.75570610398427,53.8321,-129.533,124.48317865800345
445,2.62618,4.133222460033721,73.7352,0.00561036,169.749,0.780262,-0.0152435,12.4315,-2.46523,111.164,-2.73697,-29.9216094759,75526.09554365416,0.130991,36680,0.00973029,1.80863,1984000,2.43818,106.489,0.0140645,0.0203935,-0.404381,30.398908615112305,0.242491,0.241337,0.802465,-2.48099,0.00155919,-9.7519,167.557,-691.497,72.3595,3.039891004562378,40.15338783401239,-693.651,3.66097,892000,-26.3585120286,0.468072,170.3188428170397,60.8432,-111.737,126.03223252299358
446,2.43786,4.077942443997017,83.7664,0.00539824,160.58,0.75655,-0.0189948,12.1519,-2.23134,86.264,-2.39,-32.4677112637,75694.88117941616,0.173308,36760,0.00968057,2.06021,1988000,2.59824,80.829,0.0141903,0.031456,-0.415522,30.269874572753906,0.139808,0.250505,0.802692,-3.52976,0.00151493,-8.9976,157.425,-874.169,81.831,3.0269875526428223,39.79532382100297,-866.897,5.03476,894000,-28.8667033174,0.538645,168.44412359000125,47.9597,-86.1999,124.57085732500127
447,2.38063,4.241720228965278,76.0823,0.00552475,165.626,0.775933,-0.0249783,6.68725,-2.47659,96.1773,-2.52944,-31.4387071889,75863.54774944711,0.103705,36840,0.00982794,1.91746,1992000,2.38672,91.7851,0.01464,0.0157431,-0.408186,29.936508178710938,0.422044,0.242952,0.786033,-2.16343,0.00159384,-7.89091,163.377,-896.917,74.7019,2.9936509132385254,40.14040278599714,-885.985,4.15783,896000,-27.4239100355,0.508873,168.61046259396244,46.815,-96.7769,124.22833957900002
448,2.11114,4.101177288015606,75.9514,0.00498885,176.425,0.798714,-0.00266901,6.91462,-2.25365,101.814,-2.57192,-30.2518000771,76032.74626682512,0.131348,36920,0.00971531,1.82034,1996000,2.37972,96.6857,0.0145627,0.0196467,-0.401962,31.458934783935547,0.120008,0.24209,0.825966,-2.31756,0.00149821,-8.20335,173.363,-922.183,74.5398,3.1458935737609863,40.20003052399261,-898.023,4.51488,898000,-27.0935885149,0.496954,169.05473849200644,52.2939,-101.597,124.75353067999822
449,2.23612,4.2316257240163395,71.6614,0.00496653,166.712,0.779387,-0.0161257,17.4023,-2.37608,91.0368,-2.43547,-28.9582996117,76203.66062381015,0.104729,37000,0.00984567,1.97409,2000000,2.53791,85.2658,0.0144026,0.0306558,-0.418629,30.285924911499023,0.00737203,0.255217,0.781706,-2.56916,0.00160934,-9.28986,163.969,-913.201,69.7864,3.028592586517334,40.34703177699703,-909.324,4.08765,900000,-27.4589227541,0.525931,171.25274211002397,46.5333,-90.863,126.6740846090106
450,2.22495,4.088245751016075,60.5044,0.00496302,167.166,0.786703,-0.0181884,6.29025,-2.29292,102.411,-2.60835,-30.6874795975,76373.45668805913,0.0781029,37080,0.00945514,1.87776,2004000,2.39445,97.5358,0.0142265,0.0251436,-0.403418,29.59083366394043,0.0656035,0.24066,0.797166,-2.34294,0.00162189,-8.68892,165.0,-608.716,58.9287,2.959083318710327,40.0115202540037,-586.453,3.33823,902000,-27.1592543949,0.49933,169.4490754280123,35.477,-102.59,125.34930942299252
451,2.00102,4.1485151020024205,61.6826,0.005057,159.825,0.789911,-0.0283308,8.25781,-2.18039,107.834,-2.69139,-27.2510679915,76541.8368714091,0.111732,37160,0.00966875,1.75643,2008000,2.52368,102.868,0.014495,0.022391,-0.392861,26.633256912231445,0.0707024,0.239049,0.78824,-2.32419,0.00160916,-8.9825,157.034,-558.77,60.7752,2.663325786590576,40.36189501499757,-549.301,3.67822,904000,-24.9061813433,0.476217,168.40993162499217,29.5534,-107.394,123.89952150799218
452,1.74879,4.013626753992867,49.2095,0.00528706,168.704,0.773594,-0.0185882,9.15447,-1.9371,129.882,-2.99286,-30.5342652742,76710.3711030781,0.101978,37240,0.00957401,1.5446,2012000,2.17881,124.399,0.0152241,0.0222646,-0.38088,27.535076141357422,0.0559253,0.218962,0.77191,-2.80598,0.00162483,-10.2917,165.948,-680.461,47.8145,2.753507614135742,40.33574143599253,-663.42,3.33112,906000,-28.9842315133,0.412452,168.3594816379773,51.9983,-129.917,124.0101134479919
453,2.33157,4.071660694011371,71.9394,0.00524681,171.936,0.784398,-0.00959317,6.95829,-2.40961,93.7122,-2.42105,-32.6660365165,76880.0410302661,0.268511,37320,0.00977059,2.09917,2016000,2.22904,88.546,0.0150211,0.036785,-0.420915,30.946319580078125,0.391245,0.260824,0.808491,-2.30196,0.00162367,-9.1254,169.213,-595.169,70.3597,3.0946319103240967,40.51413462300843,-589.06,4.13722,908000,-29.5781043244,0.535847,169.63310260801518,44.0097,-93.6004,125.04730729099538
454,3.03596,4.090251410991186,98.063,0.00564555,161.54,0.787714,-0.00405676,12.4313,-2.27391,87.3579,-2.49808,-30.9513692698,77048.5688257611,0.0858851,37400,0.0096844,1.94539,2020000,2.61946,82.8516,0.0159216,0.0273971,-0.404448,30.15069007873535,0.161705,0.248255,0.759604,-2.97052,0.00165156,-9.39182,158.872,-914.533,97.2563,3.015069007873535,40.55422834800265,-905.018,3.89314,910000,-27.5787909141,0.519386,168.65903451599297,35.083,-87.6681,124.01455475699913
455,2.82308,4.2230281939555425,85.8783,0.00594359,152.487,0.763769,-0.0262603,13.4773,-2.2799,68.8232,-2.17472,-32.483025336,77216.68393535005,0.0871704,37480,0.00971469,2.20665,2024000,3.21902,63.5437,0.0141273,0.0209743,-0.430601,32.45380401611328,0.0225365,0.263429,0.763575,-2.504,0.00155293,-9.43257,149.94,-881.273,83.8799,3.245380401611328,40.42638792601065,-872.362,5.37844,912000,-27.5052406364,0.585843,168.79708724896773,61.6316,-68.6067,124.14767112900154
456,2.32887,4.078433076996589,70.536,0.00518116,170.201,0.776862,-0.0336152,12.2599,-2.17118,91.4972,-2.45626,-29.5190939354,77385.75206758607,0.162284,37560,0.00969041,1.99752,2028000,2.40326,86.0313,0.0147374,0.0239835,-0.408127,30.778095245361328,0.415364,0.244574,0.803491,-3.32664,0.00154079,-9.13282,167.056,-840.949,69.2899,3.0778095722198486,39.74760788200365,-828.304,4.57365,914000,-28.1125076673,0.519364,168.55884028499713,51.2933,-91.2865,124.7327993259969
457,2.27057,4.200490897987038,53.0119,0.00502847,172.46,0.784736,-0.0353499,7.84838,-2.19261,111.651,-2.75799,-32.9058939861,77554.15173167209,0.123958,37640,0.00990567,1.71289,2032000,2.34543,106.708,0.0144848,0.0250244,-0.3893,29.52808380126953,0.109118,0.232232,0.789526,-2.18905,0.00158343,-11.8858,169.592,-319.755,52.0951,2.952808380126953,40.26067446000525,-315.342,3.63511,916000,-28.5044173054,0.455252,168.54727837999235,48.8189,-110.963,124.08611302200006
458,2.76964,4.0111272140202345,82.3677,0.00514945,145.442,0.783816,-0.00756293,8.55634,-2.22185,73.5048,-2.26216,-29.3264008615,77723.9025639941,0.112602,37720,0.00959968,2.16506,2036000,2.56215,68.3414,0.0135194,0.00419279,-0.419487,32.39805221557617,0.409963,0.262335,0.787431,-2.5088,0.00157822,-8.06203,142.876,-890.928,81.3959,3.239805221557617,40.11641246000363,-884.517,4.63793,918000,-26.4316233027,0.556777,169.22916766701383,51.8003,-73.3007,125.10162799298996
459,2.17198,4.044797758979257,77.7495,0.00521112,169.884,0.771003,-0.0203227,6.74979,-2.6013,120.595,-2.90969,-28.4207357257,77893.73203774008,0.126636,37800,0.00953675,1.7036,2040000,2.25285,115.58,0.014662,0.0299612,-0.382213,28.46935272216797,0.0454954,0.225934,0.794074,-2.31112,0.00161219,-10.4132,167.083,-865.895,77.0968,2.846935272216797,40.64154406001035,-863.896,3.56478,920000,-25.9570992521,0.42701,169.78527288699115,55.717,-120.598,125.09893106800155
460,2.8731,4.137226430000737,62.6298,0.00533805,171.723,0.799861,-0.0199852,5.98002,-2.19827,107.822,-2.6963,-30.8031946546,78063.61927139909,0.113055,37880,0.00979603,1.79464,2044000,2.17695,102.127,0.0142063,0.0250289,-0.401123,30.1722354888916,0.335671,0.24026,0.745182,-2.20932,0.00152228,-9.73895,168.604,-850.286,61.4991,3.017223596572876,40.689292130002286,-844.324,3.83959,922000,-27.5818513983,0.478077,170.69461275399954,38.6583,-106.994,125.86809419399651
461,1.96167,3.953744338985416,58.6363,0.00470036,166.29,0.800024,-0.0153614,6.78428,-2.14923,107.554,-2.72281,-30.2244692729,78231.47599518507,0.0630172,37960,0.00954354,1.73462,2048000,2.86004,102.648,0.0144381,0.028274,-0.388255,29.321088790893555,0.0365935,0.232086,0.807236,-2.1193,0.00165557,-8.80143,163.694,-714.501,57.9392,2.9321088790893555,39.88505737799278,-714.54,3.21373,924000,-26.5206683151,0.480232,167.89240660697396,40.0361,-107.374,124.05360488999577
462,1.70828,4.220140446006553,52.1046,0.00510169,172.139,0.80075,-0.000832519,5.40497,-2.11802,118.182,-2.74056,-29.2550702592,78399.56907666307,0.0898649,38040,0.00938269,1.62893,2052000,2.15474,113.733,0.0148029,0.0261989,-0.387717,27.92230796813965,0.0825182,0.237687,0.785244,-1.85397,0.00153264,-9.80792,169.33,-599.859,51.2669,2.7922308444976807,39.85291556500306,-583.311,3.10574,926000,-26.2556047565,0.450976,167.49034420501266,25.8055,-118.324,123.41728819400305
463,1.85919,4.252529688019422,76.0831,0.00491835,173.595,0.772381,-0.0169566,7.2652,-2.2414,103.063,-2.63127,-30.3456920874,78570.2131312531,0.0850246,38120,0.00972507,1.8085,2056000,2.657,98.0168,0.0146067,0.0253917,-0.406043,29.684036254882812,0.0224561,0.23676,0.787139,-2.37561,0.00160267,-9.98684,171.032,-697.044,74.9072,2.9684035778045654,40.45936002700182,-691.049,4.05407,928000,-28.6416380266,0.495285,170.71270082901174,41.957,-102.95,126.0008111139905
464,2.35745,4.080914288002532,67.9533,0.00517989,172.946,0.787846,-0.017392,6.06655,-2.05599,105.581,-2.70739,-31.6124305836,78739.87835719311,0.0812379,38200,0.0098454,1.69815,2060000,2.23306,100.987,0.0149171,0.0181197,-0.393423,28.330677032470703,0.00604583,0.230577,0.810879,-2.2691,0.00152812,-9.26459,170.809,-628.034,67.0035,2.8330676555633545,40.394324093009345,-626.745,3.71848,930000,-28.0952361764,0.473093,169.54658380501496,40.0347,-105.535,125.07134542400308
465,2.15758,4.212172793020727,67.2536,0.00480564,172.767,0.807557,-0.0129881,5.44669,-2.17001,111.555,-2.71795,-32.3910646105,78909.73074155411,0.137746,38280,0.00944464,1.75847,2064000,2.24122,106.757,0.0152124,0.0315105,-0.39554,29.928909301757812,0.0576608,0.232977,0.801432,-2.07985,0.00164859,-8.71758,170.025,-729.409,66.099,2.9928910732269287,40.51651083100296,-721.995,3.81376,932000,-26.9583853501,0.465428,170.20031858002767,59.6195,-111.852,125.47163495600398
466,2.4764,4.109280361997662,71.998,0.00558987,174.906,0.7668,-0.00561393,10.0652,-2.30959,101.946,-2.47869,-30.7165434709,79077.80716514513,0.103745,38360,0.00962088,1.97024,2068000,2.74145,96.8137,0.0144856,0.0179639,-0.416525,28.68128776550293,0.145988,0.250683,0.789862,-2.47029,0.00158767,-10.9713,172.184,-714.226,70.4703,2.868128776550293,40.171937760998844,-717.474,3.72159,934000,-26.6980280559,0.514026,169.03829741399386,45.7602,-102.273,124.75707929099735
467,2.19121,4.167452661029529,62.3822,0.00564134,165.958,0.783392,-0.00320804,10.3963,-2.04018,97.1673,-2.46432,-30.1720120173,79246.47544209516,0.119208,38440,0.00969529,1.95223,2072000,2.51063,92.3537,0.0145929,0.0335032,-0.40567,28.27442741394043,0.121125,0.243526,0.778557,-2.25668,0.0015754,-8.24215,162.387,-727.723,61.101,2.8274428844451904,39.21334687099443,-722.621,4.49028,936000,-27.8391060362,0.515811,167.8298330520338,25.47,-97.3064,124.44903352000983
468,2.03518,4.104855413024779,64.9077,0.00505042,166.596,0.795416,-0.0110815,16.3403,-2.39715,98.6944,-2.50595,-31.2815817801,79413.91898976918,0.171532,38520,0.00977533,1.92672,2076000,3.12894,93.6261,0.0140795,0.0220665,-0.406454,29.162811279296875,0.153319,0.249467,0.769393,-3.32945,0.00156711,-8.45344,164.306,-690.073,63.2975,2.916281223297119,40.05566441499104,-685.039,4.00088,938000,-27.5108754632,0.514446,168.09291848701832,37.1309,-98.802,123.9323986590025
469,2.37146,4.123084981009015,60.2514,0.00543331,172.752,0.757017,-0.019074,6.7963,-2.36101,100.962,-2.51939,-32.8172464069,79583.64798354918,0.138351,38600,0.00976281,1.84273,2080000,2.0677,95.7876,0.0144363,0.0225161,-0.394571,30.38984489440918,0.160804,0.239843,0.827208,-2.23131,0.00161397,-8.54325,169.446,-346.854,58.0612,3.038984537124634,39.4097347099887,-343.751,4.02576,940000,-27.297914987,0.499411,169.72555595099402,37.2415,-100.783,126.19273625999631
470,2.72418,4.07513651100453,62.8349,0.00498887,180.782,0.786994,-0.0247133,13.7103,-2.0703,114.86,-2.73108,-30.9259777536,79752.69419430217,0.101921,38680,0.00950854,1.83593,2084000,2.77304,109.374,0.0141365,0.0337945,-0.388364,28.060653686523438,0.127472,0.22956,0.773791,-2.53552,0.00160645,-9.10652,177.143,-542.267,61.5234,2.806065320968628,39.41653596899414,-532.715,4.01597,942000,-27.1889765854,0.471508,168.43275580799673,48.4028,-114.412,124.94108332799806
471,3.04258,3.987480103969574,50.8159,0.00415435,173.137,0.808213,-0.0209449,5.87471,-2.12862,123.822,-2.8936,-29.470756499,79921.39966886313,0.141919,38760,0.00951534,1.55745,2088000,2.4013,119.477,0.0147391,0.0244517,-0.393606,29.532529830932617,0.362916,0.233013,0.793135,-2.44305,0.00166198,-9.07276,170.718,-506.488,50.2937,2.9532530307769775,40.03308568899229,-507.622,3.35178,944000,-26.9777313387,0.431188,168.55612497795664,61.3824,-124.834,124.53555918499478
472,3.35677,4.039365316988551,97.7076,0.00493977,168.903,0.775627,-0.0147511,9.47202,-2.59492,73.5966,-2.26039,-30.5717412954,80090.21289017212,0.0672261,38840,0.010103,2.08305,2092000,2.40558,68.391,0.0157038,0.0209527,-0.427623,34.56792449951172,0.0709902,0.257674,0.811043,-2.56094,0.00165652,-8.74409,167.061,-890.517,96.651,3.4567925930023193,40.18621832500503,-894.382,4.98367,946000,-27.2159275376,0.551684,168.9344766909926,54.3387,-74.0944,124.70889304899902
473,2.89052,4.243755994029925,82.867,0.00506257,171.371,0.781973,-0.0216908,7.00629,-2.34106,96.5799,-2.54726,-33.4413228918,80259.36385491714,0.113981,38920,0.00966989,1.94056,2096000,2.34774,91.3532,0.0142228,0.0182118,-0.406154,31.302810668945312,0.212266,0.243264,0.757388,-2.14297,0.00152941,-9.24453,168.944,-864.672,82.1559,3.1302812099456787,40.068589593996876,-878.674,5.24728,948000,-27.5874058356,0.506658,169.10339141101576,47.5285,-96.6643,124.79104582298896
