Q Predictions Min,V Predictions Max,Log Pis Max,Policy log std Std,Log Pis Mean,Log Pis Min,V Predictions Min,Z mean train,V Predictions Std,Q Predictions Max,Log Pis Std,Number of rollouts total,R Predictions Std,VF Loss,KL Divergence,Q Predictions Std,QF Loss,Number of train steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),Z variance eval,Sample Time (s),Total Train Time (s),Train Time (s),R Predictions Max,Epoch,R Predictions Mean,R Predictions Min,Policy mu Std,Q Predictions Mean,Z variance train,AverageReturn_all_test_tasks,RF Loss,V Predictions Mean,Policy mu Min,Policy log std Mean,Policy mu Max,Policy log std Max,KL Loss,AverageReturn_all_train_tasks,Epoch Time (s),Policy log std Min,Z mean eval,Number of env steps total
-7907.13,-157.479,15.8776,0.168933,-1.22297,-11.1983,-7903.99,0.33915,542.977,-155.649,3.11645,48600,0.00144192,197.45,55.88862228393555,543.981,1215.63,238000,701.191,0.0193885,34.95518785901368,0.17556,7.36582251265645,15669.227352173999,25.270886858925223,0.0047362,237,-0.00128972,-0.00612169,0.762762,-710.159,0.679954,-294.147548597,291.74,-703.916,-3.26957,-0.556248,3.49631,-0.0762941,279.443115234375,-203.212466108,67.59189723059535,-1.51054,0.330765,2580000
-5218.63,-159.872,14.5156,0.175911,-1.41045,-14.3428,-5291.44,0.227869,515.725,-163.421,3.07099,48800,0.00148432,369.416,60.17205047607422,511.447,1104.32,239000,595.988,0.0408266,34.94701180420816,0.173764,7.813251726329327,15735.565316434018,24.226315996609628,0.00497711,238,-0.00167878,-0.00610694,0.736501,-607.484,0.696866,-251.509707428,276.106,-608.531,-2.90252,-0.566606,2.97625,0.0364659,300.8602600097656,-219.459758476,66.98657952714711,-1.61995,0.371253,2590000
-4364.12,-157.161,18.9799,0.177734,-1.04943,-9.64367,-4395.66,0.46983,547.373,-162.417,3.18953,49000,0.00152125,161.955,65.26607513427734,549.242,1262.83,240000,741.916,0.0687822,34.299051428213716,0.183943,7.3840431328862906,15802.78403293062,25.131280284374952,0.00305718,239,-0.00115869,-0.00573965,0.772233,-748.62,0.716334,-254.73373492,364.288,-740.035,-3.45509,-0.562872,4.69669,0.0635709,326.33038330078125,-224.879968051,66.81437484547496,-1.39855,0.369427,2600000
-5250.76,-125.645,12.5963,0.177727,-1.25939,-10.2528,-5207.27,0.230902,514.712,-125.828,3.17214,49200,0.00140295,204.385,55.11345291137695,518.52,1441.38,241000,630.489,0.0426968,34.7062280671671,0.169307,7.486786219291389,15868.956699305214,24.546483835205436,0.00535354,240,-0.00147657,-0.00503839,0.759146,-637.362,0.694269,-253.364558112,265.494,-626.738,-3.37676,-0.555242,2.98544,0.00966722,275.5672607421875,-228.435750669,66.73949812166393,-1.33811,0.300638,2610000
-7182.6,-183.872,17.0159,0.18002,-1.06415,-10.3758,-7282.85,0.221297,539.681,-187.635,3.27269,49400,0.0014413,212.975,57.27661895751953,539.851,1440.05,242000,712.6,0.0368931,34.13959890417755,0.18559,7.305559140630066,15937.409502828494,25.792028007097542,0.00245136,241,-0.0017528,-0.00576979,0.782816,-718.942,0.680873,-276.684913737,370.565,-714.709,-3.52305,-0.556633,3.49051,-0.0789152,286.3830871582031,-215.122770787,67.23718605190516,-1.44256,0.341992,2620000
-3942.68,-192.894,15.3061,0.174519,-1.43565,-10.6048,-3973.75,0.269734,494.556,-195.091,2.98077,49600,0.00134306,189.271,54.78632736206055,493.517,1150.83,243000,651.473,0.0443814,35.356172510422766,0.171562,7.4405670845881104,16005.350143264048,24.993789634667337,0.00199814,242,-0.00167023,-0.0057165,0.72848,-659.323,0.710493,-277.196609284,280.985,-656.587,-3.24447,-0.568223,3.4267,-0.075435,273.931640625,-191.604899343,67.79052922967821,-1.43335,0.487626,2630000
-4886.62,-136.588,19.3082,0.175808,-0.987799,-12.4928,-4880.09,0.373553,604.507,-133.392,3.27807,49800,0.00147011,197.653,67.97167205810547,606.449,1339.39,244000,796.007,-0.000825337,35.5072599966079,0.15964,7.628484648652375,16072.10181279853,24.66402220632881,0.00300934,243,-0.00164276,-0.00561267,0.797923,-805.571,0.642764,-310.752572722,377.588,-799.599,-3.24098,-0.553062,3.8944,0.0948961,339.8583679199219,-209.547047823,67.79976685158908,-1.65857,0.326948,2640000
-4296.42,-143.44,12.6662,0.175538,-1.34225,-10.2041,-4311.34,0.209504,500.254,-149.258,3.17582,50000,0.00145977,156.984,60.31694030761719,501.044,1186.11,245000,631.058,0.0669353,34.46005083527416,0.179647,7.5338324857875705,16142.31107102707,26.150144066661596,0.00290125,244,-0.00149803,-0.00565655,0.754751,-637.935,0.659451,-245.877840528,285.732,-630.939,-2.82072,-0.545494,3.11258,-0.0910595,301.584716796875,-194.48582748,68.14402738772333,-1.48406,0.457552,2650000
-4918.06,-172.34,19.3341,0.184445,-1.23486,-9.95754,-4937.16,0.238989,599.199,-178.127,3.21709,50200,0.00147269,264.348,66.26783752441406,601.379,1220.76,246000,681.141,0.00192481,36.526133088395,0.177241,7.565111151896417,16210.389548614621,25.529728672467172,0.00511083,245,-0.00146613,-0.00566032,0.762857,-686.77,0.693066,-270.673119093,311.86,-679.044,-3.30436,-0.550381,3.22414,0.0110038,331.33917236328125,-204.63666225,69.62097291275859,-1.45738,0.333316,2660000
-5906.01,-179.76,13.0833,0.18055,-0.963777,-12.678,-5794.53,0.165899,545.99,-181.444,3.22513,50400,0.00128696,206.357,64.27864837646484,548.827,1316.32,247000,734.789,0.0440807,34.98473315965384,0.167419,7.399840177036822,16276.515956572257,24.3326414860785,0.00182771,246,-0.00182902,-0.0064149,0.782805,-740.728,0.636598,-242.887846869,367.429,-734.679,-3.09038,-0.58149,3.31101,-0.0158858,321.39324951171875,-191.754906916,66.71721482276917,-1.54825,0.270777,2670000
-4902.18,-131.706,10.7583,0.174921,-1.78435,-12.0567,-4777.13,0.196147,491.744,-131.825,2.92048,50600,0.00141186,159.042,62.85709762573242,497.394,1125.95,248000,571.011,0.0668354,34.394794766791165,0.165365,7.355153189972043,16342.488529355265,24.192230029031634,0.00313916,247,-0.00172075,-0.00649334,0.697115,-576.76,0.668916,-256.243974595,264.101,-571.578,-3.14892,-0.547551,3.25382,-0.100364,314.2854919433594,-210.423012998,65.94217798579484,-1.44021,0.296545,2680000
-3879.95,-158.186,11.7388,0.176927,-1.69634,-11.7615,-3937.31,0.227668,519.345,-160.088,2.95826,50800,0.00163238,129.978,64.9859619140625,519.622,1195.59,249000,623.181,-0.0189866,34.42614355497062,0.172471,7.496674410067499,16408.83785919752,24.379493524320424,0.00467402,248,-0.00160413,-0.00755756,0.712047,-629.236,0.615362,-254.783716065,280.938,-625.46,-3.39867,-0.546044,3.32111,0.18763,324.9298095703125,-213.05093524,66.30231148935854,-1.51241,0.322332,2690000
-4813.85,-147.249,14.9496,0.178276,-1.32944,-12.3965,-4900.19,0.447001,544.563,-148.176,3.23569,51000,0.00141397,342.962,67.19691467285156,542.697,1521.25,250000,668.883,0.0619901,34.4740487607196,0.188308,7.395330334082246,16475.8604956707,24.340309966355562,0.00207757,249,-0.00170923,-0.00595511,0.75123,-680.92,0.682513,-217.37922157,353.792,-679.085,-3.19059,-0.558385,2.91458,-0.0137879,335.98455810546875,-195.153430233,66.2096890611574,-1.44682,0.218151,2700000
-4439.06,-161.889,17.3489,0.179217,-1.35327,-9.9147,-4444.01,0.318246,505.448,-164.844,3.16581,51200,0.00158223,179.544,59.9479866027832,507.04,1643.92,251000,637.175,0.0242534,35.2878521066159,0.17826,7.458291223272681,16542.917474029586,25.047337313182652,0.00356023,250,-0.0014213,-0.00519748,0.745154,-644.986,0.732378,-257.783735279,303.962,-634.085,-3.84125,-0.567409,3.05415,-0.108143,299.73992919921875,-213.550811935,67.79348064307123,-1.48684,0.413452,2710000
-4584.23,-144.889,13.3205,0.186828,-0.8966,-11.5028,-4542.36,0.299885,547.904,-148.262,3.14313,51400,0.00157618,220.86,62.52531814575195,549.2,1477.04,252000,767.801,0.00661343,34.55275571439415,0.167017,7.391951167955995,16609.886566952802,24.46186808217317,0.00441644,251,-0.00145789,-0.00673129,0.793296,-773.43,0.654435,-263.722170956,365.742,-767.126,-2.95663,-0.565643,3.57145,0.0571644,312.6265869140625,-203.809871456,66.40657496452332,-1.45908,0.348147,2720000
-5292.37,-160.988,19.9364,0.18089,-1.12369,-13.0066,-5289.59,0.404031,617.901,-170.358,3.23735,51600,0.00152074,221.855,64.52957153320312,622.87,1344.67,253000,743.445,0.0224803,35.11583092715591,0.166526,7.858124719932675,16678.396401661448,25.593559665605426,0.0048167,252,-0.00136284,-0.00528031,0.774166,-755.988,0.6497,-265.993873774,365.745,-745.064,-3.85111,-0.570583,3.14501,-0.0252638,322.6478576660156,-211.104134091,68.56751531269401,-1.63704,0.371244,2730000
-5103.43,-156.198,13.0097,0.179284,-1.35151,-8.76322,-4983.46,0.24091,535.747,-160.091,3.07953,51800,0.00141999,161.453,57.805843353271484,539.335,1368.78,254000,666.147,0.0191262,35.05896035861224,0.179689,7.4416165901347995,16746.125361921266,24.861882731318474,0.00340415,253,-0.00140895,-0.00516053,0.739686,-676.026,0.645476,-322.504721445,275.928,-668.907,-3.52491,-0.560871,4.12385,0.0420424,289.0292053222656,-199.630292762,67.36245968006551,-1.4957,0.25179,2740000
-4371.65,-161.771,17.503,0.177936,-0.987243,-10.6908,-4383.13,0.300689,552.359,-165.737,3.13034,52000,0.00143069,177.265,64.76683044433594,553.553,1757.34,255000,741.747,-0.0107028,35.42646247614175,0.184109,7.341203006915748,16812.885341327637,24.52441189624369,0.00336143,254,-0.00123891,-0.00533483,0.792386,-748.078,0.680459,-254.39164,333.135,-741.916,-3.53565,-0.546824,3.20738,0.0464014,323.83416748046875,-195.992963085,67.29207737930119,-1.52664,0.290964,2750000
-4103.72,-123.765,12.7415,0.171684,-1.51794,-11.7421,-4054.25,0.277632,468.993,-127.756,2.98713,52200,0.00147796,183.891,58.54248809814453,474.989,1509.96,256000,600.99,0.0685054,34.89532382879406,0.168194,7.3907989813014865,16879.84503651131,24.746175578795373,0.00404592,255,-0.00154174,-0.00510223,0.720566,-607.799,0.689378,-254.452189589,263.369,-595.276,-4.00781,-0.552665,3.5105,-0.0969712,292.7124328613281,-203.099982459,67.03229838889092,-1.50256,0.371523,2760000
-3942.89,-153.278,15.3286,0.172838,-1.32529,-10.2158,-3972.24,0.265227,491.505,-158.749,3.09821,52400,0.00148443,111.185,60.8618278503418,493.393,1128.5,257000,611.57,0.128377,34.82370174396783,0.174538,7.511347173713148,16947.74458217807,25.3862859364599,0.00488756,256,-0.00146251,-0.00494541,0.741442,-618.299,0.641798,-270.195225276,302.564,-611.438,-2.88252,-0.549113,3.98371,0.115663,304.30914306640625,-217.965604413,67.72133485414088,-1.33759,0.340826,2770000
-4754.84,-148.835,17.9257,0.176186,-1.31002,-10.9712,-4723.97,0.214032,498.589,-152.724,3.18921,52600,0.00152014,140.641,60.99363708496094,499.826,1648.09,258000,608.582,0.0194328,35.0028783492744,0.170563,7.41383895277977,17014.39977774117,24.69530407898128,0.0039237,257,-0.00159142,-0.00594517,0.755324,-614.569,0.659075,-226.207214741,280.66,-607.67,-3.14155,-0.54854,3.47814,0.00958246,304.96820068359375,-185.094687501,67.11202138103545,-1.95171,0.31065,2780000
-4616.29,-126.203,15.3928,0.176611,-1.45237,-11.6042,-4593.16,0.206017,542.216,-127.897,3.09955,52800,0.00147139,151.681,61.04716491699219,546.893,1043.2,259000,615.341,0.0380147,34.54696061182767,0.17527,7.481027413159609,17081.49148408603,24.72640057001263,0.00332507,258,-0.00169182,-0.00554425,0.742556,-625.96,0.68939,-300.767227513,277.756,-618.303,-3.7555,-0.54914,3.29403,-0.0325735,305.23583984375,-236.360112693,66.75438859499991,-1.52327,0.386062,2790000
-4842.72,-137.539,17.2284,0.179645,-1.10084,-11.1018,-4793.28,0.302613,573.603,-138.517,3.15529,53000,0.00157369,211.589,59.29634094238281,575.914,1505.06,260000,707.612,0.0424236,34.88530585821718,0.179709,7.464720473624766,17149.387566679157,25.422636120580137,0.00530107,259,-0.00158017,-0.00600567,0.774683,-716.357,0.719283,-272.671462477,318.426,-708.802,-3.84022,-0.564089,3.8283,-0.0451689,296.481689453125,-214.004686206,67.77266245242208,-1.64063,0.352487,2800000
-5899.92,-154.992,16.9212,0.179291,-0.878626,-11.6605,-5897.51,0.2763,632.105,-161.101,3.26892,53200,0.00154018,238.913,63.89662551879883,634.927,1424.84,261000,792.081,0.0370688,35.009633308276534,0.155792,7.538770888932049,17217.831977650523,25.802729501388967,0.00458101,260,-0.0014127,-0.00515458,0.815175,-796.377,0.680956,-259.559651896,387.81,-790.54,-3.56573,-0.552791,3.18408,0.00479066,319.4831237792969,-195.62248731,68.35113369859755,-1.33915,0.31923,2810000
-5214.4,-159.364,15.458,0.188171,-0.732599,-10.293,-5255.4,0.395181,575.686,-153.768,3.32814,53400,0.00144013,180.685,63.1078987121582,578.763,1354.37,262000,761.859,-0.0165602,35.10400364454836,0.191995,7.617523404769599,17286.333996428177,25.3936780244112,0.00334928,261,-0.00132653,-0.00603454,0.809844,-767.361,0.688836,-278.757301941,381.266,-757.808,-3.9137,-0.563762,4.32282,-0.0780367,315.53948974609375,-188.442333223,68.11520507372916,-1.51813,0.302522,2820000
-3913.36,-125.339,13.7483,0.179839,-1.45674,-9.64322,-3831.0,0.257674,488.39,-129.456,3.06152,53600,0.00145852,155.422,54.931026458740234,492.611,1169.61,263000,585.829,0.0229004,35.491742501966655,0.16002,7.566209461539984,17354.201584967785,24.605030468665063,0.0041042,262,-0.00123063,-0.00612769,0.737822,-594.002,0.660681,-273.819805746,283.304,-587.403,-3.03629,-0.553228,3.13335,-0.0250666,274.6551208496094,-187.15930802,67.6629824321717,-1.57419,0.398727,2830000
-3878.07,-148.309,17.1934,0.185972,-0.774456,-9.66807,-3908.01,0.248033,507.507,-153.025,3.24777,53800,0.00142722,272.576,67.16830444335938,505.422,1471.95,264000,735.87,-0.0140221,35.69735588505864,0.153531,7.555031413212419,17422.22885315772,24.841506413184106,0.00311429,263,-0.00151472,-0.00535319,0.814426,-745.735,0.653269,-286.582440524,410.089,-744.349,-3.15855,-0.564741,3.43874,-0.026349,335.8415222167969,-196.971693899,68.09389371145517,-1.63465,0.356082,2840000
-4144.79,-144.351,21.7616,0.187116,-1.18278,-13.1197,-4113.89,0.506585,523.225,-143.706,3.24378,54000,0.00140155,234.727,62.55604934692383,523.82,1786.61,265000,690.78,0.0285251,35.63183749560267,0.172369,7.591005036607385,17490.396324657835,25.148712292313576,0.00401806,264,-0.00143632,-0.005826,0.774336,-695.88,0.66893,-242.310270375,330.875,-687.651,-4.7412,-0.562168,3.24451,-0.0361438,312.7802429199219,-177.747756864,68.37155482452363,-1.76228,0.349983,2850000
-6887.56,-125.308,19.2981,0.18927,-0.850207,-9.77982,-6809.41,0.24054,576.741,-130.897,3.25188,54200,0.00136782,202.657,61.057952880859375,581.965,1625.83,266000,722.358,0.0709647,35.42876802291721,0.174192,7.50716951303184,17557.848854987882,25.008168037049472,0.0023792,265,-0.00155342,-0.00648627,0.7851,-729.343,0.673353,-261.836354746,347.495,-717.32,-3.31034,-0.586948,4.69364,0.123576,305.2897644042969,-193.604725452,67.94410557299852,-1.5537,0.418138,2860000
-4582.32,-146.142,13.7173,0.177782,-1.36767,-11.5747,-4545.64,0.425539,510.985,-151.682,3.13893,54400,0.00140661,141.036,58.88924026489258,511.814,1225.88,267000,615.293,0.0843988,34.938107007183135,0.178635,7.301856927573681,17625.093625660986,24.41191932372749,0.00307744,266,-0.00138059,-0.00478772,0.742547,-622.448,0.696056,-265.954999089,317.101,-614.959,-2.97917,-0.566401,3.1742,0.053968,294.4461975097656,-194.314267228,66.6518832584843,-1.5389,0.319348,2870000
-4758.59,-137.435,18.6316,0.183365,-1.22936,-10.7442,-4746.88,0.37529,489.715,-134.647,3.10871,54600,0.00132569,153.431,58.49608612060547,493.538,1115.26,268000,589.486,0.119967,35.53257096372545,0.169453,7.801997627131641,17692.71114716027,25.251266318373382,0.00391286,267,-0.00174729,-0.00513133,0.751857,-596.806,0.702391,-226.861528647,300.898,-588.838,-3.28647,-0.568646,2.97321,-0.0674572,292.4804382324219,-191.131728403,68.58583490923047,-1.6574,0.394149,2880000
-3804.43,-101.277,12.9101,0.177064,-1.24916,-10.3958,-3785.2,0.272299,525.429,-102.83,3.02487,54800,0.00138286,155.612,61.17073059082031,525.421,1371.86,269000,637.968,0.0567794,34.56562722567469,0.16454,7.632211326621473,17760.123495336622,24.284414034336805,0.00256097,268,-0.00164,-0.00693813,0.757286,-643.147,0.664485,-228.139926315,326.529,-638.065,-3.57327,-0.556332,3.02003,-0.0686173,305.8536376953125,-187.117962965,66.48225258663297,-1.55899,0.343332,2890000
-4550.78,-142.945,15.0471,0.179181,-1.31556,-10.0574,-4593.44,0.37084,519.767,-145.568,3.19591,55000,0.00141613,154.837,64.0703353881836,522.237,1236.9,270000,663.87,0.0126287,35.49678281508386,0.180614,7.574307096190751,17827.19657636434,24.5083647929132,0.00305309,269,-0.00145984,-0.00561161,0.752987,-670.651,0.677834,-251.817045063,351.111,-663.738,-3.58475,-0.558344,3.48153,-0.0462884,320.3516845703125,-182.09175015,67.57945470418781,-1.69499,0.296334,2900000
-4904.41,-160.789,15.8963,0.178607,-1.22621,-11.4066,-4930.57,0.339865,565.441,-163.051,3.04609,55200,0.0014117,231.604,61.555912017822266,565.044,1393.17,271000,694.348,0.058363,34.99143790733069,0.164848,7.54626579862088,17895.26343185734,25.344778950326145,0.00312892,270,-0.00159144,-0.00717252,0.761841,-703.911,0.685799,-301.672661647,350.761,-699.77,-3.24972,-0.567215,3.73098,-0.0701228,307.7795715332031,-184.482437763,67.88248265627772,-1.4151,0.339633,2910000
-7834.81,-127.76,23.6209,0.179633,-1.41204,-11.8669,-7640.24,0.178264,519.842,-129.686,3.22376,55400,0.00135673,146.73,61.69453430175781,528.042,1161.33,272000,610.478,0.0830062,35.17695234064013,0.182458,7.395609780214727,17962.669935147278,25.082229720428586,0.00451236,271,-0.00169323,-0.00584722,0.735928,-620.775,0.661339,-276.818866029,327.229,-610.786,-3.48713,-0.575226,3.89948,-0.0467057,308.47265625,-216.764020665,67.65479184128344,-1.38625,0.339692,2920000
-5638.13,-132.01,25.0118,0.177394,-1.81345,-12.1292,-5588.19,0.292641,446.034,-127.794,2.89635,55600,0.00159114,170.693,57.6805419921875,447.446,1091.9,273000,538.416,0.00675767,34.92965155094862,0.159337,7.401108865626156,18030.009339088574,24.739857641980052,0.00353692,272,-0.00137852,-0.00625248,0.689032,-544.866,0.681203,-255.895591786,250.954,-542.911,-3.37315,-0.557626,3.8101,-0.0182599,288.4027099609375,-199.582434045,67.07061805855483,-1.47104,0.342885,2930000
-6934.11,-135.582,17.4017,0.186428,-1.12456,-10.5583,-7020.61,0.372164,541.891,-143.751,3.2128,55800,0.00150675,184.746,63.158912658691406,542.407,1455.17,274000,656.391,0.0421838,35.19944768678397,0.161581,7.419080658815801,18097.112994676456,24.73032136261463,0.00331028,273,-0.00159849,-0.00656195,0.767925,-662.058,0.609789,-258.278600647,371.519,-656.272,-4.15618,-0.571176,3.03465,-0.00403231,315.7945556640625,-197.418344322,67.3488497082144,-1.53238,0.369969,2940000
-6031.9,-128.203,18.6564,0.183332,-1.35759,-10.6639,-6015.88,0.23518,562.461,-127.972,3.102,56000,0.00145377,177.523,60.223899841308594,563.473,1336.33,275000,603.646,0.103583,34.95530723873526,0.161177,7.308023400604725,18164.16872489825,24.2653640313074,0.00247535,274,-0.00168448,-0.00603422,0.736347,-609.51,0.676361,-292.235503513,325.149,-604.849,-3.5792,-0.567205,2.97984,0.0305352,301.1195068359375,-211.619462066,66.52869467064738,-1.46628,0.347952,2950000
-4308.2,-129.428,18.3842,0.175463,-1.60268,-12.2305,-4265.99,0.342435,473.635,-129.408,3.06803,56200,0.00150808,146.475,57.52204895019531,476.627,1121.44,276000,536.88,0.108155,35.48342999629676,0.183698,7.4517608480528,18234.6032360401,27.24320661276579,0.00341219,275,-0.00160399,-0.00545693,0.702995,-542.443,0.654621,-234.925970185,283.007,-534.793,-3.68471,-0.558845,3.42473,-0.0313549,287.6102294921875,-179.695611447,70.17839745711535,-1.48277,0.273976,2960000
-4877.25,-102.128,19.5221,0.185932,-1.24592,-9.96861,-4891.81,0.274726,531.352,-109.008,3.15312,56400,0.00161167,174.759,56.413631439208984,537.217,1277.99,277000,615.969,0.0448658,35.74059606343508,0.184052,7.548275414854288,18301.76122822333,24.89654914662242,0.00474979,276,-0.00149293,-0.0059226,0.758538,-625.782,0.692171,-242.805095003,295.991,-614.173,-4.85628,-0.552944,3.23834,-0.0123805,282.0681457519531,-161.979042751,68.18542062491179,-1.75109,0.29593,2970000
-4532.57,-133.976,12.4567,0.181709,-1.27129,-10.159,-4498.59,0.326798,507.633,-135.386,3.07718,56600,0.00142448,185.217,59.368717193603516,507.943,1199.67,278000,613.757,0.0724898,34.71425514668226,0.170794,7.496343496255577,18369.581726832315,24.81013912241906,0.00493893,277,-0.0014478,-0.0067155,0.757219,-621.466,0.682296,-220.88953132,277.364,-616.993,-3.1987,-0.55232,3.00396,-0.0275422,296.8435974121094,-166.946654693,67.0207377653569,-1.51935,0.248165,2980000
-4524.53,-162.254,14.0145,0.18362,-1.31528,-10.7232,-4549.92,0.309976,475.047,-163.063,3.06386,56800,0.00143584,187.217,61.18769836425781,475.897,1112.21,279000,632.111,0.040015,35.51506558712572,0.161321,7.386091052554548,18436.857371079735,24.561818406917155,0.00350739,278,-0.00152543,-0.00590155,0.753794,-636.708,0.664521,-227.735073885,318.561,-631.589,-3.5805,-0.547722,3.06054,-0.0639934,305.9384765625,-176.328776221,67.46297504659742,-1.65505,0.412797,2990000
-6163.58,-132.536,12.7263,0.186403,-1.21591,-9.28801,-6096.15,0.220452,559.045,-136.378,3.20369,57000,0.001388,221.397,64.25202941894531,560.535,1169.82,280000,680.863,0.0328368,35.32875106763095,0.179152,7.485934457741678,18504.07194839418,24.33010344300419,0.0020466,279,-0.00149429,-0.00637462,0.772253,-690.138,0.656986,-266.303467768,334.391,-685.041,-2.89336,-0.557496,3.73595,-0.0508368,321.2601318359375,-187.283044638,67.14478896837682,-1.66147,0.383455,3000000
