Log Pis Mean,Policy log std Min,VF Loss,Z variance eval,KL Loss,RF Loss,Q Predictions Mean,R Predictions Mean,Number of train steps total,Policy mu Min,Z mean eval,V Predictions Min,AverageReturn_all_train_tasks,Policy mu Std,Number of rollouts total,Train Time (s),Q Predictions Max,Total Train Time (s),Policy log std Std,Q Predictions Std,R Predictions Std,V Predictions Max,Sample Time (s),Q Predictions Min,Z variance train,Policy log std Mean,Policy mu Max,Policy Loss,Log Pis Std,R Predictions Min,Epoch,Z mean train,Log Pis Max,Log Pis Min,Policy log std Max,V Predictions Std,Number of env steps total,AverageReturn_all_test_tasks,KL Divergence,Policy mu Mean,QF Loss,(Previous) Eval Time (s),Epoch Time (s),R Predictions Max,V Predictions Mean
1.30772,-3.48114,266.68,0.0350253,4.825271129608154,327.612,1535.32,0.001494,1904000,-3.06815,0.573717,-5.25417,967.819242837,0.71144,12248,146.02740161400288,2253.62,75062.84192682104,0.349165,431.653,0.0015056,2255.12,6.100901307028835,-25.749,0.0445825,-1.07684,3.47152,-1545.98,3.40728,-0.00376029,475,0.616847,31.91,-9.32004,0.100924,425.832,1908000,882.702358326,48.252708435058594,0.00597969,831.982,4.065336468993337,156.19363939002506,0.00589216,1541.54
0.902572,-2.98392,166.137,0.0356359,3.513709306716919,166.052,1336.31,0.000688718,1908000,-3.42543,0.735135,-6.01931,950.909537403,0.671993,12273,147.47860382699582,2164.21,75220.76772061705,0.318311,359.258,0.00165868,2156.41,6.057913216005545,0.363837,0.063005,-1.05473,3.15101,-1344.15,3.19774,-0.00441031,476,0.514733,15.6378,-8.37514,-0.0399532,357.133,1912000,867.608444553,35.13709259033203,0.0111596,569.806,3.988752249002573,157.52526929200394,0.00552123,1346.36
0.938596,-3.01213,171.385,0.0447639,3.712320327758789,44.8517,1325.86,0.00110473,1912000,-2.8974,0.624875,23.0849,974.755662439,0.653461,12297,146.84699069400085,2216.6,75377.92393640806,0.312278,372.056,0.0014782,2179.45,6.0090539830125635,1.50661,0.0229834,-1.08808,4.36561,-1333.24,3.15341,-0.00439592,477,0.641955,20.7342,-7.25805,-0.0246786,367.615,1916000,936.83561306,37.12320327758789,-0.00076399,835.672,4.393111283003236,157.24915596001665,0.00514816,1327.79
1.52519,-2.7625,317.735,0.0286116,3.6642422676086426,425.443,1394.39,0.00192277,1916000,-3.03432,1.9255,36.4487,734.016394862,0.658099,12321,146.7602366880019,1912.03,75535.56208850606,0.325808,313.042,0.0012867,1914.36,6.164592596978764,38.7013,0.0309514,-1.15297,2.64483,-1396.51,3.05168,-0.00206923,478,0.486603,16.5092,-6.955,0.0499556,304.832,1920000,590.327186214,36.64242172241211,0.0771411,5880.88,4.30360567299067,157.22843495797133,0.00508217,1395.42
1.45821,-2.53156,735.712,0.0364567,6.770279884338379,157.243,1498.94,0.00210606,1920000,-3.15174,1.15639,-9.73797,842.728323488,0.750533,12346,146.56285651100916,1836.17,75692.39957972403,0.345433,311.209,0.00163855,1828.97,6.061098848978872,-41.9998,0.0240993,-1.04682,4.062,-1505.77,3.1008,-0.00408471,479,1.96491,18.487,-8.40492,-0.00299573,306.458,1924000,936.288376662,67.70279693603516,-0.0610592,3583.61,4.717071599006886,157.34102695899492,0.00569818,1498.66
0.472974,-2.87052,265.006,0.0319878,4.5862908363342285,313.027,1161.68,0.00177295,1924000,-2.60045,1.31629,-8.58221,983.295346331,0.623118,12371,147.46405185500043,1519.9,75850.18527790502,0.279895,256.476,0.00137764,1503.87,6.177880733972415,12.4364,0.0262261,-1.02657,2.99801,-1165.07,2.74658,-0.00338305,480,0.939734,15.013,-9.44798,0.119836,251.905,1928000,928.732073832,45.86290740966797,-0.0508954,1411.51,4.217353860993171,157.85928644996602,0.00572823,1161.91
1.84134,-3.16672,364.618,0.0389528,5.854928016662598,261.77,1414.51,0.00163109,1928000,-3.00339,1.24531,-15.4358,1004.49237099,0.685808,12395,146.7005763210036,2143.49,76007.06885798405,0.338166,420.998,0.00106639,2142.01,6.059338648992707,-63.8326,0.0307365,-1.16058,3.48537,-1422.86,3.24388,-0.00141657,481,1.72076,16.9929,-9.69652,0.153237,416.418,1932000,918.243535527,58.549278259277344,0.0460427,989.812,4.14733793400228,156.9072529039986,0.00494907,1417.32
1.24812,-2.82332,378.174,0.0496426,5.246186256408691,61.8647,1323.16,0.00183129,1932000,-5.42069,1.20871,-3.41123,901.648583735,0.655358,12419,147.20804615999805,1957.89,76164.20777855004,0.330233,380.359,0.00129397,1949.44,5.85041283298051,-1.09224,0.0191678,-1.11389,2.54988,-1331.16,3.20629,-0.00349106,482,1.12698,22.8231,-7.88706,-0.106723,376.271,1936000,946.740934082,52.46186065673828,0.0269023,1528.22,4.127465030003805,157.18592402298236,0.00514221,1333.36
1.39128,-2.6925,219.046,0.0213865,4.909041404724121,261.345,1404.96,0.00139975,1936000,-3.21326,0.967834,-24.0106,907.459471603,0.684067,12443,144.7369110120053,2063.07,76319.11420928808,0.351487,380.436,0.00161261,2060.85,5.995331998041365,-33.8726,0.0200178,-1.11906,2.92232,-1413.57,3.51513,-0.0037502,483,1.11633,21.9554,-12.4243,0.00995332,373.921,1940000,968.989948793,49.09041213989258,0.0458647,3344.8,4.084190540001146,154.8164335500478,0.00541419,1418.27
0.794944,-2.71434,226.33,0.015545,5.531551361083984,324.619,1325.61,0.0016873,1940000,-3.63601,1.01891,-18.2976,1019.54288595,0.670788,12467,147.2937394699984,2183.3,76476.40470684008,0.331384,377.019,0.00129202,2167.4,5.960704561002785,-29.5588,0.0171648,-1.05901,3.67785,-1335.05,3.29453,-0.00142116,484,0.951653,20.9679,-10.7106,-0.00851893,371.422,1944000,926.952485499,55.315513610839844,-0.000991182,724.135,4.177761407001526,157.4322054380027,0.00532976,1333.39
1.55002,-3.03089,198.721,0.0141706,4.51732063293457,316.331,1426.45,0.0015314,1944000,-3.02265,1.12152,-46.4881,967.919111256,0.693533,12491,147.0569082620059,2188.1,76633.91283633508,0.3431,408.781,0.001367,2182.17,5.983053040981758,-33.9399,0.0389747,-1.12332,2.82602,-1437.26,3.41465,-0.00231566,485,0.913747,20.5412,-11.1574,0.0201513,408.37,1948000,826.742469849,45.1732063293457,0.0240505,925.691,4.03980854000838,157.07976984299603,0.00581076,1442.55
1.30202,-3.19775,191.498,0.0132464,5.518927097320557,235.924,1450.51,0.00165346,1948000,-3.90187,0.861673,-20.7886,1024.67801155,0.709597,12515,147.3825628630002,2123.73,76791.47323740205,0.352215,382.794,0.00161478,2115.26,6.012075238002581,-34.3598,0.0157879,-1.07473,2.83279,-1458.91,3.41027,-0.0042823,486,0.634387,23.1787,-9.85122,0.170617,376.921,1952000,987.729756378,55.18927001953125,0.00871401,919.382,4.471727219002787,157.86636532000557,0.00570019,1460.47
0.832858,-2.76941,279.085,0.015236,5.137267589569092,254.983,1218.01,0.000968055,1952000,-4.50554,0.902111,-19.1311,991.472178797,0.675622,12539,146.197815291991,1550.49,76947.69286304704,0.302013,256.652,0.00161137,1542.55,5.873767504002899,-30.0808,0.0189146,-1.02064,3.14245,-1226.75,3.11666,-0.00331464,487,0.913775,21.5479,-9.89132,-0.10235,247.299,1956000,944.437157096,51.37267303466797,-0.0757573,569.79,4.169572819999303,156.2411556159932,0.00519322,1224.69
1.53397,-2.80794,169.598,0.0207016,5.1441168785095215,154.298,1551.36,0.00128258,1956000,-3.00176,0.965152,6.64095,974.85601985,0.674907,12563,145.7002010599972,2185.69,77103.61866494305,0.345992,439.425,0.00160187,2165.5,6.077469995027059,-24.8429,0.0233169,-1.1346,2.68623,-1560.83,3.17699,-0.00360123,488,0.657362,17.5781,-7.63834,0.231263,432.78,1960000,946.22840591,51.441165924072266,0.060059,774.995,4.151860821002629,155.92953187602689,0.00497287,1558.48
1.0842,-2.63505,137.575,0.0211055,5.21757173538208,246.142,1343.82,0.00144742,1960000,-2.8175,0.886054,-15.2925,951.192395732,0.672381,12587,146.10472577100154,2140.45,77259.91977637204,0.330003,354.157,0.00132596,2127.98,6.0129207489517285,-10.9624,0.0167989,-1.07332,2.7483,-1352.39,3.31322,-0.00339923,489,0.908226,18.0952,-12.3107,-0.0482246,350.69,1964000,542.836654321,52.175716400146484,-0.0145682,893.272,4.151964120013872,156.26961063996714,0.0045308,1352.35
1.57426,-3.03085,384.309,0.0140293,3.5322957038879395,274.934,1459.09,0.00164324,1964000,-3.06006,0.785783,6.20977,944.63041867,0.679433,12611,146.57662274899485,2001.48,77416.71289846106,0.335174,346.194,0.00137727,1989.88,6.04463462701824,-99.3647,0.0247965,-1.14308,3.13811,-1461.67,3.31313,-0.00289034,490,0.574988,23.3262,-7.86386,0.0143054,343.126,1968000,889.466953853,35.32295608520508,0.0995135,1908.9,4.186994818999665,156.80825219501276,0.00595178,1466.95
1.23175,-2.91232,192.471,0.011637,5.238164901733398,191.37,1484.84,0.00144454,1968000,-3.50352,0.848522,1.50535,949.876954808,0.692169,12636,145.89523931901203,2204.3,77572.51616068209,0.334256,422.137,0.00155461,2191.54,5.998451310035307,-68.9192,0.0219069,-1.07872,2.8356,-1492.23,3.3614,-0.00404875,491,0.762807,20.6766,-9.27829,-0.0477651,414.865,1972000,950.580352711,52.381649017333984,0.032233,875.595,4.1755422620044556,156.0692328910518,0.00555244,1492.32
1.09747,-3.16295,288.544,0.0183176,5.337142467498779,529.337,1328.78,0.00180785,1972000,-2.87049,0.755611,-0.296958,1024.8434461,0.690511,12661,146.29946159500105,2217.38,77728.64361660607,0.339255,368.719,0.00148629,2206.49,5.649943224998424,-12.6519,0.0237134,-1.06406,3.89645,-1334.15,3.46648,-0.00381207,492,0.769467,20.973,-8.86136,-0.0978184,364.601,1976000,966.611410389,53.371421813964844,-0.0167742,747.937,3.9134168369928375,155.8628216569923,0.00594543,1339.56
0.871804,-3.075,101.984,0.0268509,4.843484878540039,263.176,1311.96,0.00113833,1976000,-3.10921,0.336747,-14.9166,986.208859561,0.647032,12686,145.58278897000127,2150.21,77884.47564052905,0.310775,376.514,0.00165453,2130.31,6.1475547129812185,-45.0944,0.018334,-1.07021,2.93455,-1320.52,2.97619,-0.00437151,493,0.693358,17.8407,-8.27138,0.141604,369.543,1980000,290.187375222,48.43484878540039,0.0171184,563.974,4.18207034500665,155.91241402798914,0.0059245,1319.63
1.22574,-2.62087,153.854,0.014006,5.072975158691406,214.249,1514.49,0.00136377,1980000,-3.80288,0.799579,11.1328,914.569131894,0.688024,12710,148.11310223799956,2253.87,78042.71068353807,0.335912,408.143,0.0016119,2263.91,5.9485866539907875,6.18682,0.0184825,-1.08486,4.08917,-1520.02,3.21846,-0.00536474,494,0.80626,13.4045,-8.54117,-0.103643,407.887,1984000,886.641475599,50.72975158691406,0.0300244,3356.57,4.105660460001673,158.16734935199202,0.00478595,1522.93
0.248165,-3.51854,179.023,0.0234076,4.368834495544434,258.485,1169.73,0.000946213,1984000,-3.7995,0.692448,-141.15,950.215091361,0.61499,12734,146.5853929020086,1529.51,78199.55205160505,0.295487,250.966,0.00160327,1521.51,5.897438603962655,-58.1893,0.0214563,-1.02963,4.2445,-1170.8,2.93193,-0.00371632,495,0.664325,28.8876,-9.56734,-0.0237408,247.609,1988000,954.556876997,43.6883430480957,-0.0190124,628.255,4.177183355001034,156.6600148609723,0.00508852,1173.78
0.86707,-2.6552,143.508,0.0189174,5.055644989013672,148.964,1377.98,0.00163922,1988000,-3.17109,0.727564,18.1346,962.143142542,0.68629,12758,145.65223462000722,2237.62,78355.38772359703,0.313786,368.795,0.00140003,2231.11,6.049199704953935,8.25575,0.0231244,-1.03922,2.88114,-1385.67,3.19553,-0.00257421,496,0.8108,14.5972,-9.07571,-0.0414262,362.862,1992000,978.299066858,50.55644989013672,-0.00486973,552.92,4.362360892002471,156.06379521696363,0.00678418,1386.38
1.77322,-3.21387,214.033,0.0304355,4.582996368408203,142.608,1606.59,0.00134844,1992000,-3.84254,0.673041,27.7054,865.744513145,0.674653,12782,146.50593919699895,2267.9,78512.22983489704,0.345169,468.935,0.0016793,2267.49,6.076530948033906,34.6097,0.0266178,-1.18791,3.53343,-1613.93,3.54134,-0.00404517,497,0.658196,22.8651,-7.38027,-0.120423,464.733,1996000,978.260095786,45.82996368408203,0.0903493,951.903,4.138082771998597,156.72055291703145,0.00504333,1617.84
1.82965,-2.88669,241.459,0.0150501,5.0397186279296875,527.053,1682.78,0.00186887,1996000,-3.01485,0.738479,14.706,915.802317284,0.717865,12806,147.3349407420028,2336.24,78670.15770468405,0.355314,464.702,0.00135185,2329.2,5.994904278006288,12.9334,0.021565,-1.14031,2.99123,-1690.27,3.34776,-0.00213939,498,0.803092,16.7793,-10.3296,-0.112908,461.792,2000000,779.905481351,50.397186279296875,0.077785,870.593,4.263302795006894,157.59314781501598,0.0050921,1690.69
1.39614,-2.7033,145.034,0.0297197,5.08344030380249,302.919,1510.48,0.00161527,2000000,-3.74161,0.686714,16.1297,976.388195283,0.706435,12832,145.89877383000567,2229.79,78826.11253706008,0.334692,402.587,0.00147697,2226.09,5.912103056019987,9.11392,0.0149967,-1.0905,2.62859,-1519.29,3.28943,-0.00347774,499,0.737837,19.0271,-7.76743,0.0567523,399.148,2004000,971.91188047,50.83440017700195,0.00862799,760.317,4.601954640005715,156.41283152603137,0.00612836,1517.27
1.81776,-2.91054,239.886,0.0209354,4.706104278564453,432.364,1653.35,0.00179732,2004000,-3.11244,0.817826,-2.69507,953.634258516,0.687332,12856,145.52295682398835,2298.81,78981.86095540109,0.358743,468.069,0.00127498,2291.39,6.080041836030432,-106.701,0.0225719,-1.17233,3.15163,-1661.95,3.35024,-0.00241437,500,0.68487,14.5953,-7.11783,0.130088,462.851,2008000,934.300548987,47.06104278564453,0.07961,861.697,4.147801508996054,155.75080016901484,0.00556706,1660.61
1.5166,-2.7075,261.305,0.0298754,4.618294715881348,191.429,1527.76,0.00134156,2008000,-4.09534,0.687776,34.6049,966.637585645,0.70701,12881,146.12396928500675,2229.72,79137.9190433941,0.336533,346.158,0.00148695,2230.55,5.884955313013052,28.3053,0.0386855,-1.10614,4.4945,-1536.47,3.46134,-0.00378409,501,0.882356,34.7543,-7.09598,0.0985857,343.788,2012000,1010.78784658,46.182945251464844,0.0279438,754.486,4.14922879099322,156.15815338901302,0.00503629,1534.13
1.84942,-3.55339,171.319,0.0523519,4.603049278259277,271.747,1625.78,0.00170053,2012000,-3.92121,0.673542,35.3066,1022.51081192,0.708327,12906,144.98226843000157,2217.94,79292.82635277811,0.365607,414.915,0.00142045,2211.69,5.908590014980291,-25.0921,0.0242879,-1.14561,2.83212,-1636.02,3.56527,-0.0034772,502,0.58423,29.5224,-8.20085,0.125333,405.286,2016000,996.024887018,46.03049087524414,0.046235,736.583,4.0528264900058275,154.9436849349877,0.0061227,1637.74
1.62267,-2.7007,240.204,0.0174321,4.3743672370910645,158.442,1615.81,0.00139742,2016000,-2.98219,0.669877,35.4372,986.61392232,0.7055,12930,146.06903124699602,2239.35,79448.94290522406,0.346227,397.698,0.00170102,2225.46,5.963283825956751,32.2467,0.0306581,-1.12771,3.19951,-1623.51,3.33575,-0.00473124,503,0.586561,19.8591,-7.76033,-0.0897509,392.763,2020000,974.495363714,43.74367141723633,0.0598355,972.032,4.0202956489956705,156.05261072194844,0.00509747,1623.88
0.774404,-3.29804,215.002,0.024269,3.6234607696533203,66.4584,1300.81,0.00115993,2020000,-2.96991,0.714285,-43.4643,1023.19664151,0.654034,12954,146.26008597298642,2147.13,79605.67281087708,0.311416,371.027,0.00135438,2139.42,6.0477800810476765,-97.1227,0.0398113,-1.05661,4.50295,-1307.07,3.07397,-0.00287402,504,0.559949,30.4453,-11.2056,-0.00198984,364.405,2024000,955.500274635,36.2346076965332,-0.00997007,671.379,4.087957955998718,156.3958240100328,0.00547219,1303.96
0.994797,-2.53697,116.819,0.0396984,4.470052242279053,105.417,1376.0,0.00109844,2024000,-3.98116,0.537788,27.2025,1009.8743333,0.679378,12978,146.09568607299298,2151.77,79761.84143487907,0.326198,352.251,0.00156464,2136.8,5.905628381995484,33.2527,0.0314782,-1.06695,3.56141,-1381.7,3.15986,-0.00354328,505,0.690956,15.3893,-9.17836,0.322454,351.166,2028000,887.657717234,44.70051956176758,-0.0104989,485.56,4.426179782996769,156.42749423798523,0.00531097,1382.5
1.99235,-3.66292,304.181,0.0219768,4.9290337562561035,136.429,1675.14,0.0014791,2028000,-3.95635,0.635934,41.5938,1025.02095571,0.709257,13002,146.11585511700832,2273.67,79918.15024565409,0.363859,422.858,0.0017229,2266.61,6.0485294830286875,-14.4565,0.0316771,-1.15947,3.65539,-1684.28,3.50651,-0.00375754,506,0.63151,23.5395,-9.46706,0.0888023,413.005,2032000,984.034025489,49.29033660888672,0.0713639,808.884,4.171369942007004,156.33575454204401,0.00601232,1679.62
1.47671,-3.84774,302.68,0.0194035,4.480223655700684,302.053,1493.04,0.0015348,2032000,-5.48182,0.633683,-53.9176,875.736925586,0.684,13027,147.60327041399432,2306.68,80076.02370735508,0.359944,472.415,0.00148807,2307.15,6.001295541995205,-93.2514,0.0197478,-1.13041,4.85106,-1504.23,3.77325,-0.00316456,507,0.610138,31.9269,-9.88051,-0.0821822,466.122,2036000,860.191585189,44.8022346496582,0.0459922,909.143,4.148185120997368,157.7527510769869,0.00628495,1508.9
1.27151,-2.95062,141.104,0.0333416,4.536022663116455,132.47,1519.48,0.00144617,2036000,-3.27889,0.666112,35.8238,1035.27935222,0.693082,13051,145.6832126829977,2294.31,80231.89977331305,0.341493,428.042,0.00151157,2290.49,6.023671893985011,-116.436,0.0320019,-1.09981,3.07048,-1529.8,3.40577,-0.00323118,508,0.600775,22.3089,-9.97874,0.0654594,420.542,2040000,855.840685743,45.360225677490234,0.0147042,611.71,4.272683350995067,155.97956792797777,0.00604099,1531.49
1.48778,-2.74635,267.292,0.0214409,4.592675685882568,238.312,1576.05,0.0012678,2040000,-2.98521,0.576885,36.7213,1013.16871578,0.683759,13076,146.4649996549997,2315.75,80388.39300432212,0.344987,417.95,0.00172606,2308.08,5.859233919050894,36.9601,0.0372718,-1.10821,2.91241,-1582.13,3.3177,-0.00370826,509,0.644804,24.8381,-8.83832,0.0324358,414.487,2044000,1001.20169455,45.9267578125,0.0146226,676.815,4.173198065007455,156.49743163905805,0.00588882,1580.86
1.46042,-2.70568,279.133,0.0440523,4.063724040985107,119.768,1507.91,0.00136188,2044000,-3.79413,0.572407,34.2602,912.896107015,0.688447,13100,147.2005583620048,2258.05,80545.93833813313,0.34312,437.831,0.00144823,2275.83,5.936241432034876,34.0884,0.0350637,-1.12788,3.04603,-1515.79,3.47887,-0.00489469,510,0.607472,21.8208,-11.0279,0.088389,436.441,2048000,901.447703452,40.637237548828125,0.0441913,2524.37,4.1731579580082325,157.30995775204792,0.00489278,1525.86
1.398,-2.88282,164.418,0.0196201,3.7448832988739014,92.0763,1509.21,0.000993259,2048000,-2.72195,0.680684,48.534,978.083209575,0.688458,13124,146.31855252300738,2221.74,80702.42758287213,0.338599,351.726,0.0014882,2216.73,6.098274548989139,44.5464,0.0322597,-1.09906,3.42268,-1517.92,3.21897,-0.00345387,511,0.593895,24.8045,-9.37919,0.128658,343.204,2052000,980.152429992,37.44883346557617,0.00541879,804.798,4.412192563991994,156.82901963598852,0.00503552,1520.14
0.991178,-2.80917,97.0059,0.0349205,4.48329496383667,159.84,1410.29,0.00130921,2052000,-2.97446,0.473061,31.8,943.594219876,0.688436,13150,147.04893681799877,2258.97,80859.70610958515,0.337303,367.617,0.00135234,2253.82,6.114885853021406,23.0529,0.0254355,-1.05392,2.67408,-1418.18,3.19144,-0.00265937,512,0.619089,13.956,-7.74051,0.128983,365.632,2056000,987.109048994,44.832950592041016,-0.0325773,510.391,4.076407371001551,157.24023004202172,0.00558816,1417.54
0.645516,-2.91507,146.274,0.0370998,4.850696563720703,291.361,1306.71,0.000744108,2056000,-3.62359,0.611285,-2.62854,918.001025772,0.689284,13175,145.51347633400292,1607.92,81015.3167238802,0.310098,263.422,0.00154439,1622.93,5.949121104000369,5.49297,0.0248742,-0.991994,2.68821,-1312.78,3.05749,-0.00409856,513,0.660126,17.1015,-8.89816,0.257464,256.139,2060000,927.067801799,48.50696563720703,-0.0873289,497.278,4.119056647003163,155.58165408500645,0.00515309,1317.74
1.1997,-2.64705,89.4098,0.028463,4.917994022369385,488.204,1395.52,0.00166973,2060000,-3.73915,0.579621,54.2771,1008.06919863,0.675829,13200,146.6925338729925,2260.61,81172.27345785523,0.326715,372.615,0.0012874,2257.84,5.8951596170372795,46.2759,0.020704,-1.08582,3.10211,-1403.55,3.15513,-0.00292143,514,0.564913,15.6048,-7.75494,-0.0240679,368.98,2064000,846.864459417,49.17993927001953,-0.0289093,515.818,4.151730456011137,156.73942394604092,0.0060095,1402.48
1.45985,-2.69509,124.547,0.0291515,4.033578872680664,320.457,1554.35,0.00170089,2064000,-3.07559,0.628048,28.6657,1035.43936674,0.698985,13224,146.71528310899157,2296.49,81329.11156997023,0.337139,393.353,0.00145856,2295.86,6.032558749982854,40.4771,0.053352,-1.11345,2.96919,-1562.14,3.21932,-0.00371971,515,0.578446,12.7746,-7.15459,-0.0699941,389.655,2068000,888.272089064,40.33578872680664,0.0328139,599.158,4.372998401988298,157.12084026096272,0.00529524,1561.09
0.989016,-3.5751,143.129,0.0372664,4.845742225646973,492.063,1398.21,0.00176179,2068000,-5.36669,0.563405,-72.3516,905.047200343,0.677669,13248,146.8782266019989,2264.66,81486.40064860226,0.338506,400.306,0.00130862,2271.93,6.123347107000882,-10.3376,0.0177021,-1.07191,2.83627,-1403.43,3.29299,-0.00269783,516,0.597188,23.1549,-10.885,0.21791,397.035,2072000,980.852407304,48.457420349121094,-0.0175415,542.063,4.094305903010536,157.09587961201032,0.00528183,1408.6
1.33799,-2.81542,134.422,0.0313251,4.664903163909912,317.227,1543.13,0.00121698,2072000,-3.16915,0.596981,38.6661,961.541394793,0.677886,13272,146.28714140699594,2289.86,81643.08668657225,0.351589,434.388,0.00162868,2283.44,6.101217216011719,36.1239,0.0170142,-1.11987,3.12658,-1549.6,3.25341,-0.00378952,517,0.680994,15.1296,-9.17864,-0.0312588,429.697,2076000,939.324956159,46.64902877807617,0.02671,538.057,4.291895984992152,156.6802546079998,0.00519368,1551.36
