Q1 Predictions Min,Z variance train,Q2 Predictions Std,Policy log std Std,Q1 Loss,Policy mu Std,Number of rollouts total,Epoch Time (s),Sample Time (s),Policy log std Min,Q2 Predictions Min,Q2 Loss,Z mean train,Q1 Predictions Max,Train Time (s),Q2 Predictions Mean,Z variance eval,Alpha,Policy Loss,Epoch,Log Pis Min,Q2 Predictions Max,Policy log std Max,Q1 Predictions Mean,Number of env steps total,Policy mu Max,AverageReturn_all_train_tasks,Alpha Loss,Z mean eval,AverageTrainReturn_all_train_tasks,Policy mu Min,(Previous) Eval Time (s),Q1 Predictions Std,Number of train steps total,AverageReturn_all_test_tasks,Log Pis Mean,Total Train Time (s),Log Pis Std,KL Loss,Policy log std Mean,Policy mu Mean,Log Pis Max,KL Divergence
-132.13948,8.073002e-05,217.8902,0.46621346,540.1258,1.492056,0,470.32191234407946,8.656172126997262,-3.956471,-58.74778,536.2107,1.2297723,873.25555,396.623337788973,486.1333,0.00095084554,0.29228812,-520.3137,52,-7.111214,875.82654,2.0,485.25674,374336,18.857456,349.20049088533654,0.4971682,0.7839714,356.39477867772115,-24.123995,65.0424024281092,217.24393,212000,340.7707557427703,6.404176,24420.437543904874,5.1636157,20.1674,-0.92434293,0.84190875,35.563118,201.674
-55.129307,0.002732885,217.6531,0.44735086,337.02847,1.4330121,0,461.6955508738756,8.647965157870203,-3.2596476,-99.44464,365.34525,0.5026747,851.1812,390.83012024499476,526.191,0.00023516931,0.2920535,-554.9841,53,-6.124965,869.0544,2.0,527.2198,379440,25.262314,362.92141707251784,0.500968,0.6572132,353.3353597728097,-32.540085,62.217465471010655,216.04118,216000,360.16342416459827,6.4070067,24883.066162021365,4.9092345,19.363998,-0.9835747,0.78813815,39.12435,193.63998
-55.38209,0.002043989,203.6456,0.46188718,187.73875,1.4806107,0,464.89095122460276,9.143818456213921,-3.353458,-41.5819,221.77867,1.4235251,837.31824,392.59612278919667,539.49286,0.00078421365,0.29218414,-566.22864,54,-8.747057,840.84796,2.0,535.9127,384882,16.135752,383.521924219934,0.40229726,0.94141674,354.4791251951777,-29.136953,63.15100997919217,202.83266,220000,357.8670154995426,6.3269634,25349.387028863188,5.2579865,20.377289,-0.9472042,0.7778844,32.858074,203.77289
-109.106606,0.0052892007,212.92294,0.45306337,259.15964,1.3272798,0,473.9208782305941,9.182984057813883,-3.5319037,-63.706703,498.17633,0.8132391,783.29425,400.15629785275087,475.81387,0.00038250108,0.29443258,-505.5909,55,-6.641059,757.53796,1.289742,489.13354,390296,8.210279,375.31763375622654,-0.15725778,0.37461394,336.7165759287403,-13.217598,64.58159632002935,213.02873,224000,353.12736827382315,5.8713837,25823.02569349017,4.78785,17.374594,-0.9627422,0.77556103,39.053665,173.74594
-38.453194,0.001258183,208.25392,0.45409602,215.1491,1.30692,0,471.2677632695995,8.717400944791734,-3.294423,-40.185585,204.87154,0.6960927,810.4206,398.2503783009015,504.4402,0.00034543447,0.29389796,-530.4595,56,-8.972498,814.1881,1.7959945,502.8207,395441,7.9738474,369.73910655828416,-0.010087753,0.5731767,365.71125587087033,-7.90923,64.29998402390629,206.81787,228000,397.2637972069672,5.9917626,26293.832336377818,4.8844123,18.247253,-0.96163803,0.8257379,34.157494,182.47253
-29.42955,0.0012206603,184.63805,0.45084035,218.4878,1.3280448,0,465.1592605346814,8.457615036517382,-3.4934282,-34.5826,230.4262,0.46547014,807.1056,392.8626658972353,519.8734,0.0004115209,0.29356545,-542.445,57,-6.186183,807.2197,1.5086646,521.5504,400441,17.276047,374.1168968484537,0.14106083,0.7216283,348.6713294860307,-19.71705,63.838979600928724,185.54799,232000,388.9222007887463,6.115085,26755.693991295528,4.922405,21.836788,-0.9868088,0.80751884,32.992645,218.36787
-54.42419,0.0010306917,212.88647,0.43623763,398.1506,1.3265179,0,462.9356471784413,8.696695482823998,-3.314345,-47.65769,443.50293,0.9076435,822.1399,393.6968410159461,522.80286,0.00018405466,0.28981948,-553.8165,58,-6.5946527,825.5831,1.5382314,521.4048,405633,9.229431,378.2951735717335,0.016356101,0.57278323,333.6805991737275,-10.721044,60.54211067967117,212.09105,236000,395.26017304031524,6.0132074,27221.968000173103,4.753098,17.281693,-0.96037275,0.8741131,29.139841,172.81693
-46.170624,0.0014060802,190.40962,0.43209583,599.56323,1.308685,0,463.2707930938341,9.309152110945433,-3.3069396,-45.898716,705.6335,1.1764641,773.91925,390.08075083605945,520.71747,0.00010443218,0.2873167,-546.73505,59,-8.60244,762.3177,1.7803193,527.7958,411146,8.581099,381.37333217703383,-0.5868597,0.5339049,368.6890455440681,-11.713807,63.88089014682919,189.49232,240000,383.087963505227,5.529377,27684.50916813221,4.7796164,18.615808,-0.96766603,0.7640714,31.500732,186.15808
-32.70601,0.00017314854,186.34781,0.4278559,832.1447,1.4105529,0,460.4646224263124,8.755356751382351,-3.2709787,-41.382915,865.2153,0.9676172,796.4762,388.5572180650197,536.29755,0.00015281918,0.28956807,-560.1786,60,-5.7530193,783.1182,2.0,538.93445,416286,15.201655,360.73219994827895,-0.3316062,0.6373099,344.5768854728734,-20.696333,63.15204760991037,188.94304,244000,375.5010423841638,5.7324476,28143.88768385211,4.6265044,19.544956,-0.9544642,0.8243249,44.166546,195.44955
-46.74362,0.00043373718,213.88078,0.44925416,353.86966,1.4060977,0,459.7773376535624,8.609121301677078,-3.4731607,-52.76209,388.52112,0.6611008,851.70917,389.10167369572446,519.5958,0.00014296474,0.29648268,-550.37524,61,-7.2963285,854.0201,2.0,522.36084,421408,14.807886,389.67998012477995,-0.070075154,0.81087124,373.2199753748252,-16.908403,62.06654265616089,212.33131,248000,367.41330623081564,5.942359,28605.280180201866,4.794467,19.58194,-0.96600956,0.8199825,36.358814,195.8194
-39.440853,0.004405739,197.94357,0.42385685,559.91693,1.2949045,0,463.64666746975854,9.267422868404537,-3.3169184,-36.988655,609.27246,0.57980186,796.2805,390.69681791821495,532.79504,0.00026499887,0.29927984,-559.0666,62,-7.021534,805.5267,1.0795165,531.2606,426961,9.0919285,383.220470706722,-0.25105473,0.4357628,383.7315817516968,-8.919189,63.682426683139056,197.52399,252000,395.4751911062108,5.7918835,29066.37802947592,4.769946,16.963047,-0.9707701,0.8135766,37.366188,169.63046
-48.892967,0.00020674679,215.02895,0.46395603,192.84773,1.3936872,0,464.1510041770525,8.863653439097106,-3.7333798,-55.54518,198.43262,0.9530336,804.1582,394.15330092515796,533.3625,0.00033617835,0.29483965,-563.7334,63,-7.033898,805.04224,1.7096869,533.8208,432134,8.972729,373.05488164963947,0.033993103,0.5571046,364.47863458368516,-13.345933,61.13404981279746,215.57088,256000,390.0179910763703,6.0278335,29534.122568416875,4.9207664,19.238089,-0.9642827,0.782182,29.373774,192.38089
-34.12728,0.00014169063,207.9328,0.46192536,240.3068,1.4250693,0,459.08684253739193,8.880215874873102,-3.5970173,-42.215008,259.79767,1.678154,829.8685,385.47831943957135,564.80945,0.00013767455,0.2886346,-592.3022,64,-7.038259,829.0736,2.0,566.3499,437374,18.63243,406.77615989893195,0.069744125,0.5348295,379.19871617626916,-24.527573,64.72830722294748,208.966,260000,406.36333340403576,6.0561233,29992.60014556069,5.078148,21.40402,-1.0021546,0.7305012,42.66966,214.04019
-56.95916,0.0015247833,197.79892,0.43107876,430.363,1.3253593,0,459.6575673352927,8.751091357786208,-3.4075103,-45.341465,379.3589,0.546928,808.63916,386.78694978309795,566.0333,0.00019285176,0.2940737,-590.57745,65,-6.910273,834.99524,1.8847783,563.4182,442608,7.0213547,392.6293488495886,-0.2561506,0.5538455,384.2604256846086,-12.256052,64.11952619440854,200.07649,264000,391.00083360838045,5.7907305,30451.19562941091,5.1222367,18.095707,-0.9509897,0.8273552,33.601013,180.95706
-56.661133,0.0032671415,202.32808,0.42982116,302.3074,1.2650144,0,459.2456863471307,8.55353900929913,-3.4949737,-56.898468,396.2264,0.6135205,818.8538,387.6338292239234,560.7367,0.00018432995,0.2976602,-584.09875,66,-7.3651114,819.1358,1.429712,557.87463,447608,10.277043,380.4670297970784,-0.4178668,0.37949246,347.26843265501003,-11.65644,63.05831811390817,200.54732,268000,400.1857932001402,5.6551294,30919.579734503757,4.6353326,18.100632,-0.97135836,0.8570235,28.621105,181.00632
-38.022163,0.0132583575,214.8889,0.4710807,234.05286,1.6280324,0,472.60630771750584,9.722799688577652,-3.4310389,-57.959885,295.5908,0.95990115,843.27594,390.68648273777217,545.2643,3.6309248e-05,0.2940374,-577.82416,67,-6.3963966,852.3765,2.0,549.88165,452608,22.848255,413.6980404398996,0.50443107,0.30435887,387.36514041758875,-34.100792,72.19702529115602,214.2434,272000,408.5254464011235,6.4120812,31381.311531386338,5.0276446,22.210102,-0.96526843,0.77320594,30.01081,222.10101
-64.538055,0.007348393,215.06955,0.46292722,310.69675,1.3418572,0,458.6405522529967,8.419067718088627,-3.3983288,-40.169365,341.27106,0.6055384,870.76355,388.89817835297436,549.235,0.000115166265,0.2968343,-569.9704,68,-6.8216705,883.6847,1.6409686,546.597,457610,8.748028,367.7477253101685,0.13331716,0.6943819,377.97509009520786,-10.994186,61.32330618193373,214.98206,276000,416.995018545702,6.109765,31839.79261116823,4.550516,17.581497,-0.9927344,0.77130103,26.962025,175.81497
-54.91299,0.00026444724,201.90237,0.4492306,261.232,1.3239704,0,463.6003792025149,8.978426628280431,-3.4805245,-66.02203,283.83032,0.707544,853.0988,393.4575211550109,553.41296,0.00027076653,0.2985757,-579.32043,69,-4.511916,841.9636,1.8205602,555.95886,463024,9.809567,369.96147289306913,0.1967848,0.24785165,359.9729165495563,-15.324298,61.16443141922355,200.9341,280000,391.2898155264112,6.1627803,32305.031571431085,4.6504254,18.623388,-0.9766838,0.84825546,32.405052,186.23389
-48.21346,0.0033427496,216.69608,0.44095954,238.65213,1.3441858,0,464.2735506319441,9.472132553346455,-3.5306206,-39.29661,309.023,0.81735545,860.5543,391.99774916423485,572.5904,0.00023504338,0.3014792,-595.0762,70,-8.6915245,886.3194,1.788421,564.6293,468564,12.793836,406.2583889144642,0.103581704,0.6016067,384.71038412538076,-18.583233,62.80366891436279,216.29991,284000,428.39479167569124,6.086386,32770.24824519269,5.030086,17.588505,-0.9353142,0.81231576,35.392708,175.88504
-95.41275,0.00250538,197.10107,0.40465719,241.54243,1.2720343,0,461.6995277372189,8.736538658849895,-3.3765206,-33.670147,288.43576,0.48231703,826.08356,389.21577062178403,586.67017,0.000113157635,0.30569202,-609.7397,71,-9.657077,825.80444,1.1148618,586.74854,473709,7.0916977,401.5818711915773,-0.30852208,0.3711198,362.6395002960396,-9.267845,63.74721845658496,198.33157,288000,409.1275141568907,5.7396827,33229.52099381387,4.5831695,18.588217,-0.9367073,0.84975207,36.38566,185.88216
-29.811546,0.0008526761,200.24927,0.451296,189.57071,1.3149763,0,464.64864077512175,8.317688873969018,-3.7808542,-53.25025,243.4051,0.8803568,843.37573,395.00944168819115,560.2048,0.00038807688,0.3021687,-583.062,72,-8.36152,846.93146,1.7861066,564.2951,478709,18.555557,412.1120249331194,-0.009525502,0.28899363,376.1607264099274,-16.772688,61.321510212961584,200.75545,292000,406.7676245341004,5.9920416,33693.79283341719,4.562293,17.898071,-0.9687655,0.8309057,30.302273,178.98071
-41.16086,0.0011313412,197.84384,0.40837157,231.18791,1.3296053,0,461.1178164011799,8.96676756395027,-3.525013,-78.7839,282.3416,0.6655433,848.93317,391.20594282913953,580.3434,0.00015491706,0.30553102,-600.558,73,-8.836127,834.23553,1.3158759,586.12714,484008,12.278193,405.33704894314167,0.18128784,0.5178319,380.01271524183636,-16.933176,60.94510600809008,197.45555,296000,408.5610647313998,6.1528764,34156.16180174751,4.8357463,18.903929,-0.9368965,0.8442253,36.884476,189.03929
-53.34502,0.0017396767,208.79094,0.42065704,217.13565,1.3342881,0,469.94501922279596,8.774984955787659,-3.674636,-46.13375,252.27654,0.6547225,880.9485,398.97276712115854,581.523,0.00011475859,0.29949737,-603.86224,74,-7.39292,892.80914,1.1237439,585.1665,489211,18.760738,419.07183608199176,-0.069918394,0.55698836,395.56992053654653,-12.190004,62.197267145849764,208.91191,300000,422.6595766917532,5.942008,34626.113988349214,4.9298067,17.08527,-1.0050346,0.7251635,33.356396,170.85269
-47.434147,0.0018615857,219.7391,0.43546867,220.6248,1.366016,0,462.2214294183068,8.257450628560036,-3.7339337,-69.695854,247.62975,1.1054614,869.5891,391.7593657579273,583.7538,3.7758477e-05,0.30036795,-610.5517,75,-6.286084,866.482,1.7677622,589.19946,494211,14.071284,383.7598428135023,-0.03534398,0.13854636,384.47095057076564,-20.168888,62.20461303181946,221.08539,304000,402.31895966912236,5.970617,35089.54604484141,4.998198,18.19866,-0.9632272,0.76047873,34.409363,181.9866
-40.694107,0.0077793775,198.49162,0.41017884,247.48027,1.3854796,0,460.0663442793302,8.699981520418078,-3.5620189,-34.577026,257.94684,1.1159909,881.1023,387.95036986190826,612.22253,0.0003131525,0.30008587,-631.79407,76,-12.014334,878.9252,1.7102289,613.5885,499349,15.4149885,382.96148496560716,0.28983542,0.47587353,361.87828294363663,-25.440952,63.41599289700389,198.29874,308000,409.50819658589603,6.2407713,35547.98454159498,4.8255095,18.02523,-0.9572577,0.84147125,33.151188,180.2523
-39.755573,0.000725472,204.35207,0.42172137,223.73526,1.3377018,0,456.5538681088947,8.995374468155205,-4.404125,-37.506397,415.02325,1.1049154,880.24835,385.7697112718597,619.634,0.0004478598,0.30077335,-633.2918,77,-7.0694,886.543,2.0,610.2447,504799,11.141652,386.3126641174819,-0.0128889745,0.8881496,394.46968363478743,-19.681963,61.788782368879765,203.53181,312000,406.19160482805165,5.989272,36003.873653179035,4.5853963,18.618555,-0.95564055,0.81853867,31.111858,186.18555
-61.632153,0.0037814758,208.32639,0.41249886,229.45366,1.2456033,0,460.4202768774703,8.326222181785852,-3.4892812,-50.765816,264.97272,0.2750798,875.859,390.9690339937806,614.9709,0.00013549117,0.30163166,-625.7862,78,-6.967316,885.0252,1.5554085,611.56085,509878,7.3415995,432.54138493723394,-0.3504992,0.46109432,436.51514813324775,-7.8459167,61.12502070190385,208.20102,316000,432.74647459634525,5.7075415,36464.922180548776,4.596031,17.844603,-0.97928464,0.77470666,32.71235,178.44603
-38.603497,0.00010506828,204.6335,0.4194006,248.00655,1.3489072,0,465.10072863614187,9.006247106008232,-5.482646,-47.530186,286.1983,1.104771,897.96375,394.3411725992337,627.23376,0.0002904365,0.30100715,-648.8284,79,-7.7204323,906.0488,2.0,624.56415,515232,13.819954,411.4644907043062,-0.15377982,0.8291702,413.2014187064809,-39.765182,61.75330893089995,203.74211,320000,415.1061152607281,5.871929,36930.14207485132,4.9842925,18.70542,-0.931868,0.89494306,37.761833,187.0542
-54.914394,0.005251835,199.17288,0.43228528,251.07373,1.4100735,0,460.7033882336691,8.475889993831515,-5.1228137,-64.116135,304.9426,1.0447204,889.6211,390.3543576579541,618.4631,0.00034850536,0.3023758,-639.52325,80,-7.207118,906.3542,2.0,611.6859,520352,18.294052,443.9269065995742,0.15592499,0.78389275,396.759123949265,-29.406488,61.87314058188349,200.95699,324000,410.477378797331,6.1303587,37403.09943740908,5.1100073,19.263054,-0.96070194,0.7720981,29.998661,192.63054
-31.009098,0.00079544634,209.58391,0.4103968,197.59583,1.3060488,0,476.1302086515352,9.86843731533736,-4.3559303,-31.181368,259.3854,0.5291351,890.67584,392.13373507512733,636.99927,0.00017713559,0.3043342,-653.4347,81,-9.002728,909.0522,1.8880095,632.4124,525412,13.218529,417.9113478790926,-0.65556747,0.7646178,397.4512985841718,-29.599386,74.12803626107052,210.80914,328000,403.23277748373346,5.448851,37868.606383721344,4.6659,17.185797,-0.94604975,0.7494794,31.872223,171.85796
-48.81066,0.0006493285,209.50421,0.4118225,329.0909,1.3336467,0,456.7953651077114,9.087902876082808,-3.3723276,-55.600044,464.94742,1.166539,910.0496,384.2020327998325,625.7417,0.00016840454,0.29941407,-646.65576,82,-7.3739214,904.66705,1.4941736,636.37585,530797,6.359764,405.06132094938715,0.21221824,0.85098886,404.9708861369876,-12.106501,63.505429431796074,211.96196,332000,424.52858909021836,6.1759825,38324.139478150755,4.9293456,18.00926,-0.9713754,0.75419253,34.46553,180.09259
-53.230385,0.0003297719,215.43546,0.44676328,285.23907,1.3765172,0,462.81278579030186,8.707575934007764,-4.2260838,-106.86525,310.1041,1.168397,891.0982,391.8614839091897,600.9204,0.00010108275,0.29702434,-628.1935,83,-7.0528574,894.2796,2.0,601.8112,536059,7.3423223,423.08018103525757,0.26951417,0.68748754,399.0766347494289,-24.929422,62.243725947104394,214.57814,336000,422.37001138714385,6.22201,38786.38281967724,4.7082624,18.584135,-0.9707665,0.7672146,34.808056,185.84134
-52.834297,0.00027283965,212.29231,0.423812,230.28113,1.4026226,0,462.8185310740955,8.930229981895536,-3.393673,-59.572346,276.73935,1.8377712,914.1024,392.21312183327973,607.9235,0.0004358474,0.30064997,-629.3517,84,-11.316001,904.16565,2.0,613.24994,541336,7.7523656,399.65102039901086,0.26074466,0.9286188,384.34779652994797,-20.235483,61.67517925892025,212.74,340000,407.8115805927222,6.2169166,39249.19416564051,4.957731,19.348196,-0.95830613,0.7677623,33.86898,193.48196
-57.95378,0.011656797,224.74391,0.45312083,255.25484,1.3590374,0,460.7871397989802,8.914499506819993,-3.1434145,-53.597713,297.18365,0.6174522,981.45233,390.2039044960402,606.03436,7.409455e-05,0.29917032,-627.2633,85,-8.528879,986.57074,2.0,601.0339,546666,7.3802733,403.0993056571986,0.45337906,0.7463248,368.0692820822484,-13.357745,61.66873579612002,224.77681,344000,424.3803454969142,6.37568,39709.6054781531,4.945289,19.459951,-0.97807807,0.78784615,38.325893,194.59952
-27.64112,0.001873626,237.83437,0.4364518,209.81844,1.38797,0,456.73607314378023,8.692737929522991,-3.5990033,-34.41267,249.63701,0.9908512,902.6909,386.7498413962312,620.0293,0.0002320237,0.29640347,-650.55597,86,-8.087133,902.51263,2.0,623.9735,551769,10.267175,423.05737019493233,0.34111378,0.6174878,417.2576894415847,-22.91924,61.293493818026036,236.4721,348000,418.90057643821393,6.2804923,40177.27822832391,5.21438,19.302168,-0.9761191,0.75151384,36.550507,193.02167
-26.573053,0.0012572778,201.20872,0.393693,284.5012,1.2506943,0,474.11149105988443,10.252636131830513,-3.0336032,-39.89918,298.85284,0.6717633,933.91376,391.6278637172654,669.79004,0.00036493916,0.29761285,-691.5219,87,-8.835193,936.9978,1.3136929,667.6642,557073,6.8163767,402.396518401895,-0.6394429,0.46514845,385.7913842622596,-19.36923,72.23099121078849,201.40375,352000,418.5514761780437,5.47227,40640.49960683379,4.670999,17.645927,-0.98019356,0.76974106,32.85647,176.45927
-42.71953,0.00248415,228.42337,0.40967458,695.58685,1.2593642,0,464.7915484905243,8.374756338540465,-3.0067677,-51.064697,642.9887,0.59219104,932.75214,395.0751025620848,642.27814,0.00028773496,0.30050412,-663.8444,88,-5.0854053,933.67596,1.5925366,642.1086,562168,7.3576703,399.5175453191066,-0.048316788,0.8608292,339.59134002267126,-9.555943,61.34168958989903,228.24763,356000,411.6797523813616,5.959808,41116.19352575857,4.6826186,16.073805,-0.98653984,0.79531604,34.326458,160.73804
-36.415745,0.003210505,192.2159,0.3972414,245.8828,1.4605794,0,484.6828667810187,10.002205403055996,-4.733192,-34.295128,241.61148,0.41261593,1022.4109,402.4357511373237,653.10974,0.0001630033,0.29981202,-673.0058,89,-8.863708,1003.21814,1.5430845,657.62683,567264,11.667242,413.7002356203926,-0.37098143,0.94619685,409.76873669288733,-35.05824,72.244910240639,192.48593,360000,421.00670652914084,5.692027,41591.715468803886,4.6806107,20.290516,-0.9400967,0.799948,30.55428,202.90515
-45.990154,0.00053259043,208.22964,0.39852795,199.41415,1.2248003,0,466.49762372579426,8.55267035169527,-3.4053116,-52.86362,218.70137,1.8658956,932.2888,394.860394614283,646.5457,0.00020098158,0.30145416,-668.3559,90,-8.834283,939.11383,1.5848645,647.4071,572381,7.499463,428.4309469898875,-0.803109,1.157419,429.9337195239549,-10.232694,63.08455875981599,208.81015,364000,422.7868618276605,5.330193,42056.160029885825,4.562981,19.733503,-0.97374016,0.748777,29.577507,197.33502
-82.088135,0.00021887405,207.64452,0.39539897,467.99472,1.4177551,0,461.36177756404504,8.314857051242143,-4.561335,-63.522602,460.6423,1.7579744,1035.2524,392.0147559149191,683.9832,0.00012315212,0.29940474,-701.3967,91,-7.0802712,1041.1885,1.8382045,683.91614,577523,8.270231,429.46776901716856,-0.4881899,0.87310344,436.66219319012197,-34.189808,61.03216459788382,208.93051,368000,442.49794726593655,5.595076,42519.21412962768,4.48311,19.096237,-0.9875256,0.70309883,33.37509,190.96237
