V Predictions Max,Log Pis Max,Log Pis Min,R Predictions Min,Number of rollouts total,Policy log std Mean,V Predictions Mean,Sample Time (s),Number of train steps total,KL Loss,Policy mu Min,Policy log std Min,Policy log std Max,AverageReturn_all_train_tasks,V Predictions Min,Z variance train,Q Predictions Mean,Total Train Time (s),Log Pis Mean,(Previous) Eval Time (s),Q Predictions Std,QF Loss,Train Time (s),KL Divergence,AverageReturn_all_test_tasks,R Predictions Mean,Number of env steps total,Policy Loss,Epoch,Log Pis Std,R Predictions Max,V Predictions Std,Q Predictions Max,Q Predictions Min,R Predictions Std,VF Loss,Z mean eval,Epoch Time (s),Policy log std Std,Z mean train,Policy mu Std,RF Loss,Policy mu Max,Policy mu Mean,Z variance eval
2086.22,38.8071,-9.90261,-0.0127698,45607,-0.766944,1391.57,5.063532885018503,1658000,16.18077278137207,-5.53713,-2.78092,0.485404,728.844647369,-14.4627,0.00204562,1391.55,122502.47127680662,1.12131,18.301469438010827,269.351,788.196,126.33170380699448,161.80772399902344,725.170286176,-0.00578441,3396000,-1395.89,828,3.41712,0.00125594,260.322,2096.56,-46.5305,0.00250747,232.575,1.08149,149.6967061300238,0.273096,0.809735,0.894241,322.899,7.43283,0.32477,0.0012786
2260.67,29.6886,-12.0942,-0.0117644,45647,-0.748948,1380.77,4.847105917986482,1660000,16.11167335510254,-5.07547,-2.58802,0.152617,731.96332839,18.9081,0.00310979,1378.57,122649.39636573964,0.979646,17.328894842998125,331.841,1364.34,124.10715007600083,161.11672973632812,716.075459245,-0.00570057,3400000,-1382.65,829,3.33033,0.000109421,325.7,2250.76,-102.664,0.00243761,173.764,0.953488,146.28315083698544,0.259953,1.3738,0.897012,325.65,6.35251,0.297078,0.00129338
1989.36,23.873,-9.87909,-0.0119931,45688,-0.755042,1372.93,4.887163981999038,1662000,16.425020217895508,-5.98838,-2.46509,0.212685,715.730103797,-62.0691,0.00189134,1361.77,122796.54108647462,0.986317,17.97607617000176,290.093,778.593,124.2352456679946,164.2501983642578,724.368845752,-0.00553104,3404000,-1369.69,830,3.30334,0.00102255,275.753,1990.02,-115.442,0.00259783,215.627,0.915461,147.0984858199954,0.264196,0.997677,0.89574,294.726,4.82884,0.291942,0.0012785
1965.46,27.3884,-9.90973,-0.012457,45730,-0.737122,1351.54,4.947705121012405,1664000,14.799994468688965,-4.83812,-2.68326,0.198542,724.402033346,-92.1075,0.00228623,1345.73,122943.7435480486,1.15313,18.027820254996186,306.232,911.192,124.23207114399702,147.99993896484375,720.763152767,-0.00590253,3408000,-1351.02,831,3.67305,3.26165e-05,295.281,1970.04,-65.8887,0.00253257,226.159,0.86288,147.2075965200056,0.267448,0.906302,0.926198,308.01,4.87082,0.326999,0.0023404
2144.05,25.5797,-8.64194,-0.0125792,45771,-0.74597,1401.34,4.904654945014045,1666000,15.002654075622559,-5.66776,-2.42969,0.155761,738.522520301,-170.242,0.00298697,1399.59,123092.1740520656,0.846419,18.028140219001216,304.31,563.944,125.4893397729902,150.0265350341797,729.914557091,-0.00561819,3412000,-1403.07,832,3.08135,-0.000242952,294.102,2147.44,-5.65587,0.00260488,150.463,0.853112,148.42213493700547,0.258179,0.824567,0.857642,316.766,5.06139,0.341536,0.00106064
1933.18,36.8663,-11.974,-0.0128065,45811,-0.763869,1386.12,4.7359204860113095,1668000,15.141474723815918,-6.41691,-2.62989,0.02665,712.93889997,-52.3104,0.00257634,1380.35,123239.32172785462,1.00065,18.04184532200452,276.769,607.668,124.16305348700553,151.4147491455078,712.912548439,-0.00566816,3416000,-1387.32,833,3.41299,0.000468663,262.098,1940.8,-112.815,0.0024766,138.758,0.740292,146.94081929502136,0.257261,0.493584,0.888024,320.149,5.29099,0.301734,0.00165847
2162.96,49.4856,-7.3478,-0.0127838,45854,-0.749904,1414.94,5.117176870990079,1670000,16.473800659179688,-6.81111,-2.43174,0.331094,730.084586497,-25.968,0.00270799,1405.0,123386.8756180626,0.935515,18.254574913007673,289.434,1268.92,124.53467852799804,164.73800659179688,726.040858234,-0.00570652,3420000,-1410.58,834,3.50165,4.11645e-05,272.699,2178.24,-48.8799,0.00242849,182.521,0.857842,147.9064303119958,0.256125,0.825577,0.88134,317.834,5.573,0.349988,0.00140911
1937.27,39.7492,-10.0649,-0.0136922,45895,-0.769223,1420.43,4.793116745990119,1672000,15.73791790008545,-5.02269,-2.67318,0.093453,732.44232811,-0.378884,0.00136974,1414.06,123533.41904405861,1.01408,17.907417055001133,256.862,725.498,124.19122984500427,157.37918090820312,718.446789059,-0.0058424,3424000,-1417.62,835,3.34437,-0.000212097,239.719,1945.04,-62.6182,0.00246483,254.035,0.877724,146.89176364599552,0.259407,1.00134,0.878054,276.693,6.20726,0.328594,0.00130858
1909.62,24.47,-9.41186,-0.0124225,45935,-0.753267,1396.99,4.883663449014421,1674000,16.595001220703125,-4.97701,-2.34331,0.151042,727.349920847,-173.7,0.00321796,1393.54,123680.41074775564,1.0149,17.564442746996065,259.725,648.571,124.34862122700724,165.95001220703125,719.120397151,-0.00560712,3428000,-1395.87,836,3.24546,-1.87261e-05,245.37,1921.53,-172.712,0.00263396,214.075,0.782309,146.79672742301773,0.250683,0.485618,0.897654,346.109,4.78852,0.299029,0.00140213
2013.92,43.2373,-9.25367,-0.0122767,45978,-0.741006,1333.23,5.153547289999551,1676000,14.988368034362793,-6.81067,-2.89084,0.332812,722.825226397,6.30738,0.00441505,1325.88,123828.72939020261,0.784664,17.765176282991888,290.37,818.852,125.22061254800064,149.88368225097656,715.654406906,-0.00587289,3432000,-1329.85,837,3.70836,-0.000132481,278.03,2021.35,-120.684,0.00266974,379.411,0.995977,148.13933612099208,0.263525,0.559446,0.894084,300.159,6.04014,0.267021,0.00104499
2063.35,35.5691,-11.1794,-0.0128259,46022,-0.759418,1434.19,4.819182801002171,1678000,15.567450523376465,-4.46868,-2.57056,0.437765,723.307445054,-48.7857,0.00138896,1433.09,123975.5324471846,1.0955,17.949911914998665,312.553,867.769,124.06646028198884,155.67449951171875,725.12424674,-0.00580521,3436000,-1436.63,838,3.49009,0.000243251,296.72,2083.55,-91.8572,0.00239324,379.069,0.843866,146.83555499798968,0.253795,1.18804,0.910858,344.608,6.2773,0.316518,0.00151644
2119.79,50.4701,-8.82629,-0.0124335,46062,-0.747402,1319.19,4.831059947027825,1680000,15.581320762634277,-6.90891,-2.54765,2.0,723.350745074,-28.0636,0.00186515,1313.63,124123.36439005261,1.23482,17.923023066992755,301.641,953.647,125.15745139199134,155.81320190429688,720.251769857,-0.00575004,3440000,-1318.26,839,3.98392,0.000300448,290.925,2135.95,-64.4199,0.00242867,207.912,0.751514,147.91153440601192,0.264506,0.517329,0.957038,303.094,16.0231,0.307517,0.00143505
1708.05,49.0307,-9.6572,-0.0118996,46103,-0.744737,1245.62,4.9293687640019925,1682000,16.523183822631836,-6.26482,-2.81632,0.323233,735.927294431,-16.8644,0.000213585,1237.29,124270.5312900326,1.03746,17.84866940100619,240.406,712.48,124.59746356699907,165.23182678222656,721.484565639,-0.00582829,3444000,-1242.71,840,3.65939,0.000491279,224.936,1717.89,-39.2954,0.00267093,226.52,1.05222,147.37550173200725,0.263359,1.11263,0.932426,289.679,7.00527,0.273588,0.00132861
2066.14,22.2105,-8.82043,-0.0116527,46143,-0.778536,1417.6,4.973516628975631,1684000,16.04496955871582,-4.39471,-2.43542,0.114604,729.197233454,-80.1864,0.00266361,1411.65,124416.88868495756,1.20284,17.645789891990717,312.841,798.392,123.53577211398806,160.44969177246094,726.05719202,-0.00556071,3448000,-1417.82,841,3.28736,0.00084629,301.33,2070.65,-108.047,0.00249589,229.53,1.08073,146.1550786349544,0.266857,0.761437,0.895257,308.585,4.65617,0.334529,0.000932189
1729.99,21.6395,-9.19171,-0.0138494,46185,-0.728707,1207.54,4.9001490420196205,1686000,16.266687393188477,-4.93691,-2.60685,0.0491626,719.901908507,-77.3173,0.00030318,1206.51,124563.9380274576,0.816887,17.8538367000001,235.49,720.512,124.19749817901175,162.6668701171875,712.377861191,-0.00562018,3452000,-1209.72,842,3.29557,0.000784707,227.632,1742.62,-34.7929,0.00270341,176.236,0.894214,146.95148392103147,0.256259,1.00689,0.865795,246.88,4.61179,0.352541,0.000357891
2183.1,28.1787,-10.879,-0.0122746,46225,-0.777195,1447.36,5.010099497972988,1688000,16.29764175415039,-4.72808,-2.72066,0.180168,721.405059572,-50.7022,0.00124877,1440.0,124711.44029336158,1.04168,17.95709469000576,322.956,1046.81,125.0655483980081,162.97640991210938,730.928692125,-0.0058163,3456000,-1447.17,843,3.40046,-3.72978e-05,310.555,2180.7,-47.073,0.00248366,218.642,1.0588,148.03274258598685,0.261563,1.16375,0.899706,325.599,5.98183,0.254997,0.00138758
1938.48,39.2962,-8.5293,-0.0137892,46267,-0.735525,1388.11,4.784511234975071,1690000,15.167961120605469,-6.41926,-2.29932,0.806318,743.48192099,-62.399,0.00357477,1378.87,124858.79757456557,0.768439,17.432126412997604,252.422,808.771,124.7164228259935,151.6796112060547,724.500455033,-0.00580789,3460000,-1385.42,844,3.39927,0.000670664,230.572,1936.37,-43.2865,0.00252824,169.288,0.803561,146.93306047396618,0.254474,0.566115,0.882354,296.329,6.16325,0.269925,0.0013122
2096.58,22.2907,-7.96206,-0.0120755,46310,-0.739489,1365.98,4.746893386982265,1692000,16.130552291870117,-4.178,-2.45739,0.36737,725.836291302,-25.4609,0.00224741,1360.59,125005.83302234858,0.763161,17.861679638008354,291.103,647.874,124.37863539300452,161.30551147460938,710.7936475,-0.00560817,3464000,-1365.43,845,2.9615,0.000440172,283.039,2107.1,-56.2186,0.00262643,157.352,0.732706,146.98720841799513,0.249566,0.874279,0.849822,279.865,4.89179,0.331103,0.00128393
2063.55,38.4607,-8.2913,-0.0121574,46354,-0.767217,1382.05,4.842869309999514,1694000,14.772801399230957,-8.40067,-2.6796,0.133942,722.191586689,-183.018,0.00272668,1370.63,125152.94156835657,1.05727,17.915482102005626,269.763,771.375,124.38320893699711,147.72801208496094,718.737625146,-0.00578965,3468000,-1373.24,846,3.56609,0.000457139,252.407,2070.93,-148.539,0.00261536,431.653,0.938944,147.14156034900225,0.255736,0.639777,0.890218,303.472,5.74121,0.317854,0.00134255
2037.55,39.6639,-7.84526,-0.0124022,46396,-0.780912,1421.57,4.873924249986885,1696000,16.792339324951172,-6.11301,-3.22895,0.17938,742.43523239,-69.0315,0.00227432,1409.71,125301.15816381758,1.03117,17.888007040994125,241.952,1034.57,125.0844033480098,167.9233856201172,720.31592131,-0.00539281,3472000,-1420.4,847,3.24571,0.000828193,224.838,2029.09,-37.5412,0.00262768,241.057,1.01682,147.8463346389908,0.254824,0.697837,0.86863,308.585,6.81713,0.325867,0.00135767
1966.66,26.8581,-9.57712,-0.0128272,46438,-0.750983,1363.23,4.978636005005683,1698000,16.43504524230957,-5.34161,-2.44378,0.398175,732.093159562,-35.0432,0.00278604,1354.59,125448.81646821661,1.20536,18.26359322499775,283.392,897.834,125.20287119000568,164.35044860839844,734.21516194,-0.0056006,3476000,-1358.22,848,3.47602,-9.38401e-05,267.952,1961.71,-52.21,0.00249929,250.622,0.706526,148.4451004200091,0.263654,0.839915,0.911451,332.882,6.15428,0.337315,0.00173947
1956.51,38.8974,-8.27724,-0.0121711,46480,-0.770592,1388.92,4.886820765008451,1700000,15.634712219238281,-4.64431,-2.62749,0.470501,720.890661448,-8.81503,0.00242349,1378.24,125596.66604632362,0.9683,17.48234441499517,243.687,673.465,124.65210545700393,156.3471221923828,702.743022857,-0.00561359,3480000,-1384.36,849,3.41972,0.000612688,225.544,1943.1,-48.9543,0.00260791,260.433,0.668563,147.02127063700755,0.255888,0.896756,0.867227,288.004,6.56224,0.344085,0.00184569
2084.72,31.3199,-9.44048,-0.012394,46524,-0.744657,1377.18,4.930330380026135,1702000,16.155488967895508,-5.62028,-2.51336,0.326407,740.557664989,-31.6196,0.00322665,1372.01,125743.05635834765,1.33001,18.316551269992488,314.691,881.553,123.69479542699992,161.5548858642578,729.836424971,-0.00557615,3484000,-1373.5,850,3.685,-0.000148854,299.045,2082.77,-213.928,0.00257317,273.228,0.975147,146.94167707701854,0.262536,0.546926,0.938717,315.011,5.28877,0.333505,0.00189613
2031.71,38.2331,-10.1923,-0.0129699,46569,-0.782832,1408.46,4.989889019008842,1704000,15.453865051269531,-6.87468,-2.84385,0.301408,727.524706992,-58.4043,0.00252676,1401.35,125890.31671210864,1.11693,17.770739383995533,253.026,726.03,124.12052833900088,154.5386505126953,700.109936498,-0.00559203,3488000,-1405.96,851,3.52757,0.000785223,237.722,2046.37,-82.7885,0.00254003,228.661,0.993467,146.88115674200526,0.26396,0.576798,0.915118,313.559,5.37997,0.278801,0.00101546
1863.13,42.9948,-8.52437,-0.0136514,46609,-0.746441,1390.68,4.845053854063735,1706000,14.274543762207031,-5.3896,-3.1877,0.198147,743.831124252,-33.7467,0.00228515,1383.0,126037.98450903567,1.14458,18.155748555989703,265.979,706.18,124.83692123500805,142.7454376220703,737.808612056,-0.00586148,3492000,-1386.06,852,3.48186,-0.000193509,246.608,1872.58,-40.3875,0.00248852,230.396,0.981324,147.8377236450615,0.2493,0.989559,0.887491,301.581,5.56116,0.360061,0.00139723
2043.87,34.0355,-8.80631,-0.0132769,46650,-0.77493,1474.08,4.8185815739416284,1708000,16.250850677490234,-5.79942,-2.76401,0.423362,719.781181907,-4.76993,0.00189046,1467.13,126185.23737483061,1.19504,17.99134065299586,280.834,821.355,124.36226548299601,162.5084991455078,708.863685143,-0.00571216,3496000,-1473.23,853,3.25159,0.000942718,265.84,2036.77,-61.5971,0.0025039,165.571,0.992572,147.1721877099335,0.264078,0.424837,0.907977,372.027,5.75904,0.327012,0.00112544
1939.44,30.9589,-10.6206,-0.0133717,46693,-0.737192,1311.89,4.974337373016169,1710000,16.67574119567871,-4.67913,-3.10859,0.40443,731.008272853,-176.885,0.00143291,1309.5,126332.23970510667,1.03095,18.07768761800253,301.324,919.602,123.9598371960019,166.7574005126953,720.079359721,-0.00559962,3500000,-1311.91,854,3.60732,0.000309393,288.011,1941.89,-139.514,0.00245955,253.179,0.948608,147.0118621870206,0.275728,0.859098,0.915091,291.584,5.47957,0.296759,0.000763619
1961.68,28.5038,-8.16512,-0.0121506,46733,-0.765156,1354.14,4.980850252031814,1712000,15.536844253540039,-5.73527,-3.05664,0.426969,717.638015831,-36.362,0.00177594,1347.63,126480.08151688767,1.17106,18.07379718699667,287.664,843.435,124.96246050500486,155.36843872070312,719.738425792,-0.00553001,3504000,-1351.28,855,3.52755,0.000563269,271.195,1957.37,-85.6357,0.00252737,221.284,0.752974,148.01710794403334,0.264348,0.809483,0.90518,297.432,5.84388,0.320131,0.000964929
2050.33,37.5015,-8.02671,-0.0120266,46774,-0.760894,1378.54,4.96750517799228,1714000,15.950860977172852,-4.98649,-2.66513,0.119454,739.133550904,-17.7631,0.00298447,1379.76,126627.72778028365,1.07759,17.90385263400094,293.894,1001.99,124.534046226996,159.50860595703125,726.000238142,-0.00583156,3508000,-1386.38,856,3.49137,-0.000464357,281.507,2067.65,-38.5885,0.00245086,353.053,0.733657,147.40540403898922,0.249922,0.552552,0.904752,282.373,5.11878,0.309456,0.00210827
1927.17,52.1757,-9.31437,-0.0128617,46816,-0.752183,1341.31,5.0226646439987235,1716000,15.738702774047852,-6.31643,-2.82478,0.312959,745.102114852,-9.09546,0.00161531,1337.48,126775.24087327662,1.12625,18.150578991990187,282.697,1591.99,124.60226341200178,157.38702392578125,734.931834236,-0.00581826,3512000,-1342.95,857,3.64242,-0.000161352,270.695,1937.36,-47.8422,0.00256124,208.868,0.825336,147.7755070479907,0.266125,0.995471,0.913304,291.47,6.50827,0.322518,0.00105504
2170.0,52.4348,-15.4009,-0.0140587,46860,-0.747527,1401.61,4.968831540987594,1718000,15.187026977539062,-8.44577,-2.53097,0.555637,737.678139965,-5.63323,0.00192002,1394.89,126923.71769309463,0.877754,17.89378527700319,284.928,994.22,125.73267574000056,151.87026977539062,725.451381805,-0.00574082,3516000,-1398.85,858,3.43427,0.000110482,274.804,2167.6,-26.322,0.00269738,196.147,0.777909,148.59529255799134,0.257123,1.20998,0.896964,317.842,5.63353,0.267107,0.00172682
1979.69,37.1442,-7.98096,-0.012696,46900,-0.749011,1394.65,4.929808738976135,1720000,16.914093017578125,-6.17055,-2.7722,0.233177,725.548909828,-11.5714,0.00179406,1387.44,127072.55855920762,0.988731,17.780978540991782,278.02,699.422,126.35147270100424,169.14093017578125,711.917949809,-0.0056436,3520000,-1393.35,859,3.20604,0.00176214,267.201,1975.57,-49.5202,0.00269058,172.174,0.956373,149.06225998097216,0.262193,0.905976,0.8779,314.061,5.32668,0.342016,0.00128216
2175.83,50.9894,-8.97255,-0.0121181,46942,-0.759753,1555.82,4.794588884033146,1722000,16.18463706970215,-6.83265,-2.92337,0.473639,736.15418267,-10.5182,0.00217601,1553.96,127221.45141940964,1.01083,17.565276890003588,271.384,1663.67,126.26941163200536,161.8463592529297,726.771437679,-0.00551028,3524000,-1560.38,860,3.16354,0.000658023,251.592,2178.32,-57.0555,0.0024509,256.054,0.802838,148.6292774060421,0.242932,1.21202,0.879947,333.874,7.3697,0.342149,0.00240878
2211.95,33.4526,-9.12633,-0.0122841,46985,-0.761778,1488.1,4.776789124021889,1724000,15.676704406738281,-6.58384,-2.16929,0.126078,731.009090825,-1.43688,0.00169453,1480.81,127368.99584254068,1.02438,17.834282117997645,323.112,961.528,124.9673341549933,156.7670440673828,730.505519907,-0.00550021,3528000,-1484.94,861,3.20499,-0.000175761,312.956,2201.97,-18.9125,0.00234989,187.03,0.835967,147.57840539701283,0.245073,0.66431,0.881983,302.459,5.52316,0.339479,0.00182454
2038.86,32.6744,-11.5373,-0.0138397,47025,-0.763428,1455.56,4.80952415302454,1726000,16.559770584106445,-4.21147,-2.94244,0.503253,744.063843144,-77.5362,0.0030322,1443.88,127515.81007566271,1.15198,17.805855189988506,281.319,750.567,124.19908567100356,165.5977020263672,730.826926309,-0.00574284,3532000,-1450.83,862,3.49294,0.000696662,261.383,2017.98,-75.3797,0.00263882,244.191,0.678269,146.8144650140166,0.258929,0.634925,0.897346,297.346,5.89796,0.33903,0.00304998
2011.43,32.6668,-11.155,-0.0138186,47066,-0.757675,1455.38,4.84284306599875,1728000,15.756477355957031,-5.9075,-2.73971,0.543664,726.362505383,-22.4568,0.000998182,1447.99,127662.42452874272,1.06663,17.811549840000225,268.667,670.204,123.58058814400283,157.5647735595703,729.409472329,-0.0056107,3536000,-1456.93,863,3.28834,0.0016909,251.222,1994.42,-40.9342,0.0025293,191.851,0.670126,146.2349810500018,0.258942,0.920089,0.904021,340.499,5.71891,0.314974,0.00186677
2156.1,47.6713,-11.2644,-0.0131016,47108,-0.771815,1533.23,4.938513734028675,1730000,16.271711349487305,-7.70327,-2.55031,0.400304,728.170986802,-118.562,0.00231385,1525.58,127809.4326516088,1.19686,18.197028757000226,295.67,869.994,124.23057452401554,162.7171173095703,721.435160371,-0.00545294,3540000,-1533.0,864,3.2985,0.000347416,277.78,2176.66,-70.7439,0.00244704,273.614,0.849311,147.36611701504444,0.258262,1.14001,0.896707,360.534,5.76918,0.356167,0.00107296
2140.8,28.1605,-8.88404,-0.0136337,47149,-0.759292,1429.18,4.983446343947435,1732000,16.326204299926758,-4.97695,-2.32652,0.227265,737.29444448,-130.162,0.00146056,1424.76,127956.80158250278,1.00632,17.844374445994617,306.184,938.559,124.3865970900224,163.2620391845703,723.077030913,-0.005668,3544000,-1429.23,865,3.34551,0.000403113,293.502,2138.01,-168.607,0.0025353,168.546,0.79459,147.21441787996446,0.253055,0.996912,0.902536,315.482,6.10996,0.278714,0.00152418
2125.69,36.2848,-9.51854,-0.011656,47189,-0.739877,1458.33,4.865331404027529,1734000,15.036677360534668,-6.88886,-3.01181,0.213821,736.760331562,-238.823,0.00264247,1455.58,128104.15203292578,1.12101,18.005187820992433,275.066,868.456,124.51367041099002,150.3667755126953,732.92596232,-0.00547968,3548000,-1456.83,866,3.30814,0.000276423,264.301,2132.73,-13.7485,0.0025622,368.875,0.800677,147.38418963600998,0.244784,0.841694,0.903153,340.358,4.64372,0.33785,0.00114799
2196.07,30.4336,-10.1292,-0.0137353,47230,-0.760184,1475.28,4.962519298045663,1736000,16.401325225830078,-5.74932,-3.48183,0.0447724,743.453346582,8.84113,0.00222009,1470.56,128251.06996141982,1.14536,17.976698723010486,338.769,912.053,124.0535005859856,164.01324462890625,732.969481211,-0.00551548,3552000,-1476.25,867,3.34808,0.00033881,330.913,2208.8,-50.8702,0.00258807,261.381,0.987519,146.99271860704175,0.251252,0.822178,0.901695,328.317,4.73016,0.338211,0.00113635
