Z mean train,R Predictions Std,V Predictions Mean,V Predictions Std,KL Divergence,Policy Loss,Epoch,Q Predictions Std,Q Predictions Max,KL Loss,AverageReturn_all_train_tasks,Total Train Time (s),R Predictions Max,V Predictions Min,Q Predictions Min,VF Loss,Policy mu Std,Number of train steps total,(Previous) Eval Time (s),V Predictions Max,Policy log std Max,R Predictions Min,Policy mu Max,Number of env steps total,Policy mu Mean,Policy log std Min,Z mean eval,Z variance train,Epoch Time (s),R Predictions Mean,Log Pis Min,AverageReturn_all_test_tasks,Policy log std Std,Z variance eval,Policy log std Mean,Q Predictions Mean,Log Pis Mean,RF Loss,Number of rollouts total,QF Loss,Log Pis Max,Policy mu Min,Train Time (s),Log Pis Std,Sample Time (s)
0.285213,0.00196449,-303.092,403.223,53.14423751831055,304.008,1126,408.614,-1.75534,265.72119140625,-148.212650286,75078.86786259152,0.00765941,-4801.88,-5041.2,107.613,0.723771,1127000,33.55887943133712,1.05151,0.0277587,-0.00411341,2.84695,11470000,0.0821495,-1.85438,0.242636,0.685103,88.94648927263916,0.00213889,-13.0914,-214.703266716,0.235781,0.175827,-0.515805,-312.645,-1.64109,355.636,226400,712.286,17.242,-3.57835,48.31658828351647,3.4154,7.071021557785571
0.364697,0.0019486,-301.008,414.637,54.29182815551758,301.037,1127,417.192,5.0231,271.4591369628906,-169.655460302,75179.57860179897,0.00671349,-3974.5,-3926.71,106.006,0.7304,1128000,33.41347092576325,10.5431,0.135302,-0.00454581,3.53798,11480000,0.0407528,-1.84869,0.301807,0.67989,100.70122078992426,0.00232568,-9.7801,-186.094730736,0.245463,0.184929,-0.521711,-309.596,-1.51434,318.537,226600,602.242,25.7873,-4.12973,60.10944568645209,3.48579,7.178304177708924
0.24612,0.00188787,-271.501,356.933,50.96517562866211,271.524,1128,360.671,6.9992,254.8258819580078,-141.070787948,75286.16247332748,0.00776966,-3619.13,-3669.58,86.2369,0.710965,1129000,33.427402233704925,8.92255,0.253658,-0.0044797,3.45655,11490000,0.0542345,-1.89687,0.393487,0.721219,105.41868138965219,0.00242415,-9.84739,-209.835406991,0.241953,0.172513,-0.510136,-280.433,-1.72957,313.326,226800,557.381,10.334,-2.83579,64.87263883464038,3.30456,7.118640321306884
0.253493,0.00186529,-350.162,406.9,53.7939567565918,349.035,1129,411.318,-0.842759,268.96978759765625,-149.110783935,75384.86124130245,0.00935072,-4748.04,-4740.06,134.002,0.746902,1130000,34.59057229012251,0.295945,0.041374,-0.00327277,2.96389,11500000,0.0429574,-2.07823,0.396151,0.727947,99.83378167822957,0.00225471,-11.6449,-217.717127595,0.245898,0.171975,-0.535949,-358.586,-1.38643,418.961,227000,748.49,22.2143,-3.84298,58.127265443094075,3.54247,7.115943945012987
0.281642,0.00187196,-284.967,389.224,53.17621994018555,284.31,1130,391.533,7.26486,265.881103515625,-144.607077954,75491.08438829519,0.00839506,-3561.31,-3616.98,94.7286,0.709724,1131000,33.46115685906261,9.10239,0.263445,-0.00390005,2.91118,11510000,0.0928629,-2.06014,0.352928,0.725083,106.41078923083842,0.0024356,-10.9385,-244.337333589,0.243706,0.159754,-0.516511,-292.661,-1.68101,348.759,227200,578.802,19.0804,-4.60065,65.78544638678432,3.3783,7.164185984991491
0.193848,0.00184221,-305.58,380.13,55.054771423339844,304.274,1131,380.944,11.6749,275.27386474609375,-139.259477489,75585.83830064721,0.00894095,-3989.8,-3989.16,106.577,0.734107,1132000,33.278410455212,16.3411,0.0512735,-0.0029841,3.53099,11520000,0.0482356,-2.5188,0.197531,0.646251,94.69927598722279,0.00252327,-9.71215,-235.40109164,0.247103,0.187319,-0.526138,-312.576,-1.50393,354.391,227400,631.804,20.1992,-3.86464,54.36185045633465,3.52082,7.059015075676143
0.211618,0.00196916,-305.217,394.915,51.74626159667969,304.988,1132,397.63,0.98593,258.7313232421875,-130.353697552,75683.91658813413,0.00796722,-4792.04,-4693.3,122.192,0.722026,1133000,33.33403433486819,5.63904,0.0650473,-0.00357173,3.6397,11530000,0.0966375,-2.16513,0.388711,0.707539,98.10106398072094,0.00236245,-13.0637,-205.596803421,0.246394,0.165873,-0.517353,-315.004,-1.5912,331.122,227600,723.459,18.042,-3.63575,57.618922440335155,3.40659,7.14810720551759
0.273482,0.00189402,-271.288,382.654,53.05362319946289,270.506,1133,385.748,4.28376,265.26812744140625,-151.264070225,75795.48010489624,0.00891724,-3881.6,-3830.01,113.885,0.710734,1134000,33.32554360292852,8.66199,0.0606247,-0.00402165,3.08787,11540000,0.0293786,-2.23799,0.348539,0.693814,111.3967189854011,0.00223806,-10.3656,-197.064258986,0.242572,0.16202,-0.512461,-280.372,-1.75402,318.989,227800,489.054,17.5363,-4.42433,70.8994607264176,3.41914,7.171714656054974
0.20832,0.00181708,-259.505,348.731,53.789520263671875,258.598,1134,350.43,9.11584,268.9476013183594,-141.786857547,75895.923952844,0.00734844,-3478.34,-3441.41,91.7709,0.698563,1135000,33.49162508826703,12.1041,-0.00360966,-0.0034645,3.55569,11550000,0.0430464,-1.96499,0.566794,0.703779,100.76118566002697,0.00228942,-10.3277,-217.084453862,0.242797,0.183716,-0.505069,-266.445,-1.83344,322.173,228000,712.493,24.8494,-3.73777,60.142706759274006,3.4409,7.126853812485933
0.262556,0.00195841,-310.077,410.276,51.32168197631836,308.625,1135,414.185,2.96741,256.6083984375,-149.282210709,76005.16041077022,0.00910138,-5089.79,-5100.81,111.936,0.718485,1136000,33.182229962199926,2.94277,0.140139,-0.00490622,2.89457,11560000,0.0413784,-2.17944,0.447976,0.670116,108.9621901968494,0.00258583,-11.7827,-197.155192405,0.242507,0.174697,-0.524999,-317.007,-1.63056,365.964,228200,959.897,16.3769,-4.58347,68.71207473706454,3.45105,7.067885497584939
0.191464,0.00203483,-298.032,422.845,57.28137969970703,299.852,1136,425.526,6.30271,286.4068908691406,-137.831375822,76107.92217861488,0.0078577,-4549.36,-4517.08,63.4869,0.702293,1137000,33.45448227226734,9.81713,0.0337529,-0.00526767,5.27716,11570000,0.0747011,-2.13855,0.384654,0.705308,102.77432913612574,0.00249042,-12.1754,-209.610649759,0.244335,0.189639,-0.521074,-308.876,-1.71578,320.477,228400,703.2,20.3367,-3.44203,62.21177468635142,3.47191,7.108072177506983
0.181852,0.00188052,-236.286,381.442,50.37396240234375,238.454,1137,382.129,6.76509,251.86981201171875,-120.603410866,76206.84871764015,0.00767383,-3828.4,-3800.23,81.7811,0.675953,1138000,33.44736136123538,10.0985,0.0607013,-0.00360573,3.95918,11580000,0.0481436,-1.81425,0.403975,0.6767,99.20253126136959,0.00195897,-12.2413,-193.029422785,0.233415,0.175141,-0.495939,-246.16,-2.05376,279.199,228600,583.068,18.3486,-2.97386,58.497199246659875,3.20431,7.257970653474331
0.212375,0.00181029,-281.232,401.463,52.53416442871094,283.017,1138,401.377,11.8899,262.67083740234375,-133.68689722,76307.74972261675,0.00687313,-4574.33,-4457.69,107.271,0.707091,1139000,33.18444544356316,11.3547,-0.00612646,-0.00263905,3.14538,11590000,0.0272579,-2.23045,0.404554,0.681404,100.65385767258704,0.00223557,-9.72592,-177.498077691,0.249509,0.180675,-0.528888,-288.163,-1.63957,328.253,228800,747.541,21.0534,-3.86535,60.366752033121884,3.41576,7.10266019590199
0.293269,0.00209746,-251.933,321.26,53.19921112060547,255.016,1139,324.346,5.75477,265.9960632324219,-147.568336668,76411.13770124782,0.0098233,-4116.19,-4024.12,64.0648,0.700555,1140000,33.42683924548328,9.07915,0.0677407,-0.00543204,3.73729,11600000,0.0147559,-1.85515,0.441447,0.700227,103.45343319699168,0.0022641,-13.9497,-191.888194117,0.241938,0.192618,-0.528662,-262.165,-1.75958,333.944,229000,631.247,27.7093,-3.84687,62.90472681261599,3.3842,7.121867138892412
0.213984,0.00200272,-261.046,355.607,51.37557601928711,259.872,1140,357.411,7.54184,256.87786865234375,-123.127946506,76513.99334454723,0.00765961,-3929.07,-3943.9,74.8671,0.685226,1141000,33.36735624540597,10.5597,-0.0244819,-0.00701752,4.46848,11610000,0.0325531,-1.93904,0.41138,0.709062,102.55760265886784,0.0024494,-10.9478,-189.507233663,0.241455,0.173489,-0.513394,-267.407,-1.92885,323.642,229200,496.608,17.4831,-3.26852,62.0493824146688,3.20946,7.1408639987930655
0.224238,0.00186268,-303.488,412.546,53.03800964355469,305.28,1141,416.772,7.54094,265.1900634765625,-126.361760773,76616.60912686773,0.0070408,-5429.92,-5313.51,153.715,0.723769,1142000,33.67701052967459,11.8366,0.0856977,-0.00292682,2.80229,11620000,0.0574455,-1.97855,0.313496,0.686296,102.88269263040274,0.00224389,-11.8261,-227.243097902,0.238514,0.168873,-0.511669,-316.049,-1.58869,321.552,229400,649.455,19.3151,-3.32865,62.11675818823278,3.50598,7.088923912495375
0.271089,0.00200845,-320.774,382.783,55.35832214355469,319.513,1142,384.868,9.47978,276.7916259765625,-128.439900194,76719.52274597622,0.00918416,-3306.49,-3541.32,102.335,0.733184,1143000,33.406051374040544,11.7518,0.0256403,-0.00420992,4.15301,11630000,0.0457845,-1.82223,0.571173,0.737642,102.35165487509221,0.00281417,-12.8068,-212.433110625,0.243798,0.178521,-0.53447,-326.676,-1.44014,408.763,229600,591.495,16.3227,-2.91851,61.88957721181214,3.40311,7.056026289239526
0.250969,0.00187931,-327.607,430.428,49.106849670410156,327.222,1143,434.14,10.5434,245.53424072265625,-133.217074039,76826.21807363164,0.00699941,-5337.12,-5344.45,83.5633,0.744899,1144000,33.969347881153226,12.4375,-0.0119204,-0.00496944,3.63453,11640000,0.0250991,-2.22183,0.381587,0.669074,107.4382418654859,0.00195078,-9.96517,-198.438826412,0.254742,0.179107,-0.547337,-335.278,-1.36666,343.314,229800,661.557,31.5176,-4.77038,66.20227405335754,3.54942,7.266619930975139
0.171632,0.0019134,-272.955,389.048,53.8220100402832,272.786,1144,391.662,7.87289,269.11004638671875,-133.800811113,76929.22689891979,0.00754146,-5105.8,-5001.32,57.9224,0.69981,1145000,33.235983304679394,12.2333,-0.00823289,-0.00436867,3.15815,11650000,0.0398724,-1.70528,0.423177,0.697634,102.98073211871088,0.00250208,-10.5346,-234.725984383,0.239237,0.176718,-0.494736,-281.369,-1.86923,340.673,230000,470.896,15.3832,-3.09954,62.618573690764606,3.36821,7.126175123266876
0.232146,0.00181006,-229.242,346.209,52.41102600097656,228.893,1145,349.638,7.34597,262.05511474609375,-135.913130124,77032.38285627309,0.00675656,-4112.27,-4068.45,105.903,0.68701,1146000,33.278134698048234,12.566,0.0622569,-0.00292256,3.59254,11660000,0.0390392,-2.25465,0.388024,0.709614,103.16867918334901,0.00201883,-11.0117,-204.868362729,0.244741,0.186371,-0.510445,-240.056,-1.89463,270.419,230200,675.983,22.2758,-4.16157,62.81009348575026,3.2657,7.080450999550521
0.211866,0.00190624,-245.748,336.411,52.44562911987305,244.558,1146,340.044,8.69505,262.2281494140625,-137.638776716,77139.32176575996,0.00724613,-3602.92,-3589.34,118.342,0.67547,1147000,33.26690664701164,11.1555,-0.000223935,-0.00371182,4.77884,11670000,0.0666393,-1.92576,0.302879,0.680791,106.83775551151484,0.00221261,-10.2727,-230.852004955,0.245299,0.176647,-0.52159,-252.661,-1.83604,332.298,230400,578.696,27.7822,-3.2141,66.45543828886002,3.30904,7.115410575643182
0.266484,0.0019016,-251.923,369.142,49.444034576416016,248.163,1147,369.809,11.2882,247.2201690673828,-148.545894025,77248.71403085534,0.00767292,-5224.37,-5201.17,156.476,0.686496,1148000,33.37465275544673,7.37541,0.0733353,-0.00486522,4.37305,11680000,0.0256933,-1.88654,0.328052,0.681727,108.28775203973055,0.00229946,-10.2259,-214.965570248,0.242999,0.16713,-0.519365,-257.34,-1.8726,258.257,230600,643.858,22.1553,-2.68239,67.76687171682715,3.27872,7.146227567456663
0.169383,0.00207427,-268.48,339.052,47.7813720703125,266.895,1148,342.24,11.014,238.9068603515625,-140.759773262,77359.11726453807,0.00768855,-3244.63,-3243.85,78.1655,0.706634,1149000,34.47703764308244,12.4438,0.0148163,-0.00559164,2.48712,11690000,0.0546217,-2.13789,0.418177,0.674797,111.62952725868672,0.00264556,-9.85031,-224.842059906,0.243766,0.173195,-0.517179,-275.713,-1.70093,316.685,230800,769.605,10.5781,-3.63098,70.07392611633986,3.3159,7.078563499264419
0.193915,0.00199871,-225.617,331.953,47.769901275634766,223.169,1149,335.542,9.29363,238.84950256347656,-126.261697874,77467.17457630206,0.00771338,-4335.02,-4371.09,65.0134,0.657474,1150000,33.25665736570954,9.85842,0.110159,-0.00356598,4.86387,11700000,0.0395515,-2.0744,0.32183,0.682799,107.88858649041504,0.00220273,-10.4476,-188.413342581,0.236176,0.177036,-0.510128,-230.277,-2.19305,263.499,231000,466.68,22.0357,-5.42647,67.50335183367133,3.19453,7.128577291034162
0.266625,0.00188784,-323.37,427.296,55.41738510131836,324.31,1150,432.177,1.41899,277.0869140625,-137.751736483,77582.78543817066,0.00869437,-4694.54,-4755.81,99.5118,0.749516,1151000,33.42423520050943,3.24939,0.27564,-0.00268887,5.52118,11710000,0.0536492,-1.94501,0.495619,0.693643,115.64077310450375,0.0026424,-11.485,-233.004584272,0.245852,0.174056,-0.525671,-335.252,-1.41131,334.699,231200,688.49,39.1884,-5.60399,75.16963828913867,3.60797,7.046899614855647
0.278434,0.00188114,-285.591,372.339,54.6767578125,284.039,1151,374.03,11.7557,273.3837890625,-125.102619529,77697.05300015211,0.0076579,-4429.8,-4413.33,75.7736,0.689173,1152000,33.397559591569006,16.4882,0.517928,-0.0037662,3.55069,11720000,0.0485022,-1.8047,0.318288,0.697634,114.34037348348647,0.00249154,-9.24188,-219.275895736,0.241419,0.177078,-0.529884,-291.917,-1.77034,370.624,231400,531.134,17.1865,-3.02558,73.76281778607517,3.25885,7.179996105842292
0.411269,0.00207994,-266.152,360.163,53.97077941894531,265.935,1152,364.235,7.49434,269.8538818359375,-143.404787333,77813.76110653859,0.0083156,-3752.1,-3758.63,72.4453,0.690767,1153000,33.32996585872024,12.7824,0.0143664,-0.00381559,2.71896,11730000,0.0806122,-2.21349,0.412946,0.679624,116.75574762094766,0.00217593,-12.8369,-216.436089578,0.24576,0.170435,-0.513271,-275.023,-1.91769,312.573,231600,606.217,13.8434,-2.74872,76.28660845663399,3.36396,7.139173305593431
0.363867,0.00186437,-301.331,418.174,58.658721923828125,305.11,1153,425.769,5.31202,293.2936096191406,-137.902143442,77927.99303424824,0.00768329,-4950.58,-4970.33,173.309,0.717569,1154000,33.2872658520937,8.66791,0.14114,-0.00229274,3.9368,11740000,0.0317113,-2.00875,0.311824,0.70089,114.05077312234789,0.00246738,-10.1371,-222.801761786,0.247297,0.177947,-0.52241,-317.216,-1.59496,382.63,231800,1091.63,19.8498,-4.15896,73.6273452769965,3.42044,7.136161993257701
0.166152,0.00190392,-277.353,376.478,54.33794021606445,277.138,1154,380.314,9.60263,271.689697265625,-145.343290388,78041.66744208056,0.0081914,-3642.33,-3670.52,139.608,0.711977,1155000,33.47456108126789,14.8228,-0.0129325,-0.0029643,4.43447,11750000,0.0399334,-1.76371,0.284502,0.697033,113.89062506239861,0.00250783,-11.9741,-238.439822016,0.243102,0.190549,-0.515183,-287.689,-1.76442,330.946,232000,631.67,26.5659,-3.84799,73.34810025710613,3.56898,7.067963724024594
0.427343,0.00203047,-354.195,441.193,70.38567352294922,353.758,1155,445.182,2.54281,351.9283752441406,-140.23237734,78158.03921063617,0.00802619,-4684.46,-4662.69,105.711,0.763756,1156000,33.269282691180706,5.7208,0.0300688,-0.00331189,4.14596,11760000,0.0106985,-1.91993,0.403908,0.685127,116.34805848542601,0.00243767,-12.5965,-231.049842074,0.25874,0.184544,-0.536069,-363.645,-1.23811,424.578,232200,719.805,19.8445,-3.14315,75.99780237581581,3.66905,7.080973418429494
0.234066,0.00204349,-263.381,379.088,50.379310607910156,264.236,1156,382.919,10.6507,251.89654541015625,-160.740425946,78277.00023381971,0.00918068,-3724.98,-3748.1,81.4685,0.681537,1157000,33.28417802788317,14.4633,0.0394124,-0.00459616,5.00192,11770000,0.0370365,-2.3309,0.435777,0.695071,118.82572714146227,0.00241672,-12.0256,-205.959589445,0.245958,0.182299,-0.499171,-271.832,-2.01897,344.324,232400,547.537,30.9167,-3.2369,78.48962200433016,3.31554,7.051927109248936
0.1847,0.00217329,-273.76,376.027,51.94763946533203,276.453,1157,381.241,2.52505,259.7381896972656,-129.683741308,78394.83454588335,0.00738962,-4878.54,-4833.05,121.37,0.685942,1158000,33.42649826593697,7.02908,-0.0242961,-0.00654758,2.66985,11780000,0.0362532,-2.37989,0.376695,0.702032,117.93450117763132,0.00206486,-10.7868,-200.256498595,0.243505,0.17519,-0.512474,-284.978,-1.90098,367.468,232600,585.644,13.5526,-2.8775,77.36268101632595,3.23321,7.145321895368397
0.194602,0.00215504,-267.634,385.798,55.94035720825195,266.567,1158,386.183,12.4064,279.7017822265625,-139.151935742,78513.85059356969,0.0084528,-4362.4,-4323.55,79.9789,0.680097,1159000,33.334984607063234,14.3006,-0.0196645,-0.00480797,3.76053,11790000,0.0318909,-2.12459,0.358753,0.722841,115.8987518614158,0.00219204,-9.83154,-214.737791135,0.242034,0.178578,-0.516314,-274.288,-1.98318,308.066,232800,580.86,15.2664,-2.70049,75.37965271435678,3.30792,7.1841145399957895
0.310199,0.00209073,-321.362,408.325,54.438602447509766,319.919,1159,412.299,11.759,272.1930236816406,-137.585218954,78636.02653004415,0.00955738,-3973.62,-3939.59,119.272,0.714222,1160000,36.49355904664844,16.2075,0.0308021,-0.00512107,4.56295,11800000,0.0283247,-2.05175,0.424963,0.688497,124.61906957067549,0.0023118,-13.0281,-217.046169141,0.247815,0.183146,-0.532555,-330.783,-1.61233,361.702,233000,734.382,34.8852,-4.73783,80.62756433431059,3.46445,7.497946189716458
0.234156,0.00197816,-329.905,438.269,55.316158294677734,332.314,1160,439.763,6.61341,276.5807800292969,-136.545011884,78755.00906563364,0.00716854,-6073.36,-6073.03,82.8856,0.713683,1161000,34.0622046450153,8.8687,0.133076,-0.00505261,4.08272,11810000,0.0746955,-1.96482,0.287726,0.685436,119.66661841329187,0.0023931,-11.1882,-228.188568502,0.249099,0.163124,-0.528965,-340.184,-1.62785,384.135,233200,656.348,13.0097,-2.79874,78.49456270132214,3.38123,7.109851066954434
0.235645,0.00200385,-256.28,336.567,47.18389129638672,258.142,1161,341.296,21.893,235.91946411132812,-144.456377571,78876.48279401474,0.00877123,-4001.76,-4036.62,103.363,0.690881,1162000,33.38467046432197,13.3089,0.0469543,-0.00242504,3.63234,11820000,0.00349956,-2.41337,0.440091,0.709684,121.6975189447403,0.00262951,-9.72859,-219.984159154,0.249702,0.191543,-0.519725,-266.602,-1.74449,269.111,233400,679.58,22.1258,-3.09929,81.18357343971729,3.24397,7.129275040701032
0.350528,0.00189556,-269.363,358.624,51.69169235229492,271.761,1162,362.978,12.2315,258.4584655761719,-138.193809483,79001.38364535104,0.00700047,-3543.77,-3514.73,104.03,0.696073,1163000,33.16183564532548,16.5727,0.26721,-0.00469432,3.1881,11830000,0.0519123,-1.98822,0.361938,0.673319,124.678571308963,0.00260517,-10.3216,-231.668506586,0.247686,0.167309,-0.519806,-280.016,-1.79021,337.225,233600,719.432,12.252,-3.69338,84.42614026274532,3.35914,7.090595400892198
0.188292,0.00191745,-301.095,422.462,60.43495559692383,300.617,1163,427.572,11.5712,302.1747741699219,-141.407480707,79123.77356858924,0.00908942,-5240.76,-5244.33,88.4764,0.720518,1164000,33.38860820326954,13.2785,0.282874,-0.00470969,4.24809,11840000,0.060655,-2.107,0.326639,0.689828,122.57466035988182,0.00212421,-10.004,-199.135254331,0.253885,0.185534,-0.522461,-311.554,-1.58641,337.96,233800,583.187,20.6665,-3.51018,82.08030854165554,3.49224,7.105743614956737
0.252763,0.00194475,-259.191,337.677,49.23535919189453,257.929,1164,340.128,9.64173,246.17678833007812,-138.904206909,79248.33150331676,0.00722052,-4350.48,-4322.56,108.644,0.690033,1165000,33.212155411951244,12.8301,-0.0427347,-0.00336625,3.92114,11850000,0.0795676,-2.6135,0.395759,0.705037,124.4935152567923,0.00223467,-10.4086,-185.685310092,0.241546,0.163576,-0.525068,-266.216,-1.86796,281.792,234000,666.614,17.8093,-3.47437,84.138821083121,3.27914,7.142538761720061
0.244406,0.00190955,-265.357,354.514,50.88951110839844,270.744,1165,361.104,7.54285,254.4475555419922,-140.306050677,79381.93760018144,0.00800552,-3916.39,-3920.24,210.013,0.690231,1166000,33.287946067750454,11.748,0.0548507,-0.00296725,3.375,11860000,0.058171,-2.23164,0.454501,0.6825,133.75553739164025,0.00226665,-10.6424,-225.192867843,0.247182,0.168464,-0.510621,-278.482,-1.87226,331.878,234200,783.033,19.4548,-3.85581,93.30407039821148,3.28925,7.163520925678313
0.200724,0.00196289,-279.893,375.227,60.477901458740234,277.594,1166,375.81,12.3928,302.3894958496094,-138.995052895,79535.46392258909,0.00791582,-4293.77,-4265.24,88.3078,0.71416,1167000,33.141154191456735,16.0978,0.0623759,-0.00322757,2.88315,11870000,0.0739218,-2.28081,0.408074,0.699782,152.73453990463167,0.00240684,-9.86894,-201.632255976,0.247489,0.203343,-0.51666,-285.886,-1.56841,333.145,234400,531.345,12.034,-2.98153,111.28585594240576,3.39094,8.307529770769179
0.398555,0.0020196,-296.728,363.251,49.37656021118164,295.33,1167,364.254,8.32191,246.88279724121094,-127.364796966,79691.48533934169,0.00719229,-3817.2,-3790.65,74.8424,0.720605,1168000,33.92693962249905,11.599,0.0112825,-0.0047451,2.90517,11880000,0.0634711,-2.00575,0.38796,0.703861,156.7196762561798,0.00231518,-10.3973,-214.195118047,0.243914,0.178056,-0.53255,-303.886,-1.4994,342.663,234600,693.276,16.1388,-3.13936,115.73940494377166,3.38617,7.0533316899091005
