Policy mu Max,Policy mu Mean,Number of env steps total,QF Loss,KL Loss,VF Loss,Epoch,Policy log std Std,KL Divergence,Z variance eval,Sample Time (s),Policy mu Min,Epoch Time (s),Policy mu Std,V Predictions Max,Policy log std Mean,R Predictions Mean,AverageReturn_all_test_tasks,RF Loss,Policy Loss,Log Pis Std,R Predictions Max,(Previous) Eval Time (s),R Predictions Std,V Predictions Min,Policy log std Max,Z mean train,V Predictions Std,Policy log std Min,Q Predictions Std,Q Predictions Mean,V Predictions Mean,Z variance train,Log Pis Max,R Predictions Min,Log Pis Min,Log Pis Mean,Z mean eval,Total Train Time (s),Train Time (s),AverageReturn_all_train_tasks,Q Predictions Max,Number of rollouts total,Q Predictions Min,Number of train steps total
2.90777,-0.169756,414000,310.312,11.313404083251953,111.696,40,0.25892,113.13404083251953,0.0290276,9.994654372000241,-2.60392,86.91903125500039,1.13662,2364.86,-0.532217,-0.000579543,946.678600256,349.922,-1590.02,3.53295,0.00904181,3.998699622999993,0.00331031,237.876,0.057168,1.96527,479.022,-1.99386,482.64,1579.37,1594.65,0.0982514,12.5897,-0.00981444,-8.85142,1.86163,1.67448,3660.640131213,72.92567726000016,952.715596153,2353.28,2480,215.763,82000
3.01591,-0.138404,424000,228.415,7.452925205230713,95.739,41,0.239665,74.52925109863281,0.0503916,10.108477610999216,-2.75067,88.16686897199952,1.08398,2063.99,-0.552652,0.001029,987.605052599,169.478,-1405.94,3.40938,0.00875144,3.916651192000245,0.00312667,143.538,0.00897691,2.00828,405.744,-2.12875,414.797,1396.58,1403.03,0.0361273,12.3395,-0.00947556,-7.65304,1.42749,1.84722,3748.764577079,74.14174016900006,996.681397393,2074.81,2540,135.611,84000
2.70561,-0.122097,434000,229.111,8.06914234161377,106.703,42,0.24555,80.69142150878906,0.0414747,10.065352510001503,-2.99649,87.25070480900104,1.11482,2269.89,-0.546574,0.00046783,991.252685464,234.323,-1484.0,3.43199,0.00826602,3.87463752199983,0.00325997,-366.448,0.0714979,1.82106,500.539,-1.98925,502.828,1473.39,1487.13,0.0340036,12.7533,-0.00900987,-6.79529,1.69483,2.16272,3836.3442164680005,73.3107147769997,951.354627333,2270.78,2600,-347.707,86000
2.77683,-0.161905,444000,244.394,7.177089214324951,94.8014,43,0.245004,71.77088928222656,0.0305289,10.329109641999366,-2.63534,90.79596328599928,1.11555,2139.79,-0.571686,-0.000321685,1030.86649723,310.389,-1614.55,3.41372,0.00818112,4.2041222530001505,0.00352389,-377.877,0.111094,1.35356,393.597,-2.22503,400.548,1605.53,1615.05,0.0670352,11.7917,-0.0106459,-7.19166,1.73195,1.76193,3926.974801448999,76.26273139099976,993.848071405,2150.87,2660,-365.125,88000
2.76369,-0.0818481,454000,261.403,9.988384246826172,87.282,44,0.256588,99.88384246826172,0.0275198,10.44222621800327,-2.82463,88.66223139900376,1.0616,2508.59,-0.516448,-0.000876335,967.667376061,410.612,-1372.0,3.38075,0.00849469,4.039042874000188,0.00359662,195.04,0.119682,2.0151,521.663,-2.17341,527.667,1361.3,1370.01,0.0337771,12.1291,-0.00983301,-9.20866,1.17561,1.79953,4015.568314921003,74.1809623070003,1047.39046701,2514.5,2720,200.951,90000
3.08918,-0.116856,464000,468.184,7.094512939453125,143.896,45,0.24673,70.94512939453125,0.0491395,10.494055408004897,-3.47176,87.85151560900522,1.0431,1882.21,-0.552658,0.000333639,1006.79564156,221.271,-1357.36,3.26086,0.00773277,3.970881107000423,0.00320119,72.1848,0.0723794,2.02798,348.242,-1.95074,355.814,1349.99,1358.69,0.0302916,15.9375,-0.0104698,-13.4702,1.09401,2.14519,4103.525040031005,73.3865790939999,987.551966095,1883.21,2780,75.4545,92000
3.29965,-0.103337,474000,247.978,7.534019470214844,90.0435,46,0.24981,75.34019470214844,0.0371235,9.998481120999713,-3.24159,87.46208191299866,1.16628,2414.81,-0.561564,0.000731232,1018.86835553,215.019,-1721.63,3.46177,0.00816454,4.07664979799938,0.00331198,212.972,0.0107771,1.84741,444.393,-1.87857,449.558,1711.83,1723.48,0.0435806,16.3741,-0.0102806,-6.67438,2.17644,1.95643,4190.888083556004,73.38695099399956,1023.13414749,2417.82,2840,211.454,94000
3.32,-0.0623886,484000,238.137,9.014389038085938,74.0441,47,0.264296,90.14389038085938,0.0431723,10.100951561998045,-2.82097,89.49139415499849,1.07721,2332.43,-0.532338,-0.000697478,972.614406403,395.383,-1374.14,3.43317,0.00723848,3.9785016820005694,0.00338264,71.2574,0.0467255,1.85057,459.7,-1.86835,470.825,1364.67,1373.46,0.0300475,14.1897,-0.0104385,-9.73568,1.28975,1.29102,4280.416200030004,75.41194091099987,1125.43234864,2328.16,2900,85.5759,96000
2.85141,-0.138046,494000,228.105,7.318547248840332,89.2645,48,0.255027,73.18547058105469,0.0323912,10.27493801899891,-2.86294,89.23710442599804,1.10374,2247.26,-0.551309,0.000462196,1041.09994597,246.566,-1519.41,3.30834,0.00895021,4.016434573999504,0.00330641,175.91,0.0635876,1.35938,460.745,-1.91508,472.808,1511.15,1519.49,0.0597944,13.0692,-0.00882637,-7.15696,1.53784,1.81913,4369.669325982004,74.94573183299963,1064.83560177,2255.3,2960,176.939,98000
3.10893,-0.128143,504000,224.941,8.356033325195312,98.8934,49,0.252856,83.56033325195312,0.03825,10.398161340001934,-2.77358,89.15679614500186,1.11224,2273.07,-0.549671,0.000183698,1041.9602323,306.859,-1575.86,3.46381,0.00872106,4.032418372000393,0.0035714,107.162,0.102451,2.00253,451.317,-2.09875,463.424,1565.71,1572.41,0.0411857,11.6569,-0.0109882,-7.28851,1.67732,1.6749,4458.854399952007,74.72621643299954,1045.32024789,2290.65,3020,97.616,100000
2.86571,-0.111922,514000,275.052,8.628371238708496,125.172,50,0.260343,86.28370666503906,0.0295251,10.326620465000815,-2.86465,88.6629866230005,0.988113,1764.69,-0.520482,7.82168e-05,998.284970808,260.505,-1188.37,3.05879,0.0103555,4.061843817999943,0.00327901,60.1152,0.113064,1.83595,328.293,-2.00735,339.041,1175.05,1194.55,0.0277556,13.0232,-0.00920333,-8.51429,0.615982,1.9186,4547.472709334005,74.27452233999975,979.017238267,1771.92,3080,-4.22478,102000
2.85908,-0.133137,524000,223.585,9.865775108337402,94.7389,51,0.264562,98.65775299072266,0.024527,10.519642700000077,-2.81977,89.91011277899906,1.11298,2381.83,-0.534968,-0.00034349,996.322611579,440.258,-1498.45,3.44281,0.0103657,4.017536890999509,0.00362601,174.639,0.0724497,2.08066,436.926,-2.04586,443.696,1486.31,1500.73,0.0403603,11.732,-0.0101563,-8.18604,1.71153,1.77549,4637.386650920003,75.37293318799948,1009.27068759,2379.36,3140,144.937,104000
2.78776,-0.0778885,534000,439.542,7.364282131195068,118.746,52,0.260389,73.642822265625,0.0369394,10.403745245998834,-2.96812,89.57483667899851,0.97791,1755.77,-0.528185,0.000821429,1069.83814027,230.928,-1176.26,3.00591,0.00955679,4.021747021999545,0.00313396,124.986,0.152381,1.63603,345.766,-2.07295,353.622,1165.16,1177.69,0.0391908,10.0123,-0.0104797,-8.40238,0.604933,1.51767,4726.908126209004,75.14934441100013,1071.99564777,1751.29,3200,126.719,106000
2.72338,-0.114418,544000,219.287,8.480968475341797,122.389,53,0.264359,84.80968475341797,0.0352992,10.472564189994955,-3.16076,89.57667352399494,1.09854,2391.03,-0.556426,0.000126987,1120.3526058,327.819,-1648.65,3.54807,0.00938878,3.9695781219998025,0.00359405,-245.577,0.23092,1.51837,458.105,-2.40997,464.828,1641.03,1648.54,0.0643889,13.1537,-0.0111543,-7.14569,1.44055,2.09332,4816.5108550529985,75.13453121200018,1062.54953528,2393.89,3260,-259.349,108000
2.38479,-0.13843,554000,253.978,5.74900484085083,100.833,54,0.244403,57.490047454833984,0.0449474,10.385993834997862,-2.66945,88.92120859399711,1.09204,2360.38,-0.565082,-0.000729315,1068.37268713,320.995,-1704.08,3.27562,0.00706299,3.996224414999233,0.00339973,144.032,0.0465842,1.33243,465.005,-1.76959,470.31,1695.09,1706.86,0.0574686,10.4241,-0.0119711,-6.57506,1.62569,2.23847,4905.519657519996,74.53899034400001,1041.1848473,2352.53,3320,138.045,110000
2.92581,-0.157787,564000,324.653,9.294389724731445,115.327,55,0.268882,92.94389343261719,0.0268618,10.351956970002902,-2.856,88.95690763400307,1.16215,2333.76,-0.56754,0.000746892,1049.32745275,231.873,-1696.45,3.7546,0.00845845,4.084313844999997,0.00333425,188.044,0.0170221,2.52636,414.502,-2.19711,424.276,1686.81,1696.78,0.0397413,17.9274,-0.00926194,-6.91259,2.3015,1.76383,4994.385272565998,74.52063681900017,1075.26429606,2361.2,3380,163.703,112000
2.62838,-0.151103,574000,338.834,9.561785697937012,160.307,56,0.2609,95.61785888671875,0.0237422,10.193577435001316,-2.6382,88.89287748600145,1.19366,2781.1,-0.579246,-0.00139573,1033.09828515,478.163,-2034.09,3.49268,0.00859497,3.993628109999918,0.00365775,-205.413,0.0661871,2.00037,545.455,-2.03725,549.538,2023.23,2039.16,0.0771674,12.608,-0.0100392,-9.1821,2.4767,1.24905,5083.234429777,74.70567194100022,1085.81983328,2768.74,3440,-202.677,114000
2.51736,-0.148209,584000,471.801,5.56481409072876,186.559,57,0.254266,55.64813995361328,0.0320625,10.459983261000161,-3.0836,89.58986837400153,1.03364,2052.11,-0.563027,0.00143843,1035.37429786,140.712,-1465.62,3.01544,0.0085607,3.9505033700006607,0.00289534,149.395,0.135556,0.826219,385.371,-2.10361,394.468,1454.58,1460.85,0.0355699,9.69768,-0.0105972,-8.50805,1.1622,1.9548,5172.938257879,75.1793817430007,1057.21907866,2061.91,3500,174.284,116000
2.93145,-0.121948,594000,253.804,9.875359535217285,84.4007,58,0.271491,98.75359344482422,0.0341241,10.424753672001316,-2.94679,89.06059968000045,1.06431,1951.04,-0.532955,-0.000844247,1098.57418006,416.303,-1375.72,3.29179,0.00876869,4.065215500999329,0.00351514,222.369,0.0402607,1.90337,372.725,-1.98393,384.614,1361.84,1376.04,0.0300189,11.2747,-0.0111229,-8.68513,1.36333,1.95472,5262.008045138001,74.5706305069998,1163.34488179,1955.75,3560,209.402,118000
3.03066,-0.109806,604000,250.32,8.225545883178711,91.4471,59,0.269235,82.25545501708984,0.0306475,10.486145966999175,-2.67815,89.8728191049986,1.1147,2501.02,-0.575274,-0.000212552,1118.55599558,353.883,-1722.04,3.39368,0.00800232,4.075373474999651,0.00364033,99.0043,0.145085,1.62314,465.67,-2.00094,475.99,1710.29,1725.58,0.0689926,12.0328,-0.0103172,-7.98623,1.76319,2.12685,5351.893682816003,75.31129966299977,1184.98378331,2490.32,3620,74.3333,120000
3.05815,-0.129549,614000,436.174,6.247795104980469,83.9977,60,0.252116,62.47795104980469,0.0223722,10.435357410995493,-2.95915,89.51012665199596,1.13419,2395.4,-0.604106,0.000147562,1039.20104362,313.18,-1806.15,3.25409,0.009092,4.089037767999798,0.00352082,160.25,-0.0566738,1.94575,387.004,-2.13196,391.059,1794.21,1808.94,0.0321103,11.8701,-0.0100749,-6.02743,2.03819,1.20466,5441.316604819,74.98573147300067,1130.84485049,2380.5,3680,123.243,122000
3.11075,-0.137704,624000,271.346,6.908196926116943,115.672,61,0.271477,69.08197021484375,0.0426494,10.251211029997648,-2.63618,88.84885493199727,1.04205,2292.46,-0.556686,0.000566175,1101.42499399,210.894,-1449.91,3.32729,0.00795462,4.002713068000048,0.00316214,99.0405,-0.0019725,1.67093,459.041,-2.15608,469.631,1439.12,1445.47,0.0295059,12.6412,-0.00953295,-8.76243,1.12816,2.19289,5530.2927480809985,74.59493083399957,1069.11147572,2308.1,3740,107.343,124000
2.89664,-0.189493,634000,257.23,10.373311042785645,105.605,62,0.276164,103.73310852050781,0.0325944,10.444902650003314,-2.67584,88.36522794600296,1.08006,2069.57,-0.560499,-0.00093425,1129.04799346,398.343,-1470.0,3.38256,0.00825042,4.130757721999544,0.00332224,142.543,0.0135569,2.04555,368.764,-2.08018,375.964,1455.51,1469.26,0.0310315,12.7134,-0.0098408,-6.60122,1.44372,2.00269,5618.536683614002,73.7895675740001,1095.65930528,2052.14,3800,147.718,126000
3.2265,-0.159201,644000,284.864,10.069300651550293,107.775,63,0.283708,100.69300079345703,0.0275476,10.28387872500116,-2.8078,89.08948855100152,1.08475,2259.63,-0.572874,0.000662397,1079.6317767,275.786,-1664.95,3.5095,0.00892556,4.010220121000202,0.00345468,97.6316,0.0426702,2.23496,378.808,-2.29363,386.062,1656.2,1666.36,0.0385383,12.4375,-0.00988532,-8.22033,1.47815,1.8655,5707.635883673002,74.79538970500016,1107.86265752,2274.7,3860,116.582,128000
3.25051,-0.12973,654000,304.246,8.150410652160645,143.795,64,0.262024,81.50410461425781,0.0387811,10.44148970399965,-3.64029,88.76286561699908,1.14118,2795.52,-0.577631,-0.000261658,1103.46007121,304.885,-1816.01,3.46268,0.00749318,4.020581067999956,0.00347376,-303.391,0.0258536,1.65328,583.688,-1.90442,588.102,1808.4,1819.37,0.0283821,13.9139,-0.0099005,-9.02731,1.98315,1.90508,5796.278829743001,74.30079484499947,1054.24674156,2797.56,3920,-307.93,130000
2.75823,-0.124829,664000,234.754,7.090343475341797,90.9826,65,0.266738,70.90343475341797,0.0337568,10.203555979001976,-3.48253,89.07493053200051,1.13819,2507.21,-0.600856,-4.36128e-05,1138.58449231,321.725,-1908.6,3.43472,0.00970888,3.901644201999261,0.00365209,-318.168,0.130639,1.54003,453.257,-2.02794,461.731,1900.57,1909.7,0.0639303,14.3902,-0.00963206,-8.58827,2.0538,2.02033,5885.560603789001,74.96973035099927,1153.55943309,2526.9,3980,-330.097,132000
2.99134,-0.18192,674000,215.012,9.839921951293945,89.0301,66,0.280567,98.39921569824219,0.0277476,10.447690711001997,-3.03976,89.76310782300243,1.09786,2587.06,-0.560818,0.000470631,1112.32547455,301.653,-1716.88,3.59837,0.00823118,4.10900688699985,0.0034256,151.299,0.0897624,1.40824,454.18,-2.18599,461.162,1707.93,1719.79,0.0546523,14.1987,-0.0103768,-7.92675,1.67523,1.65001,5975.320761073003,75.20641022500058,1072.57499418,2587.08,4040,140.283,134000
2.96553,-0.117213,684000,676.99,5.108606338500977,308.985,67,0.246798,51.086063385009766,0.0330576,10.498340692001875,-2.69254,89.96241947100134,1.09178,2367.95,-0.599857,0.000540968,1046.46162401,213.755,-1747.32,3.49499,0.00777909,4.107055394999406,0.00322039,99.7789,0.11972,1.23179,465.804,-1.93321,479.282,1737.71,1745.54,0.0466184,11.5708,-0.00954021,-8.57096,1.63055,2.66578,6065.211365258006,75.35702338400006,1110.71079333,2368.15,4100,65.8254,136000
3.5955,-0.186453,694000,448.692,9.21789264678955,140.906,68,0.280539,92.17892456054688,0.0406674,10.551429213001029,-3.6895,90.10277873400082,1.18198,2539.37,-0.568253,0.000787869,1128.64023431,252.691,-1882.1,3.68234,0.00907131,4.035819242999423,0.00346179,145.644,0.0948585,1.43655,462.413,-2.17464,470.997,1870.58,1886.96,0.0543665,17.4612,-0.0114456,-7.9962,2.38058,1.92429,6155.375869762007,75.51553027800037,1127.88549645,2533.74,4160,160.228,138000
2.91427,-0.133976,704000,334.003,7.851417541503906,140.759,69,0.276233,78.51417541503906,0.0295823,10.580717266005195,-3.49195,90.18285090400514,1.13708,2360.87,-0.576435,5.49813e-05,1128.96113658,272.311,-1754.37,3.52508,0.00830881,4.098638337000011,0.00321081,150.905,0.0632281,2.11608,410.66,-2.29818,426.809,1744.18,1756.48,0.0371866,15.829,-0.0109838,-9.2541,1.99694,1.90258,6245.535700714012,75.50349530099993,1151.79468137,2362.46,4220,149.22,140000
2.93182,-0.135978,714000,236.339,8.22413444519043,175.424,70,0.274153,82.24134063720703,0.0264992,10.594714611997006,-2.78431,90.33130913699733,1.13685,2502.0,-0.588313,0.000674513,1123.99144947,297.073,-1833.3,3.44845,0.00874667,4.076129621000291,0.00342127,-380.394,0.0674657,2.07352,459.539,-2.37751,471.102,1822.8,1830.77,0.0360984,12.5287,-0.0110238,-7.07751,1.96001,2.08388,6335.777427497008,75.66046490400004,1176.02056234,2530.78,4280,-373.123,142000
3.24229,-0.137237,724000,421.821,7.047431945800781,155.123,71,0.258618,70.47431945800781,0.0258167,10.443815444999927,-3.31371,89.46507002199996,1.05466,2797.2,-0.566561,0.000859547,1164.96141339,245.643,-1619.74,3.32983,0.00899534,3.9874380749997727,0.0033448,145.15,0.0672297,1.43657,589.773,-2.15976,598.699,1607.16,1617.66,0.0318231,15.6489,-0.0101193,-8.22626,1.26737,2.20646,6425.231576275008,75.03381650200026,1210.54273084,2799.8,4340,119.978,144000
3.05139,-0.16427,734000,360.651,6.5236053466796875,164.69,72,0.264796,65.23605346679688,0.0223476,10.501878817000943,-3.37033,89.42410607500187,1.12276,2406.8,-0.596579,0.000732421,1174.97089712,206.964,-1886.42,3.43746,0.00733818,3.9778218110004673,0.00318713,143.898,-0.0217657,2.41482,324.676,-2.20145,335.398,1875.37,1884.41,0.0372262,12.8608,-0.00885101,-7.49788,1.87643,1.83952,6514.740750918011,74.94440544700046,1159.21976836,2392.55,4400,160.811,146000
2.67816,-0.174095,744000,370.208,7.51376485824585,108.35,73,0.261912,75.13764953613281,0.0347775,10.375216230996557,-2.6968,89.81616843899701,1.04992,2628.31,-0.577115,0.00121397,1197.73788257,226.331,-1626.54,3.27227,0.00809838,4.0634738150001795,0.00312529,168.29,0.0510793,1.58171,503.711,-2.09592,513.537,1615.43,1627.36,0.0364689,11.8182,-0.0115347,-8.81942,1.42177,1.69444,6604.51241258301,75.37747839300027,1182.25469677,2643.23,4460,158.987,148000
3.27098,-0.182155,754000,242.496,7.889532566070557,129.676,74,0.265374,78.89532470703125,0.0286229,10.428577595000206,-3.0468,88.88542861600126,1.19205,2610.02,-0.585413,4.88075e-05,1087.74486421,398.578,-2084.35,3.64231,0.00824349,4.019641394000246,0.00378738,190.386,0.0814743,1.45292,400.489,-2.19362,408.753,2074.16,2077.31,0.0556146,15.3807,-0.0106994,-7.96174,2.37715,1.01943,6693.533530216011,74.43720962700081,1186.73939592,2622.26,4520,191.573,150000
3.10659,-0.124748,764000,301.744,8.095812797546387,147.083,75,0.278213,80.9581298828125,0.0394682,10.377919019001638,-3.17519,89.9217989050021,1.08304,2559.02,-0.583377,0.000479281,1181.93904689,362.082,-1675.02,3.27342,0.00817732,4.156740110000101,0.00376175,197.543,0.0610102,1.83653,469.945,-2.19344,477.764,1662.76,1672.67,0.0346011,10.5641,-0.0111893,-8.6183,1.58319,2.14024,6783.313118648013,75.38713977600037,1165.40875111,2537.3,4580,182.116,152000
5.91393,-0.150106,774000,275.988,7.197514533996582,104.346,76,0.267196,71.97514343261719,0.0196503,10.634149411999715,-3.80499,89.74720826799967,1.123,2581.07,-0.588747,4.1621e-05,1132.49706272,371.019,-1797.75,3.54684,0.00786056,4.01474400799998,0.00383856,-102.792,0.190974,1.81898,512.254,-2.07703,518.424,1790.79,1801.0,0.0351531,21.1716,-0.0110525,-8.95567,1.81142,1.76132,6873.130375522014,75.09831484799997,1142.63848641,2580.86,4640,-43.895,154000
2.66799,-0.156315,784000,231.726,6.84173059463501,93.3241,77,0.263415,68.41730499267578,0.0341386,10.592969522000203,-2.61695,90.25751409500026,1.12498,2464.67,-0.59193,0.000579417,1173.50083319,301.714,-1768.8,3.40815,0.00894083,4.085766541999874,0.00344816,77.2188,0.104402,1.21635,461.267,-2.21132,467.39,1753.56,1770.22,0.0489723,13.8011,-0.0119016,-7.69153,2.01736,2.15069,6963.338952721016,75.57877803100018,1163.39158676,2460.43,4700,87.0443,156000
2.93546,-0.187386,794000,236.177,9.18024730682373,80.2508,78,0.285607,91.8024673461914,0.0381867,10.42349688899776,-2.71728,89.87442974299756,1.10258,2585.73,-0.572295,-0.000679498,1167.20217544,428.54,-1767.7,3.4575,0.00829486,4.0375527950000105,0.00352376,186.682,0.0592102,1.96915,454.474,-2.47699,464.408,1755.81,1766.41,0.026778,12.2741,-0.0104714,-7.25265,1.8331,1.90849,7053.2295619090155,75.41338005899979,1225.12639862,2587.78,4760,178.661,158000
2.97826,-0.0956515,804000,243.067,7.187163829803467,329.836,79,0.262842,71.87163543701172,0.027347,10.502581617001852,-2.87624,90.65329227300208,1.18359,2735.38,-0.605615,-0.000346284,1171.1003667,403.286,-2085.97,3.5369,0.00910993,4.054614898000182,0.00380071,137.841,0.0799351,1.63386,511.113,-2.10554,523.288,2073.36,2071.81,0.0581575,15.513,-0.0104592,-10.2972,2.52017,2.29529,7143.918350218017,76.09609575800005,1232.73492724,2757.9,4820,154.923,160000
2.86809,-0.132671,814000,237.974,6.806453227996826,122.775,80,0.268569,68.06452941894531,0.0250274,10.370607240001846,-2.7565,89.60082398200211,1.16835,2526.94,-0.599748,0.000269434,1191.67490348,316.606,-2012.79,3.66129,0.0076669,4.0909229709996,0.00366869,221.755,0.0491537,1.2706,373.679,-2.37827,384.782,2005.26,2010.26,0.0481016,14.5918,-0.0103395,-6.23206,2.24562,1.73133,7233.442162917019,75.13929377100067,1143.76553064,2556.66,4880,219.305,162000
3.99575,-0.171686,824000,270.484,8.875274658203125,119.977,81,0.283583,88.75274658203125,0.0269815,10.350867031000234,-3.64102,89.10594327500075,1.11436,2460.94,-0.59552,-0.000622281,1173.72608507,439.421,-1745.08,3.5177,0.00886987,4.014849197999865,0.0035114,108.387,0.0707148,1.95341,457.268,-2.21374,471.296,1736.1,1749.25,0.0312827,13.5073,-0.0110003,-8.00004,1.91879,2.04783,7322.58350308102,74.74022704600065,1199.50900479,2462.83,4940,153.864,164000
2.98812,-0.160451,834000,261.812,8.355834007263184,86.5456,82,0.277974,83.55833435058594,0.0388515,10.419272345998252,-3.0798,88.91381335299866,1.08368,2431.12,-0.588025,-0.000411923,1201.29211263,388.974,-1730.0,3.20984,0.00883326,4.051468517000103,0.00348581,180.569,0.045355,1.88651,433.998,-2.32051,444.964,1716.59,1728.05,0.0321331,10.5691,-0.0100959,-8.92898,1.56877,1.53638,7411.453802609019,74.4430724900003,1206.8296074,2436.57,5000,173.5,166000
3.57393,-0.100758,844000,621.51,8.185084342956543,135.082,83,0.271446,81.85084533691406,0.0268974,10.367324279997774,-3.12452,89.32330110699877,1.17308,2866.86,-0.60598,0.000310162,1142.48727946,382.916,-1989.65,3.68759,0.00806564,4.008758527000282,0.00375414,140.871,0.0287419,1.68861,600.784,-2.18329,608.616,1973.75,1988.68,0.0326739,16.1599,-0.0109623,-9.0083,2.4401,2.2068,7500.847735606017,74.94721830000071,1138.42519699,2861.16,5060,139.05,168000
3.20293,-0.11215,854000,565.228,6.863545894622803,2386.11,84,0.270804,68.63545989990234,0.0341284,10.4689797140054,-2.54022,90.12845588900564,1.18865,2819.69,-0.58127,0.000530116,1246.51715255,360.406,-2076.78,3.54558,0.00792875,4.080392013000164,0.00373332,151.93,0.019663,1.50713,493.459,-2.18507,507.425,2095.3,2121.83,0.0618428,13.2287,-0.0106016,-8.34346,2.28813,2.11889,7590.966827263023,75.57908416200007,1217.94896217,2790.3,5120,8.0041,170000
3.29592,-0.219743,864000,346.672,10.261175155639648,114.852,85,0.30984,102.61174774169922,0.0322824,10.671247607000623,-2.9224,90.6115654639998,1.12756,2521.31,-0.608927,-1.01627e-05,1163.26394075,349.148,-1895.86,3.52829,0.00908704,4.0718805389997215,0.00366758,204.451,0.0607011,2.25601,412.723,-2.42927,422.023,1885.76,1897.84,0.0300781,13.3879,-0.0110017,-8.07029,2.09474,2.17135,7681.590717084022,75.86843731799945,1239.38073864,2515.48,5180,184.38,172000
2.89633,-0.169984,874000,232.014,7.410356044769287,90.4536,86,0.280825,74.10356140136719,0.0235904,10.606144603998473,-2.60614,90.25160482199863,1.19341,2674.26,-0.606013,-0.00142297,1219.54915623,534.732,-2115.49,3.65945,0.00715709,4.085395289000189,0.00371955,85.0225,0.0460325,1.3767,410.047,-2.41989,420.812,2106.93,2114.03,0.0534818,16.4246,-0.0121588,-8.44024,2.45275,1.64818,7771.878770684022,75.56006492899996,1231.66029182,2669.66,5240,104.774,174000
2.90602,-0.106307,884000,316.334,7.3236918449401855,160.459,87,0.273372,73.2369155883789,0.0315988,10.470488429997204,-2.64024,90.82596699599708,1.13232,2706.63,-0.583609,-0.000527141,1246.19622231,493.881,-1943.96,3.65549,0.00876988,4.1221653980001065,0.00374289,82.8391,0.00843301,1.85602,498.086,-2.19907,507.32,1937.93,1949.41,0.0376092,13.0208,-0.0115979,-7.11781,1.944,1.90121,7862.673820481019,76.23331316799977,1264.96583855,2721.61,5300,37.0075,176000
2.98804,-0.140889,894000,429.749,8.418658256530762,6007.16,88,0.280854,84.18658447265625,0.0310488,10.52289121800095,-3.15887,90.23591792800107,1.26299,2826.16,-0.582546,0.000291362,1219.45164142,481.76,-2287.17,3.76638,0.00747783,4.092270883999845,0.00397188,132.027,0.0654844,1.79366,432.254,-2.30345,469.313,2283.79,2228.86,0.0668466,13.7295,-0.0120625,-8.94387,3.11734,2.03919,7952.803993262021,75.62075582600028,1211.17946996,2937.64,5360,159.376,178000
3.45864,-0.117369,904000,343.857,4.504918575286865,175.918,89,0.258833,45.0491828918457,0.0300811,10.330801942997823,-2.65236,89.37863225499768,1.12816,2458.71,-0.621144,0.000773886,1205.36957703,206.784,-2025.87,3.36415,0.00766523,3.987581463999959,0.00314649,261.348,-0.0473654,1.0603,318.167,-1.91349,328.548,2018.47,2017.78,0.0414333,13.1871,-0.0101228,-9.29657,2.0043,2.19669,8042.2003151300205,75.0602488479999,1215.40816321,2474.53,5420,281.801,180000
3.15565,-0.236672,914000,517.477,9.196983337402344,189.979,90,0.291824,91.96983337402344,0.0279089,10.412756159004857,-3.49036,89.71019505400545,1.18639,2721.12,-0.602788,-0.000408324,1210.98586806,494.491,-2053.12,3.64357,0.00777605,4.006380787001035,0.00377407,196.839,0.178713,1.38573,471.309,-2.28492,479.292,2038.28,2060.27,0.0526321,15.616,-0.0117089,-9.24214,2.50474,1.97705,8131.986443785024,75.29105810799956,1223.56236968,2696.56,5480,171.63,182000
2.72408,-0.12964,924000,351.315,5.442446231842041,127.839,91,0.257553,54.424461364746094,0.0315699,10.422508327004834,-2.63824,88.5325049680032,1.1541,2677.56,-0.612236,0.000491854,1192.39462227,278.819,-2037.54,3.5073,0.00741028,4.083299504998649,0.00342505,123.626,0.100897,1.27843,489.216,-2.0108,500.991,2028.27,2038.13,0.0486516,13.0241,-0.0112898,-8.60511,2.21022,2.30806,8220.40560686503,74.02669713599971,1225.57541546,2688.86,5540,99.9392,184000
3.13774,-0.257937,934000,445.572,11.621858596801758,169.594,92,0.322848,116.21858215332031,0.0378794,10.438376891997905,-3.84074,90.00534372599759,1.19475,2581.61,-0.605706,0.000742746,1265.07494635,300.435,-1890.49,3.82039,0.00822176,3.9709868209993147,0.00361015,133.826,0.11504,2.23799,462.731,-2.62892,471.235,1874.45,1897.91,0.0291066,16.3618,-0.0114255,-9.25225,2.7418,1.89781,8310.52126199203,75.59598001300037,1281.32631516,2574.36,5600,138.541,186000
3.07245,-0.135252,944000,282.174,8.575325012207031,78.5487,93,0.292051,85.75325012207031,0.0378768,10.426417096005025,-3.95567,89.64911332400516,1.12443,2866.6,-0.606754,0.000761268,1234.36266045,303.253,-1884.31,3.52337,0.00809979,4.082440234000387,0.00339305,158.781,0.080723,1.93342,520.441,-2.34967,530.879,1871.6,1885.99,0.0291037,18.1184,-0.0107178,-8.01318,1.97714,1.97837,8400.160532602036,75.14025599399974,1197.58027363,2859.48,5660,168.255,188000
