(Previous) Eval Time (s),Total Train Time (s),Policy log std Std,Log Pis Mean,Number of env steps total,Policy mu Min,Number of rollouts total,Policy log std Mean,Number of train steps total,Policy mu Mean,Q Predictions Std,Epoch Time (s),R Predictions Min,Epoch,Policy log std Min,R Predictions Std,Train Time (s),Log Pis Std,VF Loss,Q Predictions Max,Z mean eval,QF Loss,R Predictions Mean,Policy mu Max,V Predictions Mean,Policy Loss,KL Loss,V Predictions Std,KL Divergence,Q Predictions Mean,Q Predictions Min,AverageReturn_all_train_tasks,Sample Time (s),Policy mu Std,V Predictions Min,V Predictions Max,AverageReturn_all_test_tasks,Policy log std Max,Z variance train,RF Loss,R Predictions Max,Log Pis Min,Z variance eval,Z mean train,Log Pis Max
4.214416586999505,13953.365543644017,0.325208,2.29641,1554000,-3.60113,9320,-0.672053,310000,-0.0920455,577.372,90.78059991100963,-0.014174,154,-2.5975,0.00349086,76.0092667530007,3.63674,126.529,3177.32,1.6618,306.121,-0.00303697,2.65853,2287.86,-2287.39,6.452857494354248,566.082,64.52857208251953,2276.05,-119.631,1363.36793074,10.556916571009424,1.12994,-117.517,3166.46,1351.65453652,0.0360461,0.0204799,432.231,0.00477918,-6.48356,0.0194592,1.22872,16.5709
4.268421962999128,14044.507884727012,0.332642,2.78517,1564000,-3.24326,9380,-0.675483,312000,-0.138867,500.979,91.18956632099616,-0.015059,155,-2.53004,0.00385504,76.13786933200026,3.67575,107.815,3171.92,1.41174,338.796,-0.00371126,2.92985,2432.32,-2435.12,7.613572597503662,485.19,76.13572692871094,2425.9,-131.174,1396.04341535,10.783275025996772,1.19982,-124.596,3151.65,1373.25053638,0.177585,0.0210463,474.331,0.00454197,-9.4975,0.0189899,1.84531,14.6236
4.222889235999901,14135.293548169018,0.31815,1.98794,1574000,-2.84271,9440,-0.678543,314000,-0.0458433,627.643,90.94070540499888,-0.0164293,156,-2.3992,0.00347784,76.19997190100003,3.46252,336.629,3225.0,1.77606,808.187,-0.00331329,4.62494,2229.93,-2229.16,5.646147727966309,620.606,56.46147537231445,2223.43,-127.527,1378.22431431,10.517844267998953,1.11688,-119.176,3222.69,1340.66038643,0.177802,0.0453986,380.319,0.00356507,-6.10276,0.0288696,1.63395,15.8528
4.069257999000911,14225.932564845016,0.321979,2.32012,1584000,-3.19902,9500,-0.685641,316000,-0.146841,478.641,90.62849901100162,-0.0160716,157,-2.57546,0.00328661,75.88424495700019,3.44916,95.8978,2984.11,1.82952,307.997,-0.00190149,3.33464,2256.43,-2257.21,6.514071941375732,462.379,65.14071655273438,2245.24,-66.674,1369.21048974,10.67499605500052,1.1249,-87.4589,2962.31,1371.96879544,0.0805225,0.0369901,528.829,0.00420795,-6.54478,0.0303966,1.00323,15.3277
4.081281071999911,14315.285285034013,0.328839,2.30774,1594000,-3.48877,9560,-0.679353,318000,-0.187687,566.84,89.33456013299838,-0.0145042,158,-2.59201,0.00380923,74.65782558899991,3.56329,86.1203,3099.97,1.62528,283.856,-0.00334145,2.75804,2263.32,-2262.33,7.056950569152832,554.645,70.56950378417969,2250.68,-117.327,1377.80004188,10.595453471998553,1.12613,-132.17,3095.06,1350.24336471,0.0114632,0.0243396,554.038,0.00499155,-6.56063,0.016426,1.57957,13.5205
4.100841493998814,14406.717060891013,0.317901,2.52922,1604000,-3.49954,9620,-0.66875,320000,-0.126583,565.381,91.44888825299859,-0.0159516,159,-2.51694,0.00361289,76.14395887999854,3.67629,285.509,3042.55,1.3505,337.117,-0.00373084,3.47882,2337.61,-2342.84,7.13555383682251,548.561,71.35553741455078,2328.38,-146.657,1401.65761993,11.204087879001236,1.16212,-140.47,3048.81,1366.83527857,0.0794617,0.0295264,481.502,0.00287414,-7.17922,0.0277224,1.70935,16.3301
4.085038130999237,14497.217180991014,0.33045,2.50742,1614000,-2.74301,9680,-0.687829,322000,-0.0771607,537.427,90.43980119999833,-0.0172171,160,-2.53456,0.00380629,75.91309140900012,3.57272,101.772,3045.45,1.61445,298.656,-0.00374743,3.01987,2279.67,-2275.39,6.455296516418457,523.51,64.55296325683594,2261.71,-134.175,1407.85113463,10.441671659998974,1.15178,-146.993,3031.73,1350.14112118,0.525616,0.0153422,456.621,0.00284394,-7.78888,0.020289,1.30121,14.646
4.146906418000071,14586.453048090016,0.333448,2.46102,1624000,-3.10465,9740,-0.654602,324000,-0.163697,556.829,89.4087658540011,-0.0148001,161,-2.65635,0.0030325,74.66484493500138,3.59871,3995.49,3026.0,1.32509,710.273,-0.00195111,4.26417,2250.66,-2270.43,7.745436191558838,518.72,77.45436096191406,2265.19,-181.345,1344.45077045,10.597014500999649,1.15589,-144.171,3071.69,1404.49165122,0.123715,0.0131783,473.909,0.0048652,-7.71137,0.018336,1.55895,15.4884
3.975211589000537,14675.934227324018,0.344275,2.79909,1634000,-3.01881,9800,-0.678667,326000,-0.160006,561.599,89.4422329190038,-0.0164196,162,-2.6447,0.00372392,74.99352585799897,3.60065,100.147,3146.06,1.14813,419.298,-0.00399181,2.83076,2388.72,-2389.29,8.376128196716309,551.08,83.76128387451172,2371.1,-130.442,1404.6312512,10.473495472004288,1.17554,-138.792,3157.59,1343.62697231,0.111424,0.0223268,568.181,0.00309694,-8.79119,0.0237026,1.66423,16.4612
4.016482433999045,14767.040918594015,0.314294,2.47477,1644000,-4.23592,9860,-0.672261,328000,-0.122281,520.25,90.9843500659972,-0.0161808,163,-2.68389,0.00367676,76.38682347699978,3.60481,75.0691,3138.54,1.45371,244.993,-0.00339311,3.3012,2343.19,-2343.69,6.505680084228516,508.125,65.05680084228516,2333.89,-120.554,1397.62341268,10.58104415499838,1.14855,-143.142,3109.83,1345.21617936,0.120264,0.0212037,492.364,0.00418089,-6.27013,0.0292397,1.50206,24.0986
4.1394764720007515,14858.121693401012,0.333263,2.4017,1654000,-3.27787,9920,-0.696487,330000,-0.103611,562.578,91.08027062599831,-0.0162649,164,-2.69487,0.00370293,76.1993370149994,3.37608,188.452,3125.71,1.52329,352.497,-0.00440767,2.93955,2232.98,-2239.15,6.061397075653076,544.288,60.61396789550781,2223.28,-154.361,1418.20585192,10.741457138998157,1.1252,-138.325,3104.01,1418.75391018,0.0347709,0.0351158,521.106,0.00301737,-9.2342,0.0290337,1.37784,12.9447
4.141514570999789,14949.038429937013,0.34291,2.59453,1664000,-5.22038,9980,-0.696232,332000,-0.172684,564.044,90.87055035700178,-0.0147763,165,-2.51442,0.00319238,76.14687447600045,3.72799,899.019,3005.19,1.41064,596.501,-0.00213862,4.61213,2227.74,-2202.69,7.871159553527832,564.138,78.71159362792969,2183.27,-99.4918,1374.57539879,10.582161310001538,1.15354,-96.0914,3036.44,1385.56282662,0.100037,0.0154713,496.331,0.00342229,-8.17267,0.0147349,1.44004,26.8841
4.189310185998693,15040.183196890004,0.317925,2.60257,1674000,-3.17504,10040,-0.680931,334000,-0.144224,498.769,91.29179595299138,-0.0167401,166,-2.73417,0.00346199,76.43827979699927,3.55827,185.612,2955.09,1.52786,362.356,-0.00337384,3.29979,2303.46,-2304.27,6.190196514129639,485.159,61.90196228027344,2292.75,-82.3076,1392.29139894,10.664205969993418,1.17107,-88.6707,2949.15,1391.64803921,0.0453662,0.0229433,461.696,0.00392926,-5.63225,0.0248205,1.52314,13.9494
4.044079760999011,15130.618492373002,0.319114,2.77011,1684000,-4.20037,10100,-0.657753,336000,-0.0780235,580.755,90.35975461799899,-0.0167464,167,-2.73343,0.00377257,75.64706681500138,3.71129,263.618,3375.39,1.67919,817.839,-0.00385391,4.39192,2625.17,-2618.33,7.714834690093994,568.724,77.14834594726562,2620.33,-98.4797,1366.37702748,10.668608041998596,1.2028,-120.998,3381.59,1383.42391968,0.185936,0.0222304,458.383,0.00402139,-9.36162,0.027195,1.41453,25.0283
4.121080065999195,15220.516982572994,0.303633,2.8771,1694000,-2.69003,10160,-0.671114,338000,-0.110138,478.356,89.99933749599404,-0.0155278,168,-2.38308,0.00302754,75.27084512799956,3.65533,357.756,3009.12,1.32481,446.661,-0.00313351,2.76463,2398.76,-2383.71,5.923969268798828,465.655,59.23969268798828,2378.97,-115.917,1328.80099461,10.607412301995282,1.20401,-88.1313,3010.19,1364.63487242,0.0993819,0.0218231,323.29,0.00332931,-8.42728,0.0230735,1.06075,13.1312
4.022082358998887,15309.940928529993,0.341182,2.99218,1704000,-2.9879,10220,-0.678542,340000,-0.183353,549.903,89.39606408200052,-0.0142999,169,-2.58576,0.00369153,74.7819971659992,3.71408,84.1951,3244.53,1.25823,351.847,-0.00424647,3.47084,2466.09,-2464.97,8.29304313659668,536.949,82.93042755126953,2449.41,-118.002,1418.24291619,10.591984557002434,1.20142,-151.746,3251.7,1381.33000337,-0.0172231,0.0327132,570.723,0.00368349,-7.52332,0.0202955,1.68899,14.5707
4.051657428000908,15400.009290172995,0.312291,1.90943,1714000,-2.73069,10280,-0.697696,342000,-0.064415,607.54,90.04116284100019,-0.0172641,170,-2.41773,0.0037071,75.31850094400033,3.46633,176.986,3170.89,1.64687,783.391,-0.0033446,3.03285,2249.98,-2254.9,6.153785228729248,594.77,61.53784942626953,2240.14,-108.658,1346.08183927,10.671004468998945,1.0938,-145.492,3154.26,1400.19267521,-0.00807214,0.015157,390.312,0.00506941,-7.64942,0.0228605,1.03017,14.6589
4.080117901999984,15489.327331387998,0.338311,2.72739,1724000,-3.47674,10340,-0.659717,344000,-0.0948938,581.077,89.30068281200329,-0.0136873,171,-2.6514,0.00337557,74.51344782099841,3.81807,509.936,3274.67,1.47167,1363.22,-0.0028164,5.17262,2438.33,-2436.92,7.251094341278076,554.244,72.51094055175781,2418.02,-160.148,1388.7587727,10.707117089004896,1.19915,-157.546,3201.33,1382.89014187,0.251949,0.0228172,414.963,0.00369359,-7.25429,0.0141416,1.6148,16.3602
4.098887263000506,15580.297251351001,0.328519,2.77209,1734000,-3.03479,10400,-0.694486,346000,-0.124036,535.999,90.92347141800019,-0.0166968,172,-2.72608,0.00367728,76.19008509200103,3.49419,150.698,3144.33,1.56857,316.083,-0.00319204,2.8707,2343.63,-2349.12,7.18080472946167,521.016,71.80804443359375,2332.82,-99.6861,1413.79369948,10.634499062998657,1.17565,-102.551,3127.03,1403.89675865,0.0138881,0.0233223,451.735,0.00380985,-6.74511,0.0134657,1.58449,12.8541
4.147029352001482,15670.841450985003,0.366645,3.6188,1744000,-3.86226,10460,-0.685154,348000,-0.263906,666.028,90.50960351900176,-0.0165418,173,-2.97153,0.00372042,75.52968446900013,3.98629,585.354,4267.44,1.48919,3311.31,-0.00519149,4.74912,3087.37,-3083.05,15.722193717956543,665.911,157.22193908691406,3088.11,-149.688,1427.58723947,10.832889698000145,1.26895,-150.97,4271.03,1371.25938721,0.304074,0.0308575,637.407,0.00494011,-8.73531,0.0530039,1.8147,19.5269
4.1835472009988734,15761.221212690005,0.327649,2.16594,1754000,-3.62478,10520,-0.707794,350000,-0.0854096,541.974,90.39226696100013,-0.0147953,174,-2.53621,0.00323397,75.53010782099955,3.44343,128.792,3010.78,1.61652,472.401,-0.00495268,4.01621,2297.06,-2296.87,5.8642730712890625,528.156,58.642730712890625,2284.57,-176.221,1370.42740891,10.678611939001712,1.10683,-164.454,3001.16,1411.00937113,0.127039,0.0522198,455.768,0.00487447,-8.44176,0.0137535,1.46384,20.6085
4.172690249999505,15851.96804068,0.334481,2.32437,1764000,-3.08297,10580,-0.689828,352000,-0.120978,568.232,90.8140808639946,-0.0155305,175,-2.74439,0.00367883,75.78347887599921,3.43479,221.436,3114.62,1.45325,317.53,-0.00326943,2.75791,2356.31,-2368.24,7.8789963722229,551.842,78.78996276855469,2350.15,-164.69,1434.97408782,10.857911737995892,1.13692,-167.134,3098.88,1434.29995383,0.177338,0.02309,503.018,0.00378161,-7.32585,0.0197592,1.4137,13.2197
4.106842467999741,15942.610878042009,0.306091,2.62672,1774000,-2.64811,10640,-0.668695,354000,-0.141802,505.809,90.53232946000935,-0.0131523,176,-2.67365,0.00303615,75.87412874199981,3.61137,147.812,3051.18,0.620757,237.398,-0.00379738,2.74381,2414.38,-2412.91,6.149633884429932,489.329,61.496337890625,2402.62,-143.005,1454.32049851,10.551358250009798,1.16203,-156.879,3055.2,1330.11957457,0.0804831,0.0248212,254.686,0.00322402,-12.0486,0.0327791,1.21764,14.0125
4.218900693998876,16032.790784440002,0.337854,2.10267,1784000,-3.76852,10700,-0.709007,356000,-0.205564,605.448,90.24800914399384,-0.0162657,177,-2.62511,0.00380865,75.30138761700073,3.25392,103.252,2947.29,1.2304,452.913,-0.00479342,2.9213,2126.75,-2126.93,5.547763347625732,590.921,55.47763442993164,2115.03,-93.3001,1461.71378815,10.727720832994237,1.07965,-121.36,2925.81,1414.55174732,0.102998,0.0348485,598.796,0.00450146,-8.21276,0.0193956,1.24844,13.8937
4.152422597000623,16122.570151006003,0.346491,2.72411,1794000,-2.9614,10760,-0.696779,358000,-0.154452,615.966,89.86567327099874,-0.0130777,178,-2.65891,0.00321947,75.09804219800026,3.50567,121.265,3488.49,1.45224,364.146,-0.00316089,3.18814,2411.9,-2413.08,7.304894924163818,606.735,73.0489501953125,2396.52,-136.588,1438.18223811,10.61520847599786,1.1569,-158.679,3516.89,1384.19075628,-0.0137528,0.0235876,357.216,0.00437203,-7.48261,0.0153782,1.39787,13.7803
4.067776788999254,16211.870244932003,0.352675,2.88342,1804000,-3.2405,10820,-0.704637,360000,-0.16365,548.239,89.28080765300183,-0.0134089,179,-2.74077,0.00301136,74.6740988140009,3.68742,218.024,3249.0,1.40878,425.192,-0.00269851,3.44796,2468.05,-2472.64,7.892979621887207,532.874,78.92979431152344,2456.94,-114.328,1424.99738598,10.538932050001677,1.1856,-97.318,3225.34,1426.89847901,0.0130153,0.0202787,413.339,0.00313118,-8.46124,0.0154716,1.68021,17.8888
4.089096068000799,16302.466859817001,0.338956,3.3435,1814000,-3.20902,10880,-0.664419,362000,-0.212703,637.656,90.62758548200145,-0.0168316,180,-2.68445,0.00424154,75.83286825799951,3.88622,648.828,4109.92,1.05859,1807.6,-0.00446087,3.61803,3054.75,-3037.53,14.069544792175293,635.368,140.69544982910156,3031.14,-199.37,1409.21437376,10.705621156001143,1.24512,-163.572,4163.21,1370.98977481,0.275698,0.0430191,735.048,0.00312298,-9.97426,0.0108361,1.73251,15.7336
4.059176966999075,16393.168444769017,0.324466,2.13979,1824000,-2.69286,10940,-0.693085,364000,-0.145715,567.987,90.53932508801154,-0.0148004,181,-2.5305,0.00354741,75.8105541670011,3.34751,367.293,3136.25,1.96136,392.631,-0.00264379,3.288,2256.56,-2250.16,6.326868534088135,557.423,63.26868438720703,2239.22,-110.168,1409.55687988,10.669593954011361,1.08686,-119.015,3121.07,1401.23201706,-0.0324335,0.0339409,481.165,0.004056,-7.57371,0.0194609,1.20954,13.7577
4.223099460999947,16483.370229104017,0.345746,2.49424,1834000,-2.71683,11000,-0.702313,366000,-0.125218,589.143,90.22875479499999,-0.0173613,182,-2.56948,0.00368592,75.51185473700025,3.56207,124.29,3216.33,1.68686,310.424,-0.00519908,3.06808,2299.35,-2297.53,5.841004371643066,576.479,58.41004180908203,2284.9,-107.461,1407.22537393,10.49380059699979,1.13661,-104.713,3224.46,1409.33093454,0.197359,0.0428802,631.697,0.00362051,-6.95018,0.0232072,1.23162,12.5689
4.197729552997771,16574.242287316,0.323108,2.31674,1844000,-3.23402,11060,-0.702826,368000,-0.108729,532.593,90.95620551099273,-0.0144796,183,-2.56485,0.00346883,76.08133530800114,3.48111,103.729,3147.32,1.60528,324.916,-0.00304373,2.53451,2333.75,-2335.99,5.340835094451904,516.642,53.40835189819336,2324.11,-117.79,1418.22383946,10.677140649993817,1.15175,-126.253,3131.8,1424.93878478,0.204597,0.0243987,455.944,0.00394895,-8.07406,0.0215383,1.15544,13.444
4.1152561380004045,16665.124825942992,0.365921,2.63365,1854000,-3.28885,11120,-0.725643,370000,-0.207092,621.853,90.85820614899785,-0.0132055,184,-2.65418,0.0029604,76.16252133099988,3.54201,116.186,3192.88,1.84752,361.968,-0.00280691,4.15712,2335.73,-2333.48,7.8891215324401855,604.176,78.8912124633789,2321.15,-137.249,1491.6260267,10.580428679997567,1.13596,-122.054,3189.43,1484.94619475,0.0916573,0.0194956,270.476,0.00470765,-8.82311,0.0176804,1.56236,23.8213
4.1411486029974185,16755.62357293699,0.357657,3.33559,1864000,-3.25987,11180,-0.694277,372000,-0.143682,569.015,90.37484358199436,-0.0155869,185,-2.86091,0.00398616,75.54302235399882,3.90921,147.38,3548.64,1.42531,547.073,-0.0037252,4.0897,2790.31,-2785.35,9.849238395690918,555.358,98.49238586425781,2776.22,-171.672,1477.45908188,10.690672624998115,1.23718,-208.359,3554.58,1408.46907841,0.234424,0.0206347,566.898,0.00384668,-8.26017,0.0151073,1.95543,16.8441
4.266854801000591,16845.375901726005,0.307331,2.53894,1874000,-3.44554,11240,-0.664473,374000,-0.0349928,583.302,89.93396666901754,-0.0142269,186,-2.4878,0.00382017,74.8416777679995,3.69537,129.654,3479.2,1.49344,433.648,-0.00331218,3.61366,2602.35,-2598.32,6.638582706451416,573.459,66.38582611083984,2587.56,-217.403,1380.91969224,10.825434100017446,1.18022,-222.824,3474.06,1400.81867255,0.0727692,0.037078,466.595,0.00382034,-7.58961,0.0177741,1.27499,14.8438
4.086824151996552,16935.823088268997,0.306311,2.52781,1884000,-2.61701,11300,-0.672064,376000,-0.0712166,507.04,90.41002253598344,-0.0141111,187,-2.72859,0.0032689,75.51348009699723,3.53972,287.797,3126.4,1.34465,683.771,-0.00398617,2.96435,2444.68,-2434.41,5.790487766265869,497.712,57.904876708984375,2426.8,-235.345,1390.39896333,10.809718286989664,1.16115,-226.27,3120.88,1417.85069455,0.12869,0.03102,340.654,0.00314794,-8.06715,0.0226279,1.56554,12.3025
4.1257669660008105,17025.023254198994,0.348978,2.85003,1894000,-2.88947,11360,-0.7081,378000,-0.158225,585.65,89.1936129239948,-0.0152478,188,-2.7316,0.00361101,74.49150815200119,3.7232,95.6273,3304.81,1.59695,309.362,-0.00321763,3.35603,2524.42,-2525.99,8.323139190673828,571.365,83.23139190673828,2513.37,-122.951,1403.00097249,10.576337805992807,1.18764,-124.44,3298.98,1450.93417894,0.0346547,0.0477835,521.92,0.00494299,-6.79973,0.0210778,1.44894,14.59
4.133718955999939,17115.776984210985,0.332477,2.60801,1904000,-5.46169,11420,-0.699625,380000,-0.0730094,606.275,90.76044808699226,-0.0148303,189,-2.75613,0.00350804,75.34926396100127,3.56384,153.511,3386.17,1.60032,471.538,-0.00343234,4.70884,2437.09,-2438.47,6.930183410644531,591.973,69.30183410644531,2424.2,-131.88,1474.32556912,11.277465169991046,1.16436,-140.605,3387.92,1455.56231702,-0.0254523,0.0343639,371.363,0.00324975,-6.20292,0.0339746,1.5464,16.4248
4.128680432997498,17207.301984455986,0.328039,2.72664,1914000,-3.38612,11480,-0.684642,382000,-0.13869,573.709,91.56143999399865,-0.0175758,190,-2.728,0.00339756,76.66030846899957,3.74535,274.628,3357.77,1.30914,771.738,-0.00404118,3.41975,2496.77,-2496.68,7.359631538391113,555.852,73.5963134765625,2479.71,-259.325,1488.76002562,10.772451092001575,1.18893,-219.064,3336.85,1463.33891243,0.0695022,0.0317734,425.701,0.00337168,-7.02095,0.0230781,1.81974,16.2471
4.093888918003358,17297.110725998,0.319849,2.36702,1924000,-2.90579,11540,-0.698756,384000,-0.121878,577.347,89.71959217601398,-0.0157473,191,-2.58597,0.00349458,74.91367976400215,3.50241,161.478,3220.92,1.64003,327.481,-0.00326515,3.24501,2378.15,-2382.14,6.409913539886475,566.502,64.09913635253906,2371.45,-254.475,1470.74943008,10.712023494008463,1.12715,-259.796,3197.55,1427.91472668,0.342237,0.0243813,344.493,0.00331637,-8.01644,0.0201866,1.25056,12.4068
4.18479490900063,17386.900154381994,0.326512,2.99928,1934000,-4.92149,11600,-0.690847,386000,-0.148817,554.546,89.79025787599312,-0.0163521,192,-2.83673,0.00403786,74.92888419299925,3.65136,101.347,3420.59,1.62386,362.691,-0.00422757,3.40616,2593.41,-2591.74,8.252371788024902,539.471,82.52371215820312,2577.14,-130.102,1421.99420821,10.676578773993242,1.20297,-123.373,3443.04,1464.89910654,0.0295475,0.0280227,545.688,0.00340144,-8.2026,0.0209641,1.65916,17.2383
4.186228623999341,17477.436876807984,0.345869,2.7839,1944000,-3.25731,11660,-0.710518,388000,-0.137633,592.625,90.61196484799075,-0.0153569,193,-2.74077,0.00410583,75.7180850199984,3.57034,102.929,3405.78,1.69001,296.878,-0.00390087,3.05769,2519.89,-2525.41,8.146629333496094,575.661,81.46629333496094,2510.8,-237.439,1483.34546788,10.70765120399301,1.18388,-220.406,3376.5,1497.59414368,0.151314,0.0232502,657.245,0.00434455,-7.08058,0.0288248,1.59279,14.2274
4.111998863001645,17568.029280762978,0.313054,2.97898,1954000,-2.83266,11720,-0.669102,390000,-0.142185,527.922,90.44375303199558,-0.0181582,194,-2.46447,0.00431425,75.62079888199878,3.56283,72.4004,3316.37,1.44697,219.397,-0.00481478,2.8189,2590.5,-2593.73,6.76177978515625,513.527,67.6177978515625,2582.88,-218.95,1423.17612486,10.710955286995159,1.21431,-221.855,3311.09,1463.73825711,0.119317,0.0302592,614.424,0.00351211,-6.98493,0.0190347,1.34375,13.2717
4.262606731001142,17658.470749838976,0.308792,2.84901,1964000,-4.38475,11780,-0.691381,392000,-0.107501,507.34,90.60808276000535,-0.0161241,195,-2.7706,0.00385452,75.65026312400005,3.7981,90.9449,3201.13,2.25846,283.299,-0.00344528,4.13156,2511.23,-2507.73,5.911641597747803,492.916,59.11641311645508,2497.34,-205.111,1446.29021658,10.695212905004155,1.20332,-219.018,3187.53,1459.72224582,0.00240088,0.0330147,459.838,0.00376631,-7.56599,0.0674401,1.03109,13.2214
4.097755178998341,17748.65951258598,0.322865,2.8376,1974000,-2.98668,11840,-0.679335,394000,-0.121656,550.63,90.11581009199654,-0.0148928,196,-2.75973,0.00360234,75.53884546200061,3.621,204.5,3322.48,1.25066,517.914,-0.00385106,3.00204,2560.6,-2565.04,6.927992343902588,537.725,69.27992248535156,2557.39,-230.133,1412.44263089,10.479209450997587,1.19285,-256.158,3294.88,1369.36576183,0.0358082,0.0289465,423.388,0.00354437,-5.79513,0.0329852,1.38663,15.3928
4.172554368000419,17838.51970531598,0.337473,2.93985,1984000,-2.95888,11900,-0.682456,396000,-0.109119,552.363,89.91055017100734,-0.0150647,197,-2.70271,0.00351782,75.03334501599966,3.68689,285.134,3421.7,1.86409,288.319,-0.00306109,2.93631,2626.32,-2613.51,7.649440765380859,538.094,76.4944076538086,2604.01,-124.401,1488.81614161,10.704650787007267,1.20427,-108.998,3416.03,1492.2056483,0.116346,0.0378457,466.294,0.00361934,-10.3575,0.0385389,1.34894,13.5122
4.123745194003277,17927.65322859798,0.33922,2.16893,1994000,-3.3419,11960,-0.716675,398000,-0.12623,579.163,89.19331615000556,-0.0156715,198,-2.62165,0.00295684,74.51789966900105,3.51261,194.675,3139.97,1.66872,503.309,-0.00356869,2.86936,2226.43,-2233.78,5.487201690673828,566.08,54.87201690673828,2221.19,-177.952,1502.6910866,10.551671287001227,1.10436,-185.819,3122.15,1454.43296801,0.256047,0.0256166,260.199,0.00275078,-9.15795,0.0195789,1.05114,17.7964
